proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24
Q8WZ74,0,0,0,0,0,870.99,0,28553,0,1126.3,0,868.33,659.56,0,0,0,0,0,0,0,0,0,0,0
Q8WZA0,0,0,0,2824.3,0,3200.3,5088.8,6526.4,10781,6136.1,2286.8,3445.6,2073.5,8221.7,5496.3,6800.5,3198.7,2574.9,5036.8,5064.9,5416.1,6490.5,5256,3606.5
Q8WZA9,10982,551.67,4847.2,9988.2,1576,5764.5,13165,14981,7503.3,5582.7,4880.9,5085.8,5989.8,7871.5,7602.2,5503.7,14540,4256,7246,7633.7,1823.7,2708.3,18019,8806.3
Q92499,36674,51995,26926,59192,40333,71668,73861,76407,59093,73957,57708,72949,68805,44598,44185,53185,46958,50607,43103,80127,77265,40067,34316,35787
Q92506,5653,6580.6,8413.4,6540.2,12989,13747,2952.3,0,4889.8,4533.1,3919.6,7138.1,12201,4024.4,6277.5,6565.7,6488.5,2634.9,6542.6,16690,12902,3458.9,6676.7,3893.5
Q92526,1147.2,948.64,0,0,1161.4,1314.1,0,0,0,1198,0,600.84,13834,14417,1211.1,0,12363,0,0,0,1308.3,14205,0,0
Q92530,13167,16065,22302,19730,23084,18319,18031,22592,25563,15508,15279,18700,17582,10301,23810,13781,19221,19923,17172,38090,20771,14458,16067,7483.1
Q92542,0,5003.9,1585.9,928.84,3623.9,2698.8,0,3593.1,6756.7,6772.2,10874,5529.3,1354.3,12658,6592.7,1182.1,8421,0,667.97,4387.2,4279.7,3418.1,3631.7,0
Q92552,0,983.75,0,1228.9,0,986.2,1162.9,1190.4,1893.5,1161.5,0,1417.1,0,1473.3,1096.9,0,2750.3,0,985.92,1715.5,1127.8,0,1362.3,0
Q92556,3076.4,920.37,1407.5,4720.9,1192.2,1179.5,1607.8,2770,1114,3122.5,1229.2,31089,1188.6,1467.8,23142,1530.4,0,1055.1,1291.6,5251.4,1456.3,933.69,0,1011.4
Q92558,8752.4,988.45,6500.6,0,4142.6,7660.2,11253,1913.7,0,0,3655.4,8120,2616.5,1720.9,936.15,0,266.37,5336.7,6804.2,2948.1,1782,8059.8,16991,801.76
Q92561,34571,3335.1,4706.6,7639.9,13557,10482,33606,5741.3,4069.7,13402,9848.8,15216,7698.6,14069,4521.1,13554,10230,20314,21076,8351,5790.1,8752.6,19592,4688.5
Q92572,0,1252.6,0,0,0,0,1831.5,0,1698.3,1710.9,0,0,0,0,1631,0,2048.5,0,3893.1,3534.4,0,1406.4,2157.1,0
Q92575,780.59,1276.1,754.07,1220.4,730.28,829.48,4165.9,1367.2,2532.5,891.29,2682.6,1506.7,919.81,2336.9,3731.7,2425.6,1496.7,0,0,7362.8,0,2065.7,0,829.09
Q92581,34003,32136,62301,35823,2710.1,32647,32020,41794,50166,43717,34309,8934.3,29711,9480.5,34908,43043,25395,2115.5,2580.3,0,3441.6,0,1402.3,1216.4
Q92597,34593,10988,51959,41042,41229,18901,32860,30324,29146,34831,18363,18520,21763,28999,19762,41273,17484,26431,32849,34196,20509,21178,18970,40637
Q92598,208840,61056,86713,136020,52465,116640,169510,56709,73352,68781,89725,96813,125650,65179,102690,103860,85209,139620,138730,122790,100200,117140,201230,82353
Q92599,84712,66905,118060,95267,52555,76389,97469,80079,107590,87273,72427,82398,107190,53227,49737,108510,45563,87218,102710,108510,90930,81854,74307,118800
Q92609,1062.1,1098.5,0,0,0,0,0,0,0,0,0,0,0,1115.4,958.11,0,0,0,0,0,0,0,0,0
Q92614,20992,11777,6033.2,6483,8004.9,8776.8,15338,6236,12900,19939,15425,19679,13559,5700.8,14582,32875,4959.2,23548,19735,12510,7126.5,18378,18328,15564
Q92616,2309.9,789.3,3093.7,1456.1,3424.7,961.34,1305.2,2102.9,2552.2,3713.5,5914.1,2963.7,844.12,2139.1,2645,1301.2,1398.4,253.19,1889.5,2021.8,1923.9,1819.5,912.64,329.92
Q92625,0,0,0,0,0,598.38,0,0,0,0,0,0,0,0,566.48,0,0,0,0,0,705.57,0,0,0
Q92626,0,6491.6,21232,3756.3,0,0,0,0,4269.7,0,5036.3,0,5307.4,0,0,0,0,0,4202.9,0,0,0,0,0
Q92629,0,0,1850.1,0,7795.6,0,1804.6,0,1327,4536.5,0,7140.8,1492.2,2969.8,2818.4,985.97,1125,0,0,0,1503.8,943.71,0,0
Q92667,0,545.79,0,0,341420,0,557.01,0,547.08,572.84,509.85,0,0,0,267.88,734.08,1944.2,686.01,1522,0,374.66,442.97,240.63,0
Q92673,0,910.44,2680.6,2822.8,0,3307.4,1637.8,0,3142.1,0,1740.6,0,2090.7,2744.3,5260.3,0,1278.7,0,0,0,2632,2124.1,1154.9,0
Q92688,1645,3720.8,4163.4,2255.4,2331.8,3016.3,3867.9,7645.6,5371.6,5685.1,5740.7,8126.3,3682,6643.5,3106.9,4086.7,1715.4,0,0,0,4625.3,0,0,3107.2
Q92692,0,0,1883.9,0,3070.9,0,2205.3,0,0,2627,1169.8,0,0,0,2017.9,3300.2,0,0,0,0,2859.6,1745.7,0,1555.6
Q92696,11748,6880.5,1404.9,13593,8170.2,11134,6925.4,9953.8,19552,15288,13580,4439.4,4166.1,15058,29862,12549,6224.6,4380.8,20623,20163,15388,5863.6,18969,6859.7
Q92734,12188,9621.7,15960,16467,9462.3,19004,15021,20363,14133,17707,15513,16407,17446,17068,13982,12526,14870,7277.1,12650,26571,13328,9253.8,14273,9026.8
Q92747,41285,33925,32742,41264,20427,19533,68030,48497,42282,31392,41309,51401,47607,44137,21316,30991,25300,47038,35597,86220,37980,25170,40189,28924
Q92752,493410,293820,243550,384710,266890,442980,527530,361980,434340,659860,481530,621330,407760,506020,314790,459590,360330,531830,548290,548950,387300,327000,527240,343070
Q92769,0,2779.9,0,3397.1,0,0,0,519.97,0,4295.3,5644.6,417.15,2550.6,0,3830.9,5566.5,3937.2,0,0,4171.6,0,2423.9,0,0
Q92777,571710,71658,88549,124680,201670,224790,348340,105910,103680,125670,139800,213500,132400,113960,149570,151600,127230,422300,352930,220410,136370,276560,411780,104880
Q92783,9657.7,681.14,3507.1,0,0,3922.8,4387.8,3231.4,5253.7,2203.3,2895.8,3217.5,0,4103.5,4634.9,958.75,3132.5,7580.1,8318,3183.7,3139.9,4965.7,9807.2,1299.4
Q92796,15066,1052.3,975.4,7127.7,5016.6,10834,11198,5722,0,6049.8,9649.6,6879.5,3450.1,5329.5,4371.4,2131.6,5918.4,4195.6,4465.2,10082,8657,8136.3,7793.7,658.51
Q92804,0,0,0,0,0,0,1455.8,1316.7,0,0,0,1377.9,1129,0,0,0,788.94,0,0,0,0,0,0,0
Q92820,0,654.47,0,4415.7,0,1967.6,0,1649.5,0,0,2142.8,0,3128.3,4690.7,1793.4,0,1776.1,0,2769.2,2582.3,2189,2113.9,0,0
Q92823,294540,311940,207790,273090,229690,160530,265260,121350,136760,176460,153890,134150,128920,136670,96056,137270,72451,300330,372570,170890,256570,116290,166050,194910
Q92841,17805,36300,19095,52712,33503,99158,52117,44102,38892,64340,85536,75193,61361,50993,66411,52644,64914,24924,33494,60621,63556,26378,31690,19438
Q92845,2683.6,615.37,3514.6,2642.8,2282.7,596.82,3634.2,2573.3,854.86,4307.8,2304.8,619.85,7973.5,0,0,2423.9,1283.5,7633.1,4157.2,3165.6,1777.8,1132.3,4481.6,1148.3
Q92859,3489.2,5168.6,667.79,11425,2072.8,7418.9,10579,7956.8,5197.8,6216.8,3052.7,10269,6780.2,8377.3,4946.1,4533.9,6824.7,2887,6778.4,9725.6,4042.6,3140.4,5855,2303.2
Q92871,2734.6,0,1307.2,885.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1662.7,2807.9,0,2379.8,4946.9,2161.9
Q92878,0,1575.5,0,1060.8,1483.9,1163.5,0,3669.1,2421.3,1530.5,0,1135.1,1225.2,1522.6,1372.2,1390.1,0,0,792.31,0,1373.4,865.1,502.71,1074.9
Q92882,1547.2,1706.3,2544.5,2182.2,1686.7,3674.1,5462.4,2258.4,2838.6,7245.4,2681,1613.6,3366.1,0,1787.5,5689,5277.1,4079.1,2452.4,2120,3017.9,1198.4,4813,5259.8
Q92890,7651.7,0,0,0,0,5082.2,3887.5,5596.9,1777.9,1974.2,2544.3,2224.8,1769.8,1563.9,3967.3,0,1514.2,0,0,0,1578.4,2162.5,0,2901.4
Q92896,3638.6,0,2845.4,5429.1,6622.5,4135.9,0,2829,1078.4,3224.2,2229.7,0,1496.8,5817.5,1484.6,4734,2109.3,3301.7,2937.3,2555.8,1795.9,0,6118.5,1206.1
Q92900,7240.5,7645.2,3666.5,8303.1,2551.5,9386.8,12462,10690,1757.9,13251,7380.4,7918.7,5482.4,6603.7,9691.3,6190.8,4756.7,3098.6,8863.5,10675,12897,5890.9,12949,6307.9
Q92905,23224,15969,17675,21658,13651,25206,25234,30996,24099,17971,30028,24251,24054,21368,25156,24034,27107,24088,29632,23642,23831,14315,32148,23743
Q92911,0,0,0,0,14825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q92930,4101.5,4139.9,3332,3270.2,2107,1300.2,6448.3,2929.3,5302.5,4448.7,1936.9,1649.2,6475.6,3162.6,3251.2,5173.2,4909.4,6657.4,7176.4,8652.9,5993,4140.1,4346,1121.2
Q92932,1823.5,0,0,0,0,0,2451.5,0,0,502.95,0,0,0,0,1369.9,250.91,0,1696.8,0,2710.2,0,0,3672.1,0
Q92945,10607,37154,58578,44395,14702,28096,25110,41352,37069,63068,41017,39307,41540,31771,35389,31874,31326,10590,19812,39350,29185,18593,22937,14102
Q92947,6961.8,5465.1,6000.8,22513,5342.5,18298,11435,16667,17808,14430,13654,14638,15880,13919,12196,7588.1,11806,8613.9,1203,18870,11303,8291.5,11038,4197
Q92973,18313,23693,33835,35200,22883,28962,41287,30749,33985,25857,33896,24545,18674,32684,21148,16575,20329,21759,26330,30684,28242,20677,19863,18100
Q92974,5506.8,547.32,1908.9,466.06,443.72,478.44,4465.9,2478.4,0,0,337.07,1355.9,969.48,2631.1,0,523.35,3121.5,463.66,2957.1,2418,444.8,1995.8,4758.1,0
Q92982,0,1088.9,2490.9,0,0,0,2535.1,2266.1,0,0,0,0,0,0,0,1700,0,0,0,2604.9,0,989.48,0,970.93
Q92990,0,0,0,0,0,0,974.99,0,0,585.69,0,2048,0,0,851.57,2864,0,2563.6,0,870.06,0,0,3155.6,0
Q93008,31841,9589.5,10965,21023,15487,15081,24414,26963,20565,22390,21532,14255,15474,25985,18844,8707.1,27303,21133,24264,14017,25423,11254,22736,12239
Q93009,15271,4335.2,6701.9,13538,16515,26784,13210,6141.1,5970.3,14713,10627,18435,14196,7387.7,17672,1881.6,16291,15462,13200,25564,27123,11931,11628,3921.8
Q93034,21900,14253,25648,17150,3198.9,3995.2,20108,7683.1,24513,23156,6624.4,12834,3651.9,12757,11071,20969,5031.6,6717,13782,2743.1,6986.2,5430.9,13822,1931.1
Q93045,0,2001.9,0,2613.7,0,4852.9,3408.3,2449.8,0,2226.4,1276.8,5664,3575.7,1255.6,3058.4,2507.6,1510.2,2513.2,6434.8,2660.9,1219,2070.4,5126.1,5325.3
Q93050,273090,77776,35832,135820,99599,176990,241060,76190,95527,108770,121340,132940,123160,100140,121790,89442,109640,190950,214450,177100,115580,125170,254200,37905
Q93052,1045.3,0,1201.4,1146.5,4239.4,2247.8,1934.1,0,2602,2051.3,2258.2,0,2492.2,2020.3,0,0,0,2301.8,907.64,2493.5,0,1108.1,0,0
Q93088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659.68,0,0,0,0,0,0,0
Q93100,4488.5,4352.6,4562.1,10401,809.43,8544.8,2457,5032.6,14398,6962.1,6815.5,3333.4,10128,11948,7039.3,3457.9,5312.4,1768.8,2836.8,12388,10685,2953.3,3167.7,0
Q969E2,0,3709.6,2509,3035.5,0,0,0,3071.8,4201.4,2393.3,4407,2817.1,0,0,2293.5,3162.9,0,0,3254.1,0,3552.7,2277.2,1436.5,1501.5
Q969G5,0,0,0,0,5466.5,0,0,0,0,0,0,0,0,0,0,1341.5,0,1854.6,0,0,913.14,0,0,0
Q969G6,0,1282.6,1070.5,2977.3,966.79,1057.6,1605.2,4260.2,2671.1,1344.7,0,1122.4,4800.8,2157.4,0,1078.8,0,0,2090.6,8381.1,1583,601.18,834.37,1709.4
Q969H8,13661,3590.2,5284.1,9916.3,12905,12994,14021,6080.3,11424,4751.9,10646,6941.7,4198.2,6816,8090.7,9331.6,8668.5,0,9722.2,1789.4,9509.3,0,16957,6092.9
Q969L2,18857,0,2717.7,3933.2,15893,6851.9,13725,0,2551.6,8043.8,3804,4892.4,3194.7,3487.3,5398.1,5324,5086.6,12965,12802,7267,5088.6,7811,21703,3007.3
Q969M1,1433.9,0,0,0,0,0,0,0,0,0,0,0,0,1532.3,0,0,1168.5,0,0,22860,0,0,1407.7,1043.5
Q969P0,194200,45726,71752,92998,54607,106760,119950,63989,72941,61980,82810,73311,71432,83508,98461,66481,101540,122240,149580,197020,85986,82186,167310,55798
Q969Q5,2051.3,0,0,0,0,0,0,2497.4,0,0,0,0,0,0,0,6402.1,1918.2,0,0,0,1204.4,0,0,0
Q969R2,0,14364,0,0,0,0,0,2911.9,0,0,0,0,4031.4,0,2934.8,0,0,0,0,0,0,0,0,0
Q969T9,22362,1752,1730.9,11736,10955,15180,22493,7954.2,7094.6,13136,6804.3,18798,6684.2,7599.6,8430.9,8325.8,20821,16844,10981,15113,12755,12755,15379,1270.1
Q969Z3,10687,10876,7988.7,10360,4582.3,8419.4,6778.7,23382,13417,23044,17218,12958,17382,12511,7177.4,15030,10520,6676.8,4866.6,16635,11294,9922.4,6756.1,1195.5
Q96A00,0,0,2420.2,1436.9,0,0,0,0,0,0,2110.2,0,1467.7,994.09,0,680.46,0,3127.2,2801.3,0,0,1327.7,0,999.39
Q96A23,4195.1,3305.6,0,7744.4,3901.7,3643.7,2760.3,1837.9,971.88,2984.5,4252,4959.4,3586.7,968.75,3401.5,4493.8,4047,1282.2,3130.7,3455.1,4601.7,0,4935.3,1164.9
Q96A26,6439.7,3043,19351,5073.1,14473,11572,12610,18251,4182.5,7165.4,20602,16172,29820,4957.8,3771.7,5493,6450.9,2939.6,12435,22960,5526.6,6338.8,15123,2249.7
Q96A33,1872.7,933.18,1941.9,1135.1,4251.8,2626.2,3927,2363.1,0,2792.7,3132.2,2161.7,982.06,933.27,1516.6,2631.9,1783.1,1699.6,0,1917.3,5966.8,1595.1,901.98,252.41
Q96A49,954.89,0,0,1323.3,0,0,0,1338.2,1440.2,0,0,0,0,1529.6,1270.2,0,0,0,0,0,0,869.35,841.96,0
Q96A65,0,0,1789,1006.2,0,727.45,2178.2,2232.7,1050.6,0,1281.7,1163.4,333.93,0,1854.6,681.48,797.51,1051.3,0,0,0,3811,3864.8,601.7
Q96A72,0,0,1445.6,0,4489.4,0,0,0,0,0,1389.6,0,2356.3,1642.7,0,0,1263.2,818.58,1357.5,0,0,0,0,884.98
Q96AB3,30788,13753,13943,30587,32876,33248,26926,44778,41343,28193,22500,25856,35020,23485,21503,24634,14016,13232,14181,64175,22108,8860.1,13216,13231
Q96AC1,19396,12663,22481,25601,25738,13243,28746,43361,31188,34579,24984,37391,49828,41973,20591,28132,26416,19196,19233,53249,41613,28763,19713,26693
Q96AE4,5787.6,11296,0,13974,8062.5,24098,13128,9308.8,18704,18143,17909,27328,14774,13540,12065,17879,25247,4865.3,6287.2,20590,17776,8495.1,5283.2,7475.4
Q96AG3,0,0,664.88,0,0,0,1414.8,0,0,0,880.8,0,0,0,0,0,1738.5,0,0,0,0,0,0,426.66
Q96AG4,6854.4,2333.1,5159.7,5902.7,2560.7,2801.5,3179.8,2544.5,6277.5,3207,7732.6,5285.4,6933.1,6181.5,5900.1,0,4094.4,1843.4,4087.9,9979.3,2571.5,3585,4561.5,1018.8
Q96AM1,0,0,0,0,6089.7,0,1700.9,0,0,2106.6,0,2228,0,0,2067.7,1558.5,0,1637.1,0,0,0,0,0,0
Q96AQ6,24172,17450,80652,26262,34310,28410,35382,52898,42322,24286,20144,11965,35620,54086,19014,45358,25711,13395,7906.1,39018,33445,38146,18791,33672
Q96AT9,3987.3,2967.8,0,7035.6,3554.5,4462.7,11903,5655.2,4730.9,3545.8,5914.2,4885.2,5740.3,5315,5785.6,3498.6,5842.3,9604.3,4541.2,3467,8525.1,4449.9,5447.9,3482.6
Q96AX1,3441,0,0,1909.4,2072.3,777.78,3178.7,2228.9,1535.4,1419,0,2743.8,802.09,1147.8,907.77,2269.8,457.06,0,0,1403.2,2279.6,0,2781.9,3735.5
Q96B36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.27,0,0,0,0,0,0,0,0,0
Q96B49,0,1657.5,0,0,1690.3,2350.7,4493.6,1920.6,0,7440,2094,1963.8,0,2422.6,10036,0,3804.7,0,0,0,8878.8,0,3162.4,1189.1
Q96B86,0,0,0,5399.9,0,5798.8,0,0,2354.5,2728.4,2503.7,0,1040.5,0,2094.2,0,0,0,0,0,17938,0,0,0
Q96B97,0,1490.1,0,0,0,1645.6,0,0,0,0,8494,0,0,0,1666.1,0,0,0,0,0,0,0,0,0
Q96BJ3,2046.9,4119.4,4155.6,2215.3,6264.4,8305.5,4983.9,12574,9376.3,7255.6,7619.2,2768,8202.6,9811.8,1505.3,3382.2,5152.6,3581.1,0,6594.2,4379.9,5876.3,5575.7,0
Q96BM9,36315,20918,25345,53171,18290,27772,31013,25736,34917,39545,29505,32017,40592,39686,33431,28169,31359,22256,28645,70847,28504,24339,26421,21325
Q96BQ5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1326.5,0,1915.5,0,3356,0,0,0,0
Q96BW5,1812.8,3501.6,1819,3853.3,0,0,1925.8,6030.6,0,2835.8,4769.7,1569.4,1469.6,4806.5,705.15,0,0,1904,1601,3338.3,1730.7,2607.8,0,3091
Q96BW9,0,913.97,0,0,1108.2,1144.4,0,1083.3,956.22,0,0,1361.1,1008.5,0,707.43,860.6,936.25,0,1167.2,0,0,604.87,1093,561.5
Q96C00,4745.1,0,3352.6,0,4932.1,5453.8,0,0,3652.1,0,5894.2,5893.1,1770.2,0,0,3971.7,0,4945.1,4834.3,10922,5463,0,6125.7,0
Q96C01,0,0,0,0,0,1829.6,0,0,0,0,0,0,1458.3,0,0,0,0,2096.9,0,0,0,0,2768.7,1524.9
Q96C19,36367,1535.8,14414,10710,23682,18205,37467,8881.5,10188,11217,12151,16950,12528,16389,12254,9303,6985.7,23685,38619,16176,11659,12180,32801,11794
Q96C23,7155.3,5393.2,5722.5,9932,8570.5,5527.7,2410.2,7159.7,10864,13728,7542,5305.8,6865.3,7276,5367,4135.2,9976,8280.9,1981.2,7086.6,4640.8,1350.1,5814.1,1408.6
Q96C36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,0,271.06,0,0,0,0,0,0,0
Q96C86,0,0,0,0,0,2672.6,1023.4,0,809.23,1063.4,0,1053.1,1925.5,1988.8,1954.7,2166.2,0,0,0,6273.5,1959.8,0,0,0
Q96CM8,0,700.64,1009.8,811.21,11509,2951.9,5375.8,1630,4931.5,1300.4,2034.3,2816.6,0,0,1402.3,1260.2,1481.2,695.78,0,3726.5,1694.1,0,0,590.79
Q96CN7,17123,17036,13984,24999,6991.8,29988,22708,21700,17338,19070,17822,30574,24371,22549,12238,22851,24549,15726,18822,33881,19427,13545,21689,20101
Q96CS3,884.07,0,951.68,1614.1,1382.4,7501,3894.6,1807.7,0,3172.7,0,2914.8,0,5752,2671.3,2527.8,2242.3,981.38,2572.7,2390.3,1302.6,971.26,2292.9,614.96
Q96CU9,0,8446.9,0,0,0,0,1322,0,0,1102.3,725.46,851.71,0,1032.9,0,495.2,0,0,737.18,0,918.42,0,0,0
Q96CV9,19305,0,1252.9,2824.6,1825.2,932.96,0,1831.3,1155.4,0,2882.3,459.09,1352.1,610.99,14978,0,3893.4,830.41,1152.1,1965.6,1798.3,340.67,1993.1,705.48
Q96CW1,126970,21502,32092,43406,48449,43927,98590,74952,33985,79832,56632,84813,68343,40563,27721,51495,30634,61092,62316,64108,46986,57325,80950,32165
Q96CX2,34169,27045,18776,61041,36340,50306,59921,44043,59776,55035,43717,48786,46459,48014,35814,35114,37613,49311,35742,59760,73538,21702,41063,16715
Q96D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3467.8,0,0,0,0,0,0
Q96D09,0,0,0,536.04,626.34,0,0,420.13,0,774.61,611.29,451.47,0,0,0,0,110.8,565.16,260.08,1038.3,0,294.29,0,0
Q96DA2,2306.3,1605,0,3079.1,1502.3,1414.2,5435,2356.2,0,0,0,2369.2,3347.7,3721.3,2931.3,0,4068.9,2362,1668.5,0,0,2774.3,2896,0
Q96DA6,204.07,0,0,192.11,0,2107.4,1661.9,0,0,2086.1,175.12,2010.8,0,0,2327.8,2105,1718.9,1782,2719.7,0,0,149.59,249.32,1061.3
Q96DB2,1672.6,0,1916.3,1311.8,0,0,2191.5,1494.6,3185.6,0,2471.1,1696.7,0,0,942.25,0,0,1003.1,0,0,0,0,0,3599.6
Q96DB5,11606,10721,5335.9,11706,4754.2,1555.6,2020.7,5679.5,7328.7,3314.9,7591.6,14390,9940.7,9578.1,5296.5,3848.8,4789.4,4210.1,2947.5,34022,7969.2,2663.5,0,4109
Q96DD7,2114.6,1748.8,0,1719.4,3173.8,3154.4,1429.7,2197.3,917.77,1598.6,1636.7,3135.9,2034.4,3221.7,1832.1,2106,2437.6,4253.6,2375.7,2394,0,2528.9,4508.4,2427.7
Q96DE0,6511.7,7126.4,9359.9,8637.2,5039.4,1291.4,2420.6,11141,3492.7,5451.5,5882.2,3205.2,8526,10151,5185.6,7819.8,6305.7,3208.3,7296.8,10577,10377,3479.5,2056.8,5448.4
Q96DG6,26853,18523,30148,25404,23069,20908,25526,32890,15200,20712,22797,16569,13279,23846,8711.4,19270,14724,22368,14110,33288,21238,15175,11188,11463
Q96DH6,2328.8,10051,2036.6,5959.8,2963.3,14044,4921.3,8176.7,3081.7,6683.1,13609,7627.1,6791.1,6410.4,0,9386.9,9110.2,4457.6,1407.1,14442,2537.3,2188,4248.3,0
Q96DZ1,0,0,0,0,979.04,2268.7,787.78,0,0,0,0,0,0,0,2032,0,3301.1,0,1273.1,1356.2,0,0,937.15,0
Q96DZ9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1484.4,0,0,2033.6,920.24,1048.4,2887.7,0,1181.8
Q96E17,48649,10546,5857.9,9049.3,17167,17170,26631,5341.7,2717,4499.2,3312,10969,3299.3,9944.1,9985.1,0,7410.2,36887,18865,1190.8,14592,23088,46149,9815.3
Q96EE3,0,0,0,4325.1,2650,2348,1843.8,0,4151.7,0,1652.2,0,0,0,0,2376.4,0,1814.9,0,4045.3,2219.8,1496.6,0,0
Q96EK5,2495.7,0,4139.5,2575.8,2181.5,2748.7,17388,0,11024,0,1382.4,13403,3254.4,7215.4,7049.1,0,7097.6,1569.2,3926.9,10076,11866,4843.5,10049,1182.5
Q96EM0,1262.6,1092.4,1790.8,0,0,1356.3,0,0,1363,0,1488.1,1297.7,1482.7,1071.2,0,1167.3,1250.3,0,839.86,1932.2,0,0,0,883.3
Q96EP5,0,2209.8,1684.3,5979.6,2814.3,3350.4,868.14,4651.7,0,3323.1,2634.8,2733,2609.9,2057.5,2623.3,0,2394.2,0,5104.2,3526.1,448.91,371.71,1210.3,2072.5
Q96EQ0,8638.8,204.59,2308.6,5652.8,0,0,12000,0,277.41,2721,138.71,0,0,3331.2,3046.7,5045.3,5125.3,2733.2,7355.9,2625.1,2985.9,5399.5,7618.9,2676.4
Q96EY1,4689.7,3563.7,1092,7259.7,7006.8,5248.5,6610.2,2121,4971.1,4696.2,2142.1,4933.2,6448.2,4045,2666.5,4522.7,4696,6460.6,3046.9,9847.7,2922.8,4795,14923,2341.3
Q96EY7,0,0,0,0,707.72,0,0,769.95,0,0,0,0,0,0,0,0,1375.8,0,254.72,0,0,0,0,0
Q96EY8,1033.1,663.9,0,1120.6,0,0,0,0,0,0,0,0,0,818.04,0,0,0,1227.3,1194.3,0,0,0,0,0
Q96F07,89636,20093,39096,32513,53879,36801,153100,41447,36732,55926,69645,48638,55898,61854,29372,44669,34812,54094,43066,74239,50815,55864,74246,46893
Q96F10,0,1898.8,1287.4,1704.1,1595.2,1786.1,0,3274.2,1696,1679.4,2234.6,466.96,0,5039.3,1713.1,2581.2,0,0,2171.9,6344.1,941.17,2855,0,1091.4
Q96F85,84421,56310,52620,91205,26494,103330,115530,94225,58846,98945,76492,82644,94863,63011,62994,83199,65305,89562,90414,110500,77880,57809,87209,61073
Q96FC7,78405,29958,54090,90733,39454,48793,53793,76839,66852,56559,79703,54105,66500,60994,57276,74943,53177,60659,77293,91208,71795,62706,90427,44074
Q96FE5,0,0,454.47,0,0,7776.6,7396.3,900.05,0,2105.5,8142.8,1791.2,4021.1,3477.2,5183.8,0,11236,5503.4,1083.6,0,0,892.93,7817.4,583.99
Q96FJ2,46687,28454,44923,62434,40358,44451,61612,53131,57369,56180,73701,85283,60288,49002,45266,64867,38432,40708,69393,52908,59012,41889,56948,41209
Q96FN4,2760.7,1436.4,6958.9,4017.9,5449.9,5592.1,2563.3,6111.6,635.77,5820.8,9090,5858.3,4503.8,3586.7,3642.8,7406.4,4731,2699.4,4477.9,7583.2,779.72,6106.1,6890.5,2114.5
Q96FN9,0,0,0,0,0,0,0,0,676.92,0,0,0,0,640.33,0,0,0,0,0,0,0,0,0,0
Q96FQ6,1796.6,10709,1819.9,2407.8,1096.7,3771.5,8543.4,13455,6028.4,6220.4,6809.6,6157.4,3590.1,14570,3034.3,5124.8,2065.9,9169.5,6760.7,4113.8,5195.7,2797.7,2352.9,0
Q96FV2,4726,14018,18695,17924,6218.3,17066,18166,14324,11292,9638.9,18288,22513,14258,15422,5224.4,4244.6,12598,8194.9,5962.2,12203,12786,7993.2,10382,8951.2
Q96FW1,74879,37689,46441,53119,41318,78098,82203,48890,46621,74431,63890,92374,45339,45139,54296,65488,66517,67998,90912,96667,49160,47837,91722,38567
Q96FZ7,0,0,14350,8298.5,0,11083,8181,2795,0,1957.2,14154,7316.6,10456,0,0,10942,3361.2,8347.2,0,0,0,0,0,3137.2
Q96G03,21267,21058,20245,37269,34719,23528,21437,27434,53492,45108,47870,37335,39360,39378,23874,22116,16378,16148,20619,27886,46117,16303,8076.8,6048.5
Q96G28,0,0,0,0,0,0,1641.4,0,1188.3,1069.5,0,0,0,1094.1,0,0,0,0,668.65,0,0,578.42,0,0
Q96G97,1909.6,3185.7,0,0,0,0,7175.3,0,0,0,0,0,0,1677.4,0,0,0,2196.6,3361.4,0,0,4539.4,0,1789.6
Q96GA7,2103.1,0,1036.1,761.46,2013.8,2388,5359.9,3146.2,2965.6,4518.8,4453.2,786.92,0,2794.5,3594.1,0,0,0,3086.9,1072.2,5220.6,1184.4,903.04,963
Q96GD0,65051,32932,21868,64621,23031,90147,61288,51483,37545,69312,63048,62703,54250,43494,36509,60541,55940,45481,66230,106860,69115,36548,81590,41637
Q96GG9,3169.6,2455.3,5287.9,4244.8,2799.7,6426.3,5463,2348.6,6886.2,4241.3,2609.7,6235.6,3542.8,4236.9,5545.3,3530.6,4130.8,6517.5,6080.1,12637,8070.3,4244.6,2410.8,4268.8
Q96GK7,23874,12113,21142,15712,9260.7,12740,25091,7443,10538,14362,10239,13988,15649,17447,9756.7,11226,19144,12522,17854,4726.4,7743.9,14460,19455,9602.7
Q96GR2,2291.1,9079.3,0,11266,0,20867,1381.5,27175,31969,4027.1,17222,9401.7,16448,26793,34564,1361,37225,740.67,0,15859,21351,3468.9,2939.6,0
