proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10
P05413,1.0972363,1.0987466,1.0986128,1.0993837,1.0868339,1.1753028,0.9821524,1.0566834,1.1999167,1.0152441
P05455,0.1382885,0.2665633,0.3339361,0.1595449,0.1218343,0.2795401,0.3756213,0.4096943,0.3078343,0.2929455
P05556,0.1784359,-0.1481435,0.1480969,-0.120143,0.1037622,0.4815498,0.2711105,0.25428,-0.1240632,0.184004
P05771,1.177676,1.208518,1.231045,1.188176,1.214903,1.208825,1.11025,1.285861,1.122041,1.236311
P05937,0.22419714,0.27939145,0.54940157,0.25023366,0.30999657,-0.06292041,0.0358529,0.39229815,0.60650475,0.19434855
P05976,-0.6394363,-0.698438,-0.7190041,-0.7158491,-0.7574146,-0.7675273,-0.7710105,-0.7327595,-0.8529136,-0.7431908
P06132,-0.3562769,-0.5628649,-0.8272451,-0.7392547,-0.700758,-0.5123811,-0.4654486,-0.6347824,-0.5892465,-0.7570104
P06241,0.346011,0.1520066,0.2736751,0.1885319,0.4001335,0.3692331,0.2150966,0.3829534,0.3240286,0.3488926
P06307,-0.3844618,-0.3523677,-0.3177845,-0.4356717,-0.3231102,-0.4158574,-0.8162462,-0.3438548,-0.4417983,-0.4841508
P06396,1.7884,1.529339,1.496467,1.760396,1.649497,1.989857,1.787536,1.602097,1.430357,1.874213
P06454,0.39167467,-0.09485497,0.30146773,0.2617769,0.13900242,0.41414412,0.36801508,0.27168142,0.11590892,0.09345572
P06576,2.490087,2.612217,2.511883,2.52399,2.513238,2.415685,2.429365,2.495943,2.552243,2.522015
P06703,1.2202726,0.7802293,0.9151476,1.0460805,0.8476574,1.2253866,0.8114038,0.7561403,0.5837968,0.7790678
P06727,0.5155563,0.2519682,0.1324186,0.9135973,0.3680996,0.8734692,0.7488364,0.4693895,0.1748564,0.7671876
P06730,0.23112539,0.07662003,0.06879333,0.17823877,0.16936742,0.27167615,0.15758256,0.09471105,0.25723469,0.15792647
P06733,2.471259,2.450918,2.240783,2.374669,2.448476,2.443771,2.42223,2.377992,2.244523,2.394449
P06737,-1.0099666,-1.0766187,-1.2726203,-0.6381619,-0.3339168,-0.4620767,-1.3356181,-0.8803395,-0.80754,-0.6233355
P06744,2.079988,2.04608,1.981382,2.049685,2.122786,2.10847,2.052913,2.044751,2.016259,2.083381
P06748,0.7187625,0.5978504,0.5676663,0.6435511,0.6864746,0.7566184,0.6328065,0.7221431,0.6648609,0.7619655
P06753,1.0857102,0.9125566,0.9849956,0.9601736,1.036458,1.1089791,0.9369356,1.0034524,0.9554612,0.9262148
P06756,0.27063441,0.30307582,0.03587984,-0.08765692,0.17268357,0.22084668,0.30496252,0.25777162,-0.01991946,0.19119949
P07093,-0.18715323,-0.15528567,-0.51560577,-0.08404077,-0.1228484,-0.22508266,-0.35211929,-0.60154578,-0.2796104,-0.16059479
P07099,0.526078807,0.171774144,0.330233968,0.215364445,0.399479641,0.598764285,0.537818435,0.603853657,0.001006174,0.457333454
P07108,1.56093,1.391542,1.232085,1.288864,1.567319,1.682257,1.411735,1.281953,1.093837,1.212519
P07195,2.191967,2.204415,2.130871,2.143668,2.25132,2.257071,2.188944,2.227619,2.131855,2.238917
P07196,2.376835,2.271704,2.059063,2.485474,2.315046,2.568592,2.572628,2.347548,2.090805,2.446082
P07197,2.428111,2.372607,2.164813,2.561297,2.331101,2.642467,2.697343,2.437463,2.169034,2.497887
P07203,0.6957652,0.6408696,0.6268707,0.6793936,0.6137267,0.7950009,0.6352735,0.6701137,0.5437671,0.6713857
P07237,0.8373686,0.9698913,0.9335294,0.9213642,0.8558023,0.8858432,0.7098146,0.9110921,0.9185134,0.8784337
P07305,0.32939237,-0.02695488,0.02591576,0.1274771,0.28933426,0.12050033,0.09982079,0.0662441,-0.15924073,-0.08920306
P07311,0.07251901,-0.010694008,-0.060920099,0.096113532,0.061982839,0.001347183,-0.042972674,-0.064972254,-0.142045079,-0.130296151
P07339,1.63269,1.482245,1.384612,1.737295,1.665878,1.58813,1.591249,1.587347,1.473578,1.466894
P07355,1.2423367,0.8132764,1.0734329,0.7501479,0.972412,1.3499041,0.9858364,1.0886983,0.6502875,0.7241625
P07384,0.8937254,0.8475905,0.8465469,0.855336,0.8881109,1.0799316,0.9594441,0.9248939,0.7944686,0.8987099
P07437,1.833083,1.778799,1.702265,1.718392,1.756298,1.602191,1.814718,1.743067,1.681943,1.760869
P07585,-0.6980816,-0.3943673,-0.450174,-1.085016,-1.5113795,-1.4821541,-0.7734835,-0.1872721,-0.4018291,-0.7001163
P07602,0.5814214,0.3271509,0.4605528,0.5285881,0.6366828,0.4086581,0.4972138,0.7368454,0.5316228,0.4798802
P07686,-0.6040845,-0.5691062,-0.6397994,-0.1136254,-0.5050316,-0.5160017,-1.1442715,-0.3383462,-0.3525996,-0.579734
P07737,1.1519764,1.07844,0.9900118,1.1510228,1.1380414,1.1821303,1.1542125,1.0455076,0.8879539,1.1910577
P07738,-0.7338941,-0.7164683,-0.7456638,-1.0178045,-0.9196236,-0.492045,-0.9033095,-0.8597519,-1.0409029,-0.6396326
P07741,0.027115406,0.068322733,-0.021409407,-0.032481461,0.123573523,0.0250702,0.247904762,0.038594545,-0.114046943,-0.000817335
P07814,0.7351014,0.8281054,0.6457167,0.5940753,0.7045035,0.7101506,0.6549462,0.7619178,0.7205629,0.7182875
P07858,0.770832,0.6617786,0.6540795,0.6273897,0.8011644,0.8052877,0.7066855,0.7174455,0.6313815,0.7400414
P07900,1.890365,1.95417,1.813615,1.920511,1.882133,1.969762,1.876477,1.978781,1.879068,1.837128
P07910,1.0109994,0.952325,0.9167062,1.009862,1.0264278,1.0309886,1.0472703,0.9585328,0.9016149,1.0242043
P07919,0.8370383,1.1075874,1.0949577,0.8924055,0.8859028,0.8548897,0.9173645,1.0662325,1.0954118,0.9341559
P07947,-0.7766166,-1.4981366,-1.0389779,-0.8581021,-0.7464576,-0.956382,-0.9810034,-1.1134919,-0.8437617,-0.9928838
P07954,1.347671,1.36248,1.423795,1.369622,1.369098,1.247775,1.367277,1.472206,1.446735,1.444008
P07998,0.11989065,-0.16345002,-0.26540255,0.28691031,-0.12185204,-0.01375742,0.04519669,-0.01911257,-1.23678572,-0.03314346
P08123,0.25298596,0.03483759,0.35191584,-0.23177007,0.32501689,-0.19578911,0.62192711,0.9990512,-1.0061499,-1.67336032
P08133,1.766302,1.829862,1.811132,1.888823,1.79604,1.820473,1.845786,1.839252,1.769955,1.772518
P08134,-0.2735681,-0.8248912,-0.6141924,-1.1460273,-0.5676646,-0.5121022,-0.0663756,-0.4888755,-0.6396593,-0.139066
P08183,-0.8332628,-0.8224792,-0.6619734,-1.1477947,-1.0921641,-0.8586799,-1.1029506,-0.8062558,-0.6475903,-1.1374387
P08195,1.247509,1.378379,1.230887,1.324684,1.329728,1.230837,1.266535,1.34517,1.327335,1.213777
P08237,1.674935,1.674755,1.644926,1.629732,1.682113,1.613886,1.535496,1.66093,1.597641,1.661837
P08238,2.178981,2.19796,2.034309,2.186678,2.174971,2.18707,2.097006,2.141594,2.151003,2.100202
P08247,1.334266,1.221797,1.509196,1.375227,1.296177,1.144914,1.239484,1.287191,1.574073,1.306795
P08559,1.388244,1.532148,1.406736,1.518204,1.397235,1.242291,1.370824,1.420805,1.509235,1.407531
P08572,-0.09627661,-0.10968706,-0.16288927,-0.16856519,-0.34011226,-0.10742361,-0.09301257,-0.16034595,-0.59982342,-0.49545828
P08574,0.9207099,1.1195051,1.1299556,1.105349,0.9850075,0.9285556,0.9294317,1.0330277,1.2785469,1.0316804
P08579,-0.6664445,-1.4353578,-1.1803111,-1.365502,-0.9817715,-0.9837092,-1.2104057,-1.1272283,-1.0783465,-1.2666369
P08621,-0.27618696,-0.47071587,-0.21285295,-0.83593893,-0.33445772,-0.03357392,-0.19089807,-0.26940369,-0.14708635,-0.38124556
P08670,2.186712,1.864041,1.930608,1.818556,1.901898,2.32933,2.196602,2.10801,1.561807,1.73299
P08708,-0.095674794,0.009160739,0.058668507,-0.06867792,-0.021644037,0.062058492,0.030454258,0.140635073,0.064474671,0.144979655
P08754,0.04214845,0.08511961,-0.00858276,-0.03980409,-0.06844421,0.24195846,0.07863631,0.10040536,0.07003666,0.21825201
P08758,1.457127,1.266739,1.339037,1.296284,1.420948,1.584143,1.547216,1.400047,1.04018,1.418344
P08865,0.6483186,0.722608,0.558214,0.727033,0.6225527,0.615395,0.7015269,0.7096159,0.664824,0.7349535
P09012,-0.3127815,-0.6294781,-0.4726705,-0.7202988,-0.4121149,-0.3680722,-0.3118722,-0.4039009,-0.32117,-0.5294578
P09104,2.156216,2.23189,2.043938,2.091421,2.119754,2.090283,2.169111,2.027687,2.057272,2.113756
P09110,0.4152487,0.4408031,0.2285753,0.3068999,0.3775837,0.3914396,0.5567244,0.1770695,0.116166,0.3696708
P09132,-1.053713,-1.423635,-1.180963,-1.320042,-1.488302,-1.103089,-1.125612,-1.069024,-1.111788,-1.372029
P09211,1.474539,1.433699,1.340094,1.476815,1.573684,1.697537,1.731672,1.538986,1.288413,1.592505
P09234,-0.4884745,-0.5840521,-0.3807323,-0.3565963,-0.2837106,-0.532127,-0.3005497,-0.2350824,-0.1117957,-0.1360812
P09382,1.542527,1.56507,1.481443,1.595625,1.528958,1.766977,1.514385,1.534561,1.45689,1.496515
P09417,1.861739,1.681708,1.497323,1.859134,1.805297,2.143876,1.905644,1.713037,1.557193,1.789605
P09429,0.7840974,0.622075,0.7032132,0.7572083,0.6697215,1.1000762,0.9122317,0.8897487,0.6941974,0.9133582
P09455,0.4000399,0.4980268,0.4119076,0.509771,0.6420944,0.744212,0.4787318,0.2852999,0.5100452,0.5487806
P09471,2.275718,2.358362,2.297937,2.318285,2.352918,2.306038,2.228834,2.294399,2.353149,2.292978
P09488,0.86182973,0.63616642,-0.12575541,-0.05576546,-0.60065813,0.72202093,0.74632192,-0.3200011,0.15428688,-0.31999914
P09493,1.318825,1.191414,1.228734,1.283643,1.236107,1.336473,1.188721,1.216413,1.161645,1.076866
P09496,1.0960094,0.9334357,0.9100017,0.9761501,0.9090094,0.9895806,0.8323938,0.9481615,1.1354529,0.9169388
P09497,1.0353385,1.0632544,1.1173852,0.8343912,0.8834236,0.8888639,0.8822199,1.0768881,1.1708043,1.0265496
P09525,0.35957267,0.20032501,0.08213033,0.06530821,0.0811225,0.36072869,0.28629122,0.29972825,-0.23199226,0.14915176
P09543,2.610905,2.418039,2.215426,2.7931,2.461299,2.875903,2.696327,2.459938,2.327603,2.804537
P09622,1.335613,1.526456,1.392563,1.430571,1.304503,1.219157,1.323398,1.411719,1.431876,1.39681
P09651,0.9901688,0.9245944,0.995123,0.9586673,0.9590037,1.0080051,0.957853,0.9713751,1.0247547,0.9289464
P09661,-0.4509312,-0.8933893,-1.1288169,-1.2491117,-0.6472337,-0.5883208,-0.5170889,-1.030429,-0.765277,-0.6087819
P09669,0.6075081,0.7007808,0.5557699,0.7382989,0.6364634,0.7468273,0.549249,0.7368827,0.9333216,0.6231903
P09874,0.4860588,0.3043226,0.3779115,0.5472871,0.3300922,0.7281502,0.6178492,0.3992649,0.3152778,0.5862232
P09936,2.210006,2.168721,2.177744,2.236351,2.250447,2.15485,2.110728,2.163467,2.131939,2.111079
P09960,0.8867089,0.8165938,0.8049032,0.7657273,0.8449616,0.9160779,0.9202306,0.857018,0.7791934,0.8705576
P09972,2.307127,2.355554,2.226507,2.287629,2.279422,2.245425,2.283156,2.284843,2.211295,2.213867
P0C0L4,-1.1093545,-1.1271848,-0.8055825,-1.3214148,-0.4594151,-0.4042537,-0.289062,-0.1576709,-0.723104,-0.8463549
P0C0L5,1.1650455,0.1807385,0.3990643,0.7257163,1.1369523,1.2533867,1.0987825,0.9378177,-0.1693766,0.7960947
P0CG30,-0.1840058,0.3225851,-0.8093518,-0.4044522,-0.9653492,-0.8256923,0.4221916,-1.8398315,-0.3253189,-1.7234832
P0DI82,-0.7437033,-0.4043285,-0.7652465,-0.6556861,-0.8018856,-0.7159722,-0.5166565,-0.8154433,-0.975611,-0.5783766
P0DJI8,-0.20577211,0.14732332,-0.16008344,-0.16286422,-0.06093293,-0.10576797,0.44383809,-0.26503234,-0.43538619,-0.13126326
P0DMV9,1.871042,1.773887,1.718429,1.817319,1.802895,1.951525,1.767046,1.763939,2.066745,1.772642
P0DOX2,-1.140387,-1.046263,-1.009741,-1.097416,-1.109592,-1.046932,-1.060196,-1.073539,-1.057416,-1.075561
P0DOX5,1.037895,1.1509484,1.4089838,1.2990488,1.3489896,1.3942197,0.9468233,1.3375196,0.8843591,1.0300226
P0DOX7,0.4773845,0.5928201,0.8526326,0.6841726,0.7307391,0.8087691,0.4515243,0.8702142,0.6038632,0.486515
P0DOY3,0.5521574,0.5781042,0.9242119,0.6675168,0.7348636,0.7507935,0.6110655,0.6667437,0.3814804,0.6477808
P0DP25,2.113024,2.093471,2.185596,2.161385,2.09275,2.054169,1.952334,2.088118,2.18605,2.028049
P0DP58,0.04575655,0.06315833,0.10452457,0.18146954,-0.11195622,-0.22724378,-0.0351256,0.04320321,0.12242737,0.12031529
P0DPI2,1.12271,1.310929,1.171779,1.084692,1.084543,0.905707,1.119989,1.224481,1.186087,1.139465
P10114,0.5644,0.8265209,0.8019118,0.6530301,0.6574797,0.5143566,0.5120261,1.1079785,0.7816655,0.7783041
P10155,-0.32769255,-0.19830431,-0.19159932,-0.33857887,-0.29253767,-0.07951992,-0.15281653,-0.20383845,-0.05245491,0.01055936
P10253,-0.006755112,-0.177222209,-0.861093625,0.001962075,-0.018251483,0.008678893,-0.314869677,-0.075629492,-0.238704558,-0.083516858
P10301,-7.62E-02,4.68E-02,-2.05E-01,-5.31E-01,-4.34E-02,8.86E-02,-1.16E-01,-2.31E-01,-3.85E-01,1.84E-05
P10321,-1.11013409,-1.43455126,-1.05605664,-0.77123453,-0.4097112,-0.06817924,-1.3095754,-1.04328912,-1.0591332,-0.33616843
P10412,-1.345307,-2.069715,-1.311187,-1.979367,-1.889166,-1.990344,-1.480766,-1.274048,-1.281684,-1.769983
P10451,0.23946825,-0.6427755,-0.2479083,-1.17699142,-0.42209343,0.38309238,-0.08420456,-0.19678428,-0.17582101,-0.34821193
P10515,1.129222,1.376827,1.24346,1.232947,1.160215,1.080163,1.16129,1.244752,1.295128,1.278939
P10586,-0.4370728,-0.5300038,-0.5793759,-0.7914978,-0.4838726,-0.57284,-0.5469404,-0.6320303,-0.5043289,-0.3465174
P10599,1.234204,1.274302,1.193376,1.253766,1.311602,1.345756,1.196943,1.1841,1.281116,1.28174
P10606,1.179438,1.316303,1.243706,1.308546,1.239007,1.208466,1.168027,1.224804,1.289203,1.134451
P10620,0.293755691,-0.013731545,-0.2408805,0.05844269,0.060376702,0.144374533,0.107130614,-0.072298411,-0.17547136,0.009591191
P10636,2.035783,1.591043,1.70706,1.637716,1.997569,1.893601,1.897088,1.942526,1.806381,1.523172
P10644,0.35449996,0.30780012,-0.03406811,0.40027625,0.34790502,0.5630811,0.37634486,0.18774451,0.1714951,0.40251248
P10645,0.49598476,0.05824763,0.47376679,-0.18806925,0.43867511,0.17973127,0.24676,0.4384505,0.20658155,0.43206152
P10768,1.152043,1.077976,1.05185,1.107632,1.166085,1.28636,1.177319,1.147871,1.032021,1.13116
P10809,1.99865,2.021185,1.96185,1.99671,1.95398,1.920667,1.946446,1.960554,2.012675,1.980599
P10909,1.553588,1.187789,1.186086,1.104854,1.253856,1.308055,1.222238,1.263529,1.014556,1.171012
P10915,0.8849123,0.8312573,0.8238362,0.8489508,0.921776,0.7397385,0.9348132,0.9227722,0.8440398,0.9015965
P11021,1.347204,1.377099,1.285001,1.34229,1.329607,1.353977,1.283614,1.327222,1.343554,1.205294
P11047,0.32600256,0.28457619,0.17268263,0.32735086,0.1194585,0.33066873,0.23859096,0.34620828,-0.12926656,0.04488592
P11049,0.2487437,1.0051538,0.3033426,1.1897876,1.1495884,1.2337348,1.4008588,1.117529,0.3918304,1.1310654
P11137,1.981677,2.110088,2.088738,1.862285,2.035241,1.784639,1.914541,2.070875,2.203208,1.981165
P11142,2.320945,2.370719,2.271063,2.393471,2.340078,2.33553,2.251349,2.317555,2.364335,2.282358
P11166,-0.13531869,-0.59477062,0.02279116,-0.537592,-0.48832904,-0.02190255,-0.30552965,-0.21137241,-0.21546486,-0.11158265
P11169,0.412586,0.7613512,0.5620314,0.6928755,0.6406341,0.4142071,0.4886297,0.5900692,0.6747212,0.5054595
P11171,-0.2043007,-0.3377376,-0.4418157,-0.3364786,-0.1000123,-0.2539204,-0.1263556,-0.2146227,-0.2473994,-0.4038985
P11172,-1.083925,-1.698942,-1.487951,-1.531501,-1.633122,-1.776317,-1.32981,-1.426266,-1.268492,-1.345499
P11177,1.273648,1.372293,1.394777,1.365835,1.314208,1.0854,1.262159,1.368823,1.46908,1.340219
P11182,0.3326592,0.621035,0.4327151,0.4192244,0.3624356,0.1747344,0.2927369,0.398319,0.435941,0.5009668
P11216,1.837919,1.797008,1.733844,1.716464,1.837213,1.844732,1.807482,1.803141,1.723144,1.886515
P11217,1.0665459,1.1607386,1.115371,0.9710961,1.1949158,1.123175,1.1317016,1.0588644,1.0069555,0.7114949
P11229,-0.9846228,-1.2144287,-1.0796192,-1.082321,-1.0524559,-1.0727089,-1.2755171,-1.0930784,-1.0379365,-0.9362948
P11233,0.8704309,0.839293,0.8255821,1.0031341,0.903023,0.9133012,0.9256306,0.7691772,0.9445292,0.9451203
P11234,-0.27830067,-0.12335541,-0.03060047,-0.35279271,-0.66813349,-0.09600327,-0.36702858,-0.13850753,-0.05342569,-0.17495963
P11274,-0.8652695,-0.6927425,-0.8422672,-0.510853,-0.4755902,-0.8622559,-0.7209374,-0.8990148,-0.8260958,-1.5436269
P11277,-0.1239449,-0.2382801,-0.2586631,-0.6321909,-1.2202802,-0.3562122,-0.8022157,-0.3609838,-1.1141134,-0.7484182
P11279,0.0896992,-0.11491468,-0.29431401,0.08555213,-0.03310123,0.25047044,0.223177,-0.01688984,-0.17925568,-0.22126806
P11310,0.1018103,-0.2532792,0.087632808,0.005046909,0.011035346,0.0808829,0.164259098,0.167936581,0.110426886,0.211945218
P11413,0.5847569,0.543234,0.6711743,0.5775385,0.5861183,0.70092,0.6156488,0.6806208,0.6017753,0.5279865
P11441,-0.7014034,-0.3242088,-0.6217735,-0.5002417,-0.2807351,-0.4180573,-0.4143617,-1.0029343,-0.5389169,-0.3219588
P11498,1.113185,1.256736,1.086511,1.054373,1.169297,1.104174,1.055965,1.112354,1.020742,1.158322
P11532,0.01534973,-0.08700207,-0.2892639,-0.17916622,-0.0663251,-0.12305385,-0.11600588,0.10207297,-0.38196081,-0.51429386
P11586,0.9493911,0.7121729,0.9315963,0.7251234,0.8380665,0.9321555,0.8953405,0.7608859,0.9309995,0.8543506
P11766,1.325207,1.152326,1.082388,1.191687,1.262042,1.389843,1.199328,1.192833,1.042921,1.181081
P11908,-0.4100805,-1.0091973,-0.3112987,-0.5671349,-0.8423615,-0.8585382,-0.8881757,-0.6143464,-0.5275132,-0.6242229
P11940,0.8448297,0.8617563,0.7349339,0.7731581,0.8853181,0.768262,0.8268677,0.8481396,0.8044568,0.8845567
P12036,1.506662,1.517269,1.203853,1.642349,1.527293,1.807637,1.893108,1.646857,1.178758,1.594727
P12074,0.7793275,0.8376412,0.8531303,0.8391419,0.9173147,0.7239398,0.7982116,0.8594856,0.8964809,0.6583858
P12081,-0.01704223,0.19692626,0.10989822,0.22276549,0.212589,-0.01077968,0.15894575,0.06257284,0.12953838,0.01922976
P12109,0.767111916,0.638705224,0.438607372,0.276664396,-0.64543677,0.424481989,0.568521908,0.885151941,-0.284590256,-0.001986316
P12110,0.44056898,0.35054384,0.20230391,-0.02191095,-0.84688685,0.15171912,0.34781458,0.63641259,0.30134249,-0.46940979
P12111,1.1207727,1.0970544,0.786717,0.7655355,-0.2178193,0.580978,1.038555,1.247556,-1.0533419,0.3542826
P12235,1.243002,1.47281,1.45259,1.371398,1.37061,1.242735,1.225392,1.460618,1.541728,1.394338
P12236,1.883257,2.064118,1.983011,1.99713,1.918296,1.80344,1.787454,1.943899,2.015524,1.950572
P12268,-0.44577802,-0.19831893,-0.23586594,-0.46683225,-0.24680221,0.22648019,-0.0787495,-0.2653066,0.03525477,0.07361788
P12270,-0.1645618,-0.4603586,-0.4581095,-2.0621216,-0.3798649,-0.5393711,-0.3653126,-0.5812293,-0.5114397,-0.4269883
P12277,2.702217,2.785844,2.648466,2.742475,2.730643,2.643936,2.729735,2.66273,2.693403,2.749095
P12429,-0.5024479,-0.4733787,-0.3437094,-1.2300058,-0.6442544,-0.4557953,-0.3533043,-0.3587048,-0.5160651,-0.6716787
P12532,1.894884,2.006752,1.894208,2.00815,1.97576,1.750314,1.885261,1.878693,1.929188,1.897678
P12694,-0.004483748,0.096772973,-0.080257856,-0.322054684,-0.000410626,-0.034068941,0.078070415,-0.011656895,-1.286688285,0.063241403
P12814,1.63205,1.860137,1.904058,1.722089,1.691444,1.572964,1.546929,1.782583,1.895244,1.735999
P12931,0.06414486,0.10734159,0.11069024,-0.14068351,-0.15976853,-0.04625842,-0.07670479,-0.12896505,0.12422676,-0.04684455
P12955,0.2779789,0.2526621,0.3295552,0.3578306,0.32177,0.4594949,0.3605997,0.2726581,0.1803012,0.3160082
P12956,0.7831164,0.7095787,0.8655439,0.8371355,0.803181,0.885343,0.897549,0.8371791,0.8156148,0.899416
P13010,0.8382894,0.9183491,0.8503481,1.0522515,0.9996672,1.029379,0.8523448,0.930523,0.8773884,1.0215321
P13073,1.148946,1.268014,1.282877,1.160648,1.242808,1.178025,1.091125,1.200751,1.302649,1.108278
P13473,-0.7499032,-0.8789157,-0.4340238,-0.6503787,-1.3276795,-0.9057623,-0.1169583,-0.1364265,-0.4593028,-0.1192057
P13489,1.3276785,1.2389533,1.0478354,0.9579961,1.1416545,1.3509624,1.3338263,1.1668315,1.157546,1.1495681
P13521,0.5368473,0.6006923,0.4154937,0.490463,0.6250185,0.3020183,0.1067906,0.4205994,0.5417938,0.44955
P13591,1.983027,1.965243,1.895782,2.075463,2.010825,1.98669,1.864772,1.949312,1.973482,1.981615
P13611,2.105469,1.738583,1.506827,2.115515,1.944796,2.38387,2.218376,2.01782,1.609844,2.183108
P13637,2.028021,2.175813,2.043691,2.120672,2.067528,2.010646,2.048819,2.090114,2.112483,2.025772
P13639,1.260959,1.341783,1.304917,1.309858,1.293038,1.347155,1.276699,1.454552,1.291391,1.390771
P13640,-0.2039223,-0.4491735,-0.4075214,-0.7308331,-0.2603578,-0.1743896,-0.313764,-0.2630925,-0.4327021,-0.1227819
P13645,-0.25986141,0.57976411,-0.38263454,-1.58961148,-0.32608414,0.39163879,0.91880603,0.47920136,0.62693021,-0.05818204
P13667,0.2715061,0.4556449,0.2388033,0.2684992,0.312318,0.4383212,0.3795228,0.2228225,0.150601,0.2322505
P13693,0.8467189,0.9369824,0.9617327,0.9298912,0.9158069,0.9771676,0.8961636,1.0264022,0.9372453,1.0291655
P13716,0.8813214,0.6970215,0.5892944,0.6951575,0.8401191,0.8338882,0.8386431,0.8318278,0.4572475,0.7240066
P13726,0.35416524,0.15943869,0.11355441,0.34289961,0.5894668,0.58192124,0.41950465,0.28582605,0.04063665,0.14587893
P13796,-0.3042538,-0.6163078,-0.1437235,-1.0682614,-0.0932553,-0.1255143,-0.1210697,-0.2038709,-0.4393341,-0.2140291
P13797,0.6468277,0.5975932,0.6302076,0.7806829,0.6372011,0.8116049,0.719841,0.7597809,0.648463,0.7978956
P13798,0.6176882,0.5303228,0.5487034,0.4889492,0.4829447,0.549313,0.5488204,0.6191709,0.5505481,0.5465447
P13804,1.1522896,1.1352808,1.0649651,1.067158,1.0770895,0.9666116,1.0649166,1.1167898,1.0813244,1.1058977
P13807,-0.2404089,-0.1063273,-0.1655245,-0.3676534,-0.5634384,-0.3483358,-0.1110396,-0.482866,-0.7446579,-0.1551052
P13861,1.0417791,1.0138311,0.8485774,1.06367,0.9834484,0.9739756,0.9385585,0.8713901,0.6606917,0.7951399
P13987,0.8981137,0.856841,0.9181944,0.8200039,0.8409299,0.9602063,0.9117486,0.984789,0.9728529,0.7013946
P14136,3.173356,2.786722,2.625842,2.809905,3.111337,3.308256,3.007974,2.866815,2.313318,2.618909
P14174,1.604085,1.714984,1.600332,1.747375,1.771886,1.708458,1.728301,1.729966,1.552673,1.650908
P14209,0.10163814,-0.23810387,-0.27256018,-0.57830537,0.16509325,0.15751007,-0.04845734,0.24927539,-0.31391047,-0.54739749
P14314,0.7712648,0.5398818,0.7656392,0.7293703,0.6463482,0.7930299,0.6633286,0.8022028,0.7586447,0.6572561
P14317,-1.0134558,-0.9502397,-1.0989756,-0.8939293,-0.9732877,-0.6782439,-0.7957396,-1.0765005,-1.1541382,-0.920238
P14324,0.4278285,0.5379009,0.4525522,0.5982987,0.4254154,0.6793064,0.5815214,0.5409973,0.4934843,0.4178188
P14384,-0.7786406,-0.6916032,-0.7445194,-0.6126507,-1.1521829,-0.5211839,-0.4929498,-0.7544734,-1.4398816,-0.3281062
P14406,0.9512791,1.170338,1.0930968,1.1320076,1.1565673,0.9368905,1.0624968,1.0416622,1.1164403,1.0941359
P14415,1.056911,1.154148,1.054721,1.115648,1.196177,1.145645,1.007586,1.112814,1.158179,1.100486
P14543,-0.1910134,-0.2924861,-0.2263781,-0.3941808,-0.5530957,-0.1078742,-0.2860805,-0.3818553,-1.1178375,-0.2852016
P14550,0.9475162,0.7065688,0.8876529,0.3308472,0.9154396,0.8512078,0.9922377,0.9034233,0.8480797,0.8893061
P14618,2.490821,2.512147,2.405998,2.522894,2.523608,2.508412,2.541527,2.493277,2.424893,2.498266
P14625,1.302093,1.272501,1.380089,1.347334,1.325665,1.346198,1.208224,1.256236,1.350034,1.258406
P14854,1.0385534,1.1881191,1.332339,1.0604987,1.030047,0.9903673,1.0742674,1.1719237,1.3618689,0.9790038
P14866,0.5604355,0.5705549,0.810642,0.5690141,0.588955,0.5708605,0.6408371,0.7259006,0.749805,0.5398468
P14867,0.28069887,0.42110427,0.49414819,0.2114225,0.21059839,0.07758508,0.13293985,0.19942696,0.52768951,0.17057281
P14868,0.7408093,0.6910285,0.7158626,0.6554634,0.7087653,0.7971457,0.6387736,0.6660431,0.7723263,0.6137596
P14927,0.9162356,1.0716874,0.7993179,1.0193544,0.9193794,0.8661191,0.5764272,0.8624599,0.9798779,0.961466
P15056,-0.35161761,-0.16697131,-0.09958358,-0.15440064,-0.29450796,-0.28730662,-0.2568464,-0.13662113,0.10549568,-0.04860594
P15104,1.660106,1.856145,1.810991,1.759478,1.726299,1.410028,1.717676,1.716471,1.711269,1.817662
P15121,1.283284,1.238606,1.232242,1.252944,1.269088,1.390043,1.379396,1.320154,1.271721,1.235645
P15170,0.28938535,0.09841461,0.41336218,0.24410167,0.20636937,0.32253498,0.27762364,0.37371812,0.35493715,0.29101569
P15259,1.726521,1.677195,1.425109,1.655418,1.643118,1.756561,1.619602,1.543503,1.502077,1.594004
P15311,1.1850535,1.0146285,0.9089691,0.9809761,1.1147737,1.1665588,1.0767499,1.0131818,0.8989801,1.0716852
P15374,-0.1327168,-0.25872089,-0.66566556,-0.24151375,-0.16661291,0.04369188,-0.0883506,-0.40172723,-0.28040204,-0.24404386
P15531,1.261607,1.189563,1.287918,1.344319,1.307365,1.420028,1.201852,1.281599,1.348863,1.213458
P15559,0.03340676,-0.12686249,0.07330584,-0.13988335,0.2297034,0.11185815,0.30215145,0.24713469,0.19728688,-0.1722366
P15880,0.3018617,0.47638,0.427907,0.4809644,0.4348189,0.3348116,0.390363,0.3786152,0.348276,0.4786934
