proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48
O75521,0.789278699,0.646907051,0.8034031,0.502175366,0.578949057,0.528320905,0.807208853,1.028980486,0.860440434,0.752631641,0.836340201,0.633936228,0.447837397,0.49071009,0.590650302,0.581357983,0.65549657,0.675902781,0.621744851,0.518133335,0.577977513,0.950360389,1.014188893,0.993266065,0.368700641,0.292905084,0.347798307,0.116535269,0.21292608,0.330870515,0.463581147,0.425458356,0.346737087,0.229499394,0.195457513,0.340135016,0.112930141,0.055139703,0.082052006,0.099083312,0.193697151,-0.004956411,0.378098381,0.257827095,0.39420805,0.376683829,0.357249935,0.303074261
O75525,0.459793016,0.3301902,0.259447767,0.919024283,0.802276242,1.016071326,-0.003590746,-0.196745498,-0.110221562,-0.114916122,-0.016821104,-0.230448921,-0.740531555,-0.624236719,-0.407120846,-0.527071161,-0.297069084,-0.304772701,-0.397957767,0.224678511,0.269039659,0.214073406,0.140124483,0.033750936,-0.113078675,-0.153463458,-0.414822032,-0.191128325,-0.225171229,-0.282099643,0.271245213,-0.415852521,0.153210397,-0.020703653,0.165830838,-0.059804612,-0.261953993,-0.342326343,-0.203445939,-0.214817434,-0.602401396,-0.201794591,-0.088569913,-0.266497751,-1.20666355,-0.996871788,-0.425011388,-0.587287492
O75531,0.85540212,0.63180184,0.81215381,0.93505423,0.92413667,0.90109425,0.81067183,0.72783902,0.57983805,0.8078748,0.68637057,0.69314604,0.77482576,0.74291503,0.77217519,0.50101335,0.53191479,0.50324535,0.49247388,0.39219307,0.46930977,0.46831488,0.64911937,0.49501516,0.47522335,0.45420014,0.38604553,0.46254464,0.41689988,0.48884055,0.66315528,0.45268645,0.65701251,0.59815988,0.50625623,0.654825,0.16347669,0.17977169,0.18942048,0.06026494,0.0784352,0.23471539,0.04806962,0.14557421,0.20570532,0.17321102,0.16590794,-0.1099446
O75533,0.80216634,0.76361254,0.79369703,1.24492904,1.31135603,1.28695427,0.49798956,0.46512145,0.73731453,0.724035,0.77466339,0.81961506,0.86542129,0.98940207,0.81840127,0.68019464,0.69838528,0.71025232,0.90552932,0.98981373,0.96274091,0.54533155,0.62287884,0.63137942,0.12018958,-0.04827818,0.24550111,0.78283002,0.25331251,0.77049943,0.2774829,0.20137672,0.54879958,0.06890212,0.12504598,0.26489069,0.11683116,0.1680544,0.02299837,0.11394158,0.08478342,0.19050868,0.24009474,0.15099851,0.18685591,0.1446957,0.24704592,0.19290634
O75534,0.6486093,0.6144416,0.6020245,0.7003538,0.6925446,0.780542,0.623701,0.5327247,0.6356729,0.6290454,0.6723717,0.6338495,0.5226688,0.5265858,0.4482924,0.5222191,0.6214179,0.535728,0.7793453,0.797311,0.7220519,0.6292482,0.3155075,0.5678114,0.9072641,0.8435425,0.8408345,0.952811,0.9084266,0.9365164,0.8084127,0.8302069,0.8740185,0.8541718,0.8485508,0.9004422,0.7435182,0.7113772,0.7690825,0.7245559,0.6759547,0.6523574,0.7894593,0.6828312,0.7246605,0.767323,0.7363986,0.818415
O75569,0.5391042,0.3384028,0.5582617,0.2338879,0.3377575,0.2322377,0.4588631,0.4166575,0.6219583,-0.1172841,0.6325367,0.4220617,0.216597,0.2153124,0.4166107,0.4583513,0.5573634,0.5127389,0.3712673,0.366598,0.3665747,0.3946959,0.4794797,0.3843706,0.6840363,0.7308132,0.5986957,0.386144,0.3028416,0.3651074,0.8359251,0.7274941,0.6964124,0.5282483,0.6286466,0.5573952,0.604573,0.6592557,0.5728832,0.6093638,0.5844137,0.598178,0.5776388,0.4963784,0.5436465,0.5917183,0.536193,0.6742256
O75582,-0.35223268,-0.27393769,-0.35596057,-0.40615151,-0.26585468,-0.18498717,0.29348061,0.14759209,0.0697274,-0.35436125,-0.62865086,-0.38627259,-0.8272189,-0.61163423,-0.77275055,-0.86313571,-2.34599927,-1.32030351,-1.56848629,-1.3950399,-2.15055462,-0.90617922,-0.62425005,-0.83964026,-0.51518166,-0.42024733,-0.28804468,-0.51331706,-0.5546722,-0.88464729,-0.56129209,-1.06926229,-0.59710917,-0.23222121,0.01842358,-0.09613555,-0.55617317,-0.80525197,-0.43447808,-0.30279301,-0.27994249,-0.41294902,-0.79907789,-0.89070256,-0.97214778,-0.82119704,-0.5238382,-0.81257299
O75592,0.008096588,-0.018581446,0.092702184,-0.109402256,0.01322398,-0.089827176,-0.152701073,0.045983816,0.341660364,-0.705156086,-0.687945064,-0.180503986,-0.640569285,-0.695047178,-0.520639322,-0.249714116,-0.162882352,-0.090306897,-0.439454354,-0.267812876,-0.521277215,-0.782964692,-0.408987292,-0.206661529,-0.052977031,0.188860343,0.022495013,0.344481833,0.478298686,0.340517224,-0.05806138,-0.152930588,0.065351342,0.082537893,0.141484056,0.21926169,0.132635448,0.109861321,0.032606679,-0.027601312,0.061457032,0.195207615,0.064151651,0.154904294,0.092577547,-0.255651131,-0.148400304,-0.082421241
O75608,0.082105111,0.009846819,0.073837224,0.005986446,-0.136878273,0.035523555,0.048821899,0.055452606,0.000580407,-0.141167172,0.305811555,-0.00463107,-0.040688718,0.209463046,0.156635025,0.078662168,0.172668536,0.208081682,-0.173726987,-0.017082386,-0.209109841,0.116873831,-0.01592164,0.091186808,-0.301602314,-0.424754863,-1.605203942,-0.32534392,-0.821305648,-0.741773585,-0.321900714,-0.704661847,-1.064374137,-0.171545401,-1.686662646,-1.303526016,-0.267233488,-0.21269823,-0.260153713,-0.223568486,-0.213382078,-0.304200194,-0.12606049,-0.073026197,-0.091417575,-0.020315526,-0.095772368,-0.008470669
O75643,1.02137461,0.88728599,0.98105409,1.2121629,1.29578769,1.24780968,0.71896788,0.70587566,0.92363348,0.56425846,0.76805092,0.58497715,1.08965841,1.07238786,1.11468164,0.9826072,1.01770857,1.00433837,1.12511184,1.04721082,1.10153714,0.90985697,0.95238029,0.89588932,0.20355959,0.12251324,0.21910209,0.23151535,0.16186881,0.49858538,0.33641962,0.26515901,0.23832427,0.23560002,0.20107097,0.08104876,0.30966036,0.28625215,0.24948752,0.15232119,0.23583244,0.21073733,0.27373172,0.36431381,0.29025886,0.281598,0.23972959,0.22938036
O75663,0.58188272,0.52899093,0.55574223,0.78759565,0.53310565,0.54538402,0.72002221,0.73035484,0.7447315,0.48509461,0.32620861,0.32327643,0.10900553,0.07065979,0.02309318,0.12975828,0.14755387,0.22485637,0.31329479,0.40604587,0.3716158,0.32739696,0.4019227,0.40096352,0.74433077,0.79025421,0.61026112,0.61365403,0.66269668,0.54476282,0.7490844,0.62875414,0.72790931,0.66118712,0.80834452,0.70213447,0.38098528,0.26127579,0.43523015,0.38379838,0.38390309,0.43116149,0.47128442,0.28761498,0.45147088,0.38064915,0.48621475,0.52952634
O75688,-0.187227625,0.033349977,-0.205140378,-0.289224132,-0.408910667,-0.319885043,0.06710044,0.103109006,-0.356945019,-0.011762658,-0.17123175,-0.272382933,0.142572581,0.022253241,0.028417534,0.025130749,-0.151127908,-0.36375974,0.134332601,0.013114276,0.093530917,0.13331739,0.213331709,0.134063622,-0.348655605,-0.285657007,-0.26136052,-0.005260692,-0.419976477,-0.087148265,-0.508438666,-0.0008631,-0.229257678,-0.101283341,-0.105867176,-0.162699111,-0.027387998,-0.08117351,-0.12256311,0.154462109,0.123303398,0.015371314,-0.026450084,-0.159716403,-0.453056738,-0.08340565,0.089304615,-0.157836222
O75689,-0.048472301,0.306452862,-0.000596598,-0.601432521,-0.985105339,-0.999568464,0.142567616,0.333905735,0.27318593,-0.016269086,0.105968434,0.087977105,-2.131281666,-1.401994391,-1.266901284,0.273649573,0.11181762,0.172884642,-1.452394751,-1.183247392,-2.557044355,0.325336927,0.02269121,0.008064072,0.744365114,0.695963134,0.701161366,0.766262645,0.834866409,0.847066555,0.869178248,0.875316853,0.802648629,0.848539582,0.802429331,0.772174465,0.646593169,0.704477024,0.637726658,0.719052887,0.76203777,0.569374614,0.515096493,0.630864048,0.532265649,0.718675594,0.708388132,0.651081192
O75694,0.89978031,0.02534736,-0.02604691,0.49389419,0.40065308,0.25884808,-0.40681364,-0.31772684,-0.37654572,-0.12004092,-0.30843167,-0.11749569,0.05545892,0.23532088,0.13959501,0.01215774,0.08356473,0.11141136,0.46416166,0.3430831,0.34751405,0.03838215,0.15342859,0.12077182,-0.55499891,-0.60339774,-0.50191229,-0.78832518,-0.69423154,-1.61495981,-0.75150046,-1.19898205,-0.98848723,-0.39140378,-0.42201924,-0.63625654,-0.45612692,-0.39862471,-0.35025203,-0.48835293,-0.38648909,-0.3530039,-0.48338514,-0.26220796,-0.37794322,-0.43300327,-0.83935199,-0.33401481
O75695,-0.05770733,0.02877848,-0.0471714,-0.21559116,0.18764909,0.04574613,0.14278552,0.02105968,-0.05274511,-0.16288523,0.23522895,0.17689264,-0.61931826,-0.93143092,-0.58731931,-0.45978318,-1.17760042,-0.89390372,-0.4495556,-0.49657927,-0.35404312,-0.19910019,-0.16595861,-0.05949296,-0.44493848,-0.4135827,-0.3601078,-0.14864969,-0.35415583,-0.28977412,-0.31986593,-0.26899,-0.69686352,-0.97730741,-0.6114562,-0.41732173,-2.16234904,-2.22741252,-2.32031949,-2.50192553,-0.85510666,-2.26940787,-1.08061662,-1.80881684,-0.80087502,-0.69658912,-1.62210468,-0.60242898
O75746,0.3428979,0.3374372,0.3395549,-0.2663508,-0.3142156,-0.205522,0.6652615,0.7478381,0.7095677,0.1862888,0.1875969,0.2523126,0.5057866,0.4151489,0.4701579,0.8210638,0.847914,0.7929979,0.6221689,0.585691,0.6970231,0.9331609,0.9012111,0.9854453,0.9990457,0.8775025,0.9026575,0.9803135,0.8826065,0.9602793,1.0743982,1.1326501,1.0907382,1.0927276,1.1039272,1.1557475,0.9807832,1.0139153,0.9705731,1.141542,1.1251452,1.0756076,1.2361248,1.1986329,1.1549549,1.1583855,1.15089,1.1915153
O75781,0.92367441,0.89856056,0.85693012,-0.03875963,0.11549228,0.07527419,1.3406651,1.51764234,1.3710984,1.34938678,1.36034344,1.26672846,0.85294559,0.85579217,0.89222019,0.78967386,0.69563809,0.71032851,0.50297917,0.4718978,0.57829085,0.79688863,0.87252144,0.63310976,1.47907417,1.46920914,1.49397852,1.59847655,1.09767471,1.28858173,1.58185567,1.60174406,1.52960965,1.40659042,1.46672564,1.43106105,1.15712446,1.16276575,1.11570582,0.94650565,1.07053707,1.10271615,1.20022649,1.29043418,1.30850315,1.11275159,1.2027324,1.19333445
O75787,-0.351721303,-0.605239209,-0.716273131,-0.785709714,-0.911507165,-0.741496374,-0.639410042,-0.635457158,-0.295504352,-0.976776452,-0.880680495,-0.812008721,-0.967845954,-1.661692239,-1.170577177,-0.204915635,-0.232220634,-0.26626819,-0.542834714,-0.475043608,-0.489609523,-0.807609999,-0.272171186,-0.348495074,-0.019097226,0.023148025,0.021295838,0.176031349,-0.032619579,-0.004199621,-0.052425203,-0.084593824,-0.384400154,-0.130705787,-0.024864839,-0.055593517,-0.163709741,-0.098985656,-0.09962132,-0.199110806,-0.153002187,-1.228809881,-0.080552308,-0.022659817,-0.199740455,-0.148151918,-0.145219667,-0.135982816
O75821,0.29800326,0.266801836,0.313600466,0.583238808,0.601094585,0.585925578,0.451062265,0.566044221,0.424715212,-0.624417212,0.265476055,0.069477658,0.364920535,0.361073631,0.318360566,0.366066355,0.346306238,0.371943328,0.556541184,0.552533092,0.44495817,0.327520248,0.288191407,0.120678172,0.191253207,-0.024555239,0.207854375,0.025226575,0.078214219,0.016420354,0.140635339,0.338318636,-0.060284536,-0.017162103,-0.015341934,0.078790002,0.005839836,0.054397429,0.129188191,-0.076269716,-0.009625554,0.082592366,0.05363408,0.116995414,-0.231716316,-0.067154706,0.018445682,0.129803888
O75822,0.504561,0.5618794,0.6492276,0.7006607,0.6608527,0.5892148,0.8885811,0.8479394,0.8126488,0.7444874,0.6640619,0.8680012,0.738377,0.5350291,0.6068815,0.3780881,0.4033795,0.3612851,0.7062604,0.506229,0.6753189,0.5926515,0.4133561,0.2535698,0.5819655,0.4086529,0.3277345,0.6083303,0.509396,0.5399131,0.6327638,0.6039583,0.7204433,0.4608847,0.7302804,0.4371675,0.2562224,0.4118396,0.4427046,0.3215976,0.407796,0.2933384,0.2477888,0.1274231,0.5580832,0.3556747,0.2751904,0.3700347
O75828,-0.35942531,-0.45348657,-0.52490387,-0.21976745,-0.09191138,-0.14089238,-0.11674933,0.15410983,-0.24136232,0.19497678,0.30426701,0.2580324,0.37346201,0.2781949,0.33972932,-0.17906581,-0.06047092,-0.04697098,0.23097925,0.28438745,0.21169491,0.06883447,0.06240718,0.10468614,-0.27247731,-0.74111932,-0.46026594,-0.22162345,-0.04711858,-0.03827197,-0.27039903,-0.20715139,-0.59083688,-0.27847089,-0.17799309,-0.15346179,-0.2238884,-0.22262807,-0.07869063,-0.21209969,-0.10256416,-0.1789014,0.04846476,0.01677923,0.03201718,-0.04084791,0.03967721,-0.04295685
O75832,0.4622222,0.3993679,0.4148259,0.5846723,0.5798106,0.6028943,0.8358909,0.658981,0.6777867,0.7305129,0.800067,0.7824159,0.2092752,0.3457235,0.2639523,0.4728763,0.1679527,0.4891751,0.6018913,0.29622,0.5372439,0.6024922,0.5975198,0.469711,0.5060962,0.4932497,0.4621314,0.4596558,0.3640543,0.53341,0.2435966,0.5927213,0.6076008,0.4834753,0.5604238,0.520322,0.2724003,0.2848258,0.2512044,0.2892293,0.1904945,0.3632681,0.2959219,0.4345195,0.3401087,0.2609256,0.1674803,0.2536719
O75844,0.490221541,0.322089515,0.275863928,0.012693456,-0.045193292,-0.274947077,-0.00647953,-0.217112857,-0.787442517,0.287652136,0.252999294,0.316249302,0.088580621,0.083952192,0.100150889,0.015768635,0.000448949,0.09663385,0.061617205,0.005610519,0.042309088,-0.508570121,-0.666253032,-0.662140859,-0.203221059,-0.035701563,-0.209515421,-0.221794552,-0.474175457,-0.392021039,-0.191800991,-0.402047504,-0.266125253,-0.616800489,-0.15051476,-0.594979917,-0.274536391,-0.373841671,-0.358464137,-0.28214809,-0.205094596,-0.290705828,-0.43067324,-0.196237968,-0.311393002,-0.301643277,-0.539988365,-0.281355876
O75874,1.4473959,1.3792662,1.3467754,1.4563717,1.4262168,1.3445925,1.2152356,1.3343706,1.1377167,1.5213118,1.4734921,1.5769503,1.4279446,1.4949824,1.470757,1.178393,1.0485659,1.1760769,1.5461484,1.5313692,1.53273,0.9721704,0.9742166,1.0206428,0.8272229,0.7594421,0.8818562,0.9377263,0.8708332,0.8204639,0.8381327,0.9516071,0.8013845,0.8616055,0.9421648,0.7218142,0.6028063,0.6990226,0.5826391,0.6576207,0.645844,0.6867095,0.7113475,0.6876058,0.7091752,0.7099369,0.7870986,0.7498717
O75880,-0.56084609,-0.688650164,-0.868335524,-0.681648861,-0.372377042,-0.305460911,-0.226185366,-0.731338999,-0.710538345,-0.831615348,-0.740043151,-0.786294826,-0.39876671,-0.108769557,-0.248027423,-0.243916551,-0.306900903,-0.24123129,-0.430084396,-0.231758145,-0.225410376,-0.005016637,-0.171437787,-0.101737358,-0.622785883,-0.668649178,-0.746800503,-0.600390963,-0.390587504,-0.510284212,-0.315550338,0.086186148,-0.744662544,-0.459508998,-0.426445887,-0.554978133,0.087579747,-0.128577138,-0.327767164,0.070073728,0.148844559,0.135634312,0.132435722,0.198292962,0.222020145,0.347124959,0.318411212,0.347308299
O75882,-0.32060518,-0.246029198,-0.095811295,-0.357951567,-0.239013318,-0.405868648,-0.522643045,-0.454534868,-0.484656474,-0.180069994,-0.137550188,-0.354571375,-0.107293208,-0.163225578,-0.161740343,0.192796732,0.165922883,0.153243912,0.26765525,0.266605221,0.236612919,-0.599429954,-0.234187307,-0.20466177,-0.367108303,-0.50787769,-0.405651448,-0.232800176,-0.489639696,-0.41822858,-0.815814426,-0.201151405,-0.186880455,-0.39932497,-0.273947011,-0.195630737,0.006292462,0.051660059,-0.094921343,0.096065957,0.147919218,-0.053070742,0.195810421,-0.077020758,0.149753917,0.185349458,0.10048281,0.110703357
O75884,0.404811283,0.293347737,0.446407078,0.392026026,0.244501016,0.184433522,0.510536278,0.555283307,0.419334302,0.715201583,1.062608901,0.780921988,0.636664819,0.656226806,0.697532481,0.226815236,0.154276632,0.158704953,0.338040198,0.263773304,0.189058259,0.421850294,0.314186672,0.406160118,0.083952893,0.193149706,0.30414127,0.426714779,0.186264238,0.203155763,0.39260069,-0.042360276,0.428901944,0.064466609,0.286755177,0.307856064,0.119507584,-0.084721271,0.009079543,-0.018736261,-0.11661888,0.117613312,0.068468624,-0.589210077,0.076411929,-0.147139876,0.038258387,0.225779317
O75886,0.189615294,0.172939908,0.114745172,-0.247588224,-0.142933262,-0.143588156,0.326813851,0.433481918,0.352408695,1.751532725,1.827258745,1.700841945,0.012609987,0.064716425,0.018771535,-0.330926915,-0.160091899,-0.231807175,-0.074897852,0.058675687,0.04322823,-0.190658516,-0.263377806,-0.378009521,0.01078896,0.117372198,0.075948481,0.000641379,-0.165058801,-0.145032117,-0.385510804,-0.273568115,-0.421037842,-0.139513318,-0.030068138,-0.062989948,-0.31021022,-0.150330164,-0.360450709,-0.313191495,-0.503053535,-0.340776336,-0.635294791,-0.486997803,-0.353821744,-0.444489069,-0.404839288,-0.496341327
O75891,1.08532604,1.12675389,1.13363075,0.01062673,-0.37804998,-0.5121874,1.43221521,1.2980473,1.36836286,1.27644968,1.18610467,1.29756876,1.09665441,1.13681881,1.11739164,0.95621989,0.93985791,0.89884212,1.27924494,1.29652545,1.25448483,1.21788769,1.15741459,1.16444353,1.1231573,1.03020209,1.05836556,1.11577551,1.03056227,1.04070261,1.14914498,1.23623099,1.23817869,1.19261591,1.16832427,1.14096773,1.03138876,1.01152498,1.07028293,1.03843767,0.97063167,0.98168977,1.11015457,1.09317844,1.09760022,1.12780534,1.08408146,1.11704808
O75896,-0.9849616,-2.0861445,-0.9825045,-1.8887831,-1.3873882,-1.2203293,-0.8854232,-0.8541345,-0.7172749,-0.1128003,-0.4354946,-1.3751294,-2.0840285,-1.8209353,-2.0943889,-1.4723538,-1.7313305,-1.1112448,-1.3690411,-1.5311951,-1.9054446,-0.4652735,-0.8473262,-1.2951563,-0.4246286,-0.3336171,-0.3746345,-0.4718965,-0.448181,-0.4837922,-0.3662539,-0.2416504,-0.4531132,-0.7020747,-0.707359,-0.6590081,-0.726398,-0.7264984,-0.6470205,-0.4693273,-0.6552063,-0.4767043,-0.7109459,-0.6342543,-1.105233,-0.938088,-0.8903164,-0.5842078
O75899,-1.45697076,-0.37416635,-0.39091876,-0.43292271,-0.48816336,-0.454426,-0.91696498,-0.70760906,-0.68501069,-1.28788094,-0.9139547,-1.12918612,-0.80213962,-0.84744775,-0.38302943,-0.36325562,-0.23199,0.3142739,-1.04352177,-0.974628,-1.29182788,-0.33991421,-0.13128969,0.0234804,-0.25457149,0.20252579,0.22164936,0.10293566,-0.03111537,-0.10222685,0.31689228,0.11300567,0.04743195,0.09579613,0.20128902,0.1381846,0.16440927,0.27603897,0.29717256,0.27523093,0.26467274,0.23649021,0.23416906,0.30386808,0.33288322,-0.01359653,-0.09703937,-0.04695204
O75914,0.272748844,0.249457977,0.392532272,0.001515327,0.079241395,-0.194146091,0.330210654,0.447558297,-0.145911793,-0.03254694,-0.160682815,-0.467666265,-0.339280086,-0.409859041,-0.377837312,0.176490228,0.219227656,0.233383983,-0.47099021,-0.266566876,-0.128835587,0.319683704,0.263728069,0.191588265,0.703068585,0.712448493,0.685038648,0.737351517,0.812851068,0.757649371,0.618726133,0.706370996,0.650683111,0.792605338,0.751172768,0.797718051,0.48707222,0.575522517,0.489277629,0.480838141,0.613663961,0.452927974,0.535742407,0.538754358,0.532125001,0.515483459,0.504746865,0.622912344
O75915,-0.683395775,-0.9935606,-0.028551602,-2.097069368,-1.267250683,-2.009301876,0.756160161,0.830940908,1.032220445,0.527273472,0.648172024,0.628794904,0.111201085,0.308358174,0.381859326,0.258946371,0.305754395,0.002825837,0.303040888,0.353337993,0.278502903,0.355949427,0.261437648,0.362351251,-0.616165727,-0.459841291,-0.551210439,-1.103415529,-1.245598245,-1.307109226,0.341323907,0.522612973,0.374584325,-0.153992237,-1.48231717,0.149057128,0.339915275,0.345514465,-0.033384686,0.344727624,0.335021832,0.325439767,0.446154555,0.515352385,0.439082813,0.466825455,0.501686462,0.377947142
O75934,-0.45647305,-0.20585248,-0.1401591,0.40589654,0.45889939,0.40232167,0.10861303,-1.11197745,-0.53195182,-0.15162864,-0.34935425,-0.34157294,0.10651326,0.05035895,-0.04677178,0.03046506,-0.0345932,0.02104012,0.12344448,0.0682843,0.1165814,0.08903684,0.10461907,-0.06293031,-0.59479266,-0.47400476,-0.7381774,-0.19809433,-0.24634908,-0.19561458,-0.41573226,-0.32816397,-0.56762054,-0.203089,-0.71838243,-0.64519687,-0.85013094,-0.49788772,-0.66251579,-0.47233125,-0.68036201,-0.60215627,-0.85104595,-0.43113519,-0.98292012,-0.71151945,-0.9380405,-0.86475939
O75935,0.27391787,0.29821987,0.29287702,0.24545441,0.0996186,0.35135864,0.68719577,0.50312127,0.66427465,0.45703732,0.48806934,0.54057003,-0.02856202,-0.10927547,-0.10530369,0.08476325,0.12091529,0.06253643,-0.29615618,-0.55004603,-0.55483824,0.11959502,0.17332851,-0.18746084,-0.05891894,0.62288075,0.46499953,0.37938746,0.66098847,0.71539036,0.77112891,0.77649547,0.44237511,0.65700822,0.57411322,0.73929865,0.11426004,0.10871559,0.12437484,0.15775661,-0.01693133,0.10813217,0.14867541,0.20760971,-0.31039753,0.2487949,0.16973411,0.20586578
O75936,-0.18665164,-0.2993595,-0.32988944,-0.74768057,-0.45764082,-0.52129854,0.80062608,0.79908147,0.69711686,1.19463386,1.04452617,1.25867173,0.62532032,0.65674766,0.64731728,-0.58555474,-1.53615078,-1.05492974,0.5023429,0.59560114,0.5203858,1.01120127,0.99511087,0.90992765,0.09996485,-0.18276191,0.10960304,0.17055328,0.23939317,0.23287329,0.11114111,0.10204794,0.07533753,0.01822097,0.08297101,0.28917965,0.19457629,0.12427431,0.1930486,0.17518674,0.12135864,0.25382499,0.3390352,0.18085731,0.28661263,0.30093322,0.31948044,0.19579117
O75937,0.048353956,0.293826166,0.118694416,0.95517283,0.61137158,0.802196483,-0.045229626,0.09725353,0.202330523,0.54760778,0.534400324,0.407181596,0.046614501,0.1564735,0.106635831,0.157011684,0.133723592,-0.014185436,-0.404520184,-0.411529468,-0.438527187,-0.464025784,-0.582257704,-0.874558086,-0.606713752,-0.347325315,-0.325765042,-0.287971897,-0.374748346,-0.060270653,-0.489439172,-0.37742991,-0.629047099,-0.121576922,-0.143340001,0.155770936,-0.463634027,-0.145855268,-0.058818051,-0.001206959,-0.167087666,0.103959238,-0.714135066,-0.558654966,-0.738796189,-0.773107982,-0.541231971,-0.610799017
O75940,-0.241956,-0.3002975,-0.3269865,0.3716259,0.3015541,0.2390136,-0.617214,-0.924191,-0.4203552,-0.3848154,-0.4966546,-0.4156107,-0.7151755,-0.4408263,-0.3629322,-0.5640466,-0.4890947,-0.4331592,-0.747328,-0.7896264,-0.7983021,-1.6564654,-1.0182617,-1.0198294,-0.7257043,-0.6521806,-0.7147748,-0.5906193,-0.5389133,-0.3467091,-0.8973793,-0.8049115,-0.5445748,-0.5599066,-0.4283443,-0.8449791,-0.9333746,-1.5427826,-1.1978407,-1.001763,-1.3122746,-0.6793801,-1.0446876,-1.2196681,-0.8967349,-1.0168787,-1.0873231,-1.8478611
O75947,0.7994155,0.8278674,0.8133117,0.8234905,0.8459536,0.9146488,1.2502597,1.3959916,1.2078259,0.8376273,0.933485,0.9905575,0.6643326,0.5692776,0.6841187,0.9107241,0.8978613,0.818724,0.8108485,0.8141642,0.6170883,1.1888985,1.2155837,1.2262647,1.3313909,1.415568,1.4189065,1.258028,1.350388,1.3699771,1.5176686,1.5054074,1.4164293,1.290009,1.2606814,1.4009913,1.0499078,1.0728237,1.1100276,1.1874149,1.0623059,1.2236266,1.2561929,1.3224771,1.3705585,1.3545736,1.3343686,1.3398726
O75955,0.3390977,0.4214044,0.3802467,0.5886895,0.4918815,0.4502826,0.9239086,0.9615279,0.952589,0.7687902,0.7088236,0.9767284,0.8930572,0.8908972,0.9118148,0.8173376,0.9335022,0.9532642,0.7781335,0.7645455,0.7049286,1.1041416,1.0282524,1.0700906,1.0063214,0.892609,0.8297782,1.0571332,1.0213131,0.9715893,1.1816082,1.0884003,1.0573704,1.0791526,1.1498263,1.1262065,1.1063887,1.1362705,1.2120308,1.0616856,1.0740424,1.1049972,1.3121707,1.2833333,1.2410129,1.154335,1.1733734,1.1655313
O75962,0.35084736,0.32739392,0.31490167,0.60551664,0.50667135,0.66713128,-0.19598223,-0.39798077,-0.03131718,0.5180863,0.33810202,0.19735679,0.2354151,0.22677996,0.15573355,0.32381316,0.37629811,0.27245999,0.21595945,0.22740812,0.18404612,0.15881164,0.15299742,0.17967578,0.53307964,0.60076546,0.44596495,0.37577125,0.59087116,0.50887903,0.61360576,0.44845876,0.29847243,0.3749756,0.76545097,0.59317061,0.61949741,0.61926784,0.62881107,0.56314698,0.56668301,0.61017601,0.37438476,0.39829462,0.30026041,0.43776304,0.51358738,0.50729243
O75964,0.86625613,0.89695018,0.89515753,0.71632814,0.86124733,0.8186506,1.20730752,1.24680401,1.08004268,0.99091892,1.05086634,1.02421092,0.01682251,0.20231495,0.1676671,0.96478064,0.83845746,0.85634334,0.5232036,0.44728013,0.45428625,1.03829418,0.97437939,0.85039119,1.24932186,1.1967253,1.35391938,1.21499474,1.16564516,1.1910518,1.33908111,1.23518218,1.35395731,1.36080434,1.35248586,1.38454714,0.84242709,0.79731962,0.90089293,1.07552542,0.60241459,1.18809542,1.17662247,1.05546691,1.1331361,1.01779026,1.14128162,1.04315623
O75970,0.114891988,0.259359883,0.246606558,0.329485096,0.349374446,0.17182101,0.037401296,-0.023878792,0.131256274,0.513279833,0.492757855,0.424470769,-0.779183729,-1.691118512,-1.167442687,-0.144649143,-0.110240126,-0.032075506,0.140441323,0.204698104,0.169456713,0.004847068,-0.049134346,-0.138933596,0.07631208,0.057925843,-0.182587917,0.319419966,0.314465494,0.452057829,-0.06578328,0.32908911,-0.168096857,0.505354023,0.177445019,0.059144763,-0.09990796,0.060392,0.194896662,-0.123192053,-0.136570613,-0.070780946,-0.056344406,-0.180289186,-0.116327196,-0.0792049,-0.120882055,-0.082078834
O75973,-0.7554265,-0.5553171,-0.5308871,0.2849341,0.423588,0.306113,-0.8548105,-0.8055633,-0.6746812,-0.3541336,-0.588673,-0.6067467,-0.7134239,-0.7595576,-0.784166,-0.6344376,-0.526558,-0.3496948,-0.3688953,-0.4039784,-0.2645614,-0.9098467,-0.9044428,-1.0120501,-0.7876534,-1.0275123,-1.0872446,-0.7983816,-1.0130299,-0.8007883,-1.0873123,-1.0604906,-1.0798571,-0.9441424,-1.018765,-1.0455297,-1.2438068,-1.2585705,-1.2700969,-1.3522845,-1.155038,-1.0167827,-0.9986773,-1.0822636,-0.9265369,-0.9073882,-0.7595664,-0.8712255
