proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16
,Disease,Control,Disease,Control,Disease,Control,Disease,Control,Disease,Control,Disease,Control,Disease,Control,Disease,Control
Q13620,0.09663805,0.11325396,0.13607946,-0.01693645,0.29193922,0.1889996,0.23573936,0.21824358,0.30017692,0.22112163,0.13687671,0.13720502,0.2441745,0.14201567,0.19049504,0.1948562
Q13627,-1.5750217,-0.8373072,-1.3839608,-0.7087698,-1.1299062,-1.3684374,-1.1506644,-0.7609998,-1.4526349,-1.6320006,-1.7149823,-1.0945325,-1.7137694,-1.520675,-1.5385617,-1.518694
Q13630,-0.15041357,0.1798435,-0.39880346,0.18085771,-0.36607217,0.04708925,-0.36166941,0.05905846,-0.07815267,0.06338052,-0.11638785,0.02013015,-0.25013584,-0.12659974,-0.16586886,-0.10328694
Q13636,-0.7453412,-0.8031846,-0.440628,-1.1652152,-0.5787967,-1.4366715,-0.3125568,-1.4267732,-0.8571788,-1.6714384,-0.5779559,-0.9832602,-0.3950192,-1.4985151,-0.5247719,-1.3828541
Q13642,0.8238186,0.5714437,1.0914822,0.8082256,0.8075168,0.8601372,0.821454,0.9464691,0.5395634,0.9852322,0.6381239,0.9814769,0.8290291,1.1060731,0.7241296,0.9381467
Q13671,-1.2568566,-1.3275102,-1.2085226,-1.8707093,-1.1791483,-1.3077695,-0.9369821,-1.3889264,-1.4112879,-1.7597975,-1.2998067,-1.3759956,-1.2278463,-1.3791301,-1.1830126,-1.4591431
Q13683,-0.702537,-0.479261,-0.2094063,-0.430758,-0.2528706,-0.2652886,-0.3173571,-0.4329176,-0.8536558,-0.5104753,-1.0194229,-0.362948,-0.1553949,-0.1869077,-0.4963142,-0.5299987
Q13724,-0.6916049,-0.7392371,-0.7115546,-0.9551462,-0.5881804,-0.9004571,-0.5081959,-0.8899888,-0.7182177,-0.9248959,-0.6706478,-0.8576483,-0.6307015,-0.8011558,-0.6395635,-0.7479674
Q13740,0.5538547,0.6397012,0.7855063,0.6278444,0.6178095,0.5819516,0.6823438,0.3466772,0.5286006,0.2877023,0.7667354,0.4868977,0.8826733,0.4940106,0.5709803,0.4327907
Q13765,0.0506507,0.18135455,0.20188676,0.42253846,0.36532542,-0.06157986,0.36079761,0.14613366,0.3517475,0.26639341,0.2914435,0.08896738,0.33797905,0.12480537,0.32367768,0.07900361
Q13813,2.808801,2.942202,2.8136,2.953099,2.837445,2.870311,2.790328,2.886662,2.835624,2.859445,2.797822,2.881009,2.803657,2.83517,2.850804,2.831689
Q13822,-0.4013329,-1.1869175,-0.4932655,-0.5933296,-0.5126013,-0.7238929,-0.1661875,-0.371358,-1.208498,-0.4738536,-0.4846357,-0.7402141,-0.9827945,-0.7333038,-0.8798156,-0.9456348
Q13825,0.5931826,0.5444575,0.5134813,0.5921333,0.6249043,0.1700499,0.3561028,0.4149299,0.1075024,0.3485191,0.3718515,0.5864599,0.4201988,0.329761,0.6050859,0.5146673
Q13838,0.6656949,0.7457258,0.7157832,0.6006356,0.6311397,0.7269621,0.6330717,0.5726293,0.5375906,0.5641655,0.7595922,0.6345676,0.7406941,0.685115,0.7509138,0.620927
Q13867,-0.22875036,0.08953203,-0.21485171,0.17002724,-0.28868566,0.12688216,-0.35979547,-0.16925614,-0.79393836,-0.04081293,-0.30093333,-0.08498031,-0.47319482,-0.08280868,-0.42014747,-0.02767129
Q13873,-0.8799327,-0.6568478,-0.7601212,-0.9096393,-0.4108426,-1.2042535,-0.7849845,-0.7673275,-0.2422114,-0.6329935,-0.3892628,-0.69437,-0.852792,-0.6866941,-0.5721578,-0.8004262
Q13875,0.34925442,0.79172676,0.48364528,1.27484882,0.25855129,0.99788449,0.14236214,0.43563802,0.1845938,0.61726643,-0.45691354,0.20069489,0.03194696,0.16585163,0.50106142,0.15571007
Q13884,-0.17245641,-0.52477969,-0.02231432,-0.34187568,-0.44995522,-0.25809076,-0.20890615,-0.416177,-0.4090973,-0.70092419,0.04645133,-0.50776779,0.25485487,-0.38052843,0.01099712,-0.67625258
Q13885,2.765024,2.824335,2.674577,2.701517,2.826834,2.723505,2.826206,2.652944,2.745841,2.721141,2.745436,2.742736,2.58765,2.739723,2.726377,2.817709
Q13907,-0.61077642,-0.76188659,-0.79748255,-0.3901718,-0.85544475,-0.58805879,-0.44466879,-0.02161664,-0.29537822,-0.32974802,-0.60710295,-0.62777087,-0.42097726,-0.81777362,-0.52695023,-1.07880873
Q13938,-0.39595426,-0.59993066,0.18992504,-0.43276558,-0.535869,0.18254,-0.35269912,-0.59359773,-1.50286563,-0.76583573,-0.99344398,-0.96687258,-0.02785615,-0.43152084,-1.31839706,-1.25404271
Q13972,-1.2235415,-0.6108625,-1.4183265,-0.6030317,-0.8662115,-0.9603521,-0.953131,-0.8158739,-1.7463427,-0.8216177,-2.1295982,-0.8741403,-1.7156658,-0.9431107,-0.9933751,-0.7679793
Q13976,-0.8029692,-0.638089,-0.9250871,-0.6861042,-0.8823923,-0.7548919,-1.1332664,-1.0113938,-1.3946562,-0.9133192,-0.7809312,-0.9389932,-0.616353,-0.5972515,-0.8620461,-1.1899078
Q14008,0.7162777,0.7423757,0.6721216,0.9115074,0.7090448,0.8401156,0.7170401,0.6827401,0.7125407,0.6599491,0.6972912,0.7087464,0.683345,0.7362743,0.7406123,0.7517293
Q14011,-0.3146785,-0.221904,-0.51229355,0.07073235,-0.53463811,-0.14817691,-0.40058615,0.014276,-0.96660952,-0.01425967,-0.4069504,-0.284745,-0.03415107,-0.08817264,-0.68862873,-0.17849301
Q14012,0.6071744,0.5768797,0.5629771,0.448945,0.5844488,0.4206444,0.668529,0.5697764,0.6422819,0.5622962,0.5908233,0.5921134,0.5592354,0.4945486,0.6617595,0.5291009
Q14019,0.2287735,0.6503689,0.7560821,0.8011477,0.1975385,0.5367021,0.3460762,0.6935563,-0.2784668,0.5883685,0.6372705,0.5810139,0.7539021,0.6289983,0.4508493,0.4655424
Q14061,-1.1834761,-1.0885415,-0.9401039,-0.9468242,-1.0635438,-0.868713,-1.2728182,-1.1391986,-1.0281124,-1.0928714,-1.1044833,-1.2176107,-1.1838331,-1.2586246,-1.1181121,-1.1840232
Q14088,-0.4168203,-0.174372,-0.3763942,-0.2430587,-0.3595623,-0.3409422,-0.5227416,-0.1597883,-0.9882778,-0.5075777,-0.3357303,-0.4672282,-0.8301487,-0.7385307,-0.3032725,-0.8306162
Q14103,0.9616683,0.952476,0.9269209,0.8750475,0.8950282,1.1062737,0.8026521,1.0346894,0.6550402,1.0493527,0.9401536,0.8937687,0.869469,0.9832801,0.8062213,0.9362938
Q14108,0.4453087,0.5625691,0.4267051,0.4478025,0.2309375,0.5571496,0.3569265,0.4409473,0.3768473,0.4651081,0.6102632,0.5407471,0.4848487,0.4899697,0.3766805,0.3427754
Q14112,0.004029409,-0.085330848,0.196364125,-0.251651362,0.063352123,-0.051227442,-0.02126747,0.095458894,-0.136232079,-0.165364524,-0.05437055,-0.073918169,0.247626859,-0.031292413,0.060940146,-0.22407875
Q14118,0.04645991,-0.78619993,-0.08013881,-0.25162185,0.04691557,-0.13735375,-0.02252222,-0.15729303,-0.06363805,-0.18503441,0.13567596,-0.10168287,0.02249944,-0.07386506,-0.10472165,-0.10885822
Q14123,-0.29828235,0.19655984,-0.95040064,0.43685047,-0.20606075,0.33402046,-0.21740784,-0.26996589,-0.06593003,-0.23527381,-0.05649389,-0.34335811,-0.56397404,-0.26310975,-0.18372004,-0.19192443
Q14139,-0.6999248,-0.9451836,-0.5782776,-0.5149996,-0.7475778,-0.949594,-0.6498541,-1.4877197,-1.3320764,-0.9235499,-1.4950611,-0.8594923,-1.0887406,-0.9883678,-0.8938455,-0.733977
Q14141,0.8620839,0.9679208,0.6978417,0.7437491,0.943834,0.5847473,0.7275281,0.9121669,0.752547,0.7434992,0.8344455,0.8009922,0.7207889,0.7614724,0.8787427,0.7239881
Q14152,0.2794586,0.1737462,0.3987909,0.2049501,0.3589791,0.3123945,0.4456612,0.3829343,0.378312,0.3589892,0.43382,0.2352898,0.4715141,0.2931505,0.328937,0.336199
Q14155,0.2310913,0.3484032,0.4344995,0.1095513,0.3685324,0.2240682,0.2999075,0.3823525,0.2685617,0.2981142,0.2920032,0.2856958,0.1798903,0.366966,0.3378439,0.4462909
Q14156,-1.4108209,-1.1497735,-1.3625376,-0.9442622,-1.5535733,-0.9323969,-1.2792656,-0.9932293,-1.1030187,-0.7524115,-1.5220883,-0.8181413,-1.8889191,-0.9987029,-1.3977421,-0.9071573
Q14157,-0.3629267,-0.2729812,-0.3267648,-0.6483313,-0.2828032,-0.3954732,-0.1480535,-0.3713888,-0.1313804,-0.2172682,-0.6064124,-0.3894783,-0.3377152,-0.2473937,-0.256533,-0.1727902
Q14160,-1.2940041,-0.9349291,-0.7079503,-1.3241128,-0.8512117,-0.743315,-0.4913199,-1.2030501,-1.3843822,-1.2551139,-0.4310334,-1.5443408,-0.5984022,-0.6529562,-0.6248655,-1.1285853
Q14161,-1.0657765,-0.7847289,-0.7373008,-0.7683912,-0.9825692,-1.4495466,-0.9656066,-0.8178536,-1.1291562,-0.9659525,-1.2677322,-0.7167713,-1.0379697,-0.7815038,-0.9657168,-0.7017546
Q14165,-0.19801796,-0.21525769,-0.33031987,0.10332632,-0.24413605,-0.08483489,-0.21419596,-0.44881458,-0.48411592,-0.05291629,-0.63709551,-0.3396118,-0.48461118,-0.12001303,-0.38521182,-0.39809226
Q14166,-0.12631031,-0.10777264,-0.32219636,-0.20371503,-0.0953099,-0.18923073,-0.02674568,-0.09024931,-0.16067965,0.00171673,-0.08186398,-0.12868821,-0.14073885,-0.32235266,-0.06771431,-0.13385749
Q14168,0.14397147,0.64868048,0.15823691,0.52714388,0.14014185,0.61634629,-0.01530315,0.60839751,0.30028364,0.65404151,0.06638484,0.53119416,0.12761048,0.3499747,0.15454602,0.29960683
Q14183,-0.2175515,-0.230238,-0.4426384,-0.4769774,-0.1221668,-0.3087036,-0.4077382,-0.614487,-0.1442557,-0.4307061,-0.4674581,-0.3531233,-0.4450412,-0.4639724,-0.2105956,-0.2338622
Q14185,-1.3564112,-0.473545,-1.0517752,-0.1057806,-1.4796956,-0.5010999,-1.6006324,-1.1672647,-0.9498009,-0.9055692,-1.2854212,-1.2221931,-0.9913066,-1.1693865,-1.1122647,-1.1590728
Q14194,1.849947,1.773568,1.806054,1.662319,1.970517,1.797416,1.829021,1.867098,1.825171,1.977222,1.827215,1.917278,1.751371,1.852991,1.88793,1.904976
Q14195,1.51108,1.485982,1.635151,1.492492,1.555246,1.568317,1.594335,1.515734,1.448023,1.555303,1.630835,1.61338,1.555695,1.589798,1.502339,1.494049
Q14203,1.242326,1.345076,1.247591,1.398787,1.284008,1.517186,1.276847,1.266727,1.321769,1.400486,1.223126,1.351631,1.212681,1.6731,1.278963,1.250405
Q14204,2.156072,2.295444,2.178639,2.375519,2.17297,2.368289,2.149885,2.247113,2.209372,2.238597,2.282179,2.194517,2.186344,2.12706,2.20952,2.146856
Q14232,-1.0315108,-0.7014127,-1.0935543,-1.1127772,-0.729384,-0.567278,-0.5066145,-0.8750218,-0.4965115,-0.9862039,-0.6176018,-0.9490642,-1.0366491,-1.1240947,-0.6884024,-0.9230147
Q14240,0.882382,1.0255746,0.807009,0.9824614,0.601669,0.8158456,0.6705673,0.8975965,1.019885,0.8126856,0.9472879,1.0627144,0.9039677,1.029899,0.961373,0.9663385
Q14247,0.6109436,0.451799,0.5425774,0.7969981,0.5536706,0.5973677,0.5621043,0.5997443,0.7739575,0.6798027,0.3368269,0.6051933,0.3471305,0.671251,0.6697165,0.7239497
Q14254,1.0572572,1.0663142,1.0114014,0.8862352,1.1038629,0.8569406,0.9680826,1.0161386,0.9201435,0.8930767,0.9793622,1.3007793,0.8938873,0.9836495,1.0646909,1.134137
Q14257,0.6049793,0.4624917,0.6415486,0.1773764,0.7819838,0.298876,0.7254816,0.4682882,0.6206473,0.4117256,0.4241969,0.5016572,0.6069462,0.5377205,0.6305643,0.6069545
Q14258,-0.7602348,-0.7248054,-0.5810569,-0.4703727,-0.8229686,-1.9059268,-0.8467632,-0.5443942,-0.8540617,-1.0693715,-0.9050405,-0.7786205,-0.4883599,-0.9705437,-0.6750755,-0.6535709
Q14289,0.7828697,0.591429,0.7808291,0.5343781,0.6500409,0.943126,0.6137846,0.9976975,0.6292374,0.9539444,0.5162437,0.9902182,0.2681761,0.9796929,0.5659088,0.8853263
Q14315,-0.098038049,-0.396741295,0.177377801,-0.083353422,-0.343227343,0.244758811,0.006228968,-0.488811651,-0.30002976,-0.442886261,-0.29926136,-0.414313891,0.226612884,-0.155644135,-0.546083479,-0.858657237
Q14318,0.21491254,0.23773004,0.1221619,0.13865958,0.17159652,-0.10550285,0.17007766,0.4796465,0.16971682,0.11043887,0.07607953,0.06737876,0.06432462,0.13319421,0.22536005,0.36013309
Q14344,0.6227035,0.7880277,0.775552,0.8762805,0.6110659,0.8489257,0.684816,0.5604901,0.4603165,0.5259237,0.6924118,0.5021457,0.7075985,0.4921698,0.6050283,0.4387072
Q14353,-0.05729617,-0.22872163,0.00269952,-0.44204062,-0.22079196,-0.14376906,-0.0926473,-0.38534337,-0.6218544,-0.26115417,-0.06207107,-0.31622819,-0.37956609,-0.12681133,-0.2032979,-0.01862617
Q14376,-0.4501923,-0.3110849,-0.4379199,-0.4047901,-0.4545782,-0.4084392,-0.4808015,-1.2113174,-0.9410821,-0.699756,-0.5888019,-0.6470378,-0.5938854,-0.4309343,-0.5423504,-0.7543074
Q14416,-0.6357244,-0.3146565,-0.6650955,-1.617069,-0.5085647,-0.3684382,-0.8309942,-0.304323,-0.6839835,-0.1976827,-0.849662,-0.2822235,-0.9524108,-0.5953409,-0.678434,-0.3293616
Q14444,-0.1575872,0.32173328,-0.21711394,-0.04898757,-0.02181742,0.12088082,-0.16315199,-0.16630168,-0.13024784,0.10145675,0.11471353,0.32195127,-0.10458213,0.03333393,-0.26729343,0.08333084
Q14457,-1.0987498,-0.7200239,-1.3069483,-0.3236952,-0.958255,-0.9648814,-1.5213849,-0.7585695,-1.3379748,-0.5460544,-1.2070293,-0.6708976,-1.082661,-0.793064,-1.0312414,-0.6204743
Q14498,-0.4854976,-1.021745,-0.2149592,-1.4615526,-0.2657957,-0.5827086,-0.1125755,-0.7431324,-0.424789,-0.6107469,-0.183296,-0.6399016,-0.218108,-0.7254326,-0.4159898,-0.582654
Q14515,0.17967397,0.24600048,0.0195567,0.62168461,0.13185,0.30438339,0.25554212,0.50190984,0.02172635,0.37689727,0.2320835,0.22288219,0.15027433,0.21650268,0.39461035,0.30052226
Q14558,-0.12988112,-0.13096202,-0.13125194,0.01388904,-0.18714922,-0.05102662,-0.16342162,0.17822929,-0.41945789,0.1129173,-0.31001571,0.17588237,-0.27724573,-0.25269906,-0.15447336,0.04072096
Q14576,-0.46659251,-0.01467459,-0.24499148,-0.28199848,-0.29005215,-0.02559874,-0.44393639,-0.38464285,-0.31490648,-0.59900443,-0.07150323,-0.45860054,-0.31740939,-0.41132109,-0.17746679,-0.81617517
Q14624,0.04383355,0.45582647,0.10730618,0.31023331,0.10874552,0.18683218,-0.30772545,0.32912761,-0.11682637,-1.74843168,-0.27425775,0.3626274,-0.10747932,0.31220981,0.08178493,0.20972201
Q14642,-0.1065738,-0.9832363,-0.37124,-0.8103668,-0.3164044,-0.3337884,-0.1382718,-0.1390398,-0.2281511,-0.4540176,-0.3181845,-0.3027699,-0.2198774,-0.4097704,-0.132369,-0.3156282
Q14643,0.5691902,0.635234,0.5402421,0.2336089,0.6641627,0.3231907,0.6280778,0.511067,0.6188745,0.5512085,0.534132,0.5663964,0.5480584,0.5799325,0.6484255,0.5933466
Q14669,-1.511899,-1.3936461,-1.2417783,-1.7603923,-1.3631538,-1.3430996,-1.4089856,-1.6154524,-1.342358,-1.4893637,-1.2586361,-1.3747776,-1.2274799,-1.6822245,-0.9060693,-1.2142112
Q14677,-0.31331659,-0.66189099,-0.48573609,-1.2836153,-0.35509532,-0.31222208,-0.57875711,-0.6647351,-0.09150016,-0.63183397,-0.92978792,-0.31706941,-0.35693209,-0.34503332,-0.187273,-0.45722058
Q14683,-1.0312525,-1.1541969,-0.7983327,-0.7864905,-0.7884588,-0.5057331,-1.5896199,-1.445031,-0.6895213,-0.8395543,-2.0537309,-0.9919421,-0.2855435,-0.8587471,-1.1618124,-1.0035103
Q14694,-0.9625958,-0.8294705,-1.0043234,-1.394866,-0.9272113,-0.9477133,-1.085,-1.0313374,-0.6351318,-0.8551758,-1.0574008,-1.1536597,-0.9581057,-0.845176,-1.2317299,-1.0213998
Q14696,-1.44791005,-0.04366373,-0.30078547,0.25000148,-0.32478056,-0.32507606,-0.40677669,-0.22105339,-0.67206615,-0.50541715,-0.04463831,-0.57572619,-0.56361087,-0.58076555,-0.09601853,-0.66857699
Q14697,0.9552552,1.0468911,0.9504333,1.0853493,0.994591,0.9235631,0.9763063,0.9540617,1.042295,0.9270033,1.0337298,0.9571453,1.1667254,0.9076444,1.0159966,0.9525336
Q14699,-0.382846383,0.000677501,-0.380481236,-0.653445704,-0.308089491,-0.258067663,-0.177894871,-0.292145853,-0.254005932,0.067799149,-0.710000052,0.097631419,-0.350143579,-0.092099079,-0.115292146,-0.034001607
Q14722,-1.192765,-1.190926,-1.355514,-1.333772,-1.283262,-1.29599,-1.184293,-1.422969,-1.113309,-1.476053,-1.357156,-1.551887,-1.469963,-1.535774,-1.410646,-1.359827
Q14738,0.562825,0.7128732,0.551237,0.492444,0.5472398,0.6198487,0.5526082,0.5631534,0.5942418,0.6221138,0.4827663,0.5333314,0.2110643,0.5383787,0.5113579,0.6450482
Q14764,0.48065927,0.86897007,0.74897816,0.88412425,0.33784246,1.08192263,0.39428377,0.72541626,0.84825504,0.72854915,0.85377529,0.25592374,0.52010454,0.02203679,0.53781288,0.46755282
Q14832,0.19922001,0.41558218,-0.06293984,0.31354754,0.2579264,0.30868316,0.08653077,0.41961394,0.3539096,0.37374582,0.12263275,0.45890524,-0.16318526,0.32142528,0.21370659,0.41006451
Q14847,0.6081753,0.4043266,0.4000184,0.5694827,0.5835759,0.5532078,0.557291,0.6643478,0.6456674,0.8298404,0.3551867,0.5400594,0.658504,0.5470977,0.5917039,0.7678906
Q14894,1.562249,1.350376,1.426664,1.617635,1.655787,1.641514,1.341856,1.537282,1.601271,1.719146,1.408389,1.70711,1.205156,1.521647,1.530837,1.647386
Q14914,0.50088568,0.02587757,0.61677251,0.52394896,0.574706,0.55170688,0.59301332,0.64102305,0.54209836,0.35601536,0.50867407,0.38723202,0.58513681,0.42357666,0.40188335,0.38176462
Q14974,1.112111,1.156215,1.169793,1.008653,1.169572,1.301151,1.205932,1.160886,1.16436,1.159921,1.080961,1.113071,1.165974,1.07688,1.085865,1.108497
Q14980,0.07480317,0.30854347,0.20663499,0.57082636,0.22509693,0.45622641,0.1867049,-0.08077458,0.14550159,-0.18869798,0.20083905,-0.02252676,0.30433363,-0.30148955,0.2351202,-0.28912268
Q14982,0.9918043,1.0412461,1.093899,1.0740357,0.9615134,0.9791498,0.8865439,1.126834,0.889558,1.1354074,0.8474806,1.1526586,0.7596501,1.1726816,0.8589943,1.1055147
Q149N8,0.480381063,-0.933168631,0.674433818,-0.751582168,0.48645257,-0.615897901,0.61211959,0.191837722,0.482922547,-0.000823448,0.261221375,-0.098018298,0.443629186,0.057547217,0.493910254,0.270618905
Q14C86,-0.08694243,-0.37650945,-0.16630958,-0.0656479,-0.04098613,-0.07783805,-0.10522744,-0.20464519,-0.41209522,-0.39736878,-0.16668816,-0.33527725,-0.34962575,-0.37379578,-0.14589167,-0.29189634
Q14CM0,-0.53568586,-0.54494784,-0.42050728,0.06389226,-0.49899905,-0.30727829,-0.79090491,-0.73109247,-1.35189777,-0.88538071,-0.60741601,-0.80542229,-0.34491977,-0.6048197,-0.46616932,-0.11598399
Q14CZ8,1.0398366,0.9603716,1.230386,0.9406156,0.9763505,1.3494558,1.1054444,1.1988175,1.1808635,1.0726887,1.1838516,1.0839012,1.2992028,1.0678159,1.03531,0.9467556
Q14DG7,-1.4264962,-1.2122338,-1.3047534,-1.6439869,-0.8609221,-1.5595071,-0.7964949,-0.8078586,-0.9168784,-1.425352,-1.0023909,-1.107284,-1.1446561,-1.5272768,-1.4883194,-0.9383621
Q15005,-0.5242352,-0.5263294,-0.6075143,-0.4469646,-0.4170487,-1.3218796,-0.4394998,-0.8641281,-0.5061622,-1.2043697,-0.6335403,-1.2150772,-0.3142859,-0.8175659,-0.6129338,-1.0975445
Q15006,-0.6765824,-0.5392433,-0.4991529,-0.4225171,-0.6313822,-0.2824892,-0.9801968,-0.3957606,-0.5521658,-0.3107864,-0.9152452,-0.432633,-0.8395108,-0.6009009,-0.8699199,-0.3714872
Q15008,0.3518478,0.2188663,0.2062956,0.369939,0.3531191,0.3523773,0.3115064,0.4170799,0.4092637,0.3905591,0.2779269,0.483383,0.3854831,0.2869097,0.3194605,0.2711519
Q15018,-0.6529895,-0.6872563,-0.6309762,-0.5335957,-0.5492429,-0.6466438,-0.4590314,-1.0370303,-0.771925,-0.7223279,-1.4798464,-0.6655111,-0.6522111,-0.8122382,-0.6352638,-0.6315414
Q15019,1.2592143,1.1106147,1.5051336,0.9611481,1.3511836,1.4721818,1.4186854,1.3462813,1.2652582,1.2566344,1.3986097,1.3176769,1.4325402,1.2478912,1.3568842,1.259288
Q15020,-0.7929502,-0.7246349,-0.8919226,-0.8018175,-0.8638385,-0.3710972,-0.9770051,-0.4666586,-0.7578621,-0.4662851,-1.0231454,-0.8196355,-0.9229152,-0.7704587,-0.7999003,-0.7515896
Q15029,-0.19494806,-0.22452388,-0.06725263,-0.20887356,0.01896034,-0.03759791,-0.06323949,-0.12845218,-0.09353902,-0.16973296,-0.05528451,-0.15738191,0.04092269,-0.19224182,-0.160469,-0.28304332
Q15031,-1.545494,-0.9828209,-1.7284075,-1.2488851,-1.4312367,-0.7219526,-1.3345613,-0.4272654,-1.1133826,-0.7594032,-1.3668711,-0.5617128,-1.4460235,-0.8053945,-1.5055311,-0.9278956
Q15036,-0.06049585,-0.44978868,-0.13693179,-0.24482762,-0.1930053,-0.26517118,0.10432964,-0.04454028,-0.10087678,-0.24320635,-0.0631877,-0.19883804,-0.12022328,-0.25714046,-0.11013899,-0.34104361
Q15041,-0.58820128,0.18886446,-0.55679543,0.14088889,-0.69492933,0.2265653,-0.63353919,0.02248958,-0.15068396,0.21742016,-0.82758683,0.39436544,-1.23322269,0.18347763,-0.63961911,-0.05272845
Q15042,0.069114054,0.095901344,0.037530068,0.196849752,-0.018326004,-0.042646682,-0.051641333,0.0827511,0.01333663,0.088641433,-0.070251391,0.219151673,-0.177686194,0.029465425,-0.003467484,0.166093782
Q15043,-1.2156797,-1.5799289,-1.0606485,-0.9320036,-1.1980229,-1.0825926,-1.3799085,-1.0261221,-1.0812783,-1.4610015,-0.9599803,-1.2998079,-1.0461259,-2.5204461,-1.3489325,-1.1870815
Q15046,0.030079872,-0.299240674,-0.005671097,0.026064769,0.151351176,-0.270273079,0.08585608,-0.47731812,0.017504003,-0.126662276,-0.060697838,-0.13933023,0.162464178,-0.066285475,0.068191707,0.052876094
Q15049,0.6118624,0.5384229,0.6844929,0.4012429,0.3708272,0.502443,0.6025431,0.2876648,0.632825,0.1772969,0.6203426,0.2262408,0.8843013,0.3915868,0.5928301,0.2735804
Q15052,-0.6254458,-0.3933239,-0.4811097,-0.1610985,-0.7927232,-0.7452116,-0.4001879,-0.5331739,-0.3575563,-0.7902567,-0.5774624,-0.8197537,-0.5686007,-0.5509629,-0.5059411,-0.6437148
Q15056,0.674047,0.8056347,0.7117307,0.9235436,0.8022171,0.6176707,0.7868134,0.5522537,0.7051542,0.6050784,0.8247377,0.6494256,0.6535417,0.6050721,0.7512838,0.6976639
Q15067,0.07124825,0.10464853,-0.09856741,-0.42964477,-0.03885277,-0.24377506,0.18345426,-0.09761262,0.11173998,-0.20714983,0.0371154,-0.17838864,0.1662598,-0.08501359,0.03403671,-0.02499704
Q15075,0.78728,0.6574115,0.643915,0.8473964,0.7816411,0.7608939,0.6997304,0.7876563,0.7642405,0.8532283,0.6841223,0.8214314,0.7064521,0.8500433,0.7825369,0.7254037
Q15084,0.8471158,0.8435332,0.7193401,0.8336702,0.8356325,0.6939876,0.7097576,0.7678023,0.8746894,0.7379287,0.8921219,0.7090264,0.8582698,0.7051051,0.7601518,0.7905487
Q15102,0.19744087,0.39024314,0.35831436,0.3981136,0.27460933,0.19352282,0.29944321,-0.00665117,0.15552507,0.03601854,0.1395488,-0.0534814,0.27437041,0.10366794,0.25409005,0.10970511
Q15111,-0.232018439,0.149702885,-0.090558123,0.600552598,-0.248184662,0.124811204,0.068006322,0.031137391,0.015658295,-0.187758609,0.737134332,-0.007590301,-0.072219268,-0.231552686,0.021524164,-0.031626464
Q15119,0.10896669,0.48083366,-0.08153301,0.0808976,0.09206271,-0.08669915,0.15120838,0.13812134,-0.4843325,0.21218846,0.22971667,0.26916512,0.0603159,0.1347687,0.08316517,-0.0398356
Q15120,0.12732053,0.44301492,0.06770422,-0.05182896,0.29539484,-0.18409596,0.12517523,0.28486815,0.41587764,0.13120226,0.40696455,0.25336086,0.24687244,0.31865029,0.23280067,0.24765937
Q15121,1.1642165,0.9754472,1.7278414,1.0533015,1.5626836,1.2436979,1.1477822,0.980461,1.6780562,1.1964442,0.9830801,1.2236031,1.2914614,1.2199867,1.2322511,1.3477571
Q15124,0.1077026,0.35775,-1.5603022,0.2959916,-0.3722298,-0.1058119,-1.0827792,0.4492855,1.2525502,-2.3632352,1.2633352,-1.6666363,-0.7598502,-0.8988523,-0.4659321,-1.1676087
Q15126,0.188940029,0.251990534,0.340737883,0.054878237,0.140395912,0.308106453,0.343388397,0.18764988,0.249506236,-0.071885851,0.124886373,0.155946119,0.171160638,0.058799945,0.286247988,-0.003837947
Q15149,2.106893,2.241162,2.402195,2.314069,2.112233,2.312699,2.244637,2.203639,2.162117,2.132968,2.349496,2.148584,2.475034,2.206132,2.219247,2.042317
Q15155,-0.4217112,-0.7753886,-0.5504821,-0.6734506,-0.3415431,-0.6824131,-0.0585065,-0.7610603,-0.2428818,-0.4883114,-0.1661918,-0.5929094,-0.4487098,-0.4928568,-0.3905056,-0.4663906
Q15165,0.23263251,0.33378973,0.35688612,0.26674717,0.19521444,0.15939519,0.27811763,0.07029689,0.02872239,0.20129693,0.09476515,0.0791534,0.4532409,0.04045643,0.03732473,-0.07846837
Q15172,-1.178848495,-1.166651648,-1.28362837,-1.739166732,-0.160357094,-0.90067005,-1.240259265,-1.135834257,-0.000120749,-0.99876227,-0.96619558,-1.1736988,-0.165162945,-1.626963688,-0.120124951,-1.062274586
Q15173,-0.53496,-0.5564421,-0.1648388,-1.3424567,-0.2930173,-0.5206973,-0.3915387,-0.2628654,-1.0535434,-0.1663977,-0.7178879,-0.3559852,-0.9763617,-0.7621768,-0.3446256,-0.692988
Q15181,0.8327187,0.6101901,0.8751413,0.9572426,0.8977416,0.8014434,0.8942743,0.7421532,0.7489159,0.6984248,0.8710255,0.808253,0.8651622,0.7859841,0.9075091,0.7469576
Q15185,0.4803264,0.7390728,0.8089799,0.2008668,0.3146438,0.6852321,0.466094,0.7466444,0.2622402,0.7273899,0.3600378,0.8490008,0.262332,0.8155764,0.3892283,0.7941013
Q15223,0.411024,0.1790128,0.4172586,0.3210654,0.5076084,0.6817966,0.4341046,0.3439814,0.1838596,0.555303,0.3426189,0.5710675,0.1398853,0.4378652,0.3703989,0.5608931
Q15233,0.3594573,0.3187686,0.4439909,0.312832,0.3129478,0.4587479,0.5253852,0.2633559,0.5216056,0.4384197,0.8005337,0.3967031,0.4139577,0.3925079,0.3061913,0.2803225
