proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16
P21589,2807100,3412000,1473300,818080,2054100,3025000,997250,2111900,1982800,3534100,2710500,1739500,3128300,2493700,3102800,4287000
P21695,2365600,11215000,1494900,18569000,2715900,18019000,2346200,3229400,3770600,8185100,3124800,3367700,1200700,2715500,3316500,3620600
P21741,779300,0,652240,0,427260,0,634300,0,46251,0,186090,61765,208090,0,279310,0
P21796,312150000,783500000,178000000,447530000,336470000,339040000,254380000,425330000,245140000,475290000,332000000,356930000,317250000,496860000,418880000,516100000
P21810,103260000,28494000,20526000,3550700,21214000,4569600,70220000,605840,25575000,5390400,31662000,9526300,98808000,76910000,97919000,27299000
P21912,23280000,42837000,11395000,21623000,20278000,30843000,16620000,43563000,34599000,46614000,22237000,40586000,31347000,56260000,27531000,38757000
P21926,39627000,81561000,49050000,120440000,38421000,383270000,18599000,105540000,84241000,176800000,92414000,136640000,43396000,69875000,108750000,90768000
P21953,1067100,3186900,1286200,635700,1158800,962010,479370,1120700,697230,1460600,896770,1690900,1155100,1975700,931000,1615700
P21964,2184600,7072800,4791000,815320,1443100,5546100,1928200,3704500,1236400,4941500,2030300,5416300,3029200,4311000,2521600,8141200
P21980,17201000,7060500,4416600,2853700,5707100,3509700,4383900,5096000,3493500,3846100,3189700,5075800,5569200,17779000,4836600,14012000
P22033,3952100,5298000,5042600,1776600,4538300,6784900,3546000,3754200,5476300,9550200,6618600,6455700,7395600,9803000,6637700,7142000
P22059,2995200,4400800,3370800,1729700,3039900,3870800,4384000,7806600,2694700,4007900,4755400,8352800,5480800,8387100,7680500,8772700
P22061,107750000,240700000,81001000,86759000,155310000,136150000,116580000,102590000,172880000,150330000,87085000,155950000,123420000,172610000,165210000,189910000
P22102,1202000,3376000,2415800,1452900,1299200,2305800,988950,2947800,1040400,3339600,650270,1463900,2035200,3095700,1474800,4448400
P22105,241140,0,225260,327040,401050,337440,606470,0,329960,0,338710,78202,1532500,456420,487400,0
P22234,21899000,19266000,19166000,16693000,18952000,29874000,14308000,25795000,23756000,26796000,27043000,21137000,36693000,31812000,29490000,26946000
P22307,2380100,1384300,2697200,39127000,2762600,3114800,2360300,3250900,3734600,3742400,3889600,3439300,6784900,5194500,4553600,5212700
P22314,158920000,270080000,123440000,169540000,185010000,246600000,134460000,202810000,178770000,210110000,185130000,196190000,259830000,221700000,229650000,234230000
P22392,9424400,7236800,7387300,1671300,7157900,9377800,6367100,9418500,4827300,11124000,6719400,14948000,5600200,15655000,10410000,19331000
P22570,3707100,4410400,1117100,3215100,2976200,3692000,2382900,3401600,3610800,3900500,2505100,3239500,4063600,3714100,3406200,2876200
P22612,1422400,1352400,1031300,255000,1426100,793900,1743900,963070,1572100,617740,1164100,1826600,1911800,1016200,1577400,2473500
P22626,72248000,90429000,61912000,66404000,59655000,93058000,62701000,85005000,112140000,114820000,87155000,112020000,137450000,128240000,113270000,107550000
P22676,7685300,10996000,9089200,6033700,8005900,3721200,7777800,6246600,12543000,13904000,10383000,9902900,24652000,12988000,14672000,15836000
P22694,21399000,36158000,10362000,28515000,13902000,23627000,10883000,29395000,14518000,28148000,15531000,39152000,19628000,39890000,39298000,46632000
P22695,126450000,344670000,78967000,178790000,132900000,125620000,114600000,160510000,80975000,145760000,114670000,168970000,166330000,196200000,174010000,176160000
P22748,3715900,6175000,2069500,1827100,3905700,8029800,2375000,3997600,5715200,9573100,1563000,12528000,3498300,10009000,2608500,9152000
P22794,0,394060,116300,173520,0,692600,0,0,351290,164970,288400,0,0,0,0,0
P22830,2652800,4339100,1663100,4734400,1312300,4268800,1054000,6673900,1981200,9567500,2433500,8109900,2298700,7764000,3818400,6172200
P23141,0,0,935310,0,292820,0,0,0,1228500,0,1449000,0,5156400,0,1703500,0
P23142,968490,5715800,498780,1785300,478720,1471200,584210,439040,1169300,581220,432870,181210,1365400,0,1887500,403140
P23193,0,308200,84535,0,90803,351020,95510,0,0,0,84354,0,210170,0,138810,0
P23229,529230,430440,354960,392990,452620,376290,114130,240950,778880,342660,566810,351460,1217400,187570,126280,157340
P23246,24522000,24609000,13461000,11015000,20206000,32510000,15889000,23159000,40452000,33649000,23193000,23194000,42324000,32976000,26219000,27372000
P23284,33388000,55474000,19273000,34533000,27473000,26780000,17737000,28885000,40528000,30445000,24776000,26846000,32392000,34054000,40413000,32366000
P23297,42843000,56861000,38659000,29609000,44689000,70904000,53329000,32423000,48368000,59856000,70792000,38842000,78697000,51224000,60165000,38839000
P23368,8960300,17072000,4899900,10531000,9165800,7703900,7293800,10076000,11470000,11102000,11611000,12789000,15606000,15578000,8450200,14532000
P23381,8518000,18185000,5241600,13422000,7003700,10090000,7257600,9468600,7053000,9362600,7883900,11268000,10211000,13409000,7669600,17021000
P23396,15766000,26524000,14400000,25753000,13528000,28007000,9498400,26187000,20771000,28677000,22084000,26505000,30172000,28665000,22251000,21957000
P23434,8140000,15947000,7021600,4265000,8279900,6798900,5591400,12220000,11482000,11110000,4744900,11634000,9226300,11850000,11162000,14185000
P23468,9982200,15488000,6192300,7688900,9958700,14237000,7674300,10141000,11662000,14766000,11770000,14636000,9676900,16280000,12165000,16217000
P23469,695870,986200,399640,1579000,423910,797410,695830,682990,239070,937230,412090,402490,2085500,301580,763120,881050
P23471,92884000,210780000,65884000,121720000,117600000,153840000,43641000,157960000,151470000,193420000,114450000,149090000,119470000,203140000,123700000,170360000
P23515,44332000,135820000,28041000,121380000,36710000,150760000,12070000,63722000,38676000,98200000,77076000,87273000,32348000,58995000,56266000,64158000
P23526,42401000,84297000,26419000,82131000,38745000,74006000,19029000,61047000,47606000,77792000,41249000,81895000,64177000,81754000,43267000,67658000
P23528,313800000,435370000,206710000,244190000,268280000,519610000,175930000,408320000,332480000,620310000,305180000,452450000,346980000,507490000,372090000,533980000
P23588,3330300,2495400,2571500,1953500,3199400,2999600,3956900,3536300,5419300,5133600,4399200,4723800,4592300,6549300,4735600,6323500
P23610,1071800,0,531630,0,850130,1590400,245620,1411700,1180000,2936500,926410,1568300,989450,943010,1258800,1585800
P23634,132330000,236270000,101490000,71181000,124950000,106820000,95896000,133920000,130620000,194440000,99161000,169030000,143100000,212580000,168930000,173660000
P23677,2844800,5633100,1883500,1779000,3678200,3288100,1902800,6709300,3721800,8575100,857400,5811100,1969500,7502000,2660800,9482000
P23743,1012600,452480,241840,171970,879820,387690,698700,335380,510340,343510,371160,289640,1305100,434930,1256300,545280
P23763,14812000,32033000,6539500,13762000,11820000,6090400,7238300,16285000,22523000,8945300,16770000,14557000,14286000,11800000,19476000,8480000
P23786,2054000,4414500,833830,4313100,2503900,2225200,842810,1804400,1077300,2054300,2881100,2234100,3346100,3032600,3756600,3871000
P24043,2513500,7379900,2359000,3177000,2351100,4613100,2776900,3759600,3196000,5253600,3791500,6246100,4872000,3579300,2740900,3193900
P24298,0,0,142840,0,0,0,0,72121,0,108670,0,0,0,114060,0,0
P24310,4940200,11029000,2204200,1564800,5054800,1377200,3596100,3163600,7514600,3742000,4614000,3634800,6621300,4228900,7209500,4829600
P24386,0,0,283710,450470,317200,276460,0,587040,327610,266080,0,0,0,713130,0,630890
P24534,19302000,37939000,12208000,7318500,21434000,16265000,15315000,19786000,24053000,21085000,20526000,18827000,27778000,22594000,26896000,27552000
P24539,43548000,156460000,15107000,109590000,46560000,56855000,15471000,104040000,105980000,99471000,52434000,116890000,50673000,132850000,46807000,106170000
P24557,51755,73085,72628,825560,66280,126260,77935,26103,50249,0,26032,0,125660,0,0,178330
P24588,1807100,6143800,2332700,1282500,5892300,3836800,3087700,6588000,4126300,10506000,1416900,9181800,3869600,9836500,4991800,8466700
P24666,5891300,14122000,6897400,8910500,9548600,11930000,5618000,11623000,2942700,17198000,7773800,14640000,12719000,15099000,13330000,14873000
P24752,53673000,109800000,32255000,80375000,35222000,54755000,37391000,80274000,49008000,77035000,64566000,104020000,79892000,103340000,59284000,96503000
P24821,17145000,21122000,24047000,34775000,19396000,69894000,13242000,16316000,13016000,39426000,31255000,22872000,33446000,10950000,17080000,12595000
P24844,8542700,1706200,488270,506590,1398700,179910,445250,739300,251970,413030,1215300,888440,1188800,4572600,2399400,1369300
P25054,7668400,181510,5349500,40393,5957300,2063600,6139700,2773200,4947600,1759200,1746400,2319500,4935800,5140900,11396000,4539000
P25098,2343000,4192300,1180900,1284000,3208400,2665200,1518000,4638000,3978300,5751500,1963100,4904200,2517800,3833400,1727300,6021600
P25325,1097800,3882400,2383900,2724900,1831700,3112400,2494400,1968200,1703700,1306200,2253100,1813300,3788500,2044500,2978000,2635400
P25398,6469400,6617200,5556600,3362500,7055800,8398100,8806800,10672000,8699200,13077000,7414500,11923000,13028000,14987000,7341000,15170000
P25685,6958700,9284400,4981300,555570,5930100,4012300,5464500,7481400,5425400,8445000,5079600,7587300,7021800,8378700,8609200,9992000
P25686,12573000,11143000,5949300,9122400,12026000,9355500,7514200,6683300,9957200,10242000,7837800,9478000,12122000,15584000,15550000,14552000
P25705,656270000,1440500000,363030000,908560000,599560000,765190000,427430000,1162200000,827100000,962860000,724400000,1040800000,798080000,1004900000,904150000,951030000
P25713,132750,127770,25410,307820,76001,417770,61323,170460,221950,222690,28562,153280,40471,182450,105940,2120100
P25786,3171000,0,2015700,0,2387200,2847800,1390400,3132400,5735900,4263800,1816100,5363500,4175400,4679500,3704300,5200700
P25787,5485600,5806300,4798000,2584300,7467400,9201400,6032300,5924500,6441200,5650300,6167700,6439500,11711000,7297400,8856000,11342000
P25788,7532800,9601800,2983500,10664000,8576400,10055000,3658100,9007900,7590000,12691000,4927600,10853000,7098600,6256000,8760800,6434300
P25789,8568800,21587000,8847900,8741600,7854100,22644000,5633900,16471000,13471000,21813000,11534000,20157000,17964000,22205000,13922000,22715000
P26012,1546300,1913300,1465900,878000,1875200,1878400,1464100,1427700,2359100,3287600,3994400,2647200,3050500,3821200,2089200,2788000
P26038,55103000,84342000,55812000,78800000,41902000,105260000,50061000,65485000,61687000,65802000,46378000,61403000,143830000,64366000,67394000,61207000
P26196,4041000,5127700,3043600,7665000,4053900,6010400,3505000,6648900,4890400,9016300,4421500,7231900,6103600,7217000,7001700,7373500
P26232,55561000,71603000,43070000,17570000,54790000,60945000,43672000,64480000,68421000,81826000,55321000,74309000,81497000,84715000,67991000,93932000
P26368,6500500,9860000,4328100,3755100,7713300,7753900,6756600,6475200,3189600,6403700,10194000,4723200,12245000,6595500,7917600,9630900
P26373,12241000,17817000,8479200,16114000,12239000,15789000,6809500,14082000,12407000,17400000,15996000,19891000,22832000,14675000,22618000,20418000
P26378,8265400,20572000,4162600,2845000,7590000,8988400,4999200,10849000,19561000,7784800,8287400,9857400,9450400,9829500,10466000,12425000
P26440,3883900,8406900,3027100,9133900,3786900,6263900,1878200,6139800,6340000,11921000,2792200,8995300,7170900,11986000,3889600,8784600
P26447,3591700,2109000,2325800,1704700,2482100,0,1040100,609800,1134200,0,1614500,273060,4375500,3668500,4927900,2303300
P26583,1272200,4038900,626580,4942200,1700500,4849500,1376800,1992700,2702200,2829400,947630,2605400,4533500,3415800,2584600,2829400
P26599,1279800,1136800,1216500,1083000,1521700,1891600,2712700,1558100,3275100,1369100,1933200,1624800,6842800,1989400,1793700,3053400
P26639,5203900,5759500,4601600,3563800,6257400,7092700,3086500,6222700,7472100,7112200,6334800,4439100,11286000,8214100,6931400,7381700
P26640,9654500,15694000,5000800,5664400,8976200,15959000,5806900,16464000,8197800,18932000,6835300,13222000,10707000,17040000,10851000,15765000
P26641,39183000,54995000,24087000,33466000,32106000,48599000,24197000,48942000,53837000,53516000,39303000,59250000,57287000,62810000,49208000,52035000
P26885,8916900,22406000,6160300,10793000,7413200,5397000,6447400,8936100,7656200,5791300,10238000,9346300,13049000,10483000,10894000,8639300
P26992,2107100,2318800,2147400,2248000,1973800,4734300,1686800,6081000,2706700,3499400,2484700,3117200,3086000,4478100,4155300,2963400
P27105,12825000,9943200,8165600,5690000,7226800,11850000,6458800,15774000,6322200,6206000,10782000,9501900,12934000,17386000,12245000,11821000
P27144,15278000,40594000,9668200,20731000,15717000,22104000,8877300,28753000,28041000,34983000,15699000,29786000,30068000,36490000,21369000,28564000
P27338,74121000,76908000,67618000,57037000,79708000,56253000,72548000,45080000,76819000,62371000,70684000,69799000,142250000,92837000,89759000,67542000
P27348,134590000,220300000,115420000,152930000,132910000,238930000,110440000,150540000,98773000,207760000,95474000,207940000,113110000,207650000,123850000,219540000
P27361,19179000,21407000,13977000,22543000,17091000,34125000,10187000,27047000,14405000,20171000,16462000,19321000,25449000,26419000,24220000,19386000
P27448,471120,1007300,478250,1208000,972850,855520,849760,791400,1169800,1125300,694720,850430,1207800,1669600,1347500,1091500
P27449,11815000,30052000,6122600,25479000,25334000,20638000,15130000,14466000,6962200,24598000,23223000,21336000,12428000,16056000,22492000,15578000
P27544,506830,1399400,564460,1597000,734720,1264600,210330,838860,1122200,1092400,995400,781990,1625600,1074900,404400,568960
P27635,2820600,4864900,2357100,681220,2364000,1877400,2489500,2475600,2253400,3700000,2000700,3638000,4729900,2887700,3162100,4801500
P27694,1831600,672530,1251500,435750,1167000,2731000,1598500,2781100,1548900,2209100,1883200,1910300,2323800,2288200,2193700,1751100
P27695,7956900,11116000,8984700,12353000,6946600,15770000,4887200,5800900,11081000,11266000,10377000,8450900,16450000,11324000,10196000,12104000
P27701,7274600,24490000,7139900,4404900,8292100,15826000,9860800,7560600,7058300,6239500,11840000,9123100,10851000,8455900,9557600,9599000
P27708,341100,218390,163750,77760,0,240860,77202,221580,549270,206820,182090,119050,775590,188420,238320,267440
P27797,67972000,92241000,51790000,80362000,60027000,63166000,44530000,51763000,100530000,67727000,39519000,77557000,134580000,90782000,91210000,110330000
P27816,18078000,14015000,16175000,35278000,13598000,56041000,12143000,23410000,45119000,33678000,23935000,18189000,32604000,50101000,25566000,40928000
P27824,74993000,139980000,57967000,110450000,75771000,110910000,53223000,88250000,97352000,116920000,94711000,99232000,138210000,113350000,103110000,84775000
P27986,2011200,2815300,2029400,247870,1189400,3344700,1639300,3021800,1733200,2396700,3008300,2147900,3092200,1306000,2030200,1231400
P27987,68859,0,154810,0,0,0,71364,204410,130240,0,56413,132450,310080,0,190950,0
P28062,774050,0,448960,1924000,862870,406200,427980,297980,607560,363160,741140,610370,1772700,652270,929350,1029500
P28066,13184000,16110000,8351600,15219000,10507000,18811000,4810100,15393000,14666000,18587000,14741000,17221000,17364000,19105000,16858000,17297000
P28070,7323300,2808000,5751100,1424400,7417200,9148000,2261900,4860400,4135600,7845200,3515400,2171500,12459000,6932700,11773000,8507800
P28072,6914200,9320800,4329600,4895500,6614300,7391100,2003400,10346000,8918600,10285000,3018700,9037000,8381100,10424000,3137100,9840600
P28074,7691200,10597000,6084600,10810000,9874100,12794000,6009200,10523000,9059600,20568000,6697300,17283000,10111000,12908000,9404800,13162000
P28161,50660000,51087000,36675000,39090000,25233000,59333000,33874000,49673000,35736000,51412000,46372000,46397000,110460000,75928000,49115000,48788000
P28288,1220700,227480,892370,214370,1094000,1658300,855290,900430,871000,720980,929230,919190,2207100,997070,1374400,796520
P28289,3895500,3479600,2249400,792720,4036800,1902500,3775800,3241900,4844600,5553100,3786100,3871000,8526300,4649900,5190200,5717400
P28331,168970000,464070000,83241000,163530000,179210000,204970000,141230000,263170000,202700000,252090000,178380000,243980000,195090000,242600000,246140000,272540000
P28472,1294500,976410,708150,416740,1549200,779240,1281700,883390,2736100,2457000,1004800,347980,2160300,1096500,2718100,570090
P28482,120820000,181190000,107820000,92280000,121500000,139550000,88171000,130750000,78764000,156340000,108690000,142030000,173680000,192940000,168760000,163710000
P28676,1808500,4798300,857750,3729800,1535300,3372300,386630,2093500,2509600,3240300,840770,2534100,1907500,2812800,2550700,3151300
P28838,18202000,26237000,18173000,33399000,5960000,42174000,10747000,28264000,16424000,30495000,26946000,26435000,29891000,26652000,29772000,30209000
P28907,245140,0,1085700,0,367180,7046600,296080,335190,336450,1878200,512750,2858700,332020,988000,697040,686150
P29033,86704,0,0,0,105760,0,175080,0,105400,0,0,0,221420,99880,113670,0
P29120,579180,976710,158730,489410,807980,277870,600470,333750,517700,873110,89710,1184600,141610,1309700,610220,1333600
P29144,3907800,10810000,3138800,6933200,6018100,5800300,3339300,5392100,4320100,7641600,3005300,7674400,4878000,5774000,6387500,7361300
P29218,26733000,42438000,30766000,30955000,25407000,51763000,18929000,53272000,23845000,44008000,22570000,34795000,43778000,53356000,36719000,41388000
P29323,331120,541290,472200,151290,854850,1124400,624580,861980,759840,1154500,691860,923590,680150,518520,614750,385570
P29400,8489900,26737000,8532400,5562200,3811700,8384100,6899200,3517300,3457300,6256300,1774200,9409900,10331000,14124000,7810700,13154000
P29401,134460000,218100000,97395000,232340000,105600000,234130000,96582000,193150000,141690000,199690000,190510000,187510000,275060000,187390000,216690000,150010000
P29475,2042900,6229900,1729000,5583800,2140900,2761800,685830,6251100,1236800,0,1154000,0,2413700,0,3121700,0
P29692,9473800,16057000,7845500,17748000,7508400,14352000,7771500,17384000,10350000,16889000,13256000,10077000,20959000,18935000,14531000,14105000
P29762,10210000,2060200,9242700,0,3948600,963860,20295000,3285000,30929000,8375700,13867000,5362100,63898000,22887000,9782800,3784700
P29966,106070000,139750000,103450000,158980000,93922000,218900000,142800000,157560000,214010000,191360000,56146000,170870000,144560000,186040000,146530000,150630000
P29972,8781600,9832700,15569000,9996600,6761600,20914000,9316900,3974100,9010600,6822500,9003200,5157600,9222300,12434000,12092000,3702400
P29992,7490600,17528000,8644400,10750000,9645800,10983000,9242700,10459000,14545000,15364000,13455000,14613000,10837000,14544000,9237100,118020000
P30038,18600000,74429000,18447000,56314000,22357000,34088000,26140000,47276000,31455000,49055000,35876000,45946000,47288000,50332000,30923000,51847000
P30039,214410,0,220820,440260,0,0,0,438440,0,0,0,0,523160,250960,0,257560
P30040,10639000,22916000,5979100,7607300,11354000,10272000,8908200,12773000,15680000,14474000,12527000,11614000,14416000,14032000,11410000,17122000
P30041,203530000,313430000,222050000,167360000,129230000,296320000,158790000,198610000,194250000,209340000,306920000,216530000,613840000,278960000,241120000,198310000
P30043,13702000,14469000,11780000,24559000,10499000,8998100,10746000,11448000,5344800,10410000,2060700,13438000,10948000,18230000,6805200,10581000
P30044,140080000,188980000,88177000,164580000,123190000,159140000,106460000,169550000,106730000,144780000,124690000,120930000,183940000,178560000,191150000,183530000
P30046,6137900,14355000,6664300,3438300,3805000,10240000,4280100,11416000,4304500,21512000,6519700,13056000,5593800,13521000,9260300,10823000
P30048,79310000,196000000,58670000,82014000,68519000,69474000,63022000,103410000,102580000,99622000,80393000,128590000,101850000,149750000,102590000,124270000
P30049,22918000,74339000,25438000,74942000,26257000,43479000,14994000,71075000,25541000,28946000,13074000,63534000,29172000,57801000,37851000,69907000
P30050,4823900,15259000,4286700,2268400,3705100,9251800,3035900,7276500,4672100,12026000,4376900,10729000,6502800,11842000,5389600,11049000
P30084,53352000,86275000,31657000,27450000,51328000,62344000,43914000,71303000,55541000,105810000,38133000,91090000,50859000,83460000,71179000,126050000
P30085,11925000,22762000,10162000,18460000,16527000,24894000,13048000,21556000,11538000,21964000,9153500,14600000,21389000,23390000,21733000,24566000
P30086,559980000,936880000,410080000,476810000,516410000,390520000,458580000,592600000,554190000,469170000,501190000,618020000,727410000,735790000,665600000,675990000
P30101,65546000,120190000,51468000,85638000,67850000,76562000,60564000,69039000,72837000,87365000,64901000,85854000,122230000,99607000,92214000,92662000
P30153,149770000,271650000,100750000,115500000,180980000,157140000,104080000,163610000,200270000,231160000,145980000,190480000,163720000,233340000,176160000,279790000
P30405,1006600,2098900,1688900,438010,2107300,4419100,1458600,3532800,511020,2658800,2972800,523290,2777700,4373600,4422500,2281800
P30419,1992700,1297800,1089100,1808500,3838900,2074200,2817300,1665600,4421600,2604200,2384700,2504100,3727600,3222200,3650900,2964800
P30519,9972200,22541000,6943500,10284000,11590000,14066000,8294400,17105000,14132000,21196000,13798000,19212000,13604000,15391000,16090000,25118000
P30520,3469100,13230000,1991300,9142700,2856400,5716700,2797800,5229300,1782000,7970200,2513300,6778300,3043200,5769000,4863100,6818200
P30531,21155000,28164000,17812000,15262000,17524000,20275000,8720000,35951000,19414000,51653000,15763000,37575000,28127000,43318000,23729000,38231000
P30533,247920,1170700,0,1005400,432910,325960,270450,1105300,396840,967280,208360,875810,944020,1071600,0,1163500
P30566,666200,566360,322660,492190,1498600,481120,406350,643370,914940,1327900,827530,276120,622100,644860,1060600,570110
P30622,1861400,3615100,1489200,3483300,2089700,2789100,1548100,4008400,3506500,1719500,1447200,853680,4023600,1666000,4380300,1714200
P30626,14906000,106880000,37289000,49432000,28998000,65920000,17942000,60097000,47611000,61988000,35526000,57454000,63403000,79562000,49433000,56347000
P30711,2938600,13935000,7476600,14206000,3340800,1059600,0,6576600,11619000,2139500,406720,4477800,0,4390100,4341700,0
P30740,4560200,4641500,5396400,3374500,4975400,10569000,4993300,7343700,2803600,4411600,5442300,2749700,15717000,3089800,4949200,4205600
P30837,1717900,8174700,1639800,5238300,3022600,992590,2679000,3356900,4500800,6901900,2515500,768920,1222500,2789700,6037000,4509300
P31040,28355000,71438000,22740000,46060000,36088000,42550000,26866000,73208000,41870000,93815000,24491000,91667000,31270000,83659000,45621000,78793000
P31146,21868000,39599000,16660000,21553000,31728000,35284000,19297000,35717000,17228000,58180000,13192000,48378000,25273000,51745000,33201000,72213000
P31150,457080000,753270000,355010000,483750000,498490000,650320000,323660000,570240000,493080000,667800000,471440000,638350000,554230000,705310000,638160000,694220000
P31153,14006000,23606000,12141000,19900000,13518000,22526000,6984800,23242000,4717000,21274000,17861000,16872000,16125000,16805000,18721000,13803000
P31321,732840,2654600,520480,2439100,2106400,613540,552360,1114800,716470,2454400,729120,1457000,1529300,2747300,936050,2635700
P31323,32451000,47587000,20023000,12318000,35526000,23583000,26036000,29846000,40324000,37238000,24725000,36906000,36697000,43762000,41399000,51803000
P31689,7739300,10444000,6570800,6283400,8780400,4925700,2539400,6389300,6090500,6551700,6526900,3288100,11175000,4047600,12032000,8335100
P31749,201370,0,165110,0,0,352120,0,192940,357700,266160,231830,302180,432400,259050,196630,364340
P31930,80123000,312500000,72520000,132150000,53270000,132290000,47577000,166950000,52690000,168440000,72135000,204890000,87483000,172580000,109440000,210600000
P31937,11000000,15340000,4462600,13885000,6463300,5077300,9373700,14811000,9177000,10817000,7626300,11161000,20598000,9638600,14513000,11538000
P31939,22186000,43569000,23603000,20627000,26513000,35758000,20286000,26979000,36597000,33458000,28754000,29989000,36553000,38809000,37188000,35926000
P31942,5101900,10274000,4963500,5649200,7230300,8675800,5348000,7223500,6713800,6294700,5753300,6437700,9829100,7473900,6893200,8756700
P31943,18217000,33331000,14783000,8457000,17111000,30392000,11902000,18781000,16716000,29666000,18610000,19004000,26965000,29652000,20398000,28000000
P31946,205240000,197090000,164760000,144280000,215730000,232050000,148560000,263910000,221210000,264730000,146130000,277990000,185430000,284830000,210470000,314550000
P31948,38756000,74773000,38397000,73954000,46098000,58858000,38587000,49721000,59153000,68813000,44323000,63941000,68860000,78295000,74819000,73069000
P31949,3101100,0,2590300,0,1534800,4032500,2302100,2890700,2758400,4452600,2507700,5054300,7119000,7433600,2621800,6557600
P32004,43425000,80791000,36478000,24438000,53055000,40709000,40032000,69223000,49125000,84437000,36508000,74123000,49770000,102450000,68670000,95262000
P32119,136970000,268300000,98412000,231820000,132240000,141090000,98678000,217700000,190330000,197890000,132930000,206390000,119480000,242820000,218670000,205740000
P32189,3177700,5422800,1116300,220370,2446200,1974800,1956900,4647300,3947900,1800000,2292000,5663700,3806800,4564700,2546800,4643600
P32418,5423000,7383200,3871700,4819300,5647800,1941400,4805200,6713700,4760400,6308900,2310000,8270500,4387200,6491200,6077300,8966700
P32456,184550,0,275240,0,313440,110420,549360,125330,116550,93868,209170,201690,561840,274290,149540,551580
P32856,324330,184770,216950,127430,147810,503850,219200,394860,228620,402500,0,268650,246850,853490,274780,266370
P32929,144170,1803100,129980,1485500,188510,115740,134670,193880,316460,128190,98978,176580,204450,157500,256010,221580
P32969,8192500,11063000,4373800,3737500,9759700,11966000,8626300,11499000,12743000,13819000,10245000,13482000,13443000,12878000,11113000,14276000
P33121,1366600,1403100,676890,1872200,1259200,839930,838710,1097600,1513900,2000100,1123500,2117300,2391700,2227300,1995100,1977400
P33176,1843100,9217600,2855800,8739000,1858600,10728000,3050500,6613100,4316900,6006000,4284300,5001400,5041400,6039900,3530500,6063900
P33316,3731500,3149300,2337600,1237200,2909100,3497200,2703900,4336600,3453500,4507100,2444500,5104400,3574000,5018200,3153000,5176400
P33402,1238800,1253900,818890,520030,1495700,954360,450500,2313000,1419200,1785500,688930,3358400,1326100,3264600,1504900,3450700
P34896,250730,0,202960,0,0,0,246710,0,106810,0,373350,0,584280,0,625960,0
P34897,286180,1545100,988140,845120,1035300,416730,1294300,1352700,649670,1657800,1472300,0,2108000,1273800,1362400,1498600
P34903,264460,0,264510,0,478660,199030,313980,337170,969710,440400,201630,656480,566790,781080,809160,738880
P34913,2680900,1766000,2540100,2032300,3291600,4643400,2222500,3537300,4785300,5970100,5103200,5183500,3667900,4927500,3369500,2575000
P34932,57501000,123890000,52064000,95895000,67675000,100950000,49121000,100470000,53768000,111660000,69124000,95649000,82396000,107670000,83822000,120560000
P34949,10311000,14767000,6249600,13315000,11608000,22040000,9855900,5792100,7583200,9104300,14309000,5886000,12523000,13757000,12842000,7817300
P35052,2321800,4237300,770080,3328200,2314200,2877600,1836800,1295600,2740100,1528400,2031100,1609300,3184500,1429900,3083400,1379700
P35080,13719000,39802000,12372000,35944000,14899000,29979000,7779000,29595000,13389000,30318000,14607000,32212000,17594000,29311000,21298000,29494000
P35219,1861500,783940,1179800,0,2324700,0,1786700,0,1741800,0,1557800,1597000,2522300,1951400,2593500,2033600
P35221,2270700,3291100,2015300,3385900,1249000,4230300,1643500,4514500,2707300,2314500,2356800,2361200,18943000,2427300,3265200,2239000
P35222,43501000,84240000,33950000,29880000,36334000,59900000,29365000,61325000,51568000,86825000,45561000,80130000,72924000,73138000,49899000,75995000
P35232,67440000,108580000,41429000,74972000,83647000,65148000,55952000,91138000,56128000,76662000,65140000,70048000,81603000,106630000,82608000,88602000
P35237,13934000,10774000,17444000,15812000,12667000,18757000,12483000,12573000,17167000,14287000,28984000,15049000,35358000,17283000,18294000,14363000
P35241,12270000,24742000,14362000,11895000,11821000,37939000,9563300,15569000,13594000,19268000,23265000,16499000,23200000,17952000,21446000,15045000
P35244,117590,4018600,125850,60334,2019400,1637400,860870,1305800,1429100,1665000,1987700,734990,4645600,1953600,1255100,2953600
P35268,6865100,13759000,3789500,13838000,6087700,11352000,4866100,10778000,8558400,8386500,9791300,10462000,12404000,10839000,9804000,9938000
P35270,4049700,6745900,4564500,2906300,5113900,4652600,5490400,7020100,5547000,4023500,5379300,5834100,9000200,8328300,5619200,7441100
P35498,792800,2415700,503470,1372700,605080,724780,369270,2106800,944260,1346900,953620,1237600,811310,1370000,1147800,1237400
P35520,509470,2640200,718160,3058000,383210,3005700,746320,2096200,1765900,749850,1435500,85155,1667400,1759000,1385400,1687900
P35527,9465900,10294000,8314800,5658300,6020000,14038000,6488600,10990000,5733900,9146500,4228600,9495200,16345000,7406800,11943000,9532200
P35555,77333,5181400,2117800,0,0,0,423080,0,0,122520,0,4766400,22143,6906500,43310,224740
P35573,7727400,16520000,4254600,10973000,8137300,7779300,7509400,13903000,8314600,10670000,11208000,11112000,11510000,15196000,7981300,14349000
P35579,137900000,208170000,76854000,120200000,99241000,129370000,82650000,119930000,102110000,141130000,99218000,129790000,196940000,161890000,143620000,163720000
