proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43
O15020,42240000,616610,59459000,29121000,124420000,104850000,79407000,60484000,117440000,142430000,214990000,15050000,32788000,117030000,124070000,62383000,64225000,51418000,49057000,16464000,100640000,56274000,32591000,52426000,23740000,3387400,987190,11277000,89463000,0,106810000,0,33858000,34691000,51875000,28764000,0,79585000,36942000,85824000,106010000,50033000,66417000
O15027,7580000,72329000,0,2103400,0,0,6195800,50452000,678000,0,0,5700200,7185600,0,28248000,79295000,2005700,14415000,12541000,3056600,19611000,8731100,5234800,13196000,0,1302200,0,2081600,6228600,10461000,33862000,30729000,6089200,7963900,15446000,0,8813300,6133100,88525000,0,0,89595000,6438000
O15031,5334400,5298500,1415200,0,0,0,8852900,11162000,0,0,0,0,6096800,0,23203000,0,0,4086900,4101600,0,13853000,0,10837000,0,2730300,0,0,2550300,10156000,8603200,6650100,0,15562000,0,8176400,5866500,6381600,7251500,0,0,8297900,0,0
O15061,115870000,1407400000,277610000,5636100,13191000,11822000,72609000,610170000,2310300,13955000,3224700,74118000,174560000,294780000,657170000,1129600000,229230000,31233000,19671000,144040000,93808000,137380000,769490,49042000,120820000,34654000,10624000,5832500,357300000,108880000,696750000,127630000,31541000,54985000,326890000,251300000,2913300,0,1329900000,457170000,3594100,1367900000,301120000
O15067,0,2781100,0,0,1171200,600780,2610400,0,0,1995400,1005800,2270500,0,7112100,3486400,5695500,2166200,3857900,11848000,2105000,3610300,3729200,3536100,2199100,0,0,0,0,0,3393400,1847200,0,583380,0,0,0,0,0,0,2006500,5306200,0,0
O15075,172940000,219940000,99017000,226110000,126150000,441190000,501510000,222290000,84718000,197430000,280300000,128570000,130170000,140640000,268850000,134250000,108910000,38412000,394140000,86978000,622580000,49653000,548230000,87023000,50741000,22092000,15966000,112650000,152280000,206700000,217620000,74612000,393920000,105770000,209170000,95395000,212080000,212980000,204930000,189340000,328350000,200620000,118110000
O15083,0,0,0,0,9440600,0,0,0,0,1999800,20023000,0,0,4885500,0,0,1217500,0,0,4486700,4109500,3806500,0,0,0,0,0,6033100,3607400,4225200,0,0,0,0,0,2998900,0,6759000,0,1801900,0,0,0
O15116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15126,0,6628500,5728700,82623000,11588000,0,2844500,23472000,11848000,15801000,42402000,0,0,5236200,0,3319200,20378000,41669000,0,0,6032200,14268000,1598400,181400000,0,1095400,0,5482800,4159600,20953000,19388000,100920000,0,0,0,815820,10773000,0,0,32866000,61353000,0,7380800
O15127,5496500,7240900,11836000,4560900,0,0,5198800,0,0,0,0,0,0,14876000,0,755170,0,3379900,4178700,5063300,15428000,0,0,7758700,3590800,925440,0,0,0,8255600,0,0,0,0,0,10298000,0,0,0,17422000,8643400,0,15044000
O15143,27080000,40898000,52542000,20583000,2104500,63044000,25271000,5472100,8273400,9021500,0,23327000,22929000,48712000,23581000,45158000,37348000,13904000,40362000,7144800,22955000,70308000,83584000,24537000,13603000,10753000,1694100,7954500,18543000,33041000,0,21503000,16138000,21078000,19593000,41014000,18657000,20731000,30838000,59741000,77964000,26443000,99539000
O15144,42503000,83230000,56986000,32327000,24430000,33546000,50512000,47482000,9204300,26200000,62496000,28385000,47496000,87292000,31187000,46700000,31583000,27848000,46830000,33627000,58345000,44899000,97085000,69936000,27944000,8499700,4139600,28113000,18784000,68910000,37567000,29237000,25429000,20167000,23558000,28715000,43033000,44737000,49904000,53615000,67847000,56285000,81939000
O15145,39352000,72998000,57036000,24338000,21515000,74337000,74380000,8166300,14336000,29039000,68303000,43609000,45840000,7916200,62562000,6971400,53203000,32755000,47325000,30241000,76390000,66304000,100180000,62674000,23214000,6446400,2035600,29865000,45898000,74322000,45619000,47914000,54489000,30071000,31089000,39172000,60472000,52671000,64481000,72204000,52974000,56612000,89596000
O15173,13775000,39218000,31365000,12506000,10894000,29653000,27873000,36081000,9880000,17420000,25272000,22935000,23177000,38874000,60292000,33188000,22783000,21085000,27507000,16260000,34144000,22500000,38714000,30908000,17577000,2067600,3969500,13619000,21460000,27573000,28236000,12951000,25461000,9145300,29419000,21850000,25073000,25871000,45533000,38480000,28092000,56194000,16663000
O15230,7031700,72343000,34406000,2399300,1255200,59088000,20890000,35118000,946390,1388600,0,8479900,29437000,41732000,3257200,41790000,38283000,32172000,49988000,3496100,4123200,11083000,16700000,64925000,9778300,866900,370160,18574000,7166800,39091000,25547000,3247200,17386000,9788100,5065500,12399000,34092000,20901000,42063000,62583000,26282000,59973000,14663000
O15240,0,0,0,0,17594000,0,69841000,0,11885000,34865000,91820000,0,3565600,0,0,0,2843500,0,5882200,1545600,24414000,0,748060,0,10020000,0,0,20414000,0,0,5745800,26057000,9863000,0,0,16500000,43087000,7751800,0,0,12585000,0,0
O15254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15258,0,9289700,25880000,3463600,2227500,16440000,9602200,3808000,0,3483400,0,13008000,6514600,12418000,11648000,18688000,13979000,9977800,0,2622000,15958000,14897000,0,918740,2662000,1376900,516250,1990000,7400600,24415000,0,0,6005800,2704700,0,0,11229000,7787300,0,4355700,0,0,16209000
O15269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15305,0,0,10669000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14446000,0,0,0,7185900,0,2223700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15347,0,24692000,14603000,0,0,0,4316900,0,0,0,0,29597000,11979000,16687000,0,12317000,7418600,0,0,3629300,0,10099000,0,15484000,9735200,1085800,0,11390000,4465900,27127000,9735300,23884000,0,0,3446700,19761000,21640000,15484000,9978500,10172000,1889900,9479400,0
O15355,0,0,9405200,0,0,0,0,0,0,0,0,10022000,3614800,0,0,0,0,5242900,0,1107500,0,0,0,12860000,2766200,0,0,0,0,17506000,0,0,0,0,0,0,0,0,0,0,0,0,4333000
O15372,4380000,9022500,11139000,764480,1607800,0,7466500,16388000,488670,4743000,6122500,4633200,4749600,11843000,6346500,7509700,5012400,620060,3548900,3845200,6548700,6908200,0,7867100,2427800,0,0,3828000,3140900,1026700,993330,0,0,5372100,3235500,7512000,14198000,11183000,772480,2166300,7530900,0,5651000
O15394,7299700,32134000,1678300,4012500,44700000,8570900,24962000,38490000,34629000,72096000,115700000,0,1598500,0,4960700,5969200,0,88492000,0,17642000,0,0,0,112940000,13908000,259770,3864300,3898600,0,1041900,37149000,5028900,2261500,36277000,1527200,5602000,11987000,5520600,29689000,0,4264600,50798000,12146000
O15400,18219000,34153000,0,11909000,29205000,0,37623000,0,13776000,36393000,85733000,14738000,13553000,22420000,25386000,0,10424000,7315800,0,15775000,42153000,23768000,17716000,7778600,8802000,2388300,4943100,15882000,8013600,14525000,18848000,21896000,14379000,11582000,7928400,11046000,28046000,11329000,15765000,0,11349000,24030000,36393000
O15484,3204500,14598000,0,0,1109400,14400000,11430000,0,0,0,0,0,1667600,0,0,3143000,1185100,0,9262700,12098000,25225000,0,27304000,7727400,0,1345200,1317900,0,1302600,0,0,0,7887300,0,1497100,0,4199800,0,5431100,0,14017000,5072400,16424000
O15498,17809000,45840000,35694000,11485000,17560000,35723000,27969000,20383000,0,22716000,40197000,38682000,21334000,33708000,73307000,35866000,22474000,0,20133000,15729000,29617000,5560600,19758000,14634000,12966000,283820,1697600,10257000,13331000,27994000,6166600,26371000,19624000,23467000,31892000,18580000,20726000,11802000,35471000,0,21373000,38127000,30122000
O15511,30935000,46267000,44133000,21111000,10563000,44535000,42187000,16105000,10616000,16396000,19642000,34383000,39087000,49139000,53601000,39955000,23911000,24526000,32872000,23554000,41917000,54304000,48031000,37995000,19782000,7696100,2782000,16214000,23208000,42841000,24066000,32253000,28105000,20288000,21656000,28037000,30937000,30305000,38905000,52156000,36781000,45464000,47272000
O15533,0,75177000,0,0,0,31258000,15291000,0,0,5880200,0,0,0,19087000,0,59798000,0,10009000,0,0,0,0,8359300,15180000,0,1341600,157640,0,0,0,0,24021000,0,0,0,7910600,0,0,36693000,0,17538000,44301000,14312000
O15540,149560000,1526200000,1089100000,81810000,189840000,19815000,566160000,20904000,19877000,233320000,83383000,819870000,994320000,1455100000,508950000,1421100000,482020000,157130000,16992000,62937000,512810000,784780000,27091000,182130000,608060000,39882000,11901000,374200000,176280000,823770000,0,244460000,433690000,112300000,296640000,1214300000,801570000,631930000,1021300000,785990000,22909000,813150000,395040000
O43143,5487000,46946000,31506000,3998200,5730500,11277000,15949000,9138600,0,0,6966300,58876000,26308000,37322000,23295000,32165000,20957000,20624000,23106000,12807000,22842000,25960000,36975000,25551000,56857000,4190800,4405200,27178000,9766100,63337000,12051000,0,7241600,8132300,3311900,61168000,36483000,42218000,23033000,17867000,10988000,23293000,18140000
O43157,7439600,798570,1846600,0,3195000,0,20530000,10765000,267900,0,0,4973500,4017500,568260,0,0,4922100,2607300,0,13214000,22489000,0,0,2337200,0,83168,0,373870,408850,0,10666000,0,16192000,3206600,1350500,0,0,0,448730,6493800,0,0,0
O43169,11362000,25272000,48832000,18220000,22720000,0,7573700,26060000,5490000,18720000,36431000,12912000,6490700,73358000,0,0,14045000,43741000,0,19681000,5105100,15586000,40417000,77813000,664310,4711500,2919800,128980,9510500,24345000,45219000,15116000,0,8452200,0,9675500,26996000,15220000,5460800,47724000,6269800,26160000,22708000
O43172,0,5547100,2573100,0,0,2697800,5327300,0,0,0,1990100,3282100,0,0,0,5820100,2437200,0,2213300,0,5385700,0,3778400,0,9642100,0,0,0,0,13358000,0,0,0,0,1591500,9248300,3966400,4724400,3164400,3772300,0,0,0
O43175,1134100000,1689000000,380460000,424310000,162820000,634000000,1138200000,1990700000,424060000,227710000,275910000,846660000,514800000,395330000,2234800000,998000000,216100000,507240000,559560000,368370000,1472700000,403840000,932260000,601150000,298850000,62684000,94424000,243580000,1041000000,1223400000,1880400000,543790000,1065300000,941420000,1174800000,357430000,374210000,634460000,1579100000,224850000,569580000,1665900000,441230000
O43181,0,0,5724300,0,2854400,0,3448300,11571000,0,4600600,8535100,0,0,0,2610300,6577800,7621400,14518000,6699300,0,0,0,0,14773000,0,434580,0,2055100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9097000
O43236,13985000,0,0,58903000,50550000,0,34065000,3345500,195860000,88638000,126790000,1874200,1673000,0,3488500,0,0,14154000,0,81798000,22162000,0,852260,5295400,5746500,625890,10740000,4141200,14570000,4092100,3313300,2686600,14182000,35909000,1719300,4672000,20429000,2791600,3539900,854060,0,1695900,22748000
O43237,71885000,149680000,102460000,47195000,51904000,40257000,72302000,86637000,46922000,68356000,98256000,44808000,68018000,108300000,135640000,125080000,75906000,58584000,31702000,52510000,72489000,76017000,62277000,38379000,50033000,6960300,11205000,36697000,75661000,75986000,63819000,82408000,22945000,46555000,67632000,46893000,53848000,58690000,118700000,90922000,49795000,138640000,65362000
O43242,6731800,14004000,59741000,19041000,18380000,25787000,28879000,14002000,12871000,22970000,1642800,31085000,44563000,52143000,46192000,25210000,39353000,30462000,9681600,21270000,5692500,55357000,39484000,44332000,14093000,1193000,4599800,28425000,19254000,67942000,21449000,34105000,6705200,9792400,692660,37977000,30945000,36849000,13037000,32448000,25742000,14180000,20240000
O43290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7734900,0,0,0,0,0,0,0,0,0,0,0,0,9682900,0,0,0,0,0,0
O43294,0,3757700,0,0,0,0,0,0,0,0,0,646530,2070600,2910300,0,0,2650800,0,0,0,0,1591400,1296000,0,1425100,298780,0,778510,1310700,2557800,942110,1345800,0,0,716530,1466400,506750,0,0,2796300,0,2778800,924590
O43295,0,0,0,0,3480000,0,0,0,2564300,6480000,15010000,0,0,0,0,0,0,0,0,0,0,0,0,0,1201700,0,0,2411200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O43301,87985000,0,0,49743000,327500000,10430000,114800000,59432000,324560000,465430000,800360000,0,0,0,11551000,0,0,0,5279900,118330000,112380000,0,10139000,1123200,43026000,6926300,23399000,62185000,6014100,0,77346000,95896000,53584000,108340000,0,45093000,116260000,53602000,0,0,9290200,0,33912000
O43324,0,12882000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4546300,0,0,0,0,0,0,1197100,0,0,0,0,5765200,0,0,0,0,0,0,0,0,0,7344000,0
O43347,0,6950800,0,0,0,0,0,0,0,0,0,0,4741800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4131700,0,0,0,0,0,4075000,0,0,0,0,0,4601800,0
O43374,45995000,268720000,2750300000,41049000,21379000,767540000,94816000,162290000,92702000,36861000,64449000,79920000,325360000,3136700000,51749000,304700000,355620000,258140000,384870000,34759000,67684000,53439000,304160000,311190000,19187000,15097000,6938300,21114000,112590000,136120000,188490000,36646000,53109000,33756000,27221000,25932000,47926000,71653000,111530000,481060000,173480000,120650000,157720000
O43390,65940000,216360000,73637000,25977000,24133000,49163000,57387000,107290000,7826000,20597000,33954000,164770000,63272000,97137000,76402000,136110000,54252000,122520000,55735000,76130000,81054000,120530000,122730000,154270000,73896000,10111000,11444000,72288000,44936000,256200000,71689000,0,57953000,56238000,30640000,67929000,105470000,91196000,112070000,72010000,33976000,109370000,79593000
O43396,41304000,80386000,56464000,14833000,27818000,50224000,60606000,51705000,17710000,46707000,66045000,83856000,54052000,65828000,22423000,67313000,42138000,61853000,42159000,33130000,72577000,25811000,67934000,78491000,9747100,5885500,4278600,38572000,20140000,121050000,39318000,31716000,52413000,48605000,12705000,17005000,68800000,53705000,64204000,53345000,44168000,105100000,47924000
O43399,28704000,45457000,43957000,16070000,27732000,63722000,11411000,11727000,16271000,26408000,38423000,52722000,34923000,47572000,46668000,21332000,42572000,28010000,54223000,14479000,9989200,36192000,81391000,21963000,33658000,12265000,0,17353000,16221000,60104000,0,15344000,23651000,15859000,22812000,37499000,41250000,22889000,25660000,66118000,70561000,26731000,59085000
O43426,26847000,0,4752000,10707000,187230000,0,116550000,3408200,89953000,266220000,423450000,0,3053500,6979400,25049000,0,0,7386400,14575000,44146000,62991000,1344500,20549000,9221900,18030000,808890,9409900,70420000,6087600,0,12199000,57957000,35440000,25698000,24092000,21139000,88158000,32917000,5114000,10263000,15412000,22507000,12800000
O43432,0,1121900,0,0,0,929730,0,0,0,0,912390,0,0,1124100,0,0,874270,0,741980,0,0,0,1746000,1026000,0,56873,0,0,0,1678500,0,0,0,0,0,0,820630,0,0,0,0,0,651430
O43488,113690000,197850000,87352000,27904000,35901000,83471000,175930000,145700000,65386000,45763000,110800000,26069000,12007000,92337000,183340000,98789000,45021000,225080000,109870000,43713000,126090000,38553000,91996000,140660000,21812000,9068500,10054000,36910000,64047000,71817000,179350000,73201000,132650000,92243000,118340000,29300000,69581000,81335000,111260000,75865000,99909000,187420000,91599000
O43491,782060000,718730000,274910000,405700000,166230000,55745000,608370000,1115600000,273890000,193990000,280310000,133220000,158770000,245880000,361120000,478400000,149180000,136460000,80715000,404060000,767600000,260180000,177720000,203590000,137280000,66438000,51700000,171860000,263560000,202190000,1096400000,237780000,480850000,598570000,199490000,194720000,328700000,314040000,612620000,219150000,124900000,760780000,535170000
O43493,0,0,0,0,726390,0,0,3596400,0,0,2917200,0,0,0,0,0,0,0,0,508650,0,0,2928200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O43504,0,4305700,5840200,0,0,5484500,0,0,0,0,0,2170100,2975500,9331300,5904100,8475000,6853000,6200600,5317900,1371400,4058200,6073500,7414800,12264000,0,614930,0,1532200,0,3481600,0,0,5801900,0,2096100,1479700,2684500,2665000,4510300,12759000,6055400,3722500,6005800
O43581,0,0,0,0,0,0,0,0,0,9539200,12248000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1638300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O43583,19990000,40492000,21239000,11920000,21237000,16189000,14052000,3233700,7460800,19297000,19437000,19585000,10922000,38816000,7093900,6262900,21526000,39695000,14283000,9387500,13172000,4633700,7818000,36905000,19886000,1185800,98682,7002300,14342000,33179000,8669900,5728900,14128000,12482000,15671000,17684000,13284000,23605000,5771300,22420000,18443000,31058000,30173000
O43592,1779900,8312000,0,2876700,1296600,6602400,2546200,0,1452000,2977800,3456100,2901900,2846600,3092800,4067300,11839000,3569000,3862000,3751400,404430,4610100,1671700,7205200,4667900,2184200,754980,0,151050,3199700,9904700,4549000,7554200,3944300,2487000,6417400,2499800,0,0,7608800,2568400,9574100,9580800,4916300
O43598,0,26127000,0,0,0,0,0,0,0,0,0,4458500,0,8428900,13272000,36068000,10256000,0,1910200,8975400,21797000,10520000,0,5330200,0,1846500,0,0,0,7775800,0,5946800,23552000,0,0,5071000,11284000,0,19024000,2258200,3570900,22805000,0
O43615,0,0,2225000,547810,0,0,0,26484000,0,1604500,0,25224000,4686800,11663000,12284000,0,7860400,0,0,0,0,0,0,10929000,7915200,0,163210,10372000,586410,20831000,8150800,0,0,0,0,8927600,0,10527000,5273600,12122000,0,14033000,0
O43665,2049300,0,0,1742700,0,0,3218400,0,0,0,0,1006500,0,0,0,5392300,0,1743900,0,1113000,5030000,5343700,0,2097300,767210,167670,0,0,0,0,0,2813100,3418600,0,0,0,0,0,2961700,0,0,0,6962700
O43670,20571000,62713000,34204000,3412400,2621000,28884000,23380000,0,999120,5961300,8427400,27875000,20875000,37593000,21730000,35373000,31356000,5234100,22402000,2935800,25676000,21807000,36061000,52323000,17823000,3538100,111030,11339000,15080000,49998000,14671000,13935000,13666000,0,15020000,31312000,28720000,20600000,39850000,9855500,22239000,4768600,6836600
O43676,7274500,0,9774200,8603500,19701000,0,0,0,6505600,16281000,23139000,5615100,11505000,14887000,9963900,8002400,12124000,8524000,3734000,4066200,9926000,0,6350100,16186000,3669300,982750,1020300,12032000,3055700,6535500,0,12929000,0,10436000,0,5698800,11485000,6939300,8039400,15947000,5407100,7663700,8380800
O43678,7748700,17504000,11706000,0,51506000,0,15141000,0,22720000,63405000,119330000,6600300,10406000,17776000,0,19064000,8965100,37663000,0,5926800,7348300,7114800,0,27951000,5828100,840200,1077800,17298000,4843400,11748000,0,0,2798200,16303000,0,9551700,19333000,13930000,22934000,20787000,0,18428000,20538000
O43681,25368000,82757000,58624000,49885000,26065000,25628000,34175000,41898000,20266000,30142000,24539000,43350000,52646000,101050000,61491000,48611000,66825000,52351000,24287000,31089000,35327000,57211000,39458000,52020000,58458000,4481400,10566000,36217000,31406000,100110000,51764000,14310000,21370000,28776000,21434000,37624000,27069000,69157000,58244000,97626000,33679000,99538000,63116000
O43684,0,0,7955600,4359700,2616000,0,0,0,0,0,0,7511500,5929400,15092000,11520000,0,6902300,2232100,0,0,0,0,7096400,9876700,5472500,539070,469700,3455300,7355700,12493000,0,0,6451300,4449000,3751200,6826600,10238000,8681200,0,12823000,0,6696600,6024900
O43707,496030000,1938300000,1387700000,444650000,502500000,789310000,630850000,347390000,222720000,613190000,582590000,1325200000,1802000000,1668700000,1567100000,1516000000,984270000,763410000,766980000,393110000,686480000,1297500000,1127000000,1118900000,858720000,160630000,64356000,460660000,848980000,2005300000,361370000,637850000,386880000,407600000,854470000,1034200000,931210000,771330000,1146400000,1664000000,1011900000,1332200000,1230800000
