proteinid,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24
P05154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171650,331850,0,0,0,112660,3971800,2572500
P05155,2628500,2184000,7563700,7925400,6808700,6603000,6295600,7651300,6373500,7642500,6200900,6340700,3486900,4756600,6381500,8565000,5639000,3865200,17194000,16391000,5907600,5541600,12347000,23649000
P05156,529940,373370,1594300,1258000,1153200,969020,903250,1052100,303560,548080,1053400,1041900,430000,456490,970090,618070,0,397310,1421600,2154500,565780,158430,3343300,5028100
P05161,240760,0,0,0,0,0,0,0,203730,245250,424300,412240,180830,31397,601250,836680,382280,0,427080,491640,769650,195220,5054700,3478900
P05164,866340,109460,9705500,11868000,3799600,2533400,1121400,1330300,84574,252680,313640,181970,410390,260630,1190500,564970,71677,367950,10231000,10225000,31869,273700,505200,356300
P05165,1848300,1750600,390080,220310,1008200,1218600,45771,322610,12332000,12518000,11343000,9851100,821130,1039400,5444900,3660600,2723000,1354800,0,0,8428700,6770000,1159000,643920
P05166,2664800,2811600,191400,177680,1416400,1884800,422840,475580,17971000,19654000,8374700,10684000,1657200,2127400,3153500,2575400,2536300,2081000,0,0,9306700,6872100,1646100,1012500
P05186,2390400,2464100,444550,608690,14817000,7813400,0,1321200,8186600,8834900,0,39595,395420,511170,17614000,17596000,9743600,8466800,26159000,14349000,4157300,2072500,123290,55895
P05198,2856800,4160600,2000400,991000,4981500,3983200,4288100,1669300,11319000,14951000,6313100,8716600,3573400,5239200,9907500,10018000,3288800,5040000,2627300,2318700,6613100,4689900,9048700,6005600
P05362,913900,731910,918960,924520,1130100,509240,0,0,1955500,2283900,508360,493080,672480,704160,778410,693990,639950,449900,599910,756110,2804700,1873000,635360,277760
P05386,7860200,8882500,4353900,4216700,1886700,1706600,5112300,2735200,6431400,5614600,11430000,12317000,12689000,11234000,6187700,5697200,7980500,3128600,5498000,5451300,11881000,10867000,4976200,6391500
P05387,23196000,21107000,13062000,5814500,6996100,6935300,24190000,19457000,14978000,13353000,18976000,11401000,9142600,19369000,14658000,10851000,18556000,14775000,39208000,42171000,27184000,22432000,13289000,17845000
P05388,23824000,16132000,7383200,9872000,6456700,5914100,10313000,14928000,21494000,19392000,23162000,27863000,14012000,15269000,18071000,16643000,17906000,14456000,7737500,8197400,15924000,13385000,17371000,18132000
P05413,5796500,10457000,3258400,1506000,16210000,15981000,283600,0,3003100,2085300,9203400,7768400,7286000,9119300,35160000,31500000,10628000,10958000,4568300,4830700,12642000,10405000,1622700,547840
P05452,2890400,2449500,13155000,13090000,5622200,3619200,587690,758420,3960100,4107800,2598100,2073400,4317100,4195500,7538900,6412700,4121600,2283700,7297800,8786800,10769000,8784800,55350000,25790000
P05455,16414000,14580000,6221200,6009000,14570000,6480900,13133000,15803000,18026000,16389000,43497000,19570000,13717000,12948000,18115000,17632000,5785100,7023700,4894000,5290500,28990000,18466000,25070000,18700000
P05546,238010,0,2492000,2104200,890970,562140,190540,683870,0,236470,552690,1475500,325780,54070,80655,62438,190810,459990,2961800,2416400,549550,609260,7065600,5380900
P05556,2734800,2243600,3824800,4016600,2888400,1626700,727710,871310,10127000,9834900,1665400,1298600,1489300,1812500,1837500,2118900,3013600,3036700,12229000,11427000,4141400,2502700,12303000,9176600
P05783,6980900,8035700,0,528870,2723600,801160,113580,358480,1223200,1606300,4081500,6298700,4110400,2073600,4910000,6249400,5132300,5521200,217050,0,1554500,1229300,780010,906170
P05787,0,0,0,0,5114100,1673000,1153700,944240,205900,269310,182590,335770,0,277710,160760,256320,312300,188420,0,0,469620,357450,0,0
P05937,0,0,0,0,0,0,6270600,7498500,0,0,0,0,441320,124480,0,0,0,0,0,0,1180700,527350,0,0
P05997,503580,0,0,0,0,0,0,0,0,0,0,0,43359,0,0,0,0,0,1028100,1110600,0,0,0,0
P06132,240670,659470,0,0,414190,405660,148880,268220,755020,167640,1075900,943130,487430,804070,756450,891650,531060,259920,187810,236750,2926400,1786600,176000,186790
P06213,178790,146010,0,0,254900,0,0,0,1709100,1616700,0,233760,108820,0,0,0,0,0,0,0,276880,0,0,0
P06310,0,2664100,9377500,5430200,3160300,0,0,3037000,2182100,1849800,5729800,3078300,2848300,2728700,1850100,2007100,2036200,191500,7843900,8072100,4942900,3703700,0,0
P06312,231790,98779,0,632900,105360,0,0,0,283950,228980,277880,277270,163080,507730,661850,469830,0,127610,1465200,2651000,754820,620190,1760900,1345100
P06396,188880000,202930000,69817000,68392000,173360000,110340000,126710000,119220000,154220000,202490000,172840000,168500000,104830000,110360000,178760000,170180000,113860000,98682000,58853000,51755000,194260000,147190000,265300000,250590000
P06401,0,0,0,0,0,0,0,0,506970,561580,0,54805,0,0,0,0,0,0,0,0,0,0,0,0
P06454,4292200,3595100,2076500,980570,4774700,2947000,7652900,5024100,6844600,5386600,5048700,5730100,3169300,4243800,2700900,1956800,4151700,3754500,1370200,3490200,10233000,6300600,3859900,2952500
P06576,97362000,117310000,99642000,90907000,51573000,61493000,60394000,65024000,216970000,203130000,87799000,70664000,68441000,80547000,84038000,78770000,104360000,85749000,83740000,95246000,150430000,134960000,71237000,71562000
P06681,0,0,475300,294580,0,0,0,0,639020,30034,506860,149100,0,54938,0,0,98601,195600,724060,636720,519700,188820,2076800,1724600
P06702,2391400,1851900,4444000,4475300,3340100,1815200,1332300,1843100,0,67828,74356,0,544590,513600,372020,379620,232660,570590,9931800,10205000,73168,158990,0,18936
P06703,11850000,10189000,6321300,6312000,38284000,15205000,5498200,6671900,58533000,56957000,17720000,13433000,8365400,7286500,21882000,16610000,51262000,21360000,5421200,12079000,44640000,31937000,203590000,115190000
P06727,3434800,3215000,21354000,21255000,22231000,12297000,11102000,13618000,9349700,9879900,3417900,4709300,15084000,14014000,6900600,6688500,2687500,2270400,12884000,14603000,15555000,9908200,29507000,26665000
P06730,2408700,2272900,0,0,0,118570,739440,876830,1064600,2931500,1665900,1936100,2330400,1889300,418780,0,125760,0,276570,0,701350,0,1290000,0
P06733,205850000,205400000,58663000,49499000,121660000,118060000,71255000,73204000,136380000,141930000,145620000,145040000,88344000,92979000,137930000,127950000,94746000,86299000,64849000,75563000,199920000,160230000,206820000,235480000
P06737,734580,582530,343440,478400,989430,1345500,580450,333920,1564300,1243700,1033100,1510200,1202200,1757900,1314000,1594100,349670,1064800,661870,605340,4660200,2795200,15260000,15627000
P06744,53777000,67259000,19405000,15809000,23925000,21652000,18834000,17889000,53608000,51755000,51255000,54481000,32589000,35908000,72293000,73089000,30225000,30874000,14275000,12288000,72761000,52832000,30101000,34976000
P06748,36912000,47483000,16759000,12926000,35163000,16201000,39519000,44503000,52771000,65586000,52659000,44631000,49250000,45277000,26759000,27049000,41940000,28462000,58059000,64318000,49296000,37493000,60441000,30040000
P06753,20862000,20145000,17418000,15752000,16513000,12428000,12845000,9640300,29869000,27762000,12870000,13495000,22066000,21321000,14912000,14561000,17141000,12289000,70400000,54796000,41466000,32007000,25736000,21642000
P06756,921610,1587500,941430,1420200,481240,720310,0,0,2380400,1953300,305060,211230,727340,589920,1732500,1583600,1363700,739330,2605700,2409500,1509500,1009000,11616000,14554000
P06865,2046000,1237300,1625300,1348900,339460,683020,264420,420150,2136500,1686800,1241400,965930,777170,1643600,1784600,1205200,1374100,1558300,366580,1133300,1328300,804290,0,2602400
P07093,0,0,0,57462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1189400,827660
P07099,43735000,42375000,72301000,76299000,95571000,54007000,8495400,5457300,78373000,77283000,34357000,43930000,50311000,43351000,78934000,87625000,64606000,55214000,34778000,21890000,157630000,97512000,60531000,40899000
P07108,24182000,18830000,3289300,1520600,6235900,2164800,2594400,2301600,17194000,15127000,9420400,10709000,11127000,9826200,12172000,12412000,5678000,5488700,16049000,18520000,44302000,36839000,13071000,6179500
P07195,164910000,171730000,44556000,48122000,185740000,120660000,107500000,97022000,120780000,129400000,238090000,259290000,168200000,168750000,109890000,106720000,55062000,52047000,80332000,81256000,319520000,222880000,91235000,88134000
P07196,937580,2751000,1892800,2950600,0,0,8363500,12101000,0,0,0,0,1168500,758600,4344900,3376800,1548300,775750,0,0,0,0,3638900,2999300
P07197,0,0,3808000,3624600,0,0,11101000,14756000,0,0,0,60656,0,0,3655000,3674100,175510,119420,0,0,350510,0,0,0
P07203,21241000,30708000,3138200,1604700,3462400,8889900,710500,1623700,12329000,14333000,9042400,11404000,26317000,22193000,6415200,6066000,1922100,1314400,5998800,8335800,26583000,23055000,18489000,24450000
P07225,352800,0,2858700,1997100,4424800,1869800,977490,1062700,551990,779920,472450,327680,699930,535570,855280,1368500,1199200,1014300,4619300,5771600,0,751250,1112800,669240
P07237,66310000,62360000,42148000,45353000,48779000,24064000,60713000,66069000,56364000,66906000,53554000,49029000,47350000,34490000,51864000,61016000,50147000,51472000,44918000,40196000,82843000,58844000,52756000,38324000
P07305,1297600,1186000,8531600,7573900,3804300,2563800,10331000,10849000,11824000,11267000,7326900,3654400,3063300,4210600,3402700,3123500,9669700,6581600,8118100,10286000,7572800,5127100,7677400,7038200
P07311,0,50693,0,0,332230,676720,0,0,1590000,1063000,615320,2186900,144960,190300,433270,399140,732260,695770,79253,183040,2656900,2633800,1322000,1227000
P07327,782940,661650,2314000,1296500,0,0,223890,348730,284620,311770,203370,257100,276110,451280,0,335700,0,0,0,0,97766,0,287830,127570
P07339,25151000,30916000,10350000,10280000,6999800,9172900,3563300,5248300,13227000,11333000,18400000,18021000,13207000,18300000,17753000,20024000,19324000,17701000,12521000,13423000,36824000,32786000,10169000,15448000
P07355,249570000,295980000,256540000,231600000,236150000,171080000,9952500,10434000,818010000,969560000,275940000,293980000,176850000,155280000,223920000,234710000,495330000,460120000,274170000,276190000,298500000,234130000,1175000000,1294200000
P07357,0,80040,923790,1296000,1169700,518890,0,0,581800,880020,655010,1066800,310460,0,0,0,614140,213310,1503300,1032300,0,0,6278000,4046300
P07358,0,0,465650,349300,240930,0,0,0,598750,576160,538730,204510,44210,0,0,184950,164460,0,0,0,0,0,6024500,2517500
P07360,0,0,491020,253910,555570,524840,378710,196190,154130,227330,118920,33486,0,0,0,0,0,0,425480,272790,258020,0,1842600,2790800
P07384,27104000,31445000,8865800,8434900,16215000,13071000,6137300,6402300,33375000,25885000,22577000,17399000,15482000,16608000,33359000,30066000,9635200,8704700,8851700,9366200,30681000,28092000,18851000,17601000
P07437,26510000,27200000,12183000,12735000,18344000,12413000,12393000,19193000,76415000,75023000,39499000,59007000,29954000,16295000,59714000,78226000,25537000,20633000,10608000,9751100,54002000,31729000,35228000,41783000
P07451,5756400,4140800,206650,91789,382850,710880,11102000,11395000,87716,0,4000100,4086000,70475000,59209000,205140,147460,261520,376600,0,109090,225830,1008200,0,0
P07585,857650,913930,3607600,3523200,197420,0,2669100,2633400,514680,499500,280400,336360,451450,395350,158790,343230,789290,759650,2334700,2010200,581960,243560,102180000,78536000
P07602,40139000,36351000,19780000,21505000,14003000,6830400,27315000,22507000,17681000,18564000,22930000,15770000,24407000,27354000,25004000,25051000,33291000,40098000,75725000,76372000,58406000,45370000,24048000,16932000
P07686,2473500,2486900,919070,560880,436270,329150,389640,542180,1675800,965880,3295400,3424900,2148200,2199800,1728900,2183000,1522400,2165800,5421900,4068400,6336700,4775000,1682400,3605900
P07711,1711100,2159800,0,0,441740,593720,463690,0,154520,200170,249680,240300,509840,1607900,332580,182910,665760,0,0,0,2147800,2066600,335200,446070
P07737,60547000,67665000,43042000,40759000,36339000,34338000,32981000,28008000,103440000,109100000,73407000,67295000,57211000,59941000,71872000,51473000,32448000,34046000,24986000,25432000,56354000,50137000,64473000,94242000
P07738,2154300,1612000,5840700,6550500,6426400,4822100,2062000,2187500,1700100,1121300,562610,913790,2036300,1821700,2211600,1945200,648550,714640,8242700,10175000,4199400,2528400,2429800,1829100
P07741,11091000,8665200,1477400,1501400,6784400,5417700,7195500,11408000,8116900,4245800,5929500,4984000,6138600,6184800,3895300,4281000,4289200,3704400,2370500,2573400,11460000,9483700,3652800,4490600
P07814,16825000,15139000,4572000,3846700,4915300,3980900,4963500,3753500,29173000,22500000,17312000,14371000,10056000,10156000,11220000,12230000,10904000,9500400,804530,378250,15640000,11024000,10566000,7949300
P07858,14973000,17133000,12126000,6703100,3243700,1760600,34225000,29266000,14012000,15837000,6915400,10084000,5175500,8129700,5538500,7784400,10098000,6237600,3163600,2962400,8796100,7450900,10361000,11346000
P07900,112520000,129610000,52276000,59765000,119130000,105460000,116780000,123360000,246910000,271510000,206390000,205760000,101030000,90412000,149400000,169850000,101240000,83247000,28534000,35401000,173200000,120630000,144770000,111180000
P07902,587430,378520,0,0,887500,534190,0,45840,2994700,2747500,1310100,1291100,691670,748820,1387400,1543800,688980,117580,238350,0,318540,430550,967420,725780
P07910,12565000,13363000,16004000,15525000,9518000,9860600,23595000,31524000,21226000,21314000,28159000,30393000,7079900,6771400,9297100,10858000,15127000,13655000,9587600,8464300,3355800,2286800,18162000,25183000
P07919,0,0,686160,1296900,559110,578220,1198300,693070,1096600,1316600,598080,941120,881760,528180,708980,684180,787040,893030,1980500,1796500,3550600,1197500,481830,624630
P07942,0,0,0,0,689680,0,4459200,6355900,0,0,0,0,0,0,0,0,0,153680,0,0,0,0,209120,143340
P07954,9671800,8844400,1373600,1817200,2278000,2550400,3318100,4201500,6613200,4957300,6129300,5543800,2905000,4808500,7797100,6850100,3359200,5364200,174960,1081900,4865100,2781600,3059000,4155100
P07996,1115700,961830,26950000,34304000,2911400,2009900,1136400,814710,488840,836530,475090,83658,366810,373450,445120,1954900,499450,796220,4887400,4901300,716340,708100,209060000,181400000
P08069,0,0,0,0,0,0,0,0,457630,848050,0,0,0,0,0,0,0,0,0,0,0,0,164600,0
P08123,30425000,27380000,8782100,10432000,8067200,2993800,60704000,60489000,1185700,1271400,76173,95190,12462000,12240000,517630,554260,9657700,9187900,78855000,90759000,36702000,24798000,10234000,4445200
P08133,23771000,23982000,41110000,42402000,35442000,34033000,29605000,30221000,47478000,45619000,29510000,38654000,17619000,19481000,36945000,37408000,52227000,47485000,22841000,16329000,24306000,22225000,75503000,68229000
P08134,14096000,16014000,5719300,5388300,8353500,6028200,5664600,4445700,31569000,32991000,14350000,11855000,10376000,8803000,9234100,10495000,9277900,9715300,15736000,7903000,17025000,14720000,18281000,11618000
P08138,0,0,198870,0,0,0,0,0,0,137060,0,0,0,0,0,0,0,0,0,0,501030,619780,0,0
P08183,77791,112720,743990,1062700,6501000,5164000,70995,0,5856900,6233700,0,53966,113990,0,2961500,2433700,2451500,2035400,1388900,1584200,2853700,2586700,59005,0
P08185,71430,85361,330430,417400,262670,349230,0,227040,156770,314980,521420,598040,115200,118820,0,0,200870,0,441450,329800,124980,0,1059800,2053500
P08195,287440,212860,9877800,8779600,152070,122040,0,2548300,124300,211170,0,38242,1639900,1776800,201400,360600,182320,545310,264450,0,90934,839090,0,835930
P08237,21609000,18416000,778320,503390,7069200,8554400,1714000,1882100,19490000,16373000,22360000,18991000,12278000,9265400,8250000,12074000,4340100,5827500,5431300,5064200,21838000,23746000,6906800,8720400
P08238,57596000,52442000,20902000,18856000,31849000,37286000,24154000,32443000,82918000,64491000,69688000,72525000,40222000,53978000,46152000,44072000,32362000,26220000,15063000,16768000,38161000,32519000,37556000,32118000
P08240,0,0,0,0,0,0,0,0,0,0,0,0,121020,78613,187530,0,0,0,0,0,0,0,498650,170960
P08246,401770,507270,8840000,9877500,269790,365860,0,0,0,0,0,0,181810,0,0,94535,100370,0,833480,483190,522400,0,0,0
P08247,0,0,3442200,2464800,386040,0,183640,24494,0,0,75188,0,0,0,10289000,13818000,0,0,0,0,0,0,0,0
P08253,0,0,0,185500,234200,396660,0,0,388230,257160,56485,0,187800,141490,398200,482570,0,0,0,0,0,0,7676400,3809300
P08254,0,0,0,5262800,478180,489790,5202700,8208700,0,641660,0,0,486460,412260,0,0,0,0,1172300,1374700,0,0,3320100,0
P08263,0,0,0,0,0,0,9999300,8970300,155450,0,0,54201,0,0,0,0,0,0,0,0,0,0,0,0
P08294,260360,430750,3915100,6074500,1867400,174710,28700,132850,4018200,4397900,1115400,435460,0,355080,2152500,1858600,1353300,200490,752870,982910,3414900,2455300,10980000,13210000
P08311,722350,233080,4863700,4758400,1266800,1175800,200270,347070,0,216370,4138300,5339500,180960,0,492720,515510,406810,371110,2955500,3695400,0,0,0,0
P08397,0,0,568070,295560,0,0,334380,410240,0,0,0,0,0,216490,0,0,0,0,0,0,432700,0,0,0
P08473,0,0,0,0,0,0,2557700,2856900,0,0,0,0,0,0,0,0,0,0,0,0,0,22701,0,0
P08493,0,0,627290,639390,0,0,660250,615050,0,0,0,0,0,0,0,0,311890,0,408540,0,0,242190,1292600,673090
P08514,0,72645,988430,654480,371140,221350,295660,531600,0,0,212820,0,0,0,0,0,0,0,227750,431170,0,0,0,0
P08559,3306500,1612500,1190800,469060,435960,876070,1146200,1734200,11879000,8274300,3043000,2461600,494290,1332700,3376300,3680300,5431700,3184800,612640,504550,2895200,2431000,2555300,2478700
P08567,0,0,1425900,429820,207540,206090,109540,146480,0,0,103510,74268,0,0,182010,202100,0,0,0,0,106040,131650,0,0
P08571,2930700,3017000,3828700,4326400,1324800,1416900,342680,757900,928020,1036100,1576400,2269800,2595500,2668800,1375300,1881500,3255800,2739500,923500,759050,897870,1206700,4008400,8589300
P08572,245080,330790,1054100,266630,0,0,0,0,0,0,0,0,112360,0,0,231050,68882,0,0,331360,0,0,0,0
P08574,999590,774530,1901400,525320,1049100,911460,599330,1415800,2932400,3043200,685650,1387900,143130,2175500,1197200,666050,2224200,918980,430620,1770800,872660,883090,246770,0
P08575,635400,538360,1265600,1445100,150560,439270,102610,158330,144240,206470,406990,839390,844490,1126900,353360,344050,311510,185020,0,0,1025600,527000,946310,485430
P08582,0,0,0,0,0,0,239390,1219600,0,0,261650,267600,0,0,0,0,0,0,0,0,373940,0,0,0
P08603,18253000,17809000,20887000,18794000,10632000,8730100,3122400,3002600,5215600,3178500,3107900,2024900,4770800,6018000,4996500,4842800,5239300,5580600,13797000,13690000,6230300,4350100,98723000,81772000
P08621,2553900,2441800,1377700,1522300,1539700,1701200,4844500,4269200,4100400,3564700,3343800,3490800,2808800,2750100,1981000,2060700,1951000,2519400,2344600,990590,4427500,2400100,5328500,3274400
P08648,0,132070,0,0,307500,328990,131360,191050,3484200,2311900,204830,210670,320660,284970,93100,174800,573070,455050,3596800,3468500,895350,621500,2203600,4232100
P08670,4968100000,5221700000,3019500000,2823500000,5040900000,4120900000,1242000000,1430200000,3031400000,3413700000,2665500000,2423900000,5061700000,4835200000,8388300000,7812100000,7138200000,5384800000,1879000000,1893900000,7208900000,5514400000,6216800000,8713000000
P08697,1644100,1138300,3007200,2061300,1980500,1388700,422150,739680,1547100,645220,2961000,2729900,796150,984170,1205100,1000100,224250,129320,3272700,3028700,1317700,1141600,1910900,2627100
P08708,3534700,4385300,1387300,1036200,1944600,1966600,3126000,5152100,11651000,6180700,9052200,4754600,2374300,4033200,4367300,4501800,4070800,2732000,3367000,3826700,7501000,6602300,4490000,5252400
P08754,1891700,1629100,3032700,3439100,2599400,1465200,929500,808390,1250400,1246800,1787300,1528000,1383300,1288700,1587900,1268100,1603800,1301700,0,0,4821700,1656600,8451700,4431900
P08758,35393000,37274000,54581000,45531000,36757000,50173000,75602000,75311000,75542000,65335000,71537000,71487000,15096000,29370000,46857000,47645000,56013000,60856000,12259000,15186000,30425000,15375000,154930000,237500000
P08865,23920000,23540000,12956000,13462000,15939000,10259000,20536000,20339000,31829000,26662000,30352000,23717000,18490000,24112000,16078000,16886000,14993000,21316000,15407000,11718000,32308000,24124000,27427000,28259000
P08962,530500,995680,844410,830380,801180,772870,310070,306890,0,1158400,1021700,0,1849500,2201100,638350,996060,1455400,2442800,1151500,1029200,940590,853800,2061500,2951300
P09001,0,54256,0,0,0,0,77877,112710,277850,0,0,181400,61193,0,151390,132640,0,0,0,0,0,0,0,0
P09012,1954800,1438200,601600,773720,1062700,875310,1306100,2154800,4302800,3256400,1362800,2317500,1280000,1123500,2331900,2167200,1911500,807080,205980,752440,3640700,3582600,2154400,2032700
P09038,0,121450,401800,318250,290970,101060,1010500,1249800,565750,903950,0,0,341250,327080,0,0,341820,534670,0,82110,1155700,414820,1541300,356340
P09104,11584000,14187000,6079800,3397500,9545100,8600800,4510100,4511500,5781000,6173700,22025000,24027000,7120700,6086900,11641000,9246000,4411800,5872700,3280300,3076300,13370000,7985500,7976400,5263900
P09105,0,0,170090,0,0,383990,89919,0,0,0,0,0,0,0,0,0,54241,0,1006800,781810,0,0,0,0
P09110,1331100,1097900,727540,537240,895410,997800,108870,174300,1152200,982160,2915500,2772200,2175000,2111400,2109000,2308000,1313500,1189300,454440,498360,1960200,1605300,1367900,1124300
P09211,91394000,101960000,22156000,18653000,61132000,74357000,24107000,26398000,141090000,132150000,100940000,107070000,89842000,94761000,91593000,76639000,49485000,43938000,27256000,24623000,148790000,128200000,105220000,83884000
P09234,843690,931480,308780,288280,0,385310,1540500,2128300,1005200,991280,1151600,889440,1665700,2310100,821020,500310,469080,867130,1073500,1477400,1884300,1874800,1008400,552260
P09382,31949000,45218000,86171000,71359000,61471000,38190000,48392000,53280000,75756000,89260000,24125000,28714000,30713000,34355000,92307000,86844000,65639000,76550000,94764000,122760000,63078000,50111000,308920000,313050000
P09417,1951600,3612100,2820500,2957500,10097000,7999300,2249600,2689000,9136200,9129800,6078600,6307800,5013600,4794900,11225000,9911000,2762800,2087600,722140,973940,20699000,15213000,13164000,11104000
P09429,23120000,27319000,21804000,15880000,15936000,13547000,31527000,35442000,41939000,42576000,21088000,24710000,38628000,27862000,15850000,20749000,5688300,6623500,42348000,64926000,54777000,47181000,30563000,30140000
P09455,802230,370260,7677900,5071700,2545500,3310400,13421000,14821000,10459000,5200600,3404800,3080000,2644300,2375800,3720100,3716800,1278100,1665800,342510,767830,2576600,1979900,974340,553620
P09467,1450500,1411400,0,0,563920,402070,174200,114500,323920,740550,587010,542090,384370,552950,438250,489730,311010,194880,463780,456330,5885800,4253200,1450900,922320
P09471,0,0,3872400,4923300,0,0,0,0,0,0,167000,411010,0,0,10897000,9402900,634670,686950,431210,0,0,0,397320,0
P09486,1403500,2119600,1963300,2003100,177880,135040,31661,0,551310,373720,157990,893230,1507500,1674700,778010,579820,1546800,2425100,5984000,6836400,550030,1065300,740310,1126200
P09488,90442,0,1089300,140700,9073400,12471000,270750,292500,2474100,2504700,4342800,4387000,7026900,8804100,88767,0,1254400,722670,1742900,0,10449000,13224000,1763900,2199600
P09493,35504000,46665000,39529000,41549000,24731000,20360000,6946600,10195000,69040000,61266000,63267000,61863000,21287000,42892000,25380000,23901000,13405000,12562000,62446000,65256000,93010000,62431000,28725000,20577000
P09496,2662500,2119900,2025300,1843400,1129600,770630,1535200,1826200,2156400,1657300,1245700,1363900,1498400,946870,1869600,1828500,4511800,3457600,2132900,2300400,9855700,2595300,535970,0
P09497,22365000,14987000,2577800,4663600,11639000,4778400,856280,1141000,32027000,30900000,11069000,8540900,6582500,5196700,20503000,20389000,8385200,7319300,10135000,8312900,66542000,40968000,18172000,7412400
P09525,16921000,19380000,8409400,8131600,35047000,20051000,8330100,5444900,44411000,39100000,24525000,25666000,17688000,20920000,37875000,42418000,34225000,34447000,10547000,10598000,52872000,31652000,85210000,64475000
P09543,863100,1219900,11031000,5813500,2004200,1745800,187130,549680,7879100,7619700,3889300,4402500,1772800,2349200,14021000,12730000,1554300,824370,3887400,4768400,3651000,3839600,3657000,3373100
P09601,114680,0,378360,371910,96297,139370,214390,343540,0,0,0,0,0,0,222410,0,0,0,438990,400740,292390,166060,1122500,1082300
P09619,1083400,647240,621480,518810,1428000,727430,459410,517770,2531400,2923400,1125200,1080200,790860,1198900,1263700,615260,752380,355420,0,0,1548400,746390,1752600,1223400
P09622,12422000,13516000,5787300,3889200,5603900,4845400,4334300,3857600,20924000,21769000,4771600,3829400,3040400,3629900,6570700,6350100,6068400,8951100,7673500,8402500,13843000,12422000,4358600,2137200
P09651,16686000,19201000,4890500,3152700,6017200,3762400,13254000,18679000,34302000,28409000,33469000,28706000,12742000,8833000,13942000,16947000,21358000,17789000,5470100,6074200,6514900,4834600,10915000,14517000
P09661,1366700,1471400,131840,0,833230,571650,1003200,1627500,1316400,1096500,2882600,411740,1674900,1353300,296570,474690,1003600,426590,702480,518260,1555100,1475100,531080,686170
P09668,1096000,1020800,106660,0,1271200,340720,321340,439010,3113800,1728700,2244300,1865500,2244700,2089100,333590,425190,720390,455000,0,0,3476000,3150100,498280,205800
P09669,458500,328590,3448800,1367800,827030,604100,2091600,2657300,527280,1175000,421400,591590,1264600,865280,543620,769750,1421100,2314700,0,0,1000900,513900,774440,472850
P09871,407380,97519,2359000,2455500,866020,635710,223130,138250,0,709400,0,129920,419390,392510,77374,289710,230900,313320,740780,851680,0,196240,4384500,1594500
P09874,163360,115120,585390,236530,1416600,554840,1507300,1827800,209930,419580,666920,1447500,1310500,1169000,1024900,1229800,1245200,523470,0,99222,229050,193780,5188100,3861900
P09914,0,0,0,0,125960,0,0,0,1811800,1837500,520310,521540,172840,62050,436740,447370,331660,163430,0,0,327800,173630,1552900,1492300
P09936,6875100,6723300,25560000,13663000,78594000,51279000,129740,0,158420000,160770000,33550000,47770000,7385300,5287600,40604000,48286000,26986000,30092000,26344000,15655000,65317000,52262000,8958700,7446300
P09960,9632900,9592900,5038300,2691400,11316000,9960100,14094000,14694000,21160000,21944000,25105000,27446000,13070000,15196000,15152000,16100000,4570900,3727200,4440900,3315700,21936000,18182000,12079000,7425600
P09972,4512600,7023600,5882700,6123200,3141600,1537400,305060,0,1706400,1381200,7833800,9739100,5114200,1902000,7626800,9148200,2120800,1606900,653320,608710,5768000,3290700,884630,269700
P0C0L4,0,0,0,0,0,298930,0,0,0,0,196710,221390,57324,183150,0,0,0,333340,984960,1011600,0,0,0,0
P0C0L5,9181100,10313000,37606000,33594000,33605000,25709000,9339400,12933000,10894000,11883000,35596000,30930000,13405000,11092000,20379000,21619000,28565000,29067000,93752000,96130000,13474000,10532000,50964000,46967000
P0CAP1,0,0,0,0,109860,0,0,0,617110,508990,0,0,0,0,0,102170,0,0,0,0,0,0,0,0
P0DJI8,440930,111530,0,0,0,0,0,0,0,0,0,0,151500,112060,0,159920,2514900,1719800,1230100,1084700,0,0,0,0
P0DJI9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519700,238410,0,0,0,0,0,0
P0DMN0,311170,620190,0,0,464920,0,0,0,2468400,1960800,394700,517920,562980,503700,149750,273560,340260,109180,0,0,475940,1284600,511370,526960
P0DMP2,0,0,0,0,0,0,0,0,346820,356890,249480,271520,0,0,185690,246570,355150,280710,246330,201450,0,0,0,0
P0DMV9,79450000,75334000,44349000,40392000,135420000,115080000,126310000,122780000,286130000,242700000,127970000,129020000,65322000,68088000,110320000,110670000,110230000,97518000,59175000,43807000,193260000,143960000,160680000,169310000
P0DOX2,1205800,1093500,3059000,2839500,3541300,1485600,954390,1070200,682500,2470200,1410900,1793800,1608500,1429600,2338500,3680000,563510,544290,3475100,2759600,6260300,1595900,10524000,5082500
P0DOX5,166080000,168480000,319230000,311040000,178630000,220260000,97647000,122370000,123410000,98168000,211460000,231670000,167890000,173360000,123740000,135900000,54745000,54016000,317290000,363630000,275420000,228690000,410600000,481460000
P0DOX7,42131000,22619000,128670000,105930000,135530000,76573000,26697000,22338000,80303000,73725000,89806000,77135000,81109000,84463000,88246000,106260000,26899000,32326000,145420000,148530000,68189000,50729000,460570000,279940000
