proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24
P53367,0.02035415,-0.31461432,-0.62631499,-0.679735,-0.80667091,-0.41977493,-0.73738929,-0.58609582,0.02525443,-0.10610119,-0.46685083,-0.48753349,-0.4392188,-0.32644119,-0.35967734,-0.23222775,-0.68215704,-1.33465301,-0.10832913,-0.63724922,-0.12437175,-0.01700997,-1.44526433,-1.11778072
P53396,0.93692482,0.8744026,0.5269766,0.51012328,0.46566836,0.33250616,0.43754947,0.27868352,0.72346421,0.74700588,0.56309441,0.53539156,0.77126809,0.68142739,0.70469727,0.76667171,0.87736734,0.96137329,0.04282008,0.00344257,0.48073988,0.50038985,0.76824805,0.69326102
P53597,0.54449429,0.52273236,0.23802831,0.22148059,0.12699809,0.25304077,-0.18889429,-0.32234019,0.41619782,0.40095978,0.54892883,0.59620047,0.24565615,0.19542644,0.47175352,0.34773961,0.5943933,0.44752675,-0.3266772,-0.30370094,0.08403587,0.27361686,0.38513939,0.44069437
P53618,0.726519,0.7147812,0.2998646,0.4718926,0.3512161,0.4495504,0.6900576,0.6474035,0.5096822,0.4747008,0.5636222,0.5156349,0.6238575,0.709141,0.7617724,0.5514748,0.7579437,0.7683883,0.3976404,0.3345923,0.2177571,0.0482791,0.3271332,0.6159993
P53621,1.05684033,1.06622227,0.53829183,0.54604797,0.73872015,0.82505745,0.7665177,0.87167724,0.92617497,0.90627774,0.97297268,0.94981191,1.04028493,1.00459112,1.08160567,1.1726127,0.98990723,0.94396472,0.1061897,-0.08505003,0.65800478,0.64561918,0.97048389,0.98238796
P53634,0.30649001,0.39399802,0.48056914,0.37461098,-0.51317765,-0.70401327,-1.04385312,-0.42452818,-0.66553596,-0.73849966,-0.59475498,-0.5525353,-0.22912289,-0.11619326,-0.48605046,-0.47178904,-0.29056976,-0.30478435,0.0589799,-0.04857947,-0.13636718,-0.07939525,-0.80144691,-0.36580863
P53680,0.006057747,0.127526876,0.563756394,0.512349422,-0.245031707,0.061778315,0.122109332,-0.042703412,-0.420669013,-0.191739283,-0.290753184,-0.386495046,-0.013252563,-0.311578472,0.111199168,0.191112855,-0.523161955,-0.417458327,-0.254369552,-0.107926769,-0.192591065,-0.724044727,-0.23152633,-0.207420067
P53701,-0.8002271,-0.85925142,-0.33304297,-0.28184753,-0.68477319,-0.60330909,-0.6491772,-0.65014043,-0.23929628,-0.46136556,-0.62925225,-0.76919366,-0.85406232,-0.94927524,-0.94715837,-0.7197765,-0.72440672,-1.03418156,0.05802192,0.07591662,-0.32780418,-0.57050418,-1.05583305,-0.99447013
P53985,0.21678637,0.16652846,-0.51424904,-0.38262839,0.34251992,0.16402216,-0.56417164,-0.51132799,-0.30062065,-0.67970254,-1.00848134,-1.0476353,0.09276582,0.10404984,0.06382639,0.10171245,-0.41236944,-0.26634193,0.55052251,0.45244423,-0.53680519,-0.9588043,-0.31230243,-0.56502253
P53990,0.10991453,-0.20302827,-0.35900396,0.08379773,0.33441136,-0.02840619,-0.82230519,-0.38065418,0.19985899,0.35080598,0.06334712,0.15800436,0.186815,0.18876162,-0.07859162,0.08857983,0.09425427,0.11178279,0.07634793,-0.19961759,0.18018857,0.03850938,0.31838637,0.21830624
P53992,0.005573948,-0.012139365,-0.384037691,-0.266361782,-0.003674789,-0.08177313,0.148490501,-0.062516784,-0.250023155,-0.043019877,0.010645109,-0.188850107,-0.330622279,-0.258676059,0.265366876,0.112032304,-0.152422954,-0.401606849,-0.056425278,-0.065152496,-1.332910111,-0.411160592,0.074417703,-0.616651062
P53999,-0.38274217,-0.53478126,0.32254155,0.21727063,-0.03734691,-0.33748821,0.70081838,0.68514711,0.55912395,0.34150778,0.49785704,0.54299583,0.40359585,0.4580908,0.42493386,0.299625,0.32573212,0.28643165,0.76523946,0.77212868,-0.05936187,0.07993038,-0.02634132,0.08738629
P54136,0.532373,0.4617323,0.4677436,0.4036697,0.5203644,0.4143215,0.6144724,0.5823591,0.6643351,0.6152277,0.5874328,0.7578723,0.5304403,0.6039153,0.479253,0.4351019,0.5214885,0.5715293,-0.1596502,-0.6781705,0.3442525,0.3716159,0.4843526,0.6157358
P54577,0.58081084,0.53432775,0.35119219,-0.13657119,0.28865773,0.18997355,0.27221273,0.42918122,0.0678787,0.17947927,0.60985838,0.54029036,0.25102167,0.24129415,0.16143769,0.22283186,0.36950835,0.19189655,0.07162316,-0.50581431,0.46835487,0.43974809,0.66090149,0.71630874
P54578,0.4473743,0.41638475,0.02589133,0.20200387,0.19248562,0.62560668,-0.03358737,0.09822443,0.34290126,0.48736858,0.39851897,0.13593427,0.4353131,0.42749096,0.44070099,0.3716927,0.13218246,0.01833728,-0.19809382,-0.25887859,0.41953684,0.44602758,0.08328191,0.23382245
P54652,-0.065727283,-0.044588447,0.019737032,-0.458578275,-0.129396452,-0.482992979,-0.379074772,-0.85667886,0.414448285,0.462280528,-0.524825062,-0.488033802,-1.918850167,-0.031597875,-0.376260847,-0.427230548,-0.107211457,-0.003016458,0.363439389,0.4240262,0.101558016,0.262480329,-0.188741949,-1.195386102
P54709,-0.034988069,-0.048739404,0.911889995,1.017341581,0.247876678,0.222090067,-0.003292274,-0.12623673,0.570838861,0.547599554,0.3995817,0.36375177,0.138523307,0.289996562,0.384450892,0.197230194,0.279949129,0.246290639,0.876414207,0.953010764,0.414384151,0.586457514,0.886279317,0.817592965
P54725,0.032619183,0.297327601,-0.106411883,-0.180774358,-0.161098372,-0.004530855,0.118144654,0.087253941,-0.374937149,-0.348472456,-0.187447863,-0.302109571,-0.259959841,-0.086659332,-0.162260824,-0.201689205,-0.460018317,-0.422455221,-0.430415226,-0.405833135,-0.211320498,-0.055097485,-0.543085335,-0.332129306
P54727,1.4533153,1.4672761,0.5478213,0.4713748,1.1583375,0.9160987,1.1695737,1.3649333,1.1054951,1.0504527,1.290106,1.2083922,1.2574303,1.1290374,0.9107568,0.9679639,0.689906,0.8016972,1.3889505,1.2557031,1.4310103,1.3850576,1.2157417,1.048407
P54819,0.68546289,0.60506655,0.269466955,0.002652119,0.512086851,0.659857009,0.517085842,0.417089978,0.391816463,0.41166325,0.579316627,0.470206691,0.52028429,0.602964205,0.432567375,0.425730091,0.398733929,0.543092469,0.699450255,0.653243927,0.62716375,0.760280614,0.099995162,0.156349427
P54886,0.29740965,0.38307151,0.18870852,0.08927082,-0.19050526,0.55117278,-0.09542507,-0.24397491,0.37998449,0.32258545,0.34140144,0.3146986,0.15645733,0.11412273,0.29350906,0.37624175,0.47608479,0.6387802,0.43445816,0.33554573,-0.0530243,-0.19444353,-0.38435544,0.01208484
P54920,0.1722042,0.2273343,0.9428616,1.0349832,0.7139864,0.8196963,0.4362909,0.7524069,0.7606796,0.5961778,0.5900934,0.5431263,0.6215348,0.6929165,0.9224093,0.8258475,0.7661007,0.7472621,0.3965392,0.4243186,-0.0273316,0.1181132,0.983069,0.8802484
P55008,0.336210121,0.406013818,-0.309267935,-0.215863565,0.633839684,0.130151115,-0.392710064,-0.214174538,-0.044901635,-0.258740621,0.187464947,0.157627203,0.349012069,0.362558808,0.050798815,0.004438409,-0.069976244,0.023552105,0.097744284,0.444405703,0.630691618,0.507075834,0.247694356,0.048358384
P55010,-0.60546187,-0.86672464,-0.53119628,-0.41055612,-0.03202157,-0.31570338,0.46548771,0.44718521,-0.75560211,-0.85563489,-0.7266349,-0.6944046,-0.36900191,-0.49636509,-0.25440457,-0.3608403,-0.54619314,-0.31000915,-1.6574873,-0.39483664,-0.67842858,-0.8921583,-0.20865093,-0.29324148
P55011,0.15498849,0.02171961,0.33530159,0.17577592,0.73693555,0.87795305,-0.25865341,-0.48088098,0.46396284,0.3836353,0.66816565,0.73603836,0.3429208,0.36111262,0.92087914,0.75141347,0.58324983,0.54969663,1.20230771,1.31292193,0.42630027,0.50326898,-0.16451514,-0.24481928
P55036,0.65014602,0.31329591,-0.07550528,-0.40315602,-0.0859038,0.33339867,0.07328974,0.17302411,0.14671554,0.39374964,0.42621283,0.19657761,-0.01042691,0.01756371,0.4004368,0.43679579,-0.26249362,-0.18569253,0.12719056,-0.13823526,0.36829711,0.10301417,0.08638371,-0.07666146
P55039,-1.408477771,-1.434919195,-1.722426978,-0.652501535,-1.420522614,-1.102760581,-1.500721727,-1.459157798,-1.619164083,-1.552783007,-1.357510441,-1.154418388,-1.553524292,-0.949910928,-0.796768445,-0.862503696,-0.342343453,-0.495570576,0.245708506,-0.009115796,-1.178852543,-1.179258422,-0.767812902,-0.447703856
P55058,-0.87332562,-0.37886831,0.23212158,0.19038252,-0.07415345,-0.83570667,-0.33931759,-0.40730719,-0.63570348,-1.76666788,-1.29871579,-1.47849221,-0.13163106,-0.19525345,-0.21046263,-0.14284216,-0.91111405,-0.78176989,-0.41455173,-0.37641872,-0.14659431,-0.23218365,-0.15505315,-0.30738431
P55060,0.5566309,0.4718191,-0.1762581,-0.4066505,0.538464,0.6077102,0.4801538,2.2681424,0.457801,0.5236015,0.7762121,0.8270434,0.5176021,0.3842857,0.4651661,0.4754162,0.2656559,0.486286,-1.0162963,0.1530197,0.1513791,0.3675875,0.5549257,0.5403508
P55072,1.968685,1.942617,1.357369,1.41392,1.638765,1.711406,1.571902,1.456593,1.706803,1.685584,1.971885,1.889,1.778632,1.785488,1.553433,1.596645,1.769453,1.757829,1.680605,1.639651,1.940077,2.013785,1.477239,1.598358
P55081,-0.862159,-0.9600584,-1.1539064,-1.1006537,-0.7384084,-0.8798764,-1.0194788,-1.0052028,-1.068589,-1.2508375,-0.8269109,-0.860116,-0.8855337,-0.9861799,-1.2875641,-1.525134,-1.1093626,-1.1767192,1.3502739,1.3453144,-0.7191657,-0.857874,-1.0662127,-1.3382151
P55083,-0.2514824,-0.3093017,0.8166285,0.752615,-1.0312921,-0.5666202,-0.9175683,-0.9204368,-1.0216456,-0.8485423,-0.7913222,-0.9809696,-0.9252012,-0.6297246,-0.557467,-0.7276148,0.5851932,0.5344206,-0.1035694,-0.3684437,-0.9287352,-0.552451,-0.3775063,-0.5422883
P55084,0.7785308,0.8575978,1.0656849,1.0625615,0.7443753,0.8716506,0.5656818,0.6619217,0.8211239,0.8319915,1.0318437,1.0385401,0.8472773,0.7851456,0.9307981,0.9719314,1.253168,1.1636729,0.8701081,-0.3272065,1.0815546,1.1446317,0.7938376,0.8151851
P55145,-0.03627171,-0.04839969,0.18355988,0.1875645,-0.15139543,-0.26895122,0.07277421,-0.23049451,-0.57385053,-0.85449312,-0.42408222,-0.22646197,-0.26953975,0.12823694,-0.30445323,-0.17680465,-0.28031924,0.03522139,0.7141012,0.71014485,-0.10587382,-0.08616239,-0.3205827,-0.24006074
P55196,-0.08464648,-0.23640389,-0.11188255,-0.32728858,-0.22121112,0.13215424,-0.07842848,-0.03293276,0.19455308,0.19787562,0.13502032,-0.19207958,-0.42256578,0.02933761,-0.14671373,-0.05064975,-0.21813431,-0.84546312,0.04191239,0.1156275,0.28766468,0.43777364,0.11444858,0.14957868
P55209,0.19960804,0.14174473,0.20506016,0.15863958,0.14381371,0.38882545,0.50601845,0.32378361,0.27519654,0.23988679,0.18586188,0.09369353,0.51424925,0.3985756,0.31201609,0.3514614,0.34320904,0.32192741,0.40581187,0.34155532,0.06044847,0.20563713,0.11541328,0.19493118
P55263,-0.091820389,-0.185400012,-1.565891952,-0.889423341,-0.556843725,-0.464130283,-0.315124165,-1.395780655,0.059052447,-0.221801062,-0.117692979,-0.046260395,-0.086545182,-0.601371905,-0.008372571,-0.32258313,-0.175990584,-0.310576068,0.037146691,0.01678778,0.227138719,0.149312242,0.619802873,0.543793996
P55265,-0.665161333,-0.626439083,-0.329513158,0.058774911,-0.623456834,-0.622281482,0.194495521,0.220362426,0.034402715,0.23525715,-0.25410422,0.068272936,-0.27150799,-0.01680961,-0.126793146,-1.080513516,-0.838068222,-0.469799067,-0.000115254,-0.07115731,-0.668267333,-0.717880083,0.321247921,0.010441493
P55268,-0.4947867,-0.659518,-0.9755474,-1.0081557,-1.2211795,-0.7941862,-0.3987813,-0.5385644,-1.3740689,-1.4279787,-1.2212985,-1.2396268,-1.2240256,-1.1639155,-1.0829242,-0.9616598,-0.5459775,-0.8508462,-0.7900297,-0.3851958,-1.6470942,-1.5346153,-0.64913,-0.518088
P55287,-0.61020855,-0.70634983,-0.35042633,0.13168779,-0.01701155,0.12659566,-0.17484191,-0.58193512,0.30697121,0.45342455,-0.09742081,-0.22336649,-0.39518199,-0.53363875,0.56983779,0.54057845,-0.09675385,0.1583261,0.93792113,0.98396044,0.36096176,0.26425713,-0.16609621,-0.32814431
P55290,-0.38944291,-0.40818071,0.02631421,0.21972394,-0.42257029,-0.7275649,-0.86067268,-0.84302829,-0.91710407,-1.0587747,-0.67809895,-0.64724551,-0.57928753,-0.61170824,-0.5079919,-0.60359843,-0.77345315,-0.65299337,-0.53110252,-0.32578981,-0.72816391,-0.75078032,-0.33259958,-0.4805566
P55327,0.232095759,0.134592715,-0.517939183,-0.450477764,0.005945399,0.150684575,-1.042842194,-0.977244199,-0.208103488,-0.173444957,0.126976084,-0.005425384,-0.073525373,-0.155011428,-0.193723073,-0.861415979,-0.504450037,-0.464724437,-0.306800905,-0.550379296,0.254193756,0.258703774,-0.242403007,-0.426733247
P55735,0.22610516,0.16291885,-0.05846702,0.06234725,0.21058335,0.08194091,0.12397995,0.03281744,0.15443815,0.31102755,0.26441327,0.21092263,0.27707717,-0.11534162,0.24552957,0.31787668,0.30078703,0.44697631,-0.19040688,-0.13023445,0.08494117,0.08483839,-0.01916081,-0.13362537
P55769,0.113193927,0.008599383,0.181731513,0.18262102,-0.258562094,-0.303217634,0.235736327,0.126220906,0.001088196,-0.026437015,0.360009974,0.222176257,0.340649223,0.409891686,-0.040251338,-0.095498045,0.061215795,0.16976356,0.300628408,0.31093422,-0.089052144,-0.079249303,0.233270201,0.197683446
P55786,1.1805628,1.1077938,0.6185423,0.4666866,1.0516881,1.1896235,1.2447811,1.2415735,1.1469828,1.0621434,0.9336373,1.0519125,1.1658497,1.1975013,1.2058268,1.2602038,1.0642192,1.0069201,0.5455665,0.6951861,1.1432093,1.1452935,1.1328112,1.2115235
P55795,0.7829081,0.8205265,0.9824452,0.9808176,1.0039044,0.8448298,1.0773556,1.1490801,0.9558519,1.0665137,1.0592221,1.1733233,0.898277,0.8599323,0.9733951,0.962859,0.8942341,0.9001366,0.548572,0.6285458,0.3731367,0.4512723,1.1008701,1.1206881
P55809,0.2058471,0.37393421,0.52905355,0.56046996,0.28427206,0.33485933,-0.06126164,-0.71830217,0.39045736,0.4621664,0.95802537,0.93690893,0.44217335,0.43921555,0.60346881,0.47325618,0.49645784,0.620545,-0.07921301,-0.08106969,0.64905074,0.65994706,0.48714858,0.3318963
P55884,0.20372323,0.32531629,-0.23603274,0.08878711,0.05928487,0.3261835,0.55732343,0.59549526,0.53583434,0.58073909,0.49508303,0.51056202,0.16693742,0.26384742,0.48305784,0.50097496,0.27719019,0.23150633,-0.69056693,-0.20975934,0.05022931,0.14532834,0.43117751,0.47086988
P55899,-0.48535523,-0.54606201,0.22693307,-0.04831233,-0.3952886,-0.76693411,-0.39700346,-0.52869314,-0.49480468,-0.44066925,-0.65226303,-0.73063441,-0.35852212,-0.34029975,-0.7705543,-0.80807241,-0.41473,-0.52490372,-0.54646622,-0.4530856,-1.49918648,-1.30855992,-0.34246226,-0.17988885
P56134,-0.14352556,-0.21043823,0.3824471,0.26318111,-0.43868464,-0.48978651,0.33205722,0.41745581,-0.03404903,0.15428043,-0.43105094,-0.28985989,-0.70319928,-0.03505574,-0.43498573,-0.2860409,0.08144247,-0.07072842,0.69010715,0.6002283,-0.73293207,-0.61188685,0.17567944,0.49450006
P56192,0.20204198,0.29150954,-0.05570139,-0.09281195,0.03400651,0.14852043,0.26177625,-0.0402338,0.44571615,0.43091823,0.45646436,0.51414976,0.30873499,0.17332625,0.40415299,0.38300578,0.1797483,-0.12837709,-0.29152644,-0.38978508,0.04854672,-0.10460712,0.16545046,0.30412002
P56199,-0.53753293,-0.50836332,-0.06603908,-0.14435217,-0.93956883,-0.66584705,-0.46162703,-0.45231259,-0.14259344,-0.03247222,-0.74211366,-0.67668275,-0.55810589,-0.73190862,-1.0295011,-0.95943393,-0.35761476,-0.55545362,0.56054841,0.60129443,-1.86028037,-0.4409743,-1.26832374,-1.69787702
P56385,-0.780785887,-0.426154543,-0.0618765,-0.211485259,-0.461144929,0.01608729,-0.58993095,-0.753156981,0.458940982,0.346432433,-0.76253489,-0.642099135,-0.576469171,0.004171361,-0.179437283,-0.236012471,-0.233714969,-0.300975947,0.583946729,0.688340809,-0.261313849,0.11770545,0.208366251,-1.389720335
P56537,0.26461714,0.33345231,0.02308997,-0.13651698,-0.14796339,-0.21653493,-0.6420674,0.08060565,0.08409673,0.05054639,0.25103573,0.20961238,-0.14964547,0.20566253,-0.30937881,-0.06547371,-0.1701702,0.1991198,0.39484639,0.44273255,0.13572669,0.29636052,0.15828041,0.29446575
P56545,-0.09547024,-0.27996753,-0.59129587,-0.44139805,-0.02472974,-0.1930611,0.05625199,0.17432489,-0.43858367,-0.07130217,-0.33908105,-0.44462886,-0.06737696,-0.0739064,-0.11558631,-0.22941069,-0.24549302,-0.16911042,-0.11677679,-0.43699921,-0.01152406,0.19292816,-0.22388962,-0.20006675
P57087,0.29845541,0.28820852,0.2577441,0.35716058,0.47697736,0.24831126,-0.16814302,0.01605917,0.74543616,0.87764274,-0.02591846,-0.01086381,0.05697663,-0.02319666,-0.05158533,-0.04388099,0.25564057,0.45170105,0.49270875,0.41240882,0.65252246,0.60725684,1.18951001,1.02994055
P57088,-0.50224007,-0.64487673,-0.39475937,-0.40716826,-0.42021327,-0.21274779,-0.77578174,-0.55533537,-0.37893745,-0.44191555,-1.31256555,-0.79954771,-0.36262584,-0.55254587,-0.1374035,-0.08662156,0.29798304,0.25007736,-0.54033635,-0.65587645,-0.47546241,-0.40113707,-0.68429102,-0.31796259
P57737,0.02290617,0.02748645,0.24615485,0.25690047,-0.09821615,-0.19552487,-0.1538288,-0.26602981,-0.47775301,-0.38685614,-0.28738454,-0.2481175,0.19648749,-0.06291005,-0.08509802,-0.11498165,-0.2043747,-0.11479393,-0.3178494,-0.3532785,-0.58204688,-0.57620356,-0.8432067,-1.41830613
P57764,-0.7696648,-0.8676195,-0.4240321,-0.6879229,-0.4917621,-0.2544879,-0.6618487,-0.5487439,-0.3811017,-0.589194,-0.3485705,-0.4545933,-0.4440614,-0.5281565,-0.6355043,-0.8735334,-0.7337039,-0.9645279,-0.6222563,-0.418109,-0.8417876,-0.6410186,-0.5353822,-1.0283643
P58107,-0.486008275,-0.327036534,-0.855486636,0.22150568,0.231909826,0.199397498,0.44951333,0.389321713,-0.434827791,-0.474447886,0.022376292,0.093955744,-0.00035656,-0.038606238,0.970968217,0.896579676,-0.36961413,-0.275271267,0.206712283,0.260245512,-0.489059379,-0.375230553,-0.333520689,-0.599994447
P58546,0.41556643,0.49154739,-0.19330711,-0.08343543,0.19887154,-0.18298294,0.08422808,0.26148432,0.12411909,0.27079654,0.25544635,0.40520164,0.27069927,0.48438298,0.59480485,0.4355323,0.33152844,0.15421158,0.19234808,-0.4978247,0.28772768,0.49359932,-0.14198438,0.14696856
P59666,-0.02096148,0.12958086,2.05020219,2.07138254,1.71458784,1.44586055,0.80168237,0.71400132,0.0757954,0.30897993,0.39547583,0.40130944,0.62423666,0.5771395,0.93074363,0.85876989,0.88867833,1.00069315,1.42364994,1.55961843,-0.79024481,-1.11002019,0.82876527,-0.21494912
P59768,0.31931507,-0.130319157,0.239013632,0.084287028,-0.259458993,-0.327766205,-1.168824884,-0.373982962,-1.107271775,-1.275448978,-0.748503018,-0.70416417,0.003903251,-0.131312065,0.129904281,0.192753573,-0.523023084,-0.450455378,0.118204304,-0.012831281,-0.257886445,-0.314639369,0.158280413,0.217993487
P59998,0.9767928,0.9220294,0.7528213,0.8336581,0.5507268,0.783319,0.6377585,0.5690082,0.6603485,0.6307757,0.5789481,0.6511089,0.7584403,0.9176596,0.8841711,0.835895,0.853967,0.8855372,0.7566324,0.7223185,0.7135344,0.8682646,0.7665527,0.9485243
P60033,0.3111784,0.2322799,0.7722092,0.2626679,0.5384423,0.1003104,0.1422873,0.2571075,0.1965438,0.4401747,-0.1278823,0.297085,0.4871379,0.4696586,0.6803179,0.4214293,0.9443391,0.8011493,0.5106057,0.5559539,0.4835639,0.5342877,0.5774549,0.9773161
P60059,-0.6623057,-0.6435534,-0.1145445,-0.3792156,-0.7277506,-0.8127206,-0.7532144,-0.7834789,-0.9179075,-0.9257475,-0.9063838,-0.7325758,-0.6365784,-0.530496,-0.4886474,-0.6186917,-0.7811211,-0.7683489,-0.3459118,-0.3364953,-1.1971236,-1.0946023,-0.8427919,-0.5399149
P60174,2.351318,2.298621,1.880027,1.9306,2.27349,2.112494,2.0671,2.009074,1.810175,1.868681,2.08567,2.145708,2.173543,2.061897,1.881891,1.874002,1.852337,1.793876,2.104102,2.054203,2.134179,2.163242,1.953247,1.974758
P60228,0.08538592,0.11588379,0.06301302,0.24105954,0.12115984,-0.1318321,0.46958528,0.21135938,0.45341598,0.45069487,0.48362413,0.29260641,0.01588157,0.0519401,0.35228317,0.41747266,0.09734357,0.32501992,0.88688783,0.47144892,-0.02326099,-0.02255802,0.32602078,0.140423
P60468,0.173467353,0.096811301,0.027446759,0.057549644,0.366604729,-0.282405721,0.185522699,0.382850573,0.136832158,0.048197436,-0.008846158,0.131565137,-0.107445582,0.037940773,0.050922782,0.148611029,0.406546648,0.258446764,0.167909368,0.214923016,-0.295539949,0.304119354,0.101951581,0.153434692
P60510,-1.09954604,-0.745551384,-0.085747131,-0.004182413,-0.192048273,-0.278031366,-0.665967964,-0.660176145,-1.73327818,-1.124531068,-1.055883614,-0.826050061,-0.975079961,-0.767380809,-0.775175026,-0.903446079,-0.882784373,-0.819498173,-0.149477891,-0.134638561,-0.947427168,-0.704266094,-1.000085783,-0.574088734
P60660,1.1742752,1.2038541,1.506608,1.4321511,0.9108733,1.0262029,0.8798697,0.8305687,1.0417641,1.0914971,1.0703502,0.9550891,0.9867824,0.9972022,0.734009,0.8795907,1.1834715,1.1153138,1.8092425,1.6289992,0.9595524,1.0235911,1.3769593,1.3734813
P60709,2.979704,2.93383,3.024153,3.072473,2.848125,2.8832,2.706208,2.605178,2.767394,2.885876,2.783545,2.771156,2.872573,2.887415,2.806177,2.945222,3.007414,2.981015,3.087395,3.105041,2.880827,2.924817,2.827947,2.987401
P60842,0.9903909,1.0161679,0.9543311,0.9623724,0.9899193,0.9560793,1.1957187,1.1655005,1.2727074,1.2964872,1.2323465,1.1372649,1.24353,1.2237073,1.1559251,1.1837047,1.160686,1.2299658,0.9672093,0.881756,1.0594449,1.1069857,1.1267103,1.2237514
P60866,0.7633161,0.7935691,0.307519,0.3394327,0.5250837,0.4410521,0.9616466,0.8615394,0.4206728,0.4258484,1.0465669,0.7739033,0.6444591,0.5936617,0.6969071,0.7416861,0.686691,0.7406464,0.5070214,-0.5406665,0.6775834,0.6535906,0.1678244,0.4386682
P60891,0.5321189,0.5889469,0.6037557,0.5095573,0.4995453,0.4447121,0.4018571,0.5263234,0.1366194,0.2293466,0.5100774,0.3997566,0.5171792,0.5190094,0.274314,0.1121211,0.4365652,0.4570751,0.4236332,0.1046969,0.5034042,0.4517967,0.5072618,0.4121783
P60900,0.9629123,1.0861486,0.666227,0.8316724,0.8396623,0.8810606,0.9397455,0.9854538,0.7350875,0.6091305,0.9336632,0.7717801,0.779648,0.8347738,0.8692072,0.8721541,0.7103506,0.5997027,0.9367949,0.9451797,1.1196348,1.137196,0.8048977,0.952032
P60903,0.3699357,0.3230253,0.4219913,0.4326081,0.3541485,0.5754722,-1.2827922,-0.7793619,0.9135055,0.8808005,0.4036404,0.2786011,0.3683912,0.1768354,0.3224217,0.3333691,1.1631002,0.9907295,0.8494516,0.8610047,0.5018514,0.2086105,1.4962257,1.705474
P60953,0.7208955,0.7973109,0.9392974,0.9998942,0.973359,0.5812855,0.4729413,0.0664084,0.4435323,0.8620168,0.7226934,0.4731945,0.6118195,0.7733297,0.7461791,0.7284393,1.0439075,0.8435758,0.6604591,0.2197859,0.9000991,0.7396547,0.6090708,0.4408718
P60981,0.9901549,0.8939081,0.9378904,0.8915557,0.9508788,1.0117651,0.8385425,0.8189094,1.3934014,1.4055591,1.0650129,0.9892919,0.9407916,0.8734458,1.0306889,1.0102716,1.0425253,1.0672385,0.6505848,0.4641169,1.0305232,1.0399978,0.7434908,0.5987286
P60983,0.3931635,0.39242346,0.26127708,0.41785086,0.14719638,0.4380442,0.13929444,0.05274333,0.19100032,0.2872177,-0.0321599,0.03153486,0.30130149,0.2680203,0.41232804,0.03336245,0.45040032,0.44672839,0.48226591,0.49389034,0.52358165,0.58767201,0.10142917,0.1450834
P61006,0.69283829,0.57744672,0.64923126,0.52720953,0.63598839,0.4134858,0.33704942,0.27768099,0.5973783,0.54037977,0.41549126,0.34052203,0.44966284,0.36656025,0.51028484,0.55982313,0.34615896,0.34183018,0.04430334,0.2248301,0.54196702,0.64701368,0.83335385,0.66105556
P61009,-0.48746262,-0.23910693,-0.09898252,-0.05762494,-0.28141917,-0.35441444,-0.39098809,-0.40915897,-0.24021231,-0.27237753,-0.1691767,-0.26740169,-0.16139273,-0.13435914,-0.49015991,-0.57398494,-0.48351107,-0.31133312,-0.06435589,-0.15965078,-0.60319047,-0.51723335,-0.14376164,-0.1807541
P61011,-0.69385132,-0.31004876,-0.88734185,-0.37826608,-0.4164567,-0.79909532,-0.02726506,0.2998299,-0.41008608,-0.16480962,-0.67697283,-1.54674209,-0.80587153,0.03143617,0.42561436,0.54235644,-0.42178882,-0.37767649,0.05274105,-0.99295198,-1.11206159,-0.99111627,0.16159152,0.05497569
P61018,-0.2782442,-0.5040316,-0.6164618,-0.7693746,-0.5093816,-0.5654338,-0.5851446,-0.6088929,-0.2482005,-0.3853561,-0.5453471,-0.6206806,-0.1983435,-0.2514172,-0.6836117,-1.4415418,-0.2895006,-0.3239701,-0.7358609,-0.5784453,-0.5153594,-0.2959772,-1.1760968,-0.6816647
P61019,0.9195044,0.8592811,0.6107335,0.6572983,0.7082272,0.9906036,1.018446,1.0803211,0.6827584,0.7198093,0.7792117,0.7936765,0.7737042,0.8761092,0.7786852,0.8131291,0.8250385,0.8720163,0.7949414,0.8388119,0.8425808,0.8403478,0.8308219,0.9598297
P61020,0.830677,0.6826187,0.9091308,0.9528585,0.6209889,0.7105049,0.5045758,0.4581463,0.8062684,0.7257883,0.6082366,0.5630992,0.5441723,0.5142842,0.6432267,0.4629179,0.5053495,0.5247208,1.1994893,1.2468805,0.5877305,0.6349983,0.7013978,0.4782758
P61026,0.9480861,0.8476332,0.9289919,0.9540482,0.9466133,0.8857127,0.6016684,0.6449288,0.6403242,0.5134993,0.8328828,0.8495217,0.7814597,0.6435209,0.9708192,0.7027888,0.8987131,0.8184717,0.8755887,0.9316124,0.9530471,0.8797051,0.9129503,0.8161831
P61081,0.19701381,0.10283165,0.04517257,0.04414404,0.2646636,0.30865711,-0.09612576,-0.73641556,-0.15427481,0.14450406,0.19624118,0.28014056,0.11304023,0.27838349,0.09116272,0.25443108,-0.02204722,0.09991336,-0.36453755,0.01748545,0.17209004,0.19502835,0.21058527,0.27353321
P61086,-0.068545642,-0.000207141,-0.876596933,-0.663475255,0.041370527,0.369591636,0.008905354,0.105237825,0.266116931,0.178872023,-0.025730007,0.047772801,-0.074008146,0.051766416,0.179937781,0.069135717,-0.170103457,-0.580784094,-0.636540647,-0.23597614,0.255193954,0.369793257,-0.172774035,0.154561813
