Protein_Id,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65
O75487,-1.241180875,0.029168134,-0.20610623,0.230678977,-0.012838159,-0.45484317,0.890994057,1.513969876,-0.854057642,1.707635504,-0.025198726,-0.36917802,0.317125894,0.823667101,0.976856742,0.581355126,1.659520262,-0.841370277,0.874529525,0.028525564,0.85850476,-0.002523423,1.163804863,0.059873915,0.710298627,-0.464430693,0.566139648,-0.186142545,-0.249968883,-0.042764009,0.027847846,0.940748225,0.069388306,1.079944872,-0.150483676,0.178300579,-0.030415919,0.452010167,0.577622735,0.673182595,-0.010411586,-0.932504328,-0.956551258,-1.00039916,0.473906132,0.420273629,0.948815839,0.690977792,0.75358272,-1.057805433,-0.097590801,-0.660328513,-0.612694654,-0.359529869,0.419502452,-1.039032957,-0.270118885,-1.035965534,-0.361049498,-0.322745959,-0.766653024,-0.2151946,0.304566442,-0.939789046,0.282863994
O75489,0.8140052,0.886128,1.115494,0.2156204,1.7163324,1.6219175,1.2322871,0.6641497,0.9817727,1.6862043,1.4122138,0.9696606,0.3020674,0.3101754,1.7637877,1.0198629,1.8240987,0.8854058,1.046775,1.1648097,1.2353515,0.9051168,1.874804,1.480992,1.1841356,1.6580665,1.101247,1.0734601,1.6085835,1.6931935,2.064632,1.0828063,1.8270306,1.822146,1.0416227,1.6405094,1.7086238,0.4347596,0.5453793,1.0145363,1.3198304,0.7159022,1.0063927,0.8965367,0.8092715,1.1783399,0.8549181,1.493277,0.7644421,0.8921389,1.2334781,0.7970733,0.9551142,0.7324911,0.9191546,0.9819776,0.5465754,0.5737965,0.9028406,1.2110983,0.901473,2.0359957,0.2895079,1.0714391,0.4371197
O75494,0.96527839,1.30479232,1.22837917,1.53538387,0.20580776,1.74617431,1.35708062,0.19888411,1.060019,1.69266525,1.56928956,1.47394968,0.53577181,1.24436021,1.9956805,0.63516739,2.12796783,1.25869618,1.3661328,1.53680381,1.5454396,1.23441674,1.7995238,1.76875727,0.22997454,1.69178669,1.71333119,1.60331192,1.66989806,2.18127522,2.31205231,1.29130175,2.10968607,2.05237897,-0.08569145,2.37289208,2.11117939,1.01540937,1.00149848,0.80888599,1.61747325,0.9766775,1.33206221,1.10948351,0.86023615,1.19067142,1.12009816,1.547503,0.91288897,0.93538597,1.7158626,1.09628686,0.8501776,1.14841983,1.00114674,1.0511232,-0.05147297,1.011163,1.39788553,1.47460583,1.28403519,2.11699985,0.52321236,1.59306888,1.06534999
O75508,-1.78807608,-1.53437019,-0.75300209,-0.31621689,-0.55973402,-1.00173902,-1.19672709,0.91231516,-1.40095339,-0.71889731,-0.57209459,-0.91607387,-0.22976997,-1.27750024,-0.4880039,-1.9481131,-0.330688,-1.38826604,0.29343011,-0.5183703,-0.55963124,0.50414898,-0.71471632,-0.48702195,-0.53556724,-1.01132654,-1.29036178,-0.7330384,-0.79686474,-0.58965987,-0.51904802,-1.2323289,-0.47750755,-0.68371405,-1.550203,-0.36859528,-0.57731178,-1.56348735,0.58853972,-1.61586535,-0.55730745,0.56372538,-1.50344694,0.44578169,-0.05878182,-1.71707643,-0.43518378,-0.69562125,-0.15162605,-1.60470101,-0.64448666,-1.20722433,1.00741347,0.61180067,0.03803137,-1.58592856,0.7821165,-1.58286114,-0.90794535,-0.17067182,-1.31354881,-0.76209046,-0.24232942,-1.48668474,-1.012481
O75521,-1.46783553,0.619798663,-0.43276099,0.004024216,-0.239492919,0.435020038,-0.058635905,-0.246416568,-1.080712386,-0.398656213,-0.251853486,-0.595832779,1.141602032,-0.957259188,-0.167762801,-1.627873151,-0.010446899,-1.068025021,-0.750930463,-0.198129196,-0.239390135,-1.250939854,0.515393055,-0.166780845,-0.215326138,-0.691085451,-0.155936833,-0.412797305,-0.476623643,0.429551234,-0.198806915,-0.91208784,-0.157266454,-0.363472953,-0.203934748,-0.048354181,-0.257070679,-1.243246446,-1.329140978,-1.295624501,-0.237066347,-1.159159063,-1.18320599,-1.227053886,-1.279955349,-1.396835724,-0.920630581,-0.375380148,-0.68589097,-1.284460148,-0.324245561,-0.886983266,-0.839349409,-0.586184628,-1.327473307,-1.265687676,-0.496773645,-1.262620254,-0.587704257,-0.549400718,-0.993307773,-0.44184936,0.077911681,-1.166443781,-0.692239911
O75531,0.63882407,0.05103915,1.0529509,1.52289675,-0.91694939,0.51423022,0.80179226,-0.92387304,-1.75816827,0.63660459,-0.92930996,0.20917494,-0.58698535,-1.63471534,-0.84521928,0.79834248,-0.68790338,0.63955149,0.95889786,1.04267908,-0.91684661,0.99846396,-1.07193168,-0.84423732,0.9395969,-1.36854184,-1.64757686,-1.09025376,0.89859249,1.6240376,-0.87626339,0.96082746,1.56925563,-1.04092941,-1.90741738,0.56483294,-0.93452715,0.29879198,0.43639562,0.87888534,1.39800577,0.36138949,0.75617153,-1.9045092,-0.08225805,-0.23661013,0.8140635,-1.05283661,0.40260727,-1.96191511,1.05607378,0.61429795,0.17111331,0.81530857,0.23072148,0.81167881,-1.17423009,0.4694069,-1.26516068,1.06461547,0.94393886,1.41589737,-0.5995448,0.83123092,-0.67072639
O75533,0.79706849,0.88353252,0.66522451,0.99760366,-1.25206291,1.48572452,1.29388086,1.73734206,0.0395346,1.33159401,-1.26442347,0.94569333,-0.9220989,0.56842897,-1.18033281,0.37854941,-1.02301693,0.75465757,0.78099657,0.46846148,0.51740556,0.61188504,0.99411461,1.90945786,0.51432006,1.16966617,0.78905325,0.9060341,0.88411594,-1.28198875,-1.21137691,0.4226376,0.8864787,1.53045985,-0.14322495,-1.06092421,1.29700528,0.81445141,0.37728924,0.61724687,-1.24963634,-2.17172497,0.69899659,-2.23961828,-2.29251818,-0.02239963,0.7878671,0.58985775,-0.13209173,0.32319897,1.24137128,0.9431246,-1.85191851,-1.59875438,0.2570892,-2.27825096,1.13946174,-0.26307463,1.25542008,-0.86300075,-0.09214787,0.78684074,-0.93465835,-2.17900955,0.94339546
O75569,-0.44225147,-1.692813,-0.91144513,0.22431007,-0.71817707,-1.16018204,-1.35517008,-0.72510071,-1.55939631,-0.87734035,-0.73053763,-1.07451691,-0.38821302,-1.43594321,-0.64644695,-0.21490696,-0.48913105,-1.54670896,-1.22961456,-0.67681334,-0.71807428,-1.72962352,-0.87315936,-0.64546499,-0.69401028,0.80864371,-1.44880475,0.50476585,-0.95530778,0.96677294,-0.67749106,-1.39077189,-0.6359506,-0.8421571,-1.70864579,1.22507501,0.69970511,-1.72193013,-1.80782443,-1.77430805,-0.71575049,-1.6378429,-1.66188979,-1.7057376,-1.75863894,-1.87551892,-1.39931463,-0.85406429,-1.91625761,-1.76314373,-0.8029297,-1.36566733,-1.31803349,-1.06486876,-1.80615677,-0.05734153,-0.97545778,-1.74130389,-1.06638839,-1.02808485,-1.47199178,-0.9205335,-0.40077247,-1.6451276,-1.17092402
O75578,-1.53687389,-1.28316766,-0.50179941,-0.06501421,0.39043866,-0.75053635,0.15509588,-0.31545499,-1.1497508,-0.46769463,-0.32089191,-0.6648712,0.02143271,-1.0262976,-0.23680122,-0.37479583,-0.07948532,-1.13706343,-0.81996888,-0.26716762,-0.30842856,-0.18692673,0.77845847,-0.23581927,-0.28436456,-0.76012387,0.1647659,-0.48183573,-0.54566206,1.23397418,0.78721852,-0.18806908,-0.22630488,-0.43251137,-1.29900048,-0.1173926,0.45572106,-1.31228485,-1.39817937,-1.36466289,-0.30610477,-0.01225565,-1.25224439,0.23759741,-1.34899374,-1.4658741,-0.989669,-0.44441857,-1.50661297,-1.35349854,-0.39328398,-0.95602168,-0.90838783,-0.65522305,-1.3965117,-0.02193672,-0.56581207,-1.33165865,-0.65674268,-0.61843914,-1.06234619,-0.51088778,0.00887326,-0.44980473,-0.76127833
O75594,-1.851811654,-1.598105933,-0.816737902,-0.379952702,-0.623469835,-1.065474825,-1.260462886,-0.630393483,0.773464326,-0.003038207,-0.635830402,-0.979809683,-0.293505785,-1.341236031,0.147230285,-2.01184841,1.65746965,-1.452001813,-1.134907352,-0.582106112,-0.623367051,-1.63491648,0.392955093,-0.550757762,-0.599303054,-1.075062347,-1.354097572,-0.796774217,-0.860600553,-0.653395685,1.196661069,-1.296064697,-0.541243371,-0.747449866,-1.613938733,-0.432331099,-0.641047595,-1.627223083,-1.713117477,-1.67960106,0.65086258,-1.54313579,-1.567182694,-1.611030542,-1.663931933,-1.78081207,-1.304607436,-0.759357061,-1.821550829,-1.668436725,-0.708222475,-1.27096013,-1.223326283,-0.970161533,0.077429273,-1.649664281,-0.880750554,-1.646596864,-0.971681162,-0.933377625,-1.377284603,0.539749016,-0.306065236,-1.550420501,-1.076216807
O75607,0.21224176,-2.25923235,-1.47787011,-1.04108505,-1.28460214,-1.72660668,0.26616461,-1.29152579,0.81979545,0.68202253,0.48723946,-1.64094171,-0.95463814,0.05616962,0.71138749,0.2414415,-1.05555616,-0.02116781,-1.79603902,0.20423815,-1.28449936,-0.28853981,0.77397033,-1.21189009,-1.26043537,0.70529491,-2.01522801,-0.07262134,0.4404098,0.55438455,-1.24391615,0.22733974,-1.2023757,-1.40858212,0.28354489,-1.09346344,0.19358884,-0.56323681,-2.37423973,-0.69718796,-1.28217557,-0.04809445,-0.70833939,0.0902259,-0.01160189,-1.10978037,-1.26676982,-1.42048931,-0.14002098,-0.1681159,-1.36935475,-0.56599359,-0.14632293,-0.01964285,-0.00725883,0.48937265,-1.54188271,-2.30772179,-1.6328132,0.82336833,-2.03841482,0.59702978,-0.96719759,-2.21154809,-1.73734864
O75608,0.2916206,0.6204637,0.8960189,-0.8291949,-1.072712,1.3210246,-1.7097047,-1.0796357,0.9910679,0.9299411,0.2352183,0.8365209,-0.742748,0.9685003,1.3346266,0.6884994,-0.843666,0.9676542,0.8327448,0.7315568,0.9091637,0.6272025,1.0534409,-1,-0.3495753,1.2314295,-0.4468805,0.688296,0.6140139,1.4155767,1.3106145,0.5847788,1.4041413,1.6128486,0.6182293,-0.8815733,1.2773839,0.6759801,0.3692123,0.5383034,0.3118489,0.4073783,0.8539645,0.113596,0.5016686,0.5133915,0.7838826,0.9787728,0.7144326,0.3641876,1.4516565,-1.7202019,0.7703063,0.9529908,-0.1326141,0.690873,1.129454,0.7937408,0.88939,1.1915807,0.9849447,1.5176765,-0.7553075,0.6788164,0.6065545
O75629,-1.90206776,-1.64836221,-0.86699426,-0.43020906,-0.67372619,-1.11573117,-1.31071923,-0.68064984,-0.10669181,-0.83288948,0.01288324,-1.03006603,-0.34376214,-1.39149236,-0.60199607,-2.06210424,0.84804178,-1.50225813,-1.1851637,-0.63236247,-0.67362341,-1.68517274,0.64631259,-0.60101412,-0.64955941,0.37117488,-1.4043539,-0.84703057,-0.91085691,-0.70365204,-0.63304019,-1.34632103,-0.59149973,-0.79770622,-1.66419501,-0.48258745,-0.69130395,-1.67747935,-1.7633737,-1.7298573,-0.67129962,-1.59339209,-1.61743898,-1.66128682,-1.71418818,-1.83106825,-1.35486377,-0.80961342,-1.87180697,-1.71869297,-0.75847883,-1.32121647,-1.27358263,-1.02041788,-0.32045967,-1.69992054,-0.93100691,-1.69685312,-1.02193751,-0.98363398,-1.42754093,-0.87608263,-0.35632159,-1.60067679,-1.12647316
O75643,0.40616476,-0.03035464,-0.95192571,1.35698446,-0.75865765,-1.20066262,-1.39565065,-0.7655813,0.34692954,1.37824994,-0.77101821,-1.11499748,-0.4286936,0.69975664,-0.68692753,-0.28427298,1.85453006,-1.5871895,-1.27009514,0.34676745,0.1405575,0.02030637,-0.91363994,-0.68594557,0.784836,0.58677101,-1.4892853,0.89901193,-0.99578836,1.24972865,-0.71797164,-1.43125245,-0.67643118,0.6257894,-0.37345479,-0.56751891,0.58198519,0.38493251,0.18225301,0.41480438,-0.05726108,0.36891041,-0.12492633,-0.68981811,-0.33562757,0.05706341,-0.26691384,-0.89454487,0.30213878,0.5763361,0.83975393,-1.40614789,-0.02543923,0.42071738,-1.84663719,0.24424519,0.91473667,0.33368518,0.48546222,0.64044943,0.49702211,-0.96101408,-0.44125305,0.50202978,0.31768422
O75688,-0.19600796,-0.36575391,0.99300498,-0.51144737,0.23164646,-1.19696947,-1.3919575,-0.76188815,0.56018223,0.9640717,1.00567454,0.61855398,-0.42500045,0.54680998,0.41506574,-2.14334141,-0.52591848,-0.05911654,0.78475873,-0.71360078,0.80710299,-0.42560641,-0.90994679,-0.68225243,-0.03182772,0.67107227,-1.48559216,0.62574065,0.61417184,-0.78489035,-0.7142785,-1.4275593,-0.67273804,-0.87894453,-1.74543313,-0.56382577,-0.77254226,-1.75871747,-0.20902932,-1.81109537,-0.75253793,-0.15946734,-1.69867715,-1.74252495,-0.17249719,-1.91230616,0.75788574,-0.89085172,-0.09485731,-1.79993105,-0.83971714,-1.40245474,-1.35482091,-1.10165619,-1.84294406,-1.78115863,-1.01224521,-0.3228141,-1.10317582,-1.06487228,-0.14619886,-0.95732093,-0.4375599,-1.68191497,0.55417665
O75746,-0.250273127,-0.241833813,0.774670841,-0.708618994,-0.952136119,1.000371264,-1.58912896,-0.959059767,-1.793354896,0.792375917,-0.964496686,-1.308475918,-0.622172078,0.868437842,-0.880406005,-0.362001074,-0.723090109,0.54119226,-1.463573523,-0.211802407,-0.952033336,0.055593214,-1.107118405,-0.87942405,-0.92796934,1.305446488,-1.682763525,0.725641005,0.63103713,-0.982061967,-0.911450118,-0.14242489,-0.869909659,-1.076116142,0.130784515,-0.76099739,1.471364938,0.633174865,-2.041781982,0.491302762,0.666773035,-0.000922762,0.465805817,-1.939695719,-0.068688089,0.546366002,0.306572342,-1.088023335,-2.150214173,0.447987595,1.464347311,0.105095841,0.577130753,0.619554043,-2.040114328,-1.97832924,-1.209416812,0.505662354,-1.300347399,0.826143383,-1.705950517,0.958838844,-0.63473153,0.490035835,-1.404883008
O75781,1.4127474,0.9311755,2.2138426,-0.4903902,2.3934321,1.98042,1.9290549,1.5935076,-1.5751266,2.0352289,1.7822095,1.8173029,0.2950267,1.2458562,0.8549067,1.3311536,1.8469622,1.0021301,1.5495965,0.833709,1.409112,1.1614121,2.211339,2.2553805,1.4198963,1.1376293,1.1604292,1.1709626,1.5979519,1.5545305,1.2185426,1.3281332,1.8159097,2.0980014,1.2558663,1.2661204,1.6383296,0.9053649,1.2842041,1.1469688,-0.7314807,1.2648022,1.4528794,1.1876012,1.1775104,1.3383956,1.6948032,0.5143503,1.197948,1.0399083,1.6979773,1.1862106,1.3419112,1.2184672,1.4673805,1.1776483,1.6779641,1.632429,1.3090557,1.1002293,1.1221051,2.2677891,-0.4165027,0.5303802,0.8080892
O75821,-1.226831804,-0.97312546,-0.191757156,0.245028051,0.001510916,-0.440494096,-0.635482192,-0.005412733,-0.839708569,-0.157652379,-0.010849651,-0.354828946,0.331474969,-0.716255363,0.073241034,-1.386869544,0.230556936,-0.827021203,-0.509926631,0.042874639,0.001613699,-1.009936059,-0.153471386,0.07422299,0.025677697,-0.450081619,-0.729116909,-0.171793471,-0.235619809,-0.028414935,0.04219692,-0.671084013,0.083737381,-0.122469118,-0.988958282,0.192649654,-0.016066844,-1.00224265,-1.0881372,-1.054620715,0.003937488,-0.918155255,-0.942202184,-0.986050087,-1.03895156,-1.155831968,-0.679626755,-0.134376313,-1.196570861,-1.04345636,-0.083241726,-0.645979439,-0.59834558,-0.345180795,-1.08646953,0.07167831,-0.255769811,-1.021616461,-0.346700424,-0.308396884,-0.75230395,-0.200845526,0.318915517,-0.226469981,-0.451236079
O75822,0.353380786,-0.983508696,-0.202140393,0.234644814,-0.008872322,-0.450877333,0.353027014,-0.01579597,-0.850091805,-0.168035616,-0.021232889,-0.365212183,0.321091731,-0.7266386,0.062857797,-0.491823433,0.220173699,-0.83740444,-0.520309868,0.032491402,-0.008769538,-1.020319295,-0.163854623,0.063839753,0.01529446,-0.460464856,-0.739500146,-0.182176708,-0.246003046,-0.038798172,0.031813683,-0.68146725,0.073354144,-0.132852355,0.186287992,0.182266417,-0.026450081,-1.012625886,-0.25159813,0.141360624,-0.006445749,-0.928538491,-0.952585421,-0.996433323,-0.162854992,-0.051774852,-0.690009992,-0.14475955,-0.007823669,-1.053839596,-0.093624963,0.042607325,-0.608728817,-0.355564032,-1.096852765,-1.03506712,-0.266153048,-0.036350655,-0.357083661,-0.318780121,0.267443826,-0.211228763,0.308532279,0.04931671,-0.461619316
O75828,0.01213581,0.83338257,1.01620611,1.55117644,-0.1428814,1.18480485,-0.77987451,1.00179851,1.14272595,1.2933168,1.12833073,0.95947303,0.18708265,1.13250877,0.62781872,0.53958062,0.86539209,0.54270507,0.68140523,0.60340925,1.02803573,0.53247688,1.6383114,-0.07016933,0.66025376,-0.59447394,0.57795522,0.77763901,-0.38001213,1.40746258,-0.1021954,0.92835183,1.48834803,-0.26686144,0.76090967,1.25027718,1.06011542,0.41576528,0.35110574,0.3815638,-0.14045483,0.51738084,0.28638503,0.47829103,0.37673879,0.10926079,0.56412627,0.63826875,0.44082519,0.64783012,-0.22763405,0.63156997,0.61551251,0.67588169,0.33915222,0.6434015,1.22265914,0.64626894,0.85220008,0.86247411,0.95556806,0.97279328,0.1745232,0.33706615,0.90856143
O75874,0.29516149,0.07397993,-0.63309622,-0.19631101,-0.43982815,0.52759042,-1.07682123,-0.4467518,1.22231579,-0.59899144,-0.45218871,-0.796168,-0.1098641,0.28030481,1.19657308,0.70638651,1.29938037,-1.26836021,-0.95126568,-0.39846442,-0.43972536,0.74899521,0.98631675,-0.36711607,-0.41566137,0.77674748,0.74021342,-0.61313253,-0.67695887,1.16304876,-0.39914214,0.62167453,1.42923345,1.0301907,0.30334451,1.62361944,-0.45740591,0.58965812,0.34852448,-0.26854457,0.98955954,-0.08099261,0.53109117,0.33817913,-1.48029047,0.12786028,-0.30425432,1.33069931,0.40782437,-0.06181756,-0.52458079,0.6131152,0.05757505,0.12585241,-1.52780841,-1.46602281,-0.69710887,0.35442233,1.00691354,1.19673214,0.68398288,-0.64218459,-0.12242355,0.60940391,-0.19360514
O75880,0.207335964,0.099290527,0.488511605,0.017594528,-0.225922607,-0.667927616,-0.862915708,0.910002284,-1.067142075,-0.385085901,-0.238283174,0.603958022,0.104041446,0.591371913,-0.154192489,-0.194932926,0.003123413,0.438450683,0.47754886,-0.184558884,-0.225819823,0.230762753,1.179015139,1.129569717,0.904970047,0.810691473,-0.956550422,-0.399226993,0.943908877,-0.255848457,-0.185236603,-0.898517528,-0.143696142,-0.349902641,0.404169584,-0.034783869,0.999254661,0.501137051,-1.315570671,0.163613598,-0.223496034,-1.145588754,-1.16963568,-1.213483577,-1.266385041,-1.383265419,-0.006492521,-0.361809835,-0.011820941,0.243522754,1.215356104,0.360278418,0.394444487,0.675411339,0.146158008,0.186571771,0.796739912,0.115457194,0.627513212,0.586898234,0.727422597,1.206907696,1.6034935,0.607715948,0.020300401
O75884,-1.215782426,-0.962076079,-0.180707774,0.256077432,0.012560297,-0.429444715,-0.62443281,0.005636649,-0.828659188,-0.146602997,0.00019973,-0.343779564,0.34252435,-0.705205982,0.084290416,-1.375820169,0.241606317,0.638723958,0.200092753,0.05392402,0.012663081,-0.998886679,0.917879444,0.085272371,0.036727079,-0.439032237,1.285376935,0.705366869,-0.224570428,-0.017365553,1.503491032,-0.660034632,0.094786762,-0.111419737,-0.977908901,0.203699035,-0.005017463,-0.99119327,-1.07708782,-1.043571335,0.01498687,-0.907105874,-0.931152803,-0.975000706,-1.027902179,-1.144782588,-0.668577374,-0.123326932,-1.185521482,-1.03240698,-0.072192345,-0.634930058,-0.587296198,-0.334131413,-1.07542015,-1.013634503,-0.244720429,-1.010567081,-0.335651043,-0.297347503,-0.741254569,-0.189796144,0.329964898,0.849852886,-0.440186698
O75886,0.067442351,0.441849304,-0.467101656,-0.03031645,-0.273833585,-0.715838593,-0.910826683,0.967147804,-1.115053046,-0.432996879,-0.286194152,-0.630173444,1.049177361,0.251789068,-0.202103466,0.341769261,-0.044787565,-0.007510569,0.391509936,-0.232469862,0.821223085,-1.28528051,-0.428815885,-0.201121511,-0.249666803,-0.725426116,-1.004461396,-0.447137971,-0.510964308,-0.303759435,-0.233147581,-0.946428503,-0.19160712,-0.397813618,-0.037667898,-0.082694847,0.674536803,-0.113189115,-0.115457696,-1.329965154,-0.271407012,-0.204034557,-1.217546648,-1.261394542,-1.314296003,-1.43117637,0.093740608,-0.409720813,-0.153662424,0.214400854,-0.358586226,0.636936979,-0.021647323,0.078444708,0.09865748,-1.30002833,0.973042872,0.010134385,0.730753408,-0.583741383,-1.027648436,-0.476190025,0.043571016,-0.09032759,0.30432472
O75915,0.39334032,0.53792775,1.26840896,0.15086985,1.1525496,0.7882801,0.72678855,1.32250775,0.38777169,1.42529307,-0.10500786,0.48885427,0.23731676,0.46517812,-0.02091717,0.75538799,0.13639873,-0.9211794,0.34259322,-0.05128357,1.16350341,-1.10409425,-0.24762959,1.07535738,0.6304895,-0.54423982,0.25528119,-0.26595168,-0.32977801,0.91765733,-0.05196129,1.01828398,-0.01042083,-0.21662732,0.83870028,0.09849145,-0.11022505,0.0433649,-1.18229539,-1.14877891,0.84560106,0.21525656,-1.03636038,1.01942699,-1.13310975,-1.24999015,0.78066842,1.47940874,0.25089027,-1.13761455,-0.17739993,-0.74013764,0.15980647,-0.439339,-1.18062772,0.63006315,-0.34992802,-1.11577466,-0.44085863,0.29722368,-0.84646215,-0.29500373,0.22475731,-1.01959817,0.56230221
O75935,-1.075142653,-0.82143629,1.062563608,0.39671723,0.153200094,0.550560176,-0.483793015,0.146276446,-0.688019395,1.131614278,1.021048309,-0.203139768,0.483164147,-0.564566187,0.224930213,-1.235180422,0.382246114,-0.675332029,-0.358237454,0.194563817,0.153302878,-0.858246891,-0.001782207,0.225912168,0.177366876,-0.298392441,-0.577427733,-0.020104292,-0.083930631,0.123274244,0.193886098,0.398953453,0.235426559,0.02922006,-0.837269112,0.344338832,0.135622334,-0.850553481,0.135276575,-0.902931549,0.155626667,0.14291564,-0.790513013,-0.834360917,0.270117589,-1.004142809,-0.527937579,0.017312865,-1.044881706,-0.891767193,0.068447452,-0.494290262,-0.446656403,-0.193491617,-0.934780365,-0.174024721,0.726422276,-0.869927293,-0.195011246,-0.156707706,-0.600614775,-0.049156347,0.470604695,-0.773750801,0.520987125
O75947,0.55124801,-1.53498763,-0.75361953,1.42477837,0.86120185,1.33109675,0.77412396,-0.56727511,-1.40157083,1.061943,1.1746845,0.94778558,-0.23038741,0.89888692,1.41650423,0.80011968,-0.33130544,0.94563956,0.46474125,1.01609915,0.59615126,-1.57179819,1.58953586,-0.48763939,0.54850989,0.31421747,0.94767763,0.89093254,1.50666335,0.99172412,1.23907265,0.8392223,1.34241652,-0.68433149,0.39764385,-0.36921272,1.74946406,0.58438429,0.58489819,0.86555325,1.3356873,0.69474529,0.79040117,0.73698765,0.34152958,0.87728405,0.38079654,1.38478098,-0.08116042,0.23738752,1.65971504,0.46617837,1.00475128,0.69602903,1.08091985,0.1420591,1.3563127,0.01445713,-0.2095928,0.84576053,0.9093157,1.26521811,-0.24294686,0.98904642,-0.24073666
