proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58
P07948,0,12565000,6567800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13314000,7244000,2239400,7418300,0,0,391720,0,0,0,0,0,0,9817200,0,0,0,7827500,45357000,0,4073800,0,13087000,15124000,4977900,6764300,0,14417000,0,11663000,0,2681700,0,7482900,0,0,4502600,11033000,7593900
P07954,260020000,495860000,198490000,1002900,142260000,135860000,35435000,77694000,139270000,102090000,92534000,109240000,124130000,112500000,45017000,170130000,234870000,173400000,167920000,148230000,72861000,93021000,110380000,39577000,92951000,55583000,119600000,155930000,179130000,139080000,131130000,244840000,125320000,154040000,140610000,103810000,214940000,119710000,311110000,163860000,251770000,136180000,268760000,158360000,455170000,272250000,331010000,207860000,156780000,172060000,83631000,38055000,181950000,107210000,34061000,199740000,132720000,118170000
P07998,0,0,0,0,0,8179200,0,0,0,18005000,0,0,0,0,648020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1376400,0,7118300,2457700,0,0,0
P08123,113500000,1302400000,626120000,493240,148120000,292100000,4772900,42478000,664060000,225980000,712470000,55929000,172900000,121970000,27591000,137710000,493450000,298300000,158400000,212290000,3880100000,61849000,521060000,26077000,262120000,52143000,1944100000,53372000,463410000,309060000,404950000,1865400000,436650000,123500000,398220000,8103700000,41614000,4986500000,2638000000,103710000,2800500000,4580300000,1315300000,131590000,773040000,2963500000,1146700000,151760000,448980000,115490000,42867000,81579000,294260000,7565900,10366000,424840000,419310000,1377800000
P08133,1706600000,3469600000,2018500000,3276400,713890000,595790000,105030000,683660000,1220900000,965300000,996930000,502890000,1440700000,707230000,152200000,1225400000,1972300000,560440000,1486900000,1281500000,551570000,515610000,1379800000,226330000,1080500000,269820000,1219800000,805940000,1347300000,1119000000,1079500000,1787400000,1588200000,1348700000,1366200000,811880000,758230000,1430400000,1574600000,1005200000,1814700000,1027200000,1612100000,780880000,3025900000,1636800000,1496800000,745640000,1488000000,849660000,936520000,171990000,1410500000,562360000,209730000,1145400000,743730000,1052400000
P08174,35926000,330120000,272500000,0,0,0,0,0,41168000,0,0,0,117700000,0,0,0,0,0,190590000,48380000,10907000,0,0,604440,17677000,0,86261000,6795600,19564000,15671000,32793000,38971000,71519000,35164000,30620000,21078000,24797000,28735000,0,0,22753000,20404000,58562000,29846000,83562000,137630000,13429000,18843000,28847000,0,3221400,0,21841000,0,675340,11933000,0,51042000
P08183,0,0,0,0,0,0,0,6917400,0,0,0,0,0,0,0,2591700,8706900,3347600,0,0,4290300,0,0,0,0,0,0,8980500,0,5356200,0,25232000,0,0,0,0,0,14716000,23894000,0,0,9585600,13634000,0,55123000,52790000,17683000,2589700,0,8951500,0,0,2575000,0,0,2284500,0,0
P08195,577070000,1434900000,582460000,5534500,411670000,255370000,86354000,262150000,393400000,243690000,560500000,326520000,387670000,375830000,185170000,361670000,740320000,568920000,410170000,488030000,337180000,270810000,343080000,117370000,382460000,209860000,286530000,405490000,510190000,589240000,1096600000,787140000,1355400000,224690000,282060000,838750000,653170000,402790000,756150000,399060000,569850000,536220000,713110000,391810000,783270000,590680000,777040000,437150000,1408700000,557500000,242820000,136530000,609920000,319440000,140750000,476090000,447830000,424110000
P08236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6772600,0,32855000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2313400
P08237,2376900000,4075000000,1815900000,30760000,1091800000,761160000,216210000,693510000,1274200000,975670000,1203500000,587120000,1467200000,1266000000,348660000,1063300000,1592700000,1338500000,1595100000,1524300000,774750000,774640000,1351900000,261040000,1220600000,444110000,1397800000,1158500000,1436100000,1611200000,923640000,1819000000,1621000000,1294300000,988550000,615650000,1692000000,1231200000,1955100000,1273900000,2411900000,1011800000,1687500000,1093600000,2836900000,2114800000,2006100000,1274200000,1225000000,1063400000,716630000,245260000,1101100000,784070000,335180000,1436200000,1368600000,1166400000
P08238,1375800000,4693800000,1686900000,7299200,461320000,734650000,200600000,580430000,1240300000,840720000,1027300000,601280000,1738300000,994290000,227820000,868100000,1319900000,995130000,1274600000,1269600000,848590000,888170000,1063200000,251490000,1206800000,427780000,999810000,885250000,1588000000,1238300000,1013500000,1676100000,1196300000,1073800000,1147300000,1064800000,1293000000,536020000,1672900000,926530000,1505000000,1001100000,1555100000,985640000,1709400000,1260300000,1709700000,730030000,1022000000,926270000,585510000,203060000,990580000,600900000,324210000,1042900000,879710000,732610000
P08240,13441000,28956000,12175000,0,3432300,3717400,1370100,3323400,7246500,0,5400600,0,10653000,0,1525200,13449000,25440000,5524800,7000600,7289200,6391800,0,15156000,2347700,4903300,2013100,5959300,16160000,10754000,13453000,5754600,27750000,10328000,9249600,7977000,0,12658000,30790000,31233000,8141900,10060000,13051000,17146000,8545700,10320000,31521000,44148000,3215000,0,17767000,6161700,171820,12160000,3203000,508830,7937900,9190300,6058700
P08243,14574000,0,10912000,0,8403100,7574600,2428800,11815000,3177200,3517100,0,3523600,3515800,0,3209500,20608000,22582000,12388000,10837000,5314000,3054400,0,0,0,4981000,0,4511600,17270000,7591100,21953000,4878500,32420000,4081800,6224800,5881400,3233000,0,7230000,0,0,0,0,0,0,0,0,45302000,2874200,5227900,0,4948800,0,0,0,0,0,5037400,5525300
P08247,6348500000,11302000000,5322000000,2305300,2125100000,1800800000,348180000,2003400000,4730700000,497080000,2573000000,1162900000,3566900000,2302300000,431360000,2257200000,2990600000,2389400000,4547600000,5868400000,1829200000,1337300000,2306600000,358310000,3121000000,687030000,4521700000,2081900000,4690500000,2482300000,2489600000,3766000000,4063600000,3869100000,3967200000,712600000,3928700000,3483700000,3737000000,1826500000,4293100000,2130800000,3243500000,1382900000,5171800000,4174900000,3152100000,1834900000,3266400000,1767000000,1896300000,742280000,2043300000,1232200000,303900000,2231500000,1831100000,3660500000
P08294,47244000,223530000,53687000,0,30011000,33328000,5202400,30370000,46760000,44102000,31331000,4722800,29117000,25608000,7493000,22195000,45472000,20600000,40937000,69530000,24083000,20167000,34299000,2376000,50605000,18693000,75657000,22874000,48921000,20678000,29727000,14109000,57318000,35814000,32137000,190090000,27118000,90402000,93586000,13433000,71265000,77758000,74785000,7774200,33829000,79632000,53591000,54873000,67219000,17607000,11949000,3983000,6453100,7167800,2561700,18513000,17658000,50675000
P08311,8458400,18575000,15785000,0,565780,2303800,0,6376500,15875000,0,22594000,653480,10922000,19279000,243800,819890,84679000,5567200,14300000,82069000,3111800,0,8595700,7440700,10290000,1817400,21698000,3366400,25555000,3299300,10424000,6532900,14015000,15124000,20509000,20187000,0,54497000,11953000,0,19307000,13114000,3929300,0,4891200,12408000,0,384530,8245600,751450,6483200,0,5596900,1371200,424770,2889800,0,6071200
P08493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48982000,0,0,0,0,0,0,0,0,0,0,0,2101600,0,0,0,0,0,0,13526000,0,61657000,146660000,0,0,0,0,0,0,0,0,0,22028000,0,0,0,0,0,0,0,0,0
P08559,4770900000,7580300000,3224600000,3129100,1903600000,2159700000,265240000,1734000000,2218200000,872710000,2184800000,1166100000,1989900000,1801600000,347050000,1738600000,3276800000,2510600000,2687800000,2984400000,1147400000,922850000,1950600000,330550000,1710000000,486000000,2587500000,1642900000,2774700000,2367500000,1476000000,3518100000,2568600000,1928700000,2103000000,864690000,2577300000,1657100000,3465700000,1834500000,3352800000,1545600000,3223500000,1424900000,4187800000,3391500000,2863500000,1939700000,2402000000,1718000000,1369200000,449530000,2251200000,1025400000,526300000,2246500000,1987500000,1446700000
P08567,0,39286000,2733300,0,0,0,0,0,0,0,0,0,4318900,0,0,0,0,0,0,3535100,3433300,0,0,0,0,0,0,0,4644700,0,3208900,0,0,0,0,7787300,0,38161000,0,0,0,0,0,0,0,0,0,0,5017500,0,0,0,0,7406100,0,0,0,0
P08571,10395000,156130000,23253000,0,14950000,17098000,5170900,15709000,3494300,36835000,9016000,435730,18653000,49493000,13544000,13562000,21554000,13784000,14774000,13264000,10430000,26503000,165650000,25575000,6316600,5296900,12417000,0,25933000,9270800,43342000,32377000,46707000,13766000,1969300,26080000,8014700,290250000,54017000,1125900,6724200,19494000,11145000,9064500,35889000,26815000,0,5990600,27650000,2451700,1242100,1772800,19910000,3989200,0,0,2796900,3503000
P08572,206130000,926330000,196700000,885430,118980000,112440000,14317000,81019000,278060000,153970000,159910000,114400000,180110000,153250000,26373000,120650000,289720000,248790000,143650000,185660000,195150000,72660000,224840000,25521000,188840000,74264000,423690000,81195000,296230000,170220000,139480000,338340000,208650000,151750000,217560000,67385000,145510000,702880000,968680000,128250000,335240000,192350000,319100000,124750000,338410000,316130000,230790000,203230000,265610000,182420000,117430000,36468000,233310000,111730000,41062000,100260000,156490000,230770000
P08574,1953300000,4519200000,1264400000,322080,1045700000,721370000,140260000,530290000,1185000000,610730000,911360000,620330000,870810000,975490000,157860000,742320000,1363200000,1136300000,1280900000,1208800000,366880000,653280000,1089200000,178990000,823750000,583620000,1015600000,794250000,1108500000,1017100000,600210000,1334900000,1048200000,839010000,948290000,259100000,957170000,991160000,1997400000,1149100000,1226800000,962740000,1394000000,1084500000,3159400000,1639200000,1656800000,1228600000,1167200000,838830000,640890000,243550000,938610000,911840000,304940000,1256000000,872290000,876410000
P08575,13793000,28469000,16677000,0,4751900,0,0,0,1491800,4959700,3467700,923690,9941500,5974900,544180,2762900,7204200,4995400,10115000,12466000,13185000,3149500,8669600,1026600,4239800,0,3758000,7748600,5491100,10262000,10398000,10653000,13912000,2479600,2432900,35403000,7930100,81041000,18756000,1990900,6970200,16249000,14117000,4760300,17206000,26630000,4371300,11839000,19223000,8563200,5437700,0,2969800,0,8386300,5254200,2196200,14558000
P08582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7349300,0,0,0,0,0,0,0,0,0,0,1627500,0,0,0,0,0,0,0,0,0
P08603,7427200,80241000,0,0,3499700,0,125720,7358700,4034400,6344100,6875300,2234300,3521500,8799700,185340,1856200,40004000,19909000,0,5070100,12880000,0,13301000,8382400,2412000,1361800,18122000,0,18481000,3105800,16151000,10939000,6749300,3648600,4420500,28312000,8404100,150130000,48063000,9662100,13528000,26705000,6268100,1770000,12681000,39820000,7921900,5078100,7414900,2789700,2474600,1086000,14947000,4203300,2266900,0,4945400,0
P08621,90255000,55835000,256230000,113360,10420000,31992000,895420,22256000,146590000,32740000,21654000,3789900,107860000,15609000,2667500,30151000,52994000,17979000,179520000,54147000,33295000,15363000,28585000,3733700,109850000,2040800,130380000,29628000,54086000,50243000,91752000,84076000,160700000,129070000,41462000,15258000,12069000,86339000,38279000,20426000,94973000,72629000,70423000,29177000,31619000,88686000,80326000,12156000,80322000,36806000,60163000,1738600,42396000,8259300,3753900,126180000,62591000,26809000
P08670,4725300000,11361000000,3834600000,2719600,3020400000,2323900000,581970000,1184300000,3210700000,9000400000,2801600000,747510000,2906200000,1373800000,395700000,896980000,4620700000,3386800000,1941600000,2475700000,4497300000,1062400000,3762500000,744670000,3055400000,664370000,4982200000,1389600000,6802800000,2396300000,5423400000,5130700000,3822100000,2580700000,3736700000,15889000000,1523900000,50570000000,6353500000,2090000000,4841200000,11176000000,4218700000,2074000000,1921900000,6277700000,4564200000,2588200000,6178000000,2395000000,1358700000,478040000,2164700000,886970000,548850000,2183200000,3900000000,4438400000
P08697,0,16359000,0,0,2028500,0,0,0,767690,0,0,0,0,0,0,0,9246500,0,0,13253000,356350,0,7511600,2560100,0,0,933650,0,11649000,140220,0,1038100,7465700,7471500,5131800,0,0,35537000,6910000,0,899200,2648500,1014000,0,2142200,4649900,0,0,4167100,732500,1516900,0,1954000,0,0,0,0,364670
P08754,76352000,327230000,61885000,1106900,69604000,76404000,10119000,28467000,38061000,100960000,57668000,34677000,51004000,65535000,12181000,26737000,62985000,69299000,43984000,35214000,30475000,46254000,38264000,9955400,36999000,19981000,39624000,36255000,47602000,54726000,45244000,102630000,51215000,37428000,41579000,68164000,62546000,83182000,103850000,76435000,45527000,34650000,77052000,75293000,120650000,106530000,89518000,81910000,48429000,47336000,19681000,15485000,51039000,37344000,24959000,51181000,69981000,39725000
P08758,912620000,3531000000,1219100000,3721300,512340000,622110000,80260000,259940000,498170000,1250200000,730980000,131730000,749610000,524710000,110650000,399820000,1055400000,624730000,756320000,561820000,604140000,523330000,998620000,166650000,622020000,114980000,710810000,341070000,707280000,833870000,562420000,1292600000,767570000,383970000,383850000,1384000000,541360000,1399100000,1375600000,542170000,983880000,1139800000,1415200000,533210000,1747900000,1725900000,968960000,518580000,758550000,614150000,377140000,92040000,765260000,232040000,157500000,822850000,703440000,463870000
P08779,0,20101000,6485100,9369200,36770000,29654000,12355000,23148000,20219000,41280000,13423000,0,11624000,16282000,5698800,88924000,404840000,11548000,14003000,6016100,10094000,27697000,287200000,35330000,6469300,33969000,5289300,93423000,59555000,74614000,0,490760000,13269000,0,2225600,616890000,112660000,412120000,177010000,136610000,2745900,24235000,10670000,170400000,0,2472500,0,45954000,0,135680000,3959300,5684500,26287000,6844300,10969000,22410000,20890000,89788000
P08842,0,17754000,7706800,0,8244700,4812300,1354200,0,7757900,0,0,5286100,7549400,5318600,0,0,9426900,0,10534000,9094200,5600200,0,19934000,0,6882200,5698200,6107900,4297400,8111400,11109000,4618300,6942000,8094400,7218700,5666200,2503300,10756000,18451000,11810000,8031300,0,11704000,29087000,5650000,44923000,0,0,17136000,4043500,5837700,5712800,1222000,11144000,5955700,3282900,5045000,9021300,20988000
P08865,519200000,1125300000,468200000,0,357050000,359000000,68988000,347430000,267010000,361610000,331140000,220410000,276720000,313230000,55201000,259750000,579590000,222220000,277220000,308760000,135820000,258850000,400590000,143610000,234260000,169340000,259970000,313900000,419440000,399650000,271860000,601830000,215900000,312750000,314650000,207170000,461010000,450070000,580250000,382680000,633700000,376490000,407970000,350870000,520620000,606640000,679040000,254240000,255860000,381560000,182840000,98384000,366890000,315750000,99317000,409660000,447760000,127660000
P08908,9168700,25036000,13898000,0,7103200,0,0,15675000,0,0,0,0,5665700,9819700,0,18321000,12589000,24093000,19084000,0,7417200,2636700,12198000,1174900,13889000,2206400,4581600,17046000,7548800,9243700,0,14631000,0,7672900,0,0,32852000,0,0,6888100,13710000,9633900,22972000,6922400,0,32747000,4822700,9388400,10961000,8081300,0,0,5712300,0,0,9604600,12321000,13885000
P09038,18031000,33611000,10297000,0,3949800,0,413070,0,8612500,0,4744100,1548100,7149400,4382400,0,0,5025200,4595800,8243000,6059400,5096100,2790300,3053700,888780,6967000,914990,10194000,1587500,11086000,4767900,7875900,6078100,8794700,8476500,7988000,19665000,4779400,0,8372600,0,8465200,6073100,6166000,3685600,12296000,6597000,7816100,6306700,7564800,4472100,6078600,0,3601100,0,0,3219700,4527100,6709700
P09104,11053000000,12156000000,9861300000,10563000,6658100000,7083600000,1183100000,3359400000,6742200000,5696700000,5917900000,5287900000,7197400000,4547900000,1365400000,4985800000,6858700000,6050800000,7552800000,7763600000,1675800000,5036000000,4311000000,1899700000,5792800000,3121700000,6379000000,3200500000,7776100000,7464200000,6211000000,7155300000,8924900000,6165000000,6977800000,1302500000,4261700000,3975200000,9187300000,6061900000,9994600000,5990500000,6602600000,5510700000,14460000000,7281800000,6657300000,5461400000,4648900000,5550200000,4297000000,2280400000,7511200000,5130200000,2084900000,7033100000,4990800000,3775000000
P09110,40011000,141260000,80636000,0,77947000,77165000,14877000,54428000,58246000,90643000,58242000,46048000,62140000,84690000,17832000,81235000,149300000,76183000,60308000,61102000,20667000,60849000,113230000,12473000,26440000,23695000,25274000,61648000,64430000,83286000,27076000,117360000,58639000,23522000,22353000,37912000,62262000,78934000,69937000,71478000,79537000,90662000,99617000,67127000,106700000,51259000,69770000,54717000,54637000,59864000,31076000,30818000,83843000,54483000,22001000,98661000,52545000,47236000
P09211,0,0,0,0,0,11792000,0,0,0,2726800,7550000,0,0,5072700,880410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1885200,0,0,0,0,0,0
P09327,0,21485000,9174400,0,6419800,6459900,0,0,7247700,5095700,0,0,10524000,0,691400,0,0,0,10738000,8668400,6060500,2192900,0,1574900,6152800,1806800,5424600,2497100,22768000,4327500,7074500,6140300,9203300,3382500,8485000,8854800,6517500,19220000,0,5680400,6946900,9498100,6612600,3493300,6532600,0,6445900,4070600,0,3675400,7914700,0,1813300,0,0,0,0,11209000
P09417,3122300000,4184300000,2858700000,80014000,875340000,1563300000,85119000,280520000,838030000,2008200000,1383800000,343280000,3002000000,909640000,67631000,616180000,1195200000,778610000,2203900000,992260000,428480000,1451500000,2227200000,144540000,1532600000,127720000,908360000,460230000,1061000000,1410400000,2082700000,957520000,2568000000,976850000,1413100000,478330000,800390000,989060000,1074000000,1613400000,1944100000,1674200000,1695400000,1899600000,3220100000,1743500000,1375700000,860870000,1973800000,567710000,1289000000,105720000,1730800000,354990000,170520000,2724700000,1563300000,847320000
P09455,94199000,461640000,98119000,372380,35498000,97969000,4996800,22515000,44459000,71910000,68801000,22307000,122730000,77387000,5728500,43522000,105400000,74055000,75614000,48466000,41635000,38262000,79208000,10468000,52230000,14830000,51672000,17670000,14235000,55847000,54453000,118540000,71321000,46840000,6171300,237790000,58046000,88155000,154150000,74475000,77808000,108970000,75409000,48887000,243000000,66853000,118890000,40978000,73050000,102090000,33208000,9081500,95558000,23411000,10810000,132800000,31738000,54036000
P09471,13206000000,17837000000,10202000000,105690000,8101800000,6902600000,1867200000,4548800000,9302700000,5093600000,7132400000,4979100000,9976300000,7977000000,1785200000,5754200000,7184700000,6845700000,7862800000,11003000000,3994300000,5309000000,6539800000,2174900000,7253300000,3776700000,9978700000,6052900000,11980000000,8653000000,8583100000,8547100000,12666000000,8411300000,10864000000,2196600000,8699500000,9949200000,9246100000,8041300000,13716000000,6613800000,8288000000,6913300000,13494000000,12430000000,7453700000,10229000000,7318700000,4860000000,5404100000,3055000000,6958300000,6084600000,2402100000,7289400000,5304500000,7757500000
P09486,27081000,215520000,70810000,0,14867000,8413900,1352300,4549800,27480000,0,9552900,2389000,36784000,8969900,4803300,5196200,24539000,21813000,13971000,7497800,20293000,3314300,28050000,0,25943000,2670200,22827000,12514000,12687000,4711400,16107000,27213000,37188000,19393000,8252600,52223000,10363000,48131000,69309000,0,35078000,47151000,23291000,9107600,165490000,57528000,29507000,31998000,29531000,11152000,14918000,2369500,13373000,0,2205600,15198000,19852000,44720000
P09496,543610000,1862800000,614990000,247020,576570000,642210000,853160,501060000,502850000,429340000,732660000,267590000,419170000,514420000,41779000,646350000,901520000,626290000,436690000,552540000,472090000,226330000,641910000,90668000,288620000,269370000,999180000,650630000,592230000,756540000,837020000,922530000,522740000,366300000,478890000,18870000,1282500000,1001200000,723400000,597770000,1304200000,647620000,1402400000,544960000,1313800000,1191500000,730600000,539580000,881660000,487030000,665610000,131760000,844910000,338940000,74994000,781170000,470670000,416910000
P09497,934940000,1373200000,884580000,626140,346200000,451120000,64849000,343260000,663510000,206030000,496330000,325560000,550790000,335780000,67109000,440080000,560020000,386780000,697710000,858300000,301860000,240590000,406370000,59789000,489780000,166540000,647780000,430370000,788510000,500270000,474170000,538050000,671430000,592200000,629360000,0,479530000,0,546780000,397760000,796210000,300920000,507320000,350940000,738510000,675530000,473690000,283040000,541750000,336370000,381060000,153930000,487550000,194150000,45259000,0,372940000,564120000
P09525,143450000,430530000,151650000,489980,61335000,50667000,13751000,31367000,91146000,99176000,70668000,27803000,113070000,59534000,10936000,36237000,102670000,71107000,107420000,108820000,52681000,40210000,80265000,22484000,97138000,23551000,121000000,47419000,126480000,64358000,109470000,144570000,135140000,90457000,101580000,498250000,65616000,327220000,155330000,47804000,127170000,132550000,123640000,63837000,180450000,161370000,98598000,93585000,141310000,49507000,56219000,14239000,70312000,33152000,14163000,53950000,74540000,86872000
P09543,40296000000,76413000000,27506000000,74788000,6710700000,22153000000,913900000,1670100000,4653000000,37200000000,14680000000,3115100000,35716000000,8588300000,1047200000,5275900000,11965000000,9834900000,24277000000,4081400000,4735700000,16398000000,22043000000,3575200000,13599000000,770450000,3085600000,4557700000,8352200000,10537000000,24906000000,9678000000,28635000000,10228000000,13441000000,15443000000,7376200000,7203500000,12471000000,21007000000,17803000000,18068000000,18162000000,16222000000,20615000000,19292000000,6102600000,9678700000,32064000000,4291500000,10899000000,329920000,13123000000,5269100000,3289400000,22492000000,16895000000,7043900000
P09619,0,0,0,0,0,0,0,0,1866900,0,0,0,0,0,0,0,0,0,0,0,1999600,0,0,0,0,0,3586700,1971500,0,2072600,1731600,0,2215200,2289400,2969700,5584300,0,0,0,0,0,0,0,0,0,0,5836400,0,2104800,0,0,0,8276200,1009100,0,0,0,3558200
P09622,1306100000,1855700000,827850000,480430,424360000,339360000,38716000,328970000,582950000,233010000,327370000,144660000,628270000,373460000,69641000,334680000,696680000,325580000,748260000,728150000,274250000,234500000,389050000,41115000,494930000,149990000,698190000,305570000,790860000,565540000,420910000,946530000,745780000,610390000,656100000,157040000,369780000,287670000,907380000,496680000,1147600000,178400000,340640000,388350000,783430000,556360000,339310000,511230000,394390000,347700000,296530000,131050000,423480000,471050000,133830000,555310000,606150000,454280000
P09651,185580000,206340000,122650000,0,77119000,138020000,13068000,66189000,76100000,124430000,66843000,58249000,100520000,83801000,21557000,38142000,65649000,46124000,65978000,112010000,47602000,79938000,96072000,24325000,76759000,46903000,56011000,52518000,152810000,97695000,98606000,155480000,116530000,107590000,122290000,100020000,38875000,127850000,160550000,87189000,209150000,97512000,93577000,84414000,93063000,83181000,172540000,34733000,73327000,132420000,77416000,4018300,93493000,51713000,33358000,108670000,73269000,61211000
P09874,41364000,115010000,31954000,0,17655000,35107000,3982700,10398000,3575800,34131000,27185000,0,10881000,25406000,5119700,17450000,51244000,23922000,27946000,18152000,15563000,19856000,42416000,8817200,6814900,5572000,5116900,16593000,25270000,25394000,30410000,62908000,32556000,4426100,20906000,32338000,6996600,6083500,63015000,34526000,51864000,34718000,64877000,36753000,57233000,55322000,57631000,23017000,30170000,27770000,3364500,7180100,33548000,14653000,7134500,51464000,23360000,18161000
P09913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9513500,0
P09914,19211000,32012000,8806100,0,0,0,0,0,5194900,0,0,0,12521000,0,0,0,0,0,0,6498700,7427000,0,0,0,7692500,0,7959300,0,9706800,0,12610000,9819000,2407600,6356200,8373400,2734900,0,9499000,10913000,4617000,8573000,9209400,0,4418700,0,9999900,6607800,8366200,0,0,4813600,10335000,0,0,366010,0,67552000,7447400
P09936,4756900000,7724600000,6872700000,0,1518200000,1830800000,109860000,1350300000,2807000000,1850600000,1616200000,629320000,5655800000,1692000000,9345400,2186700000,3079800000,2672400000,4711200000,3894900000,966660000,1369200000,2146500000,97338000,3048300000,431380000,3513000000,1302400000,5163100000,2262500000,4319500000,3255600000,5828800000,4038900000,3835800000,260140000,1854000000,2310300000,3806200000,2045700000,4816000000,2325200000,3362400000,1905200000,5391900000,3586700000,3359900000,1634400000,4044700000,1703500000,1704900000,294290000,2340400000,1045100000,392000000,2842000000,2407600000,2983400000
P09960,39604000,226230000,108440000,578700,20100000,84339000,12284000,32073000,67856000,106790000,65647000,48988000,80521000,21742000,18688000,48790000,73421000,78096000,76984000,82193000,35115000,31540000,62396000,14118000,65401000,21943000,78201000,31425000,95628000,53392000,80316000,72784000,100920000,80523000,91607000,55222000,62777000,117690000,82804000,72966000,121750000,125680000,93995000,89985000,120440000,73720000,97569000,54968000,72162000,63612000,38909000,13347000,65110000,18861000,12860000,80485000,63007000,64979000
P09972,9019400000,20464000000,7696600000,24210000,4368100000,4383900000,682290000,4236300000,4225800000,4841900000,4943900000,2261500000,5251600000,3722300000,1408700000,4433600000,7968900000,6662200000,5922100000,4815900000,2526000000,3095400000,4824800000,1036400000,4312300000,2245300000,4109400000,4372400000,5363900000,5485900000,4222000000,9038700000,5643800000,4566400000,4334500000,2477700000,7407700000,2630100000,10448000000,5018600000,6924500000,4681200000,8832200000,4826700000,12554000000,7291900000,9507900000,4919800000,5977600000,5375300000,3030300000,1208700000,6267000000,4156200000,1871500000,5292800000,5865200000,2786400000
P0C0L5,244400000,1846900000,339100000,445660,83304000,77863000,33719000,83294000,60687000,1006900000,77533000,21377000,262870000,310710000,78723000,49909000,862760000,250530000,146590000,354930000,112160000,135540000,209050000,96695000,113800000,16521000,160270000,157540000,294540000,23742000,456860000,355770000,202000000,377830000,142700000,278070000,57632000,427160000,654650000,29225000,316190000,497110000,173640000,202820000,540890000,214080000,229710000,205030000,401310000,89774000,69913000,20403000,268860000,74373000,29472000,25737000,224560000,76928000
P0C2W1,0,8905600,11778000,0,1305500,1552900,0,1189300,12684000,1466900,1895800,0,13975000,0,0,4046100,0,0,13561000,12951000,9864600,0,2639800,0,12387000,1705400,11005000,0,11756000,0,12907000,0,13530000,10046000,10067000,5141300,0,0,4963900,5301400,0,3730200,4850900,1466900,5707000,2631900,2512400,3456400,0,0,10549000,0,1960500,0,0,2593000,0,13215000
P0C870,23557000,18871000,28840000,0,3320000,3741400,615350,2191400,5325900,1926700,4949700,0,15603000,3308900,1260500,4234100,7314500,4909600,20600000,14139000,0,0,3813100,911280,2351200,732190,5662500,0,4668900,2806400,4908500,6026200,0,4455000,7899200,0,0,7920600,9661100,4542600,3669900,3948000,5571100,2809700,6989100,10361000,6435300,4445900,8981200,2363600,4559500,1615300,3253300,1269800,0,5097800,0,6098700
P0CG30,243360000,123140000,138180000,0,31343000,40488000,0,3211000,40010000,11443000,11310000,3667000,45549000,9517400,0,19332000,14472000,18891000,72783000,34835000,1345600,2266200,6628700,0,13258000,0,14423000,0,21370000,27086000,6422400,6220400,73836000,13443000,101690000,0,0,106980000,27454000,33915000,17543000,43628000,30230000,4762400,72448000,35039000,52335000,0,51468000,13680000,30369000,0,7166800,10929000,1220800,48900000,2798000,3874800
P0DJ93,17735000,0,17123000,0,10305000,24678000,1412700,6905300,9971200,11516000,9286700,3477000,8209200,14396000,0,22220000,13431000,8598100,12653000,14040000,5025900,5680100,31310000,4113800,9662700,3225000,11980000,9458000,17093000,14336000,9223900,42989000,13806000,10458000,7515000,0,8571700,18527000,20489000,24413000,20219000,17921000,34574000,14979000,29966000,21906000,21924000,16741000,9375500,11603000,18579000,0,26314000,8155200,3899900,14736000,8290500,11363000
P0DJI8,0,280420000,73290000,0,109620000,0,1044600,61820000,43122000,273810000,40301000,3319100,29362000,43388000,1465700,23367000,96717000,12319000,47062000,102640000,16740000,5766200,83322000,61872000,36140000,0,199580000,27865000,165100000,100870000,45595000,101960000,275170000,262820000,26953000,4218100,6774900,787210000,231910000,0,414410000,104860000,123120000,0,2630800,423720000,49960000,14588000,112990000,0,0,0,40795000,0,652880,0,86459000,0
