proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18
P05129,1.840891,2.25252,1.987772,2.121034,2.204231,2.187408,2.042879,2.002051,1.556011,1.876391,1.93559,2.36361,1.46609,1.719027,2.388169,1.925889,1.951988,1.716898
P05141,-0.5057623,-0.5215116,-0.7966707,-0.9769855,-0.827413,-0.529006,-0.7868574,-0.4104244,-0.6525969,-0.2843619,-0.7769029,-0.4965237,-0.7898342,-0.882216,-0.5543786,-0.8504601,-0.8543284,-1.0289955
P05161,-1.0894238,-1.171191,-0.8064285,-0.8246432,-0.9253924,-1.0576035,-0.8756872,-1.1551293,-0.535574,-0.788725,-1.0885943,-1.2913289,-0.6122035,-0.9428404,-1.1203518,-1.1740801,-1.0880807,0.4225423
P05165,0.6070445,1.1563,0.8113705,0.4894528,1.3592087,1.2114936,1.354408,1.3888082,1.0802062,1.0864164,1.0923511,1.3702934,0.5445529,0.7449694,1.414234,1.0293929,1.1358382,0.7541631
P05166,0.23413682,0.75394652,0.46284674,-0.05202539,0.97166654,0.90836482,1.22044563,1.1701379,0.79007789,0.79415025,0.96446575,0.95580017,0.37636705,0.44137676,0.94027875,0.79741406,0.76333937,0.46071638
P05198,-0.7448883,-0.5228648,-0.5656873,-0.4315004,-0.7213395,-0.7744857,-0.2284281,-0.5666075,-0.2476962,-0.4961187,-0.2362039,-0.588575,-0.4540317,-0.1168397,-1.0887573,-0.2150349,-0.2269793,-0.1695891
P05230,-0.93939316,-1.26638328,-1.0369479,-0.66844038,-0.24351063,-0.53742,-0.74080681,-0.21247118,0.32332563,0.05912954,-1.23987094,-1.03514042,0.0148965,-0.23854473,-0.55996942,-0.75075994,-0.46103418,-0.12810444
P05386,-0.8427811,-0.9778009,-0.9008208,-0.5408184,-1.0507291,-1.2046567,-1.0290362,-1.083938,-0.9895536,-1.0865205,-1.1963674,-1.0058218,-0.5738419,-0.8013804,-0.9931745,-0.9936064,-1.145236,-1.1181741
P05388,0.37498447,-0.62960837,0.02555865,0.29553151,-0.43816707,-0.19960048,0.15810756,-1.03141028,-0.65740209,0.16579302,0.26458565,0.05133912,0.40157487,0.5032778,0.13901041,0.78000959,0.40674556,-0.10589862
P05413,0.365938384,0.327112816,0.010728783,-0.008006909,0.217192696,0.518161433,0.416826009,0.254067042,0.543062416,0.510153596,0.414639007,0.476139405,0.287771248,0.243632151,0.384849966,0.43385772,0.434007856,0.426080797
P05455,-0.7641048,-0.5432645,-0.7003733,-0.7645527,-0.5742173,-0.7412024,-0.3420787,-0.6621189,-0.7559282,-0.5570635,-0.6574569,-0.6475287,-0.6100333,-0.7938254,-0.8721639,-0.4971931,-0.857049,-0.7426095
P05771,1.892466,2.183088,2.074162,2.192715,2.105107,2.124506,2.02471,1.967837,1.679942,1.878451,1.942209,2.223518,1.701044,1.780653,2.281978,1.894764,1.921902,1.708208
P06213,-0.29013059,-0.04396192,-0.86143397,-0.50170495,-0.04165209,-0.12290631,-0.58094408,-0.22064233,-0.73097393,-0.30140001,-0.41531413,0.02285435,-0.83263519,-0.57873372,-0.14897421,-0.46526503,-0.49171996,-0.69025062
P06241,0.8898684,1.0922108,1.052339,1.1700357,1.1988425,1.0019292,1.0905995,0.9873383,0.947596,0.9802731,0.9651432,1.0218247,1.0741019,0.9745447,1.0551701,1.1054295,1.0705255,0.9953865
P06396,1.639612,1.708856,1.791849,2.092661,1.898094,2.086787,1.969064,1.797001,2.118475,1.831027,1.653082,1.875026,2.092475,1.966892,1.915447,1.780268,1.616136,1.811699
P06576,1.961199,1.911216,1.969349,1.986509,1.969459,1.914828,2.05931,2.025928,2.164274,1.988948,1.998699,1.806557,2.268224,2.045389,1.949361,2.02713,1.956327,2.021673
P06702,-0.2381762,-0.31401636,-0.51874862,-0.49070439,-0.23011062,-0.4946133,0.27934659,-0.64497158,-0.82372377,-0.26764729,0.26389022,-0.18837775,0.03219377,-0.07767587,-0.37885984,0.285377,-0.29631143,-0.03300455
P06727,0.553497645,0.104356158,0.448399788,-0.490394012,0.361041075,0.332268632,0.825625686,0.078284657,-0.069674538,0.134153215,0.729068568,0.454267066,0.079194734,0.819697646,0.541846231,-0.00027739,-0.286403876,0.455831439
P06730,-0.08444954,-0.22199036,-0.14568823,-0.17547612,-0.19932024,-0.43404772,-0.34135893,-0.23968027,-0.75223473,-0.77314123,-0.52699669,-0.06951939,-0.45935446,-0.17976264,-0.15557658,-0.34667619,-0.68117166,-0.3870765
P06733,1.802568,1.884916,1.943331,1.796308,1.957436,2.330327,2.057744,2.173704,2.230418,1.976879,1.940885,2.158669,1.821462,1.810383,2.191512,1.868629,1.721386,1.78359
P06744,2.032644,1.842521,2.12968,2.280211,2.07956,2.191777,1.929138,2.111553,2.441828,2.252503,1.909449,1.962513,2.486005,2.404023,2.06611,1.917734,1.881617,2.366078
P06748,0.49341216,0.23246322,0.12760384,0.09331137,0.26045719,0.45693204,0.67441921,0.0501388,0.32900406,0.02363684,0.26835245,0.23564977,0.34908869,-0.09455798,-0.23362672,0.4205031,0.57158639,0.332461
P06753,0.45085243,-0.12672064,0.19490302,-0.04369371,-0.09022791,0.0883237,0.34970532,-0.06128151,-0.12350683,-1.29204131,0.58893213,0.61943841,0.67613272,0.11457594,0.32193387,0.46520362,0.24387737,-0.07515935
P06756,-0.026692078,0.01525203,0.005246034,0.210587903,0.208584585,-0.618045499,-0.181889836,0.226891253,0.307177991,-0.027907056,0.078222975,-0.462365691,-0.136836002,-0.227816172,-0.210822184,-0.173515078,0.000944129,-0.32290234
P07099,-0.534398075,-0.139276303,-0.094481478,-1.297405848,0.009394694,0.140803027,-0.382681933,0.068856439,0.149384073,-0.455861357,-0.833091496,-0.270613504,0.013616626,-0.554580301,-0.223507877,-0.009830077,-0.14693428,-0.149965646
P07108,0.21064619,-0.0679977,0.21192519,-0.45507504,-0.11096367,-0.0902515,0.32063602,0.11747367,0.24010472,0.2154915,0.25415411,0.34700185,-0.03771714,0.14727212,0.13836686,0.05694568,0.26094187,0.04086519
P07195,1.914142,1.938306,1.790634,1.779542,2.061386,2.088158,2.078787,2.164072,1.983138,2.089307,2.001191,2.127238,1.723306,1.806832,2.043485,1.860097,2.032362,1.738015
P07196,2.106693,1.767864,1.83205,2.289573,2.150452,1.944105,2.227168,1.643138,1.647394,1.854077,1.626867,1.800357,2.420075,1.936232,1.91124,1.7874,1.499647,1.666911
P07197,2.04152,1.548089,1.67725,2.173015,2.013796,1.746126,2.067206,1.464144,1.497741,1.66009,1.451856,1.610448,2.308128,1.792839,1.730601,1.593052,1.261619,1.432236
P07203,-0.366093754,-0.017956995,-0.18587846,-0.556236624,-0.181346874,0.028948881,-0.003826118,0.018486609,-0.031033955,-0.24049297,-0.305210187,-0.176216312,-0.372186186,-0.340351459,-0.184665236,-0.521919144,-0.112180177,-0.182831719
P07237,-1.16470899,-0.89150438,-0.81118125,-0.75156382,-0.70693997,-0.41849754,-0.53001276,-0.95765677,0.23905697,-0.7927463,-0.73011892,-0.86099632,-0.04772172,-0.34736968,-0.48229978,-0.56155836,-0.97248509,-0.73275494
P07339,0.8690059,1.1563461,0.7400251,0.6448666,1.1170218,1.2823749,1.1166266,0.977279,0.8030532,0.9925001,1.0492505,1.1935288,0.9072371,0.8086973,1.0474852,1.0248878,1.0176319,0.847809
P07355,-0.44078472,-0.66674178,-0.2162371,-0.46456064,-1.21790178,-0.71264269,0.10577495,0.06271746,-0.30102293,-0.13672103,0.6542163,-0.34384721,0.04367275,-0.28637565,-0.86913308,0.32728891,0.14693653,0.02170022
P07384,-0.5999054,-0.57832636,-0.32232711,-0.33640038,-0.56868367,-0.68673138,-0.73413937,-0.55914932,-0.59045539,-0.7973374,-0.89149152,-0.71103557,-0.07858791,-0.58728115,-0.32790236,-0.76426558,-1.25694662,-1.03315861
P07437,2.292571,2.440819,2.452635,2.399612,2.473782,2.188487,2.139469,2.30748,2.225617,2.263786,2.017641,2.292453,2.206591,2.189686,2.290553,2.211652,2.044267,2.109729
P07602,0.7032953,0.5047839,0.3430943,0.3109023,0.5935987,0.7252799,0.8498743,0.5245108,0.3008201,0.7407661,0.7708922,0.798694,0.7452412,0.6277806,0.4421454,0.3461952,0.6742496,0.42729
P07737,0.5364941,0.5048725,0.6150222,0.6553099,0.5011129,0.3679324,0.7869433,0.8030327,1.2114476,0.9193217,0.7052149,0.6135041,1.3525648,1.0791676,0.6007364,0.715168,0.8195192,1.0618409
P07738,-0.4169074,-0.2119535,-0.6063646,-0.3610261,-0.2412448,-0.71762,-0.237358,-0.3760713,-0.6248021,-0.4801279,-0.6552222,-1.2996791,-0.734619,-0.4645911,-0.9556258,-0.5246085,-0.8091148,-0.458786
P07741,-0.54830204,-0.53444042,-0.77532946,-1.07969884,-0.67454965,-0.45728602,-0.68877329,-0.37127867,-0.2687673,-0.22357847,-0.46848251,-0.43541343,0.09774551,-0.02804741,-0.53537759,-0.72458798,-0.16851625,0.05164663
P07814,-0.1972146,-0.5721349,-0.3949464,-0.7755504,-0.5471794,-0.7656936,-1.1342404,-0.5721971,-1.055375,-0.9263054,-1.089239,-0.5600401,-0.4996724,-0.9535263,-0.9650353,-0.8595951,-0.9458407,-0.9736369
P07858,-1.2262498,-0.8723772,-1.3322063,-0.9993699,-0.9023263,-0.3331231,-1.2127679,-1.0171229,-0.6993808,-0.9408584,-0.8195145,-0.8876134,-1.2977321,-1.0821734,-0.6873835,-1.2286242,-1.1231206,-1.0913437
P07900,2.281669,2.296627,2.469428,2.582872,2.201297,2.099746,2.124516,2.228798,2.69306,2.408658,2.130177,2.166435,2.633854,2.474381,2.220685,2.200968,2.250694,2.51234
P07910,1.0673313,1.0936668,1.1557409,1.0258575,1.1590734,1.2179508,1.4302636,1.0321703,1.306971,1.4015209,1.1709398,0.8059983,1.1072421,1.191457,0.9939662,1.3416916,1.2526316,1.2037318
P07919,0.19361376,-0.30190894,-0.17065193,-1.06680007,-0.34920094,-0.14876447,-0.79644035,0.05809952,-0.12420472,-0.04770738,-0.25325243,-0.22038997,-1.21275305,-0.57246452,-0.60909937,-0.79690697,-0.73491983,-0.79856541
P07947,-0.058831656,0.016008029,0.024220302,0.283744294,-0.133528009,-0.036247426,-0.013731784,0.063519546,-0.33471709,-0.279218662,-0.047936901,0.09971453,-0.434672285,-0.039110419,-0.214707098,0.007124487,0.000512437,-0.25347715
P07954,0.8977198,0.6383628,0.5257882,0.2023686,0.8955722,1.0636039,0.9636752,1.1447201,1.4660795,1.1622855,0.7667335,0.9722468,1.1384938,0.8963812,0.9125622,0.5976206,0.8663341,1.0122434
P08123,-1.2040659,-0.8403848,-0.9059117,-0.9113179,-0.2770435,-0.8807868,-0.4968391,-1.0821667,-0.8803229,-0.5944132,-1.1152337,-0.9853696,-1.1152004,-1.4403597,-0.8860281,1.1698967,0.1389806,-1.1613092
P08133,1.156571,1.327846,1.354455,1.444288,1.29338,1.788241,1.796177,1.315632,1.663191,1.583062,1.668491,1.305274,1.780047,1.699017,1.968718,1.524769,1.305797,1.549086
P08134,-0.23876503,-0.30285611,-0.3180603,-0.24034862,-0.46813753,-1.09412754,-0.77357901,-0.09665427,-0.62200961,-0.55406334,-1.09334746,-0.50413847,-0.04965346,-0.24786626,-0.49859195,-0.52632826,-0.30846907,-0.24897264
P08195,-0.26653159,0.05136756,-0.49838495,-0.67575497,-0.08420443,0.0160207,-0.26520337,0.0385521,0.05614627,-0.55996814,-0.21406698,-0.40534636,-0.32428134,-0.41449422,0.09361227,-0.34828706,-0.57805096,-0.52010599
P08237,0.8677491,0.895914,1.190894,0.8337142,1.0108907,1.0487421,0.6899162,0.960547,1.0699538,0.6256092,0.9133229,1.1815325,1.2838234,1.0176839,1.0642876,0.5188082,0.6424722,1.1586506
P08238,1.973357,2.074092,2.105222,2.245409,1.957082,1.723673,1.871741,1.944527,2.263416,2.10309,1.813229,1.725011,2.185973,2.079951,1.755406,1.930208,2.008333,2.133126
P08243,-0.62482149,-0.56486331,-0.7865381,-0.52787708,-0.17475948,-0.41715287,-0.14849376,-0.35274937,-0.99372618,-0.29575975,-0.61859977,0.22059621,-0.68969002,-0.72373741,0.06419213,0.04258519,-0.36482125,-0.47960109
P08247,0.009858483,0.208984885,0.178092716,0.049163753,0.119204695,0.634391933,0.604245872,0.335348332,-0.101128176,0.302918681,0.564126839,0.24090742,-0.076957581,0.331394383,0.074478466,0.490827239,0.296159728,0.34688148
P08559,0.7014351,1.0605808,0.9823091,1.103202,1.4305342,1.730919,1.4856623,1.6891737,1.7089501,1.4227663,1.38346,1.6694864,1.385306,1.1812584,1.7571522,1.3251187,1.3107486,1.2403779
P08572,-0.450373421,-0.274254109,-0.385157417,-0.964454989,-0.409117081,0.170585011,-0.370015844,-0.410276816,-0.0680758,-0.393706441,-0.313737248,-0.002376935,-0.737197207,-1.041880066,0.279345346,-0.903202522,-0.012947363,-1.792717365
P08574,0.57023145,0.68650861,0.49105759,0.21661032,0.74549005,0.76422919,0.076938,0.82515484,0.51968371,0.63319307,0.64404023,0.5967688,0.04116372,0.21534764,0.31774627,0.14076514,-0.04518541,-0.16136869
P08621,-0.583376914,-0.170830849,-0.623008534,-0.156738295,-0.804080922,0.625484154,-0.671607658,0.001403417,-0.700941743,-1.190778444,0.16869744,-0.536783232,-0.762646622,-0.744144239,-0.650629732,-1.316640469,-0.230105545,-1.696921459
P08670,1.116129,1.350211,1.181873,1.560922,1.47345,1.585629,1.083713,1.732036,1.84318,1.87465,1.338296,1.478521,1.835368,1.260671,1.410475,1.642044,1.740237,1.638617
P08754,-0.3074085,-0.2913717,-0.4393114,-0.3804027,-0.3861348,-0.2032123,-0.1755693,-0.3065828,-0.3444268,-0.324359,-0.3663304,-0.3073291,-0.1715124,-0.4651195,-0.1136514,-0.4483608,-0.3176138,-0.3468501
P08758,0.7525003,0.9464995,0.7493356,1.0591322,0.9465955,1.130494,1.1091331,1.3821163,1.2781917,1.160619,1.3660272,0.8751843,1.2705223,0.9678495,0.8339628,1.0114544,1.0977592,1.3106457
P08779,1.8918888,-0.3040715,1.4576789,1.6823796,0.2472623,1.456209,0.9105294,-0.8410095,-0.2475106,1.3924053,1.8124205,0.4920033,0.5530406,0.148644,1.2831328,1.1376775,0.3383354,0.3929121
P09012,-1.3840429,0.5423583,-0.7350221,-1.0523145,0.3670443,0.7300891,0.4600545,0.5833807,-0.2271987,0.3554094,0.3464608,-0.3457972,-0.970063,-1.0077054,-0.7524166,0.2903273,0.7738844,-0.5476911
P09104,1.824189,1.829617,1.891218,1.789896,1.919037,2.309273,2.102285,2.081911,1.958224,1.900834,1.860953,2.116595,1.73643,1.774528,2.168943,1.859303,1.763946,1.680913
P09211,0.7869573,1.0065319,0.7166594,0.6884323,0.8813631,0.863571,1.13511,1.187035,1.2550198,1.1436903,0.9935848,0.9514795,1.2778334,1.0680476,0.9666012,0.8467511,0.9672676,1.0957274
P09382,0.7934969,0.729212,0.6002741,0.658558,0.6583769,0.7632974,0.9536972,0.7222865,0.9141337,0.8906758,1.1187162,0.6681329,1.2058003,1.0104067,0.8407448,0.9208052,1.0056585,0.8811136
P09417,1.1944955,1.0528582,1.1934963,1.303334,0.9496294,1.4893244,1.7749033,1.1948527,0.9584548,1.3886575,1.399994,1.4426456,1.0811443,1.3000118,1.5853725,1.5659481,1.5479967,1.1625139
P09455,-0.152413312,-0.169029519,-0.067220086,0.136223848,-0.071207712,-0.126347171,0.296904169,0.118595826,0.498785044,0.448876552,0.041131882,0.173418775,0.922959644,0.515647263,-0.004409101,0.137352267,0.291259493,0.469209872
P09471,2.316481,2.42723,2.387958,2.419631,2.480574,2.673723,2.53374,2.47632,2.449351,2.529305,2.413133,2.464402,2.452389,2.357542,2.598091,2.410552,2.439207,2.445
P09488,0.33092889,0.13723615,0.09650157,-0.19792388,0.01861529,-0.65860454,0.29088214,-0.45407658,-0.00809266,-0.4298164,-0.83214024,0.36466632,0.52242224,0.42166468,-0.36655366,-0.436706,0.3012832,0.46976588
P09493,-1.2477218,-0.8563654,-1.4090539,-1.4207446,-0.916085,-1.1053722,-0.8528512,-0.9401053,-1.5719219,-0.9270584,-0.4342491,-0.8357772,-0.359012,-0.6052745,-1.010574,-0.6093443,-0.7793507,-0.9593792
P09496,-0.72462695,-0.1860963,-0.6342315,-1.49700885,-0.62858302,-0.5834898,-0.58865946,-0.78015185,-0.50294876,-0.52489728,-0.06415507,-0.61696167,-0.68053726,-0.8404845,-0.4977422,-0.64059658,-0.62551332,-1.55679796
P09497,-1.0778556,-0.529459,-0.7687095,-1.0063374,-1.100625,-0.570161,-0.9118751,-0.628403,-0.6161961,-0.7471581,-0.7198306,-0.7324297,-0.9561567,-1.1008941,-0.796016,-0.9247561,-0.9625559,-0.9202619
P09525,-0.8533017,-1.1708691,-1.2715934,-1.0953396,-1.1092517,-0.9675097,-0.7369005,-1.1144025,-0.9715581,-1.2027859,-0.7993067,-0.9288886,-0.8191094,-1.0912484,-1.3540146,-0.8261639,-0.9526349,-1.135032
P09543,2.974859,2.775325,2.945063,3.345095,2.92656,3.019176,3.206363,2.882585,2.751759,2.960459,2.778395,2.913387,2.982889,2.908606,3.078413,2.98488,2.887732,2.678484
P09622,1.286328,1.342899,1.363676,1.159311,1.292493,1.386326,1.382991,1.425962,1.325414,1.508589,1.429916,1.307615,1.592463,1.602767,1.462261,1.353359,1.556329,1.566774
P09651,1.423693,1.621788,1.450916,1.447809,1.572968,1.341284,1.789678,1.625857,1.668327,1.675407,1.710418,1.142698,1.48559,1.519552,1.200352,1.724553,1.691191,1.58059
P09661,-1.511376,-0.9085217,-1.2051172,-1.009227,-1.4287729,-0.7737061,-0.9245903,-0.2538576,-0.4679495,-0.7908246,-0.3604913,0.1548329,-0.9184522,-0.9596288,-0.4987534,-1.9106062,-1.5268349,-0.9194399
P09669,0.125508156,0.030197971,-0.514335977,-0.759541902,0.001122401,0.06160223,-0.080615157,0.276142288,0.086442987,0.117974821,-0.218282951,-0.102367,-0.379320319,0.018642421,-0.09010316,-0.134162682,-0.161641401,-1.012840009
P09874,-0.818583,-0.8502175,-0.6350341,-0.5174613,-0.6389523,-0.6987726,-0.3550566,-0.7766786,-0.7423718,-0.2994544,-0.9269411,-0.7074445,-0.3868832,-0.6505115,-0.6145411,-0.2939188,-0.4382144,-0.7945822
P09936,2.240796,2.100702,1.911758,2.182034,2.220409,2.04251,2.043583,2.230179,2.440409,2.507632,2.118776,1.976744,2.489817,2.520558,1.904827,2.09717,2.198421,2.500596
P09960,-0.66594906,-1.4849848,-0.65778169,-0.47302099,-0.45991431,-0.5940432,-0.1633766,-0.48610642,0.72950142,-0.72770578,-0.45332104,-0.66699005,0.04267925,-0.22123932,-0.42770558,-0.56846468,-0.42954143,-0.15251271
P09972,1.971761,2.037092,2.052929,1.955499,2.132177,2.380346,2.272211,2.260166,2.070894,2.137365,2.120221,2.203737,1.99627,1.916562,2.269332,1.93241,1.915226,1.901421
P0C0L4,-0.87919705,-0.04938686,-0.61937616,-0.49619196,-0.71610514,0.23063182,-0.29005912,0.07268306,0.5609995,0.32842823,-0.45275686,-0.79603124,-0.48951729,-1.0939889,-1.94198748,-0.61961714,0.49886401,-0.40100205
P0CG30,-1.08564304,-0.56581659,-1.0838298,-0.7519811,-1.29491616,-0.43426817,-0.81068651,-0.28324035,-0.01981808,-0.6716177,-0.43558261,-0.88500042,-0.33818678,-0.45739381,-0.64327058,-0.83788359,-0.79007942,0.15360331
P0DMV9,1.354268,1.404472,1.483793,1.580403,1.470367,1.730919,1.558573,1.573154,1.748538,1.577193,1.477377,1.646959,1.512191,1.474401,1.662241,1.479339,1.555522,1.574547
P0DOY3,0.1453212,0.48505842,0.28009923,0.69575124,0.44357596,-0.15036717,0.65006194,0.36467343,0.08071772,0.25972301,0.65445234,0.75888147,-0.11575715,-0.21927875,0.2297964,0.5701905,0.73795019,0.16446583
P0DP25,1.2260539,1.2571986,1.0084008,0.8550467,1.1784478,1.0218327,1.4419306,1.1657077,1.065873,1.3995745,1.4114851,1.4006356,1.2163154,1.3251363,1.200561,1.3435968,1.3649944,1.1514658
P0DP58,0.143423013,-0.072593564,-0.205036857,-0.288905254,-0.451023253,-0.428971613,0.022848457,-0.245615517,-0.532797416,-0.190916535,-0.522812297,0.003618022,-0.497669486,-0.350843109,-0.607358848,0.128139758,-0.42796643,-0.601409432
P0DPH7,-0.0947511,-0.4667555,-0.01827512,-0.19122975,-0.47266109,-0.25256158,-0.20788616,-0.34820696,-0.27644277,-0.36864719,0.055749,-0.12784637,-0.20247358,-0.04974389,-0.22085347,-0.02276507,0.31159353,0.0617991
P0DPI2,1.818364,1.718278,1.474245,1.62644,1.863134,1.310525,1.733361,1.705075,1.803603,2.04501,1.858669,1.222063,1.807123,1.752382,1.264519,1.86338,1.861194,1.765154
P10109,-0.34156326,-0.77748452,-0.79032648,-1.07560971,-0.81188264,-1.17304236,-0.35212099,-0.73448729,-0.29129606,-0.13992567,-0.18061568,-1.36146501,-0.12809975,-0.07674028,-0.59809185,-0.84776014,-0.14207485,-0.36678926
P10114,0.9733372,1.1572345,0.9623701,1.0288828,1.1178699,1.0646654,0.9552665,1.0442977,0.9136901,1.1942361,0.9552699,1.1429976,1.1244562,1.0230767,1.184791,1.0051972,1.0085876,1.0583569
P10253,-1.2573543,-1.0740854,-1.1491005,-1.0314456,-1.0307439,-0.6365001,-1.3119627,-1.1393014,-1.3555537,-1.3194865,-1.0638237,-1.1424075,-0.9448398,-1.0744562,-0.7854942,-1.088953,-0.9520869,-1.6309741
P10301,-0.8244198,-0.9633571,-0.942524,-0.9053532,-0.8546958,-0.8029678,-0.9159485,-0.4828096,-0.3359436,-0.8368744,-0.9350626,-0.5778717,-0.7716387,-0.7876006,-0.586342,-0.7700027,-0.4352256,-0.3192877
P10412,-1.2666785,-1.200458,-1.2009142,-1.1848844,-1.135055,-1.1286597,-0.7316965,-1.4080087,-0.6531632,-0.7838027,-1.4243927,-1.1044651,-0.9002153,-1.0268252,-1.2149491,-1.1314086,-0.8744939,-1.1023927
P10515,1.65371,1.907225,1.804457,1.704872,1.99761,2.207303,2.047263,2.029784,1.874144,1.881524,1.830748,2.137721,1.752286,1.844172,2.291056,1.866316,1.825423,1.777316
P10586,0.32091893,0.610151653,0.485490959,0.483722666,0.535044244,0.502802826,-0.224289285,0.449652103,0.042494805,0.31039836,-0.151757178,0.287135265,-0.096598221,-0.080776279,0.549722662,0.006011876,-0.175039252,-0.222450075
P10599,0.5034453,0.348098,0.3852526,0.1759139,0.2922412,0.1676998,0.5874183,0.3679645,0.3047223,0.3603855,0.5670994,0.6651301,0.5689422,0.4127186,0.236567,0.3850898,0.4322305,0.3367444
P10606,0.7525003,0.7207457,0.7600526,0.1841671,0.6413131,0.8417824,0.7403804,0.8994338,0.7560497,1.0666507,0.7974249,0.301869,0.673348,0.7992986,0.6529557,0.5260596,0.716323,0.5531378
P10619,-0.8152694,-0.605996,-0.7716394,-0.7158294,-0.6145224,-1.0678355,-0.7096366,-0.6957162,-0.8929217,-1.2563484,-0.9539097,-0.6794905,-0.8911592,-0.850971,-0.7605525,-0.7566005,-1.2005654,-1.6187019
P10636,0.6352705,1.9917162,0.5522895,0.2885493,2.0846709,2.4658114,1.4809174,1.9360787,2.4849445,2.1345333,2.1563832,0.5331901,2.3336419,1.1447666,0.9395795,1.395471,2.5862616,2.0950308
P10644,0.6569611,0.4642969,0.8347355,0.8905037,0.2329899,0.5379993,0.5045249,0.4931695,0.5790742,0.503861,0.2183131,0.3809819,0.6601996,0.4854917,0.6888477,0.3525491,0.8199589,0.4289987
P10746,-0.25305962,-0.82282347,-0.47541103,-0.07265566,-0.44702064,-0.8106263,-0.74241516,-0.77554221,-0.33560999,-0.87130334,-0.65130663,-0.76294644,-0.33626274,-0.3393161,-0.78812844,-0.54773235,-0.53850079,-0.29694692
P10768,-0.28027716,0.08649991,0.01371095,-0.16675411,-0.07327877,0.26442231,0.49588305,0.25657423,0.27500923,0.0394603,0.46720714,0.36646305,0.4450722,0.2246801,0.07877052,0.1978059,0.38517716,0.17792081
P10809,1.041462,1.085144,1.42192,1.039267,1.292399,1.279486,1.223339,1.286326,1.029029,1.107493,1.070029,1.284409,1.257631,1.153638,1.420033,1.152006,1.154797,1.079897
P10909,1.029109,1.436314,1.115119,1.040888,1.360993,1.736387,1.483818,1.362313,1.579406,1.756493,1.474981,1.092401,1.113789,1.059631,1.011472,1.285096,1.581511,1.391055
P10915,0.83590457,-0.13285693,0.5340613,0.21561236,0.39450805,1.01767252,1.13467468,0.62653494,-0.42909787,-0.40271343,-0.90266596,0.18430768,-0.50863365,-0.68919676,0.52552765,-1.28331647,-1.62275319,-0.08534018
P11021,0.7035864,0.7817089,0.8966058,0.9208826,0.7084734,0.9442737,0.6598977,0.749458,0.9868096,0.7102169,0.631983,1.0121339,0.9025063,0.6309914,0.9063059,0.7362679,0.7712041,0.7789716
P11047,0.8313212,0.788953,0.566725,1.0663145,0.7702458,1.368332,0.7682671,0.8526021,0.6194766,0.783949,0.7287372,1.3719153,0.4153961,0.2316616,1.4195436,0.4714615,0.7099493,-0.1257799
P11137,2.003241,1.964071,2.051194,1.766184,2.107427,1.788594,1.777543,1.864665,1.876409,1.9275,1.825008,1.596437,1.642635,1.653514,1.799839,1.818577,1.587749,1.717638
P11142,2.061875,2.209288,2.189864,2.280864,2.210384,2.323133,2.159521,2.14533,2.291945,2.180117,2.071151,2.354428,2.244872,2.164257,2.44424,2.085607,2.07052,2.173741
P11172,-0.2634528,-0.31655325,-0.01226073,-0.19436652,-0.75936388,-0.88981611,-0.32323572,-0.33419327,-0.24093024,-0.20676382,-0.05706999,-0.6211076,-0.0375156,-0.11654151,-0.81527156,-0.11719809,-0.23537572,-0.26467221
P11177,0.845165,1.407807,1.010749,1.213665,1.633917,1.797607,1.744678,1.788961,1.930383,1.728775,1.662279,1.718591,1.60991,1.607569,1.773495,1.596988,1.545013,1.622295
P11182,1.0563323,1.3397146,1.2010511,1.1723005,1.2679847,1.3561962,1.458347,1.3011495,1.1692442,1.2223516,1.3243594,0.9361334,0.8654453,1.0248853,1.2779101,1.2474832,1.342089,1.1063088
P11216,1.798217,1.856632,1.92775,1.89664,1.971587,2.056622,1.909799,1.88794,1.880712,1.82546,1.753249,1.690271,1.943027,1.743906,1.918846,1.790829,1.672572,1.772948
P11217,0.52930083,-0.13038945,0.82387701,0.56569911,0.26873701,0.26336926,-0.27608804,0.30444465,0.95008319,-0.09132014,0.5004282,0.62503862,1.10483064,0.64353556,0.59693732,0.05797082,0.46418024,0.8608535
P11233,0.5486143,0.6270344,0.4113434,0.6229416,0.7170632,0.7851037,1.161114,0.5822312,0.5046468,0.7201945,0.789763,0.6581987,0.672207,0.7677964,0.9217229,0.9320623,0.8915548,0.6558627
P11274,0.38589168,0.58030261,0.42657912,0.44510684,0.57880491,0.71002353,0.59919871,0.49233935,0.08895276,0.30796594,0.41671084,0.87258848,0.08139341,-0.02710698,0.86646607,0.49036824,0.40145918,0.03255503
P11413,-0.5802045,-0.5408416,-0.750624,-1.1036079,-0.5899028,-0.1859233,-0.1459642,-0.5212501,-0.0243748,-0.4000103,-0.7458058,-1.7344813,-0.666331,-0.8037546,-1.4449498,-0.796907,-0.9544833,-0.233004
P11498,1.927333,2.173557,2.17791,2.113388,2.126104,2.313708,2.195924,2.171126,1.842165,2.116582,2.009994,1.877717,1.765408,1.707168,2.26289,1.919399,1.901355,1.666527
P11532,0.43094184,0.29783055,-0.40590275,0.41421276,-0.77755084,0.79408071,0.3780023,0.26850094,0.09232573,0.41087061,0.19854061,-0.21229406,0.17294573,0.0778163,0.25511565,0.27065012,0.30230068,-0.12100854
