SwissProt_Accessions,geneName,DISGENET_Score,Standard_Score,Pubpular_Score,CTD_Score,DH_Score,DP_Score,DC_Score,HP_Score,HC_Score,PC_Score,CTD_Marker,Edager_Marker,BIONDA_Marker,Dis_2_Marker
P10912,GHR,,0.092493645,0.462277774,0.145639565,,,,0.306062105,0.461256444,0.435656911,0,0,0,0
P01286,GHRH,,0.106398649,0.419533088,0.221380335,,,,0.34196164,0.415843297,0.601838797,0,0,0,0
P17302,GJA1,0.609728586,,0.30513768,0.820651378,,0.72201261,1.110920529,,,0.739100982,0,0,0,0
P29033,GJB2,0.585249558,0.010238302,0.324007642,0.559338161,0.114951912,0.751467239,1.05628624,0.003335029,0.10310235,0.753293894,0,0,0,0
P16278,GLB1,,,0.249388516,0.157108271,,,,,,0.542725632,0,0,0,0
P08151,GLI1,0.585249558,,0.486614967,0.577416561,,0.970863229,1.076569211,,,0.97167317,0,0,0,0
P35754,GLRX,,,0.459745685,0.548102487,,,,,,0.94193291,0,0,0,0
O94925,GLS,,,0.466985379,0.205857817,,,,,,0.561996486,0,0,0,0
P15104,GLUL,,,0.371594486,0.490525088,,,,,,0.833513417,0,0,0,0
P29992,GNA11,,,0.505244512,0.350235308,,,,,,0.799615252,0,0,0,0
P50148,GNAQ,,,0.362988794,0.814351522,,,,,,0.817583165,0,0,0,0
O95467,GNAS,0.248629879,,0.336560414,0.747061763,,0.686345474,0.643876229,,,0.773942552,0,0,0,0
P19086,GNAZ,,0.065381137,0.534632028,0.201522148,,,,0.247001237,0.272773307,0.548111159,0,0,0,0
P01148,GNRH1,0.533150583,,0.233191373,,,0.606397418,,,,,,0,0,0
P30968,GNRHR,0.489775685,,0.414775416,0.342019414,,0.893646249,0.79029034,,,0.810418274,0,0,0,0
Q8NBJ4,GOLM1,,,0.481968054,0.210148865,,,,,,0.568352212,0,0,0,0
Q9H4A6,GOLPH3,,,0.379111724,0.222763232,,,,,,0.617253013,0,0,0,0
P17174,GOT1,,,0.483067319,0.508995776,,,,,,0.977550679,0,0,0,0
P00505,GOT2,0.528064686,,,0.171404864,,,0.489180726,,,,0,0,0,0
P21695,GPD1,,,0.524194152,0.153863561,,,,,,0.452832716,0,0,0,0
P06744,GPI,,,0.318860376,0.586170062,,,,,,0.743664241,0,0,0,0
Q13491,GPM6B,,0.220621586,0.633632698,0.597562659,,,,0.585258259,0.583324924,1.094881738,0,0,0,0
Q9NPR9,GPR108,,,0.667355611,0.24559674,,,,,,0.629812295,0,0,0,0
Q8IZ08,GPR135,,0.036055606,,0.681741444,,,,,0.222828992,,0,0,0,0
Q6DWJ6,GPR139,,,0.617872973,0.322919444,,,,,,0.748706878,0,0,0,0
P24298,GPT,,,0.072930614,0.3749137,,,,,,0.247117424,0,0,0,0
P07203,GPX1,0.62353856,0,0.421632214,0.406291478,0.104662499,0.885986326,0.865747798,0.003709326,-0.003961042,0.900859746,0,0,1,0
P22352,GPX3,,,0.414956347,0.519968596,,,,,,0.888039119,0,0,0,0
P62993,GRB2,0.546960557,,,0.174516394,,,0.495712548,,,,0,0,0,0
P42262,GRIA2,,,0.317335603,0.217203908,,,,,,0.634812193,0,0,1,0
Q9ULK0,GRID1,,0.128356341,,0.28664065,,,,,0.437800375,,0,0,0,0
A4D2P6,GRID2IP,,0.135482427,0.649007024,,,,,0.429374607,,,,0,0,0
O15499,GSC2,0.298330678,0.101872109,0.64216256,,0.352984403,0.711737737,,0.358542548,,,,0,0,0
P49841,GSK3B,,,0.11176144,0.608652225,,,,,,0.372494202,0,0,0,0
P00390,GSR,,0.004513891,0.33051107,0.35829243,,,,-0.020540182,-0.008108543,0.815882168,0,0,0,0
Q9Y2Q3,GSTK1,,,0.29064365,0.161928476,,,,,,0.525179175,0,0,0,0
P09488,GSTM1,0.628624457,0.082081056,0.452692959,0.417691263,0.311576835,0.92561168,0.880607874,0.277344144,0.275045429,0.906756467,0,0,0,0
P28161,GSTM2,,,0.451207109,0.100045778,,,,,,0.325182438,0,0,0,0
P21266,GSTM3,0.566353688,0.049261354,0.563778014,0.51520348,0.213865737,1.06345429,1.007337301,0.213053361,0.198545325,1.007657594,0,0,0,0
P46439,GSTM5,,,0.577839679,0.172963532,,,,,,0.494089078,0,0,0,0
P78417,GSTO1,,,0.507329592,0.535252684,,,,,,1.002352961,0,0,0,0
P09211,GSTP1,0.365719169,0.109772647,0.483292845,0.3749137,0.357126273,0.826583784,0.861538111,0.351187892,0.355530057,0.839805854,0,0,1,0
P30711,GSTT1,0.53834978,0.133500265,0.507688629,0.703219657,0.409830182,1.002292711,1.026886944,0.407937377,0.43689366,0.991274301,0,0,1,0
Q13889,GTF2H3,,,0.491067981,0.226884614,,,,,,0.59878384,0,0,0,0
Q9UBP9,GULP1,,,0.564376723,0.189734985,,,,,,0.525766104,0,0,0,0
P08236,GUSB,,,0.412832253,0.152231688,,,,,,0.456422988,0,0,0,0
Q96D42,HAVCR1,,0.008644069,0.335989776,0.200066848,,,,0.000681293,-0.044179593,0.588733774,0,0,0,0
Q8TDQ0,HAVCR2,,,0.381881622,0.366196802,,,,,,0.859213436,0,0,0,0
P14317,HCLS1,,,0.528880767,0.269718897,,,,,,0.669829267,0,0,0,0
Q13547,HDAC1,,,0.210611639,0.743513289,,,,,,0.582126372,0,0,0,0
Q8WUI4,HDAC7,,,0.46798896,0.200066848,,,,,,0.550444496,0,0,0,0
Q8TDG4,HELQ,,,0.603042581,0.230965656,,,,,,0.601541866,0,0,0,0
Q14469,HES1,0.762305505,0.036922824,0.401024659,0.508300291,0.257841352,0.862067805,0.993946066,0.1310976,0.161276135,0.871243092,1,0,0,0
Q9Y5J3,HEY1,,0.011880675,,0.169840348,,,,,-0.023786895,,0,0,0,0
Q30201,HFE,0.585249558,,0.244253402,0.817015704,,0.624070547,1.084262152,,,0.649012111,0,0,0,0
P14210,HGF,0.604642689,0.042000687,0.3438549,0.111018598,0.208070702,0.779830994,0.370106984,0.139759283,0.257575773,0.365489684,0,0,1,0
O14964,HGS,,0.058549511,0.47614943,0.2143962,,,,0.215099014,0.232728646,0.577242034,0,0,0,0
Q16665,HIF1A,0.628624457,0.002590058,0.344091916,0.036082447,0.114303409,0.779520002,0.20201477,-0.023200216,-0.093054776,0.117203774,0,0,0,0
Q9Y2N7,HIF3A,,,0.502506271,0.202972386,,,,,,0.552514171,0,0,0,0
Q9Y5L2,HILPDA,,0.185625757,,0.177604876,,,,,0.666000941,,0,0,0,0
Q9H2X6,HIPK2,,,0.470374948,0.166693592,,,,,,0.481466698,0,0,0,0
P54198,HIRA,0.566353688,,0.493683536,0.232317174,,0.981543373,0.603594726,,,0.608435967,0,0,0,0
P04439,HLA-A,0.585249558,,0.04036825,0.201522148,,0.196954844,0.548512935,,,0.149851619,0,0,1,0
P10321,HLA-C,,0.000640575,,0.215802417,,,,,-0.094699844,,0,0,0,0
P01920,HLA-DQB1,0.604642689,,0.10549565,0.643286271,,0.358052972,1.10206809,,,0.366532284,0,0,1,0
P01911,HLA-DRB1,0.62353856,,0.146694417,0.615167094,,0.447353192,1.114574032,,,0.446127052,0,0,0,0
P04035,HMGCR,,,0.263171471,0.422849388,,,,,,0.678424562,0,0,0,0
P82970,HMGN5,0.37490868,,0.591317801,,,0.824740065,,,,,,0,0,0
O75330,HMMR,,,0.448294094,0.576826408,,,,,,0.923901337,0,0,0,0
P41235,HNF4A,,,0.188746577,0.138941539,,,,,,0.556371501,0,0,0,0
P09651,HNRNPA1,,,0.342376594,0.218600704,,,,,,0.624470265,0,0,0,0
P07910,HNRNPC,0.432093553,,0.464968479,0.239009824,,0.922617442,0.632109389,,,0.625026337,0,0,0,0
P31260,HOXA10,0.508671556,,0.442500961,0.653237653,,0.926394682,0.992975555,,,0.911875794,0,0,0,0
O43365,HOXA3,0.432093553,0.091471466,0.56271822,,0.301751419,0.904558585,,0.317729162,,,,0,1,0
P31267,HOXA6,,0.223857841,0.708142091,,,,,0.59857432,,,,0,0,0
P31268,HOXA7,0.413197682,,0.493819519,0.246901727,,0.890656157,0.651911388,,,0.634648139,0,0,1,0
P31269,HOXA9,0.51884335,0.063049698,0.597547464,0.229609742,0.237073637,1.00834529,0.600970884,0.258169276,0.243896992,0.599041951,0,0,1,0
P28356,HOXD9,,0.068464539,,0.311917668,,,,,0.237626933,,0,0,0,0
P00738,HP,,,0.308348623,0.529999788,,,,,,0.732222051,0,0,0,0
O60760,HPGDS,0.633710354,,0.488410305,0.195670219,,0.969499187,0.541229465,,,0.539446499,0,0,1,0
P00492,HPRT1,0.566353688,,,0.576235418,,,1.06517911,,,,0,0,0,0
P02790,HPX,,,0.519227481,0.221380335,,,,,,0.585929732,0,0,0,0
P01112,HRAS,0.604642689,0.047808377,0.390776975,0.693512607,0.222745305,0.845788083,1.100670095,0.166343472,0.254757463,0.844719286,0,0,0,0
P28845,HSD11B1,,,0.378345207,0.521994234,,,,,,0.837350937,0,0,0,0
P14061,HSD17B1,,,0.524412518,0.148948654,,,,,,0.442400288,0,0,0,0
P37059,HSD17B2,,,0.465343689,0.783863697,,,,,,0.944307242,0,0,0,0
P56937,HSD17B7,,,0.52551225,0.152231688,,,,,,0.449419254,0,0,0,0
Q00613,HSF1,0.546960557,,0.305561524,0.511766172,,0.726037612,1.005857593,,,0.730266975,0,0,0,0
P07900,HSP90AA1,,,0.09121194,0.100045778,,,,,,0.562968913,0,0,0,0
P14625,HSP90B1,,,0.327890498,0.116398584,,,,,,0.385545303,0,0,0,0
P04792,HSPB1,,0.14862106,0.395909097,0.084951166,,,,0.451145953,0.424034542,0.283165354,0,0,0,0
P10809,HSPD1,,,0.259051663,0.096323047,,,,,,0.353898113,0,0,0,0
P05362,ICAM1,,,0.208652168,0.57564359,,,,,,0.561275092,0,0,0,0
P13598,ICAM2,,,0.425057926,0.191226733,,,,,,0.539851339,0,0,0,0
Q9UMF0,ICAM5,,,0.536614216,0.272178745,,,,,,0.673207384,0,0,0,0
P41134,ID1,,,0.349534223,0.51520348,,,,,,0.796899038,0,0,0,0
O75874,IDH1,,0.12086622,0.298760713,0.549365952,,,,0.410046239,0.383041299,0.715126777,0,0,0,0
P14902,IDO1,0.585249558,,0.27286967,0.330451524,,0.671652567,0.76109483,,,0.734173296,0,0,0,0
Q6ZQW0,IDO2,0.451486683,,0.511579103,,,0.937411548,,,,,,0,0,0
P35475,IDUA,,,0.3753779,0.287823468,,,,,,0.738249953,0,0,0,0
P40305,IFI27,,,0.281181895,0.165111264,,,,,,0.539244296,0,0,0,0
P09914,IFIT1,,,0.377473971,0.148948654,,,,,,0.4562492,0,0,0,0
O14879,IFIT3,,0.072310096,0.442826694,,,,,0.248975717,,,,0,0,0
P01563,IFNA2,0.604642689,,0.25345041,,,0.639648531,,,,,,0,0,0
P01574,IFNB1,0.585249558,0.001376726,0.155002796,0.157108271,0.089525313,0.459144164,0.463368024,-0.116466639,-0.115579305,0.651285451,0,0,0,0
P01579,IFNG,,,0.029281127,0.668681756,,,,,,0.201204128,0,0,0,0
P05019,IGF1,0.614814484,0.282289287,0.349123246,0.884029269,0.686451971,0.78706823,1.122414908,0.740860197,0.718340919,0.809853715,0,0,0,0
P08069,IGF1R,0.604642689,0.108863263,0.323796199,0.494860757,0.365420012,0.750324421,0.979149354,0.365059159,0.349765627,0.761573172,0,0,1,0
P01344,IGF2,0.635158073,0.26327866,0.474175505,0.509690102,0.656533924,0.952053952,0.994929748,0.66650897,0.661068802,0.96640837,0,0,1,0
Q9NZI8,IGF2BP1,0.513757453,0.29755415,0.552334762,0.624225639,0.71722164,1.007458943,1.000350101,0.712967225,0.710296827,1.045074151,0,0,0,0
P11717,IGF2R,,,0.430950343,0.150593402,,,,,,0.449882137,0,0,0,0
P08833,IGFBP1,,,0.220609001,0.517933068,,,,,,0.584602263,0,0,0,0
P18065,IGFBP2,0.546960557,0.065258152,0.366717785,0.135551739,0.249747662,0.817347098,0.415022121,0.222524948,0.352881918,0.425693798,0,0,0,0
P17936,IGFBP3,,0.06121828,0.268383058,0.704091012,,,,0.220361879,0.288673005,0.669424424,0,0,0,0
P22692,IGFBP4,,,0.368502525,0.559953575,,,,,,0.81842004,0,0,0,0
P24593,IGFBP5,0.513757453,,0.437607233,0.533945651,,0.919083293,1.010226307,,,0.915660291,0,0,0,0
P24592,IGFBP6,0.508671556,0.057705133,0.429580943,0.157108271,0.220168323,0.909520217,0.459504039,0.204009505,0.280198849,0.464947102,0,0,0,0
Q16270,IGFBP7,0.546960557,,0.53719782,,,1.035711763,,,,,,0,0,0
P22301,IL10,,,0.08896237,0.559338161,,,,,,0.311107477,0,0,0,0
Q13651,IL10RA,,,0.413802878,0.182195121,,,,,,0.523213824,0,0,0,0
Q08334,IL10RB,,,0.460827251,0.201522148,,,,,,0.554347398,0,0,0,0
Q14626,IL11RA,,,0.536257356,0.253366091,,,,,,0.641482959,0,0,0,0
P29459,IL12A,,,0.318681906,0.492698558,,,,,,0.754037141,0,0,0,0
P35225,IL13,0.585249558,,0.1463176,0.484673159,,0.441527568,0.968490899,,,0.436324199,0,0,0,0
Q14627,IL13RA2,,0.125987304,0.433294604,0.594177446,,,,0.391108672,0.400381418,0.903016373,0,0,0,0
Q14005,IL16,,,0.373724813,0.576235418,,,,,,0.824240519,0,0,0,0
Q16552,IL17A,,,0.030473615,0.491250838,,,,,,0.136358817,0,0,1,0
P01583,IL1A,,,0.074603903,0.042513573,,,,,,0.36481063,0,0,0,0
P01584,IL1B,0.648017588,,0.17151223,0.383452082,,0.498626519,0.834366377,,,0.507439375,0,0,0,0
Q01638,IL1RL1,,,0.349288483,0.148948654,,,,,,0.464792811,0,0,0,0
P18510,IL1RN,,,0.103947412,0.107392983,,,,,,0.594141939,0,0,0,0
P60568,IL2,0.604642689,,0.132174184,0.430468865,,0.414990911,0.898573923,,,0.406436965,0,0,0,0
P08700,IL3,,,0.082855335,0.182195121,,,,,,0.367504606,0,0,0,0
P05112,IL4,,,0.228984712,0.605356215,,,,,,0.598194332,0,0,0,0
P24394,IL4R,,,0.366944995,0.591905271,,,,,,0.813527555,0,0,0,0
P05113,IL5,,,0.248353129,0.483197252,,,,,,0.638778012,0,0,0,0
P05231,IL6,0.582918103,0.037496284,0.212338149,0.649285556,0.188571921,0.568124776,1.078016505,0.130062017,0.213496072,0.57222321,0,0,1,0
P08887,IL6R,,,0.237444004,0.150593402,,,,,,0.535753937,0,0,0,0
P40189,IL6ST,,,0.275085986,0.148948654,,,,,,0.501674688,0,0,0,0
P13232,IL7,,,0.163348678,0.590764523,,,,,,0.476283027,0,0,0,0
Q13418,ILK,,,0.351297618,0.189734985,,,,,,0.559360759,0,0,0,0
Q9H160,ING2,0.489775685,,0.524584468,0.229609742,,0.982915,0.603967347,,,0.600538858,0,0,0,0
O95050,INMT,,,0.608622778,0.174516394,,,,,,0.499609155,0,0,0,0
P01308,INS,0.62353856,0.002342332,0,0.458058823,0.111126297,0.104662499,0.932614402,-0.205935615,0.030288733,0.02192263,0,0,0,0
P51460,INSL3,,,0.447052945,0.633091555,,,,,,0.918283765,0,0,0,0
P06213,INSR,,,0.213387247,0.525348582,,,,,,0.570763235,0,0,0,0
O43187,IRAK2,,,0.520718072,0.230965656,,,,,,0.603272576,0,0,0,0
Q02556,IRF8,,,0.424785986,0.585013492,,,,,,0.892701269,0,0,0,0
P35568,IRS1,,,0.160865984,0.105568284,,,,,,0.486459065,0,0,0,0
P17301,ITGA2,,0.039731444,,0.568475337,,,,,0.18938089,,0,0,0,0
P26006,ITGA3,0.528064686,0.074428595,0.517093147,0.5714771,0.268843765,1.015156067,1.021852707,0.266598401,0.278807827,1.008958729,0,0,0,0
P05556,ITGB1,0.566353688,,0.202260086,0.520644903,,0.549349248,1.013765134,,,0.55002559,0,0,0,0
P05107,ITGB2,,,0.247873622,0.128688323,,,,,,0.464475211,0,0,0,0
Q08881,ITK,,,0.229410712,0.233664326,,,,,,0.725042332,0,0,1,0
P78504,JAG1,0.566353688,,0.312751303,0.549996252,,0.735567797,1.047814012,,,0.736928124,0,0,0,0
P23458,JAK1,0.546960557,,0.393009498,0.563017095,,0.854173,1.044760073,,,0.85227043,0,0,0,0
O60674,JAK2,0.604642689,,,0.105568284,,,0.358212437,,,,0,0,0,0
P52333,JAK3,0.126278801,,0.404788868,0.32831335,,0.39470283,0.413036361,,,0.792787374,0,0,0,0
P05412,JUN,,,0.105231805,0.686762166,,,,,,0.376795986,0,0,0,0
P17275,JUNB,,,0.179151144,0.096323047,,,,,,0.425128034,0,0,0,0
Q8IYT4,KATNAL2,,0.199343121,0.649584993,,,,,0.549439275,,,,0,0,0
Q9H252,KCNH6,0.298330678,,0.584774849,,,0.712195557,,,,,,0,0,0
Q9Y2W7,KCNIP3,0.489775685,,,0.277055329,,,0.687262764,,,,0,0,0,0
Q12791,KCNMA1,0.585249558,,0.412192132,0.168269939,,0.876036902,0.485463813,,,0.49309011,0,0,1,0
P41229,KDM5C,,,0.505573182,0.233664326,,,,,,0.609528332,0,0,0,0
P35968,KDR,0.609728586,,0.433823393,0.695738683,,0.902583311,1.106146237,,,0.900821853,0,0,0,0
O75525,KHDRBS3,,,0.395350564,0.626852888,,,,,,0.85096055,0,0,0,0
P52732,KIF11,0.546960557,,,0.580354861,,,1.042711186,,,,0,0,0,0
O95235,KIF20A,0.470382554,,,0.142304002,,,0.427705022,,,,0,0,0,0
O95239,KIF4A,0.394301811,,,0.188237881,,,0.541142337,,,,0,0,0,0
Q9BW19,KIFC1,0.432093553,,,0.225515342,,,0.606677199,,,,0,0,0,0
P10721,KIT,,,0.378726357,0.538502452,,,,,,0.835440384,0,0,1,0
P21583,KITLG,,0.102130376,0.324685324,0.538502452,,,,0.344700437,0.338665084,0.75643902,0,0,0,0
Q9Y5W3,KLF2,,,0.429229394,0.157108271,,,,,,0.46499839,0,0,0,0
O43474,KLF4,0.730052859,0.009995495,0.623980145,0.528012764,0.182018533,1.121622922,1.01547441,0.132178055,0.088171601,1.017090549,0,0,0,0
Q99612,KLF6,0.585249558,,0.425998559,,,0.89426913,,,,,,0,0,0
P20151,KLK2,,,0.51044711,0.437126781,,,,,,0.919073215,0,0,0,0
P07288,KLK3,0.604642689,0.003420732,0.1296974,0.370093494,0.104880754,0.4098383,0.817218128,-0.104206717,-0.007397964,0.409781791,0,0,0,0
Q92876,KLK6,0.489775685,,0.462930778,,,0.956428715,,,,,,0,0,0
P03952,KLKB1,,,0.449695535,0.24559674,,,,,,0.640079266,0,0,0,0
Q03164,KMT2A,0.609728586,,0.360461023,0.165111264,,0.803420231,0.48166908,,,0.499961898,0,0,0,0
O14686,KMT2D,,,0.444645195,0.207293079,,,,,,0.568531742,0,0,0,0
P01042,KNG1,,,0.055648467,0.508300291,,,,,,0.214417186,0,0,0,0
P52294,KPNA1,,,0.455571254,0.645796472,,,,,,0.928554315,0,0,0,0
P52292,KPNA2,,,0.427203336,0.592474476,,,,,,0.895229818,0,0,0,0
P01116,KRAS,0.62353856,,0.244614584,0.520644903,,0.62544472,1.008503325,,,0.627575199,0,0,0,0
O00522,KRIT1,0.61721266,,0.45476858,,,0.928838269,,,,,,0,0,0
P04264,KRT1,,,0.403707971,0.242974447,,,,,,0.647589154,0,0,0,0
P02533,KRT14,,,0.259525346,0.580940045,,,,,,0.649817619,0,0,0,0
P08779,KRT16,,,0.391088865,0.255924032,,,,,,0.675787647,0,0,0,0
Q04695,KRT17,,,0.37093871,0.569077421,,,,,,0.820962511,0,0,0,0
P05783,KRT18,,,0.318097914,0.112819651,,,,,,0.378610942,0,0,0,0
P08727,KRT19,,0.013284107,0.266547671,0.132134154,,,,-5.57E-05,-0.005207797,0.460943515,0,0,0,0
P35900,KRT20,,0.004726478,0.443870896,,,,,0.032092239,,,,0,0,0
P13647,KRT5,,,0.402837947,0.562406189,,,,,,0.86572751,0,0,0,0
P08729,KRT7,,0.083469378,0.476734301,,,,,0.28371043,,,,0,0,0
P05787,KRT8,,0.007611349,0.354802639,0.734709941,,,,0.003801253,0.178554421,0.798191877,0,0,0,0
P32004,L1CAM,,,0.214090598,0.166693592,,,,,,0.602377034,0,0,0,0
Q16363,LAMA4,,0.066119396,0.53477301,0.339939893,,,,0.248952883,0.226201913,0.779855839,0,0,0,0
P07942,LAMB1,,,0.47813567,0.166693592,,,,,,0.480893522,0,0,0,0
P55268,LAMB2,,0.078809311,,0.606457783,,,,,0.298168745,,0,0,0,0
P11047,LAMC1,,,0.497160859,0.172963532,,,,,,0.492973276,0,0,0,0
Q13753,LAMC2,0.628624457,,,0.561181685,,,1.054821549,,,,0,0,0,0
O95461,LARGE1,0.489775685,,0.566517826,0.352264232,,0.976773829,0.805544102,,,0.794498639,0,0,0,0
P18428,LBP,,,0.301682228,0.157108271,,,,,,0.506571923,0,0,0,0
P00338,LDHA,,,0.319693978,0.854151183,,,,,,0.764973548,0,0,0,0
P07864,LDHC,,0.037422845,0.516568735,,,,,0.165420956,,,,0,0,0
P01130,LDLR,,,0.090696026,0.671985227,,,,,,0.342408361,0,0,0,0
P41159,LEP,0.585249558,,0.032238487,0.419417738,,0.175472041,0.885617592,,,0.119665597,0,0,1,0
P48357,LEPR,0.576525482,,0.436162531,0.495579006,,0.908335939,0.982663975,,,0.920779087,0,0,0,0
P09382,LGALS1,0.585249558,,0.352426877,0.526016225,,0.793265396,1.017942276,,,0.799490013,0,0,0,0
P17931,LGALS3,0.590335456,0.145291688,0.495447687,0.733494953,0.440024211,0.981096742,1.085448422,0.433944737,0.466101514,0.977504117,0,0,0,0
P15018,LIF,,,0.2970346,0.527348313,,,,,,0.714642011,0,0,0,0
P42702,LIFR,,,0.432310069,0.557486449,,,,,,0.90547274,0,0,0,0
P18858,LIG1,,,0.517287683,0.161928476,,,,,,0.469656774,0,0,0,0
P49916,LIG3,,0.007662299,,0.218600704,,,,,-0.046083545,,0,0,0,0
P49917,LIG4,,,0.482430413,0.26225106,,,,,,0.663271061,0,0,0,0
Q9UHB6,LIMA1,,0.087015554,0.5427355,,,,,0.303177037,,,,0,0,0
P53671,LIMK2,,0.039057487,,0.208723417,,,,,0.139704918,,0,0,0,0
P49257,LMAN1,,,0.466914203,0.194194312,,,,,,0.538859204,0,0,0,0
P02545,LMNA,0.248629879,,,0.125213777,,,0.453486377,,,,0,0,0,0
Q8TAP4,LMO3,,0.072932398,0.602002114,0.639746405,,,,0.283178245,0.293956985,1.099380983,0,0,1,0
P61968,LMO4,0.413197682,,0.543855131,,,0.881991746,,,,,,0,0,0
P28300,LOX,,,0.353172565,0.506206848,,,,,,0.803771425,0,0,0,0
Q8NF37,LPCAT1,,,0.533775585,0.186735382,,,,,,0.519671519,0,0,0,0
P22079,LPO,,,0.476066189,0.390897693,,,,,,0.864017431,0,0,0,0
Q96JA1,LRIG1,,,0.506812403,0.59474356,,,,,,0.994333534,0,0,1,0
O94898,LRIG2,,0.057705133,0.587432905,0.703219657,,,,0.241958239,0.280603246,1.081890466,0,0,1,0
Q6UXM1,LRIG3,,0.081576819,0.591898267,0.26475523,,,,0.300931892,0.299170325,0.658293344,0,0,0,0
Q9HBW1,LRRC4,0.451486683,0.081072933,0.588324306,0.237679861,0.274462428,0.926851265,0.625210676,0.298871961,0.31196667,0.612830395,0,0,0,0
Q13449,LSAMP,,0.07530249,,0.272178745,,,,,0.273107371,,0,0,0,0
P01374,LTA,,0.00412807,0.230795172,0.326164154,,,,-0.064794607,-0.024285495,0.657400706,0,0,0,0
P09960,LTA4H,,,0.435905065,0.172963532,,,,,,0.499068342,0,0,0,0
Q14767,LTBP2,0.508671556,,0.524177263,0.182195121,,1.005808925,0.51128247,,,0.510848501,0,0,0,0
P36941,LTBR,,,0.410645943,0.192713163,,,,,,0.546273204,0,0,0,0
Q9P127,LUZP4,,0.193295084,0.638400672,,,,,0.537419616,,,,0,0,0
P43357,MAGEA3,,0.088922169,0.535297216,,,,,0.306462431,,,,0,0,0
Q9HCI5,MAGEE1,,,0.634105252,0.279472397,,,,,,0.682303895,0,0,0,0
Q9BXY0,MAK16,0.470382554,,,0.235007139,,,0.616746472,,,,0,0,0,0
P21145,MAL,,,0.496983525,0.177604876,,,,,,0.502519976,0,0,0,0
Q969L2,MAL2,,0.049828138,0.579043711,,,,,0.219383178,,,,0,0,0
Q9UDY8,MALT1,,,0.41028166,0.254647023,,,,,,0.666957408,0,0,0,0
P27338,MAOB,,,0.215210526,0.121710033,,,,,,0.472227575,0,0,0,0
Q9GZQ8,MAP1LC3B,0.585249558,,,0.441234628,,,0.914035563,,,,0,0,0,0
P11137,MAP2,,,0.394378684,0.132134154,,,,,,0.411061995,0,0,1,0
Q02750,MAP2K1,,0.084228018,0.468914738,0.695738683,,,,0.284809377,0.335596429,0.944612995,0,0,0,0
P36507,MAP2K2,,,0.428878836,0.558721837,,,,,,0.90083476,0,0,0,0
P28482,MAPK1,0.638796252,,0.275957426,0.551881454,,0.676901559,1.043722834,,,0.678236198,0,0,0,0
Q16539,MAPK14,,,0.118250635,0.07914676,,,,,,0.458622811,0,0,0,0
P27361,MAPK3,0.619900381,,0.251318802,0.55375817,,0.636458083,1.046979861,,,0.636903106,0,0,1,0
Q13164,MAPK7,,,0.386410586,0.208723417,,,,,,0.586448494,0,0,0,0
P45983,MAPK8,0.604642689,,0.194378375,0.569678637,,0.536440406,1.06610738,,,0.534701859,0,0,0,0
P10636,MAPT,0.62353856,,0.188087868,0.171404864,,0.526439,0.49529617,,,0.646931613,0,0,0,0
P48740,MASP1,,,0.438672224,0.587898923,,,,,,0.910497558,0,0,0,0
O00187,MASP2,,,0.437101737,0.26225106,,,,,,0.672887086,0,0,0,0
P02144,MB,0.543322378,0.042971564,0.306750774,0.157108271,0.189692921,0.728251881,0.46032003,0.141523581,0.196666735,0.503814474,0,0,0,0
Q9UBB5,MBD2,,,0.420065514,0.202972386,,,,,,0.565132618,0,0,0,0
P11226,MBL2,,,0.252126802,0.185227448,,,,,,0.610515408,0,0,0,0
P02686,MBP,,0.009217178,0.442435831,0.515887554,,,,0.047580502,0.080269314,0.924964735,0,0,0,0
P41968,MC3R,,,0.416582523,0.402720209,,,,,,0.897687367,0,0,0,0
P32245,MC4R,,,0.305757865,0.65812567,,,,,,0.723444081,0,0,0,0
P33032,MC5R,,,0.46721118,0.268483509,,,,,,0.67684191,0,0,0,0
Q07820,MCL1,,,0.255968014,0.083025329,,,,,,0.308755235,0,0,0,0
P49736,MCM2,0.533150583,,0.511587901,0.519968596,,1.007775045,1.01770867,,,1.010033487,0,0,0,0
P25205,MCM3,0.394301811,,0.435907189,0.208723417,,0.879668309,0.583903574,,,0.573113381,0,0,0,0
P33991,MCM4,0.489775685,0.038022307,0.455071773,0.208723417,0.158671463,0.946451948,0.564733846,0.148489759,0.134189463,0.569475396,0,0,0,0
P33992,MCM5,0.470382554,0.112373949,0.464107084,0.135551739,0.35697673,0.962496316,0.41222983,0.356807616,0.557857664,0.412402923,0,0,0,0
Q14566,MCM6,0.470382554,0.141307686,0.520069827,,0.425438412,0.959753301,,0.425738069,,,,0,0,0
P33993,MCM7,0.499947479,0.065750091,0.5298126,0.212985223,0.240113702,0.994372516,0.571849085,0.24680367,0.265855743,0.569794923,0,0,0,0
P40925,MDH1,,0.01305395,,0.147297392,,,,,-0.011802217,,0,0,0,0
P40926,MDH2,,0.013273565,,0.177604876,,,,,-0.013324051,,0,0,0,0
P21741,MDK,0.566353688,0.146489208,0.413460829,0.174516394,0.43993554,0.879568439,0.496454752,0.442842362,0.598764896,0.506631851,0,0,0,0
Q00987,MDM2,0.500060779,0.198929892,0.484658395,0.255924032,0.544867963,0.981299448,0.649640266,0.546235303,0.638825017,0.651896052,0,0,1,0
O15151,MDM4,0.566353688,,0.348922573,0.246901727,,0.789659322,0.628871613,,,0.676836806,0,0,0,0
