SwissProt_Accessions,geneName,DISGENET_Score,Standard_Score,Pubpular_Score,CTD_Score,DH_Score,DP_Score,DC_Score,HP_Score,HC_Score,PC_Score,CTD_Marker,Edager_Marker,BIONDA_Marker,Dis_2_Marker
Q16635,TAFAZZIN,0.659101305,,0.523190266,0.286855781,,1.0098599,0.694723496,,,0.698721521,0,0,1,0
P37837,TALDO1,,,0.364981395,0.686763863,,,,,,0.809532632,0,0,0,0
Q92844,TANK,,0.029013347,0.315768679,0.712668579,,,,0.084290054,0.219055832,0.741328272,0,0,0,0
Q9UL54,TAOK2,,,0.496113554,0.535702927,,,,,,0.98877753,0,0,0,0
Q03518,TAP1,0.628584451,0.115648184,0.404096252,0.817717822,0.384767744,0.862626695,1.130682576,0.367441686,0.434803548,0.871529686,0,0,1,0
Q03519,TAP2,,,0.445537026,0.743183932,,,,,,0.917306189,0,0,0,0
O15533,TAPBP,0.618858029,,0.526019059,0.598874454,,1.015098708,1.097262279,,,1.016649939,0,0,0,0
Q15633,TARBP2,,,0.390328869,0.697044144,,,,,,0.844232917,0,0,0,0
Q13148,TARDBP,0.628584451,,0.223376795,0.729525675,,0.589668282,1.126499513,,,0.600860536,0,0,0,0
P26639,TARS1,,,0.506684898,0.562554074,,,,,,0.997672205,0,0,0,0
Q7RTX1,TAS1R1,,,0.427115406,0.276715937,,,,,,0.700816285,0,0,0,0
P59533,TAS2R38,0.628584451,,,0.121355225,,,0.396711071,,,,0,0,0,0
Q9H6P5,TASP1,,,0.618794376,0.265192425,,,,,,0.659144905,0,0,0,0
P17735,TAT,0.643017205,,0.447921228,0.636690152,,0.91901507,1.136357643,,,0.919238766,0,0,0,0
O14907,TAX1BP3,0.555281249,,0.634209173,0.76406648,,1.047825564,1.047775045,,,1.133469099,0,0,1,0
Q6ZT07,TBC1D9,0.661769812,,0.581034351,0.745289282,,1.075466774,1.161557477,,,1.075592107,0,0,0,0
Q9UHD2,TBK1,,,0.388042198,0.73844654,,,,,,0.843292515,0,0,0,0
P20226,TBP,,,0.381145854,0.609982207,,,,,,0.832303859,0,0,1,0
P62380,TBPL1,0.648103348,,,0.542434903,,,1.032508543,,,,0,0,0,0
Q16650,TBR1,,,0.450257915,0.568183879,,,,,,0.927344594,0,0,0,0
O43435,TBX1,,,0.276295071,0.458577348,,,,,,0.692041092,0,0,0,0
Q13207,TBX2,0.613771887,,0.428054555,0.558774144,,0.89486345,1.053106491,,,0.899747933,0,0,0,0
Q9UL17,TBX21,,,0.209981077,0.549718804,,,,,,0.563631844,0,0,1,0
O15119,TBX3,,,0.481817089,0.675768132,,,,,,0.960318311,0,0,0,0
Q8N9U0,TC2N,,,0.615158088,0.447014531,,,,,,0.91915022,0,0,0,0
O75764,TCEA3,,,0.545950398,0.549572314,,,,,,1.045423585,0,0,0,0
O14776,TCERG1,,,0.566361678,0.615519016,,,,,,1.061530029,0,0,0,0
Q5VWI1,TCERG1L,,,0.620417938,0.55919705,,,,,,1.05310933,0,0,0,0
Q99081,TCF12,,,0.548414276,0.770233382,,,,,,1.040376366,0,0,0,0
Q9Y242,TCF19,,,0.442419276,0.715128302,,,,,,0.912185041,0,0,0,0
Q9BQ70,TCF25,,,0.595212048,0.622674406,,,,,,1.092998539,0,0,0,0
P15923,TCF3,0.643017205,,0.381941278,0.643953448,,0.832366036,1.142970922,,,0.832353217,0,0,0,0
P15884,TCF4,0.643017205,,0.518619446,0.833258199,,1.005095423,1.147016021,,,1.011365352,0,0,0,0
P36402,TCF7,0.575179955,,,0.763337725,,,1.069859604,,,,0,0,1,0
Q9HCS4,TCF7L1,,0.130540509,0.597457311,0.621587192,,,,0.410481018,0.414410279,1.095525713,0,0,0,0
Q9NQB0,TCF7L2,,,0.321139774,0.85038597,,,,,,0.766321685,0,0,1,0
Q9UL49,TCFL5,0.482357856,0.024653866,0.438458467,0.501796519,0.11516639,0.926697252,0.978110669,0.099735293,0.122346556,0.922494918,0,0,0,0
Q9BT92,TCHP,0.594698852,,0.518776319,0.483080111,,1.008523364,0.965658911,,,0.975733955,0,0,0,0
P20061,TCN1,,,0.312661884,0.299885898,,,,,,0.791525675,0,0,0,0
P20062,TCN2,0.555281249,,0.427417441,0.635766789,,0.899344169,1.047741,,,0.893022305,0,0,0,0
Q13428,TCOF1,,,0.413292007,0.650232424,,,,,,0.874227352,0,0,0,0
P17987,TCP1,0.570093813,,,0.61191746,,,1.065985753,,,,0,0,0,0
Q2MV58,TCTN1,0.555281249,0.144812565,0.582751434,0.595501349,0.435466484,1.051947979,1.050677764,0.438156839,0.439684033,1.081474764,0,0,0,0
P13385,TDGF1,0.604425274,,0.567221235,0.643854041,,1.063370042,1.101804634,,,1.060794278,0,0,1,0
P51864,TDGF1P3,0.516689318,,,0.396262123,,,0.863201443,,,,0,0,0,0
P48775,TDO2,0.575179955,,0.555120315,0.690074784,,1.052600985,1.068416654,,,1.045961189,0,0,1,0
Q9NUW8,TDP1,0.52603593,,0.4568114,0.694151012,,0.941620269,1.012669617,,,0.929668929,0,0,0,0
Q9BXT4,TDRD1,,,0.578822965,0.319910335,,,,,,0.74565897,0,0,0,0
Q9H7E2,TDRD3,,,0.570436242,0.675942461,,,,,,1.063332614,0,0,0,0
P28347,TEAD1,0.609511417,,0.398693053,0.702103982,,0.856244237,1.105889994,,,0.855499805,0,0,0,0
Q15562,TEAD2,,,0.509887246,0.241928038,,,,,,0.623883273,0,0,0,0
Q15561,TEAD4,0.511603175,,0.480963876,0.660659388,,0.974456026,0.996220828,,,0.95951054,0,0,0,0
O75443,TECTA,,,0.494492584,0.502508903,,,,,,0.992815302,0,0,0,0
Q02763,TEK,0.594698852,,0.55162181,0.816107716,,1.0465883,1.094431509,,,1.047127365,0,0,1,0
Q86WV5,TEN1,,,0.48327019,0.298655006,,,,,,0.724012295,0,0,0,0
Q9UKZ4,TENM1,0.58961271,,0.158281352,0.556078516,,0.466138834,1.052148714,,,0.46342171,0,0,0,0
Q9P273,TENM3,,,0.521876001,0.637303784,,,,,,1.009178237,0,0,0,0
Q6N022,TENM4,,,0.488768909,0.657765855,,,,,,0.969041248,0,0,0,0
Q6PIY7,TENT2,,,0.565127814,0.566276129,,,,,,1.064984296,0,0,0,0
Q5XG87,TENT4A,0.428953361,,,0.491783474,,,0.912116195,,,,0,0,0,0
Q8NDF8,TENT4B,0.423867219,,0.572782778,0.500006374,,0.892671858,0.903662035,,,0.988425515,0,0,0,0
Q99973,TEP1,0.58535224,,0.625112147,0.67471953,,1.082005984,1.079886189,,,1.122929486,0,0,1,0
P54274,TERF1,0.58961271,,0.444388181,0.702103982,,0.917687911,1.084278789,,,0.914298122,0,0,0,0
Q15554,TERF2,0.599339132,,0.513659544,0.639945104,,1.002065655,1.096473294,,,0.999395064,0,0,0,0
Q9NYB0,TERF2IP,0.599339132,,0.492718494,0.467775716,,0.976992002,0.946379007,,,0.961884467,0,0,0,0
