SwissProt_Accessions,geneName,DISGENET_Score,Standard_Score,Pubpular_Score,CTD_Score,DH_Score,DP_Score,DC_Score,HP_Score,HC_Score,PC_Score,CTD_Marker,Edager_Marker,BIONDA_Marker,Dis_2_Marker
P35318,ADM,,,0.368223145,0.745062816,,,,,,0.817292179,0,0,1,0
Q7Z4H4,ADM2,,,0.378039327,0.509898862,,,,,,0.838963168,0,0,0,0
Q9H2P0,ADNP,,,0.448238562,0.557828865,,,,,,0.926009008,0,0,0,0
Q96SZ5,ADO,,,0.541786746,0.396857345,,,,,,0.860142685,0,0,0,0
P29274,ADORA2A,,,0.371913077,0.487814575,,,,,,0.834537435,0,0,0,0
P0DMS8,ADORA3,,,0.40159296,0.355500077,,,,,,0.835496869,0,0,0,0
Q9BRR6,ADPGK,,,0.534991126,0.508835299,,,,,,1.004194786,0,0,0,0
Q9NX46,ADPRS,,,0.517036216,0.284233663,,,,,,0.695190721,0,0,0,0
P25100,ADRA1D,,,0.129082805,0.340639068,,,,,,0.416389781,0,0,0,0
P07550,ADRB2,,,0.155264877,0.633042374,,,,,,0.465590134,0,0,0,0
P13945,ADRB3,,,0.28731979,0.194376015,,,,,,0.604410813,0,0,0,0
Q16186,ADRM1,,,0.402975289,0.543183153,,,,,,0.868295575,0,0,0,0
P30566,ADSL,,,0.376280802,0.442327522,,,,,,0.852253577,0,0,0,0
Q6ZN18,AEBP2,,,0.511905,0.375750823,,,,,,0.83536747,0,0,0,0
Q8WTP8,AEN,,,0.559191649,0.571725558,,,,,,1.057621769,0,0,0,0
P55196,AFDN,,,0.374886382,0.557705393,,,,,,0.827679436,0,0,0,0
P51825,AFF1,,,0.308823708,0.353434159,,,,,,0.783497408,0,0,0,0
P51816,AFF2,0.466533277,,,0.475496778,,,0.964286843,,,,0,0,0,0
P51826,AFF3,,,0.469983374,0.505769557,,,,,,0.961943002,0,0,0,0
Q9UHB7,AFF4,,,0.464061379,0.584400624,,,,,,0.943071459,0,0,0,0
Q63HM1,AFMID,,,0.56180037,0.244788218,,,,,,0.625381309,0,0,0,0
Q6ULP2,AFTPH,,,0.539959035,0.454557352,,,,,,0.936537114,0,0,0,0
P20933,AGA,,,0.441530463,0.457991097,,,,,,0.936821205,0,0,0,0
Q9UPQ3,AGAP1,,,0.512171866,0.510806644,,,,,,1.010545581,0,0,0,0
Q96P47,AGAP3,,,0.490163125,0.537327064,,,,,,0.98128742,0,0,0,0
Q8NDL9,AGBL5,,,0.534742077,0.26207758,,,,,,0.656444269,0,0,0,0
Q15109,AGER,0.618622114,,0.294336504,0.677743754,,0.705312882,1.115934852,,,0.707143542,0,0,0,0
P52594,AGFG1,0.561638961,,0.414630391,0.241458707,,0.881657138,0.619638379,,,0.641406983,0,0,0,0
Q8N302,AGGF1,,,0.493644426,0.480536593,,,,,,0.977576223,0,0,0,0
Q9BSE5,AGMAT,,,0.502955556,0.378961419,,,,,,0.841541991,0,0,0,0
Q9UKV8,AGO2,0.60939766,,0.347386912,0.640001799,,0.784754573,1.107379093,,,0.784141655,0,0,1,0
Q9H9G7,AGO3,,,0.467336948,0.468180473,,,,,,0.967121136,0,0,0,0
Q99943,AGPAT1,,,0.485728792,0.380286236,,,,,,0.846912995,0,0,0,0
O15120,AGPAT2,,,0.437489579,0.340952011,,,,,,0.801529734,0,0,0,0
Q9NRZ7,AGPAT3,,,0.527572109,0.546316491,,,,,,1.024601978,0,0,0,0
Q9NRZ5,AGPAT4,,,0.538426502,0.442327522,,,,,,0.921091301,0,0,0,0
Q9NUQ2,AGPAT5,,,0.545875077,0.4524338,,,,,,0.932969551,0,0,0,0
O00116,AGPS,,,0.243628843,0.513060764,,,,,,0.626567673,0,0,0,0
O00468,AGRN,,,0.457142379,0.703245365,,,,,,0.930225819,0,0,0,0
Q9UPW5,AGTPBP1,,,0.545732774,0.452821341,,,,,,0.933483623,0,0,0,0
P30556,AGTR1,,,0.100287144,0.600878179,,,,,,0.345749772,0,0,0,0
Q6RW13,AGTRAP,,,0.470396858,0.251766793,,,,,,0.647010124,0,0,0,0
Q8WYP5,AHCTF1,,,0.499528243,0.56440112,,,,,,0.988848989,0,0,0,0
P23526,AHCY,,,0.452922787,0.660828915,,,,,,0.924878897,0,0,0,0
O43865,AHCYL1,,,0.460812541,0.55233333,,,,,,0.942697661,0,0,0,0
Q96HN2,AHCYL2,,,0.540443947,0.514700053,,,,,,1.010319679,0,0,0,0
Q5TGY3,AHDC1,,,0.542758473,0.528397817,,,,,,1.026098186,0,0,0,0
Q8N157,AHI1,,,0.377289768,0.451072314,,,,,,0.851198754,0,0,0,0
Q09666,AHNAK,,,0.479795305,0.502193418,,,,,,0.974866011,0,0,0,0
Q8IVF2,AHNAK2,,,0.538201177,0.496001367,,,,,,0.988248343,0,0,0,0
P35869,AHR,0.625042751,,0.045911189,0.783158155,,0.22514021,1.124705195,,,0.285742482,0,0,0,0
O95433,AHSA1,0.634267205,,0.462794814,0.437622504,,0.93800919,0.906221805,,,0.93044059,0,0,0,0
P02765,AHSG,,,0.366784674,0.654390434,,,,,,0.811436613,0,0,0,0
Q9NZD4,AHSP,,,0.263198654,0.48697987,,,,,,0.664156516,0,0,0,0
Q9GZX7,AICDA,,,0.195923735,0.288187989,,,,,,0.607292178,0,0,0,0
P55008,AIF1,0.591532446,0.314815281,0.537920527,0.702184006,0.737286982,1.03116214,1.086379388,0.741364259,0.739167053,1.02638934,0,0,0,0
O95831,AIFM1,,0.06750833,0.46662177,0.656744966,,,,0.238699733,0.286840042,0.942009715,0,0,0,0
Q12904,AIMP1,,,0.409709064,0.43824161,,,,,,0.900182023,0,0,0,0
Q13155,AIMP2,0.634267205,,0.482151806,0.509898862,,0.961864111,0.995222076,,,0.976247986,0,0,0,0
O00170,AIP,,,0.393401079,0.389609104,,,,,,0.888080703,0,0,0,0
Q96IF1,AJUBA,,,0.470756756,0.346208819,,,,,,0.80068303,0,0,0,0
P54819,AK2,,,0.399128201,0.584400624,,,,,,0.858563043,0,0,0,0
Q9UIJ7,AK3,,,0.429543482,0.649192031,,,,,,0.895389017,0,0,0,0
