SwissProt_Accessions,geneName,DISGENET_Score,Standard_Score,Pubpular_Score,CTD_Score,DH_Score,DP_Score,DC_Score,HP_Score,HC_Score,PC_Score,CTD_Marker,Edager_Marker,BIONDA_Marker,Dis_2_Marker
Q99965,ADAM2,,,0.563964352,0.339563344,,,,,,0.776146127,0,0,0,0
Q9UKF2,ADAM30,0.40140809,,0.619482499,0.272801694,,0.859398851,0.702223351,,,0.671408609,0,0,0,0
Q9H2U9,ADAM7,,,0.545695286,0.250628971,,,,,,0.636154044,0,0,0,0
P78325,ADAM8,,,0.502065846,0.472798571,,,,,,0.966203524,0,0,0,0
Q13443,ADAM9,0.653688896,0.219856335,0.608768923,0.60747384,0.585599105,1.106069085,1.104669581,0.582434346,0.582374178,1.107368438,0,0,0,0
Q9UHI8,ADAMTS1,0.688912157,,0.398112697,0.568654666,,0.85434815,1.061164828,,,0.858646968,1,0,0,0
Q9H324,ADAMTS10,0.514803554,,,0.440451796,,,0.92259042,,,,0,0,0,0
Q76LX8,ADAMTS13,0.624590458,,0.179624954,0.049205518,,0.510871576,0.233067441,,,0.211407425,0,0,0,0
Q8WXS8,ADAMTS14,,,0.549237763,0.31416447,,,,,,0.739181439,0,0,0,0
O95450,ADAMTS2,0.651681192,0.63719483,0.510752581,0.496286758,1.136490462,0.995490216,0.978266618,0.996088455,0.978837246,0.993362289,0,0,0,0
P59510,ADAMTS20,,,0.573083761,0.209494895,,,,,,0.562764967,0,0,0,0
O15072,ADAMTS3,0.639940105,,0.568419656,0.201981212,,1.062327615,0.553130913,,,0.548867597,0,0,0,0
O75173,ADAMTS4,0.637335397,,,0.517448037,,,1.003981272,,,,0,0,0,0
Q9UNA0,ADAMTS5,,,0.3248871,0.325543662,,,,,,0.824501608,0,0,0,0
Q9P2N4,ADAMTS9,,,0.440629217,0.543087124,,,,,,0.918210231,0,0,0,0
O75689,ADAP1,0.386452024,0.127533103,0.584069581,0.431130244,0.400789018,0.841279757,0.870150041,0.40214926,0.395065195,0.901074636,0,0,0,0
Q9NPF8,ADAP2,,,0.530103953,0.34964506,,,,,,0.794828926,0,0,0,0
P55265,ADAR,,,0.356173828,0.457393483,,,,,,0.818809245,0,0,0,0
P78563,ADARB1,0.575414982,,0.452638266,0.480663081,,0.929579395,0.964597025,,,0.945417942,0,0,0,0
Q9NS39,ADARB2,,,0.498735777,0.036457436,,,,,,0.15682625,0,0,0,0
Q9BUB4,ADAT1,,0.063668015,,0.222115778,,,,,0.250849064,,0,0,0,0
Q7Z6V5,ADAT2,,,0.52309678,0.433754446,,,,,,0.912402214,0,0,0,0
Q96EY9,ADAT3,,0.015260544,,0.510800512,,,,,0.096948772,,0,0,0,0
Q96PN6,ADCY10,0.575414982,,,0.19788866,,,0.541442763,,,,0,0,0,0
Q08462,ADCY2,0.43923606,0.202701595,0.393718089,0.406854322,0.560421526,0.877836214,0.895982661,0.571743376,0.567953455,0.888683609,0,0,0,0
O60266,ADCY3,,,0.465197322,0.557973538,,,,,,0.947468385,0,0,0,0
P40145,ADCY8,,,0.442277202,0.366223744,,,,,,0.837734885,0,0,0,0
P18509,ADCYAP1,0.662723563,0.049292193,0.44329179,0.322070876,0.246805794,0.912718761,0.747800159,0.18070359,0.166287784,0.770687197,0,0,0,0
P41586,ADCYAP1R1,,,0.484019167,0.458423175,,,,,,0.952016707,0,0,0,0
P35611,ADD1,,,0.304039331,0.338642652,,,,,,0.783268907,0,0,0,0
P35612,ADD2,,,0.477824432,0.363382083,,,,,,0.824404571,0,0,0,0
Q9UEY8,ADD3,0.51871725,,0.566885935,0.499041713,,1.011426957,0.995209539,,,0.987957852,0,0,0,0
Q86SQ6,ADGRA1,,,0.584047833,0.561570453,,,,,,1.058935493,0,0,0,0
Q8IZF7,ADGRF2,0.38354218,,,0.090394052,,,0.299594867,,,,0,0,0,0
Q86SQ4,ADGRG6,,,0.495256986,0.264351798,,,,,,0.664858716,0,0,0,0
P00325,ADH1B,0.654896172,,0.27141962,0.276274097,,0.670429571,0.678069258,,,0.767579426,0,0,0,0
P08319,ADH4,,,0.452767842,0.369820201,,,,,,0.839991211,0,0,0,0
P11766,ADH5,,,0.386108774,0.430100553,,,,,,0.869993258,0,0,0,0
P28332,ADH6,0.408930346,,,0.360292955,,,0.839901839,,,,0,0,0,0
Q9BV57,ADI1,0.579328677,,0.557579982,0.528311624,,1.054927605,1.021251361,,,1.023886945,0,0,0,0
Q0VDE8,ADIG,,,0.622528135,0.426979983,,,,,,0.893003363,0,0,0,0
Q15848,ADIPOQ,0.676824741,,0.300180878,0.725615523,,0.715907213,1.176619945,,,0.719635597,0,0,0,0
Q96A54,ADIPOR1,0.639940105,,0.435593451,0.561415375,,0.903419594,1.054458806,,,0.909267956,0,0,0,0
Q15847,ADIRF,,,0.518124062,0.389264956,,,,,,0.853277658,0,0,0,0
P55263,ADK,,0.008171622,0.377962551,0.532643301,,,,0.015888809,0.084669207,0.835189699,0,0,0,0
P35318,ADM,0.647767496,,0.388977874,0.693685075,,0.841866571,1.146522201,,,0.842321683,0,0,0,0
Q9H2P0,ADNP,0.659508584,0.301952836,0.639507935,0.562266854,0.717766343,1.138621104,1.05460873,0.717201501,0.719120244,1.055439867,0,0,0,0
Q6IQ32,ADNP2,,,0.578766911,0.396865412,,,,,,0.855979833,0,0,0,0
P30542,ADORA1,0.590371048,,0.418912425,0.457780226,,0.884517353,0.934626841,,,0.906997043,0,0,0,0
P29274,ADORA2A,0.632417849,0.109656061,0.514439745,0.656021386,0.37290813,1.00068819,1.131265789,0.353423947,0.378267736,0.999697321,0,0,0,0
P35348,ADRA1A,0.658809867,,0.410522612,0.454403893,,0.870483812,0.926769417,,,0.896588815,0,0,0,0
P25100,ADRA1D,,,0.480307245,0.391414599,,,,,,0.863754673,0,0,0,0
P08913,ADRA2A,0.560065334,,0.405884194,0.301561806,,0.870109106,0.718668909,,,0.749450634,0,0,0,0
P18089,ADRA2B,0.662723563,,0.434129282,0.465489328,,0.901058827,0.940490002,,,0.92516008,0,0,0,0
P18825,ADRA2C,,0.001065824,0.477757413,0.345894618,,,,0.03545277,-0.029282251,0.798621564,0,0,0,0
P08588,ADRB1,0.628504153,,0.361283725,0.637213334,,0.803991039,1.127993266,,,0.803843149,0,0,0,0
P07550,ADRB2,0.696942972,,0.306601714,0.616023051,,0.726734316,1.112903037,,,0.724169469,0,0,0,0
P13945,ADRB3,,,0.248831508,0.49977713,,,,,,0.637270784,0,0,0,0
Q16186,ADRM1,0.529759621,,0.418898867,0.330644653,,0.891696356,0.766563312,,,0.791514215,0,0,0,0
Q8IUX7,AEBP1,0.579328677,,0.50268342,0.414317131,,0.990917532,0.879395967,,,0.890360292,0,0,0,0
Q6ZN18,AEBP2,,,0.532188147,0.475532573,,,,,,0.964105754,0,0,0,0
Q8N4X5,AFAP1L2,,,0.570109844,0.187525487,,,,,,0.521748793,0,0,0,0
P51825,AFF1,0.519721102,,0.316982054,0.589424559,,0.747014642,1.010135216,,,0.740665203,0,0,0,0
Q9Y4W6,AFG3L2,,,0.475683099,0.482953227,,,,,,0.97395559,0,0,0,0
P43652,AFM,,,0.414949416,0.371201909,,,,,,0.853726803,0,0,0,0
Q9UPQ3,AGAP1,,,0.532472357,0.353327923,,,,,,0.799894717,0,0,0,0
Q99490,AGAP2,0.469541774,,0.377068892,0.361946298,,0.846070065,0.824243637,,,0.855037948,0,0,0,0
Q96P47,AGAP3,,,0.490578006,0.306750426,,,,,,0.735637635,0,0,0,0
Q96MI9,AGBL1,0.444153607,,,0.085677072,,,0.286496105,,,,0,0,0,0
Q15109,AGER,0.772166283,0.429029114,0.665369271,0.659026512,0.898603403,1.166235587,1.15969764,0.894496366,0.894556853,1.158811436,0,0,0,0
P52594,AGFG1,,,0.475875503,0.284855589,,,,,,0.70281072,0,0,0,0
O95081,AGFG2,0.519721102,,0.478799962,0.509304579,,0.970282059,1.007355008,,,0.972222575,0,0,0,0
Q9UL18,AGO1,0.545109268,,0.359052235,0.294527617,,0.806573352,0.708789142,,,0.756980866,0,0,0,0
Q9UKV8,AGO2,,,0.238939792,0.624228983,,,,,,0.615955965,0,0,0,0
Q9HCK5,AGO4,,,0.47366147,0.540439836,,,,,,0.960487815,0,0,0,0
Q99943,AGPAT1,,,0.545170096,0.432592292,,,,,,0.90746619,0,0,0,0
Q9NRZ7,AGPAT3,,,0.548873423,0.519838629,,,,,,1.015145333,0,0,0,0
Q9NUQ2,AGPAT5,,0.001660058,,0.286350792,,,,,-0.054950007,,0,0,0,0
O00116,AGPS,0.564982882,0.094464825,0.862081606,0.570592059,0.325200893,1.066320591,1.064294714,0.410828694,0.326296863,1.072469991,0,0,0,0
O95994,AGR2,,,0.355193493,0.573683411,,,,,,0.798113181,0,0,0,0
Q8TD06,AGR3,,,0.47605239,0.409807086,,,,,,0.890051709,0,0,0,0
O00468,AGRN,0.533673316,,0.552296971,0.581635233,,1.030858741,1.02724637,,,1.048671107,0,0,0,0
O00253,AGRP,,,0.419874188,0.517062934,,,,,,0.89512018,0,0,0,0
P01019,AGT,0.699792143,,0.275984238,0.759648011,,0.680771263,1.20071958,,,0.687581203,0,0,0,0
P30556,AGTR1,0.678378346,,0.316640255,0.519933674,,0.740441285,1.005660076,,,0.746454984,0,0,0,0
P50052,AGTR2,0.647767496,,0.370667846,0.666490746,,0.816825446,1.147055502,,,0.816895214,0,0,0,0
P23526,AHCY,,,0.341289402,0.567453232,,,,,,0.778389723,0,0,0,0
O43865,AHCYL1,0.459109674,,,0.490003902,,,0.951540029,,,,0,0,0,0
Q5TGY3,AHDC1,,,0.565046711,0.479044573,,,,,,0.963801027,0,0,0,0
Q8N157,AHI1,0.654896172,,0.402891662,0.039470661,,0.860434712,0.220466339,,,0.140260407,0,0,0,0
Q09666,AHNAK,0.595288596,,0.437534643,0.58888276,,0.908407766,1.088260548,,,0.908943829,0,0,0,0
P35869,AHR,0.332969271,,0.141266886,0.661370663,,0.451281467,0.763633283,,,0.443118298,0,0,0,0
O95433,AHSA1,0.716511451,,0.493833146,0.404861844,,0.975079315,0.864169082,,,0.879343532,0,0,0,0
Q719I0,AHSA2P,0.458105822,,,0.325789475,,,0.772592696,,,,0,0,0,0
P02765,AHSG,0.654896172,,0.357140889,0.593044608,,0.797977948,1.088924127,,,0.79953848,0,0,0,0
Q9GZX7,AICDA,0.593392576,,0.338326816,0.325297553,,0.772283465,0.752994956,,,0.817929211,0,0,0,0
Q96BJ3,AIDA,,,0.43225624,0.313904262,,,,,,0.760922765,0,0,0,0
P55008,AIF1,0.601585887,0.279443059,0.626616752,0.704327404,0.681965218,1.099690428,1.097325675,0.682088772,0.686490211,1.124185802,0,0,0,0
O95831,AIFM1,,0.119219553,0.492108072,0.629633253,,,,0.374353349,0.392466549,0.974179564,0,0,0,0
Q96NN9,AIFM3,,,0.564789234,0.366223744,,,,,,0.814695483,0,0,0,0
O14862,AIM2,0.624590458,,0.447251348,0.395647227,,0.918928184,0.851442768,,,0.878158642,0,0,0,0
Q12904,AIMP1,0.620676762,,0.420066105,0.560560334,,0.884071527,1.054631925,,,0.889006118,0,0,0,0
Q13155,AIMP2,0.716511451,,0.451580932,0.411752161,,0.923670036,0.873132682,,,0.899045077,0,0,0,0
O43918,AIRE,0.636026409,,0.312138631,0.320059609,,0.73253887,0.744358735,,,0.807239593,0,0,0,0
P00568,AK1,,0.029634558,0.473529218,0.607721364,,,,0.12776726,0.177326581,0.952867488,0,0,0,0
P27144,AK4,,,0.514403453,0.562729806,,,,,,1.006841779,0,0,0,0
Q9Y6K8,AK5,,,0.520257016,0.360292955,,,,,,0.811819275,0,0,0,0
Q92667,AKAP1,,,0.435262922,0.572951604,,,,,,0.907539918,0,0,0,0
Q02952,AKAP12,,,0.426598421,0.532553988,,,,,,0.901463592,0,0,0,0
Q12802,AKAP13,,,0.447983583,0.507494887,,,,,,0.933697587,0,0,0,0
Q5JQC9,AKAP4,,,0.517019452,0.432154775,,,,,,0.911365434,0,0,0,0
P24588,AKAP5,0.408930346,,0.409295907,0.400817656,,0.908797211,0.897789651,,,0.897656548,0,0,0,0
Q99996,AKAP9,0.516506122,,0.513672442,0.428620508,,1.013144265,0.906810735,,,0.907322587,0,0,0,0
