proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16
Q13425,1101.1,1016.9,2545.5,2220.3,4316,1141.4,1810.5,0,1472.2,0,5115.2,0,1079.5,1185.4,1578,3722.9
Q13435,7369.3,5766.3,5582.7,5392.6,2147.3,6415.1,1518.3,5532.1,0,11953,1970.3,0,0,0,3487.1,4182.4
Q13442,0,0,0,0,0,0,0,1899.9,0,0,0,0,0,0,0,0
Q13449,28632,42176,23024,23163,23728,24879,34112,9745.3,7725.3,31749,49031,12604,21374,17990,32569,24036
Q13451,1481.8,3313.3,3207.1,1641,5196.5,5439.1,6185,0,5547.1,3402.8,932.8,0,2123,3774,5029.2,6501.3
Q13480,0,0,0,1940.1,1634,0,0,0,0,0,0,1341.9,1274.6,0,0,1326.3
Q13491,38717,25495,33279,21811,37256,50675,48426,18006,28308,37668,49062,26986,28020,24101,35031,27119
Q13492,2210.1,2603.1,3166,4317.8,11183,1841.5,4629.6,2895.3,5798.1,3183.6,1448.3,2993,3297.7,3811.1,6159.9,4502.9
Q13496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q13505,608,1013,0,727.57,0,0,3748,0,0,0,0,2907.3,0,453.98,0,1000.6
Q13509,535590,1527200,752310,666080,653410,476860,504670,671280,946660,1130800,678280,802650,980150,596230,842020,822070
Q13510,7232.9,8899.6,9113.1,15246,29417,8917.1,17250,5306.7,23044,24585,11898,23927,16615,9677.1,15785,12465
Q13526,5394.1,29624,14139,9293.4,6623.4,21609,31526,18563,13897,31569,14490,16223,15973,7292,13013,17243
Q13547,13938,19187,18512,15384,16393,14964,15906,9631.9,16743,17948,21992,16577,15700,14949,18833,17314
Q13554,90945,105200,73827,105090,86161,91721,126160,78690,102180,54838,113310,76326,128260,86834,100240,101280
Q13555,37752,47599,55569,29877,35998,45334,30053,27626,39634,44851,48812,41184,12671,41957,48599,32711
Q13557,10243,27017,36403,20418,28080,31577,67030,18792,35492,28298,21387,23285,35475,10160,30448,12351
Q13561,58935,88886,65485,71731,81050,47290,51009,63277,98350,69815,27793,61634,61670,56484,72834,70614
Q13564,5509,8238.4,6069.1,4890.1,10007,9017.1,4398.3,2882.5,13565,7895.6,6467.8,13242,7023,1311.7,5429.5,6301.5
Q13572,2598.2,0,3455.5,1668.7,2848.8,0,0,0,3568.1,0,1517.9,1781.2,0,0,0,4232.1
Q13576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q13596,6776.6,6045.3,11724,7619.5,10958,13480,1693.2,7223.5,11664,14330,5771.4,11283,6162.5,7593.3,10431,3394.1
Q13613,1418.3,0,0,874.61,0,0,3351.8,1302.7,1680.7,0,1851.7,0,0,1482.7,0,1401.6
Q13614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q13616,538.98,0,0,0,0,0,956.26,0,0,0,0,0,0,0,0,1645.4
Q13617,0,0,1636.3,1384.7,0,413.09,1730.4,441.36,2562.6,0,924.71,650.76,1980.7,0,0,0
Q13618,36199,2472.4,9910.1,6914.2,6932.9,12836,10168,3447.8,4470.7,7889.1,3024.6,42664,3909.6,5095.4,3972.4,12894
Q13620,831.59,410.65,2911.1,2622.5,691.82,3506.6,6174.1,1541.5,747.41,1222.3,2129.1,2112.1,3489.2,1981.6,1708,1378.4
Q13630,4425.3,9169.8,1042.3,2606.5,3715.3,928.7,1160.9,3346.6,8855.6,2151.7,3968.9,3778,6560.6,7357.7,0,0
Q13636,11082,6654.7,936.21,1760,7953.6,891.92,500.75,715.75,10530,10122,9179.1,12195,0,699.38,4800.3,3278.3
Q13642,46628,58377,112500,62732,146900,79582,85403,15608,82625,61099,125880,49869,45970,97987,102260,63199
Q13683,0,0,0,0,0,2100.6,0,0,0,0,0,0,0,0,0,1010.7
Q13724,0,0,0,0,0,0,0,0,2948.1,0,0,0,0,0,0,0
Q13740,16482,12487,5797.3,9429.2,18802,15372,11596,0,9427.7,13196,13860,4779.9,11679,15077,14779,2313.8
Q13813,3453900,4350900,3632300,2868900,4428200,3387100,3406200,2286700,4172700,4341000,4270900,3871000,3341500,3248800,4279000,3426900
Q13825,2004.3,10963,5913.1,6634.2,3737,2449.2,0,1721.6,9779.5,4766.5,2630.1,7416.5,3445.7,2609.7,3224.6,0
Q13838,30848,53301,58252,41809,45223,39639,33813,32219,60513,51736,46317,43247,61253,22876,52587,58141
Q13867,6231,9958.8,3762.7,2661.1,0,1535.9,3053.3,3908.8,4914.1,1518.9,5663.7,5304.8,6272.1,1900.2,4806.2,9139.1
Q13884,29199,30839,39172,19038,59807,46856,26864,35800,39792,45881,32030,43173,34164,32633,31324,36935
Q13885,4508500,7280100,5012700,4684900,4054900,2844600,6980200,3956900,5513100,7318600,5262700,4216000,4787600,4292800,5487100,5125700
Q13907,1638.2,913.91,1250.3,3960.2,0,4182,1151.2,783.85,0,0,4252.2,6572.8,902.3,5081.3,4149.7,0
Q13938,68519,242500,150510,35057,186090,245470,68943,144140,166900,170290,162880,264830,83999,152410,131810,151340
Q13976,0,0,628.66,0,0,0,0,0,0,619.85,0,0,0,405.4,0,609.56
Q14008,8088.2,14930,10056,10424,7611.1,9803.3,24375,4051.4,3219.4,29853,9818.9,9947.6,11534,12262,12521,7476.5
Q14011,12086,20796,6210.6,3201.3,6402.7,13587,1554.6,11831,16212,16418,26651,28215,17821,15298,21343,15409
Q14012,6218.9,7766.1,8240.1,12169,3757,5353.2,7642.8,5172.5,6456.4,7297.5,8918.3,12092,5814.3,6741.6,6652,5202.9
Q14019,62644,83737,108690,63211,99767,90233,47074,47752,111970,91212,110140,91365,51936,101950,113410,56971
Q14055,0,0,0,0,0,0,0,0,0,0,2186.5,0,0,0,0,0
Q14103,81766,80587,61917,64052,87540,76012,41126,71899,57686,83059,104720,94731,77964,59868,106760,103200
Q14108,4957.9,9730.3,7717,3685.5,0,6053.3,7374.3,3155.1,1376.6,9100.4,8505.9,1016.9,4838.2,0,4111.4,6299.4
Q14112,10447,9461.7,2983.7,1631.8,18354,1374.7,0,9144.7,11866,1518.9,5928.1,5693.4,6697.9,1987,4017.4,8144.6
Q14118,13142,8305.7,6838.2,8628.5,13445,7705.4,3987.4,13348,9211.6,9209.6,13392,6350.7,8659.2,6297.6,10934,9000.9
Q14139,432.11,2408.2,4735.9,1839.6,0,1009.8,819.42,805.74,0,359.3,3401.1,0,0,514.78,2824.7,1647.9
Q14141,10468,27685,7675.4,14811,11706,11976,22276,2657,23353,25120,18131,13220,16165,8111.4,13782,16729
Q14152,8737.7,11422,5952.8,6930.6,12709,7151.4,6251.7,10174,12683,5528.3,7772.9,6865.1,9621.6,11926,11586,8288
Q14155,4957.7,6635.7,6972.2,1553.2,1040.5,2555.5,6487.7,2484.8,8702.5,5618.1,9796.7,5314.5,9498.4,1922.4,8681.4,6818.9
Q14157,920.7,4334.5,0,729,1304.3,812.64,0,2406.6,0,1729.3,1112.1,230.12,1618.9,0,1563,1088.4
Q14160,2256.7,4865.1,0,0,1409.9,2708.5,435.39,1993.2,1987.8,2087.7,1571.2,553.02,3023.2,555.73,632.8,1288.6
Q14165,1164.9,0,1712.7,537.37,0,1299.2,0,1735.1,0,1573.1,0,820.4,0,0,925.18,0
Q14166,858.3,7621.7,3262.3,7542.8,3353.3,7402.2,3501,0,1776,3359,6547.3,0,5483.7,1282.8,3345.8,2351
Q14168,43773,46402,20401,33521,11664,15723,22845,19800,18728,36783,44528,15076,38521,14737,50150,34350
Q14194,316280,674380,426450,361360,332180,305280,356950,315370,440340,591240,444240,367830,462460,362520,508260,356340
Q14195,513380,959170,660940,411520,752850,450940,422790,502610,701330,771110,598020,673930,428840,509930,556600,586170
Q14203,69747,102330,84588,55066,83437,54579,58494,62798,74106,79371,66073,63556,58300,51567,101560,93244
Q14204,193760,184690,296070,238590,424920,334690,559930,197430,329700,441410,383380,342000,379590,264150,222350,378290
Q14232,575.56,891.01,782.67,687.89,1074.7,0,777.01,0,0,0,0,860.02,0,880.5,696.05,0
Q14240,74096,111520,112150,109520,116770,67352,97927,70021,122950,148860,94348,78512,112960,73811,97774,108960
Q14247,12643,19421,12325,11567,19368,8788,6956.7,9913.1,27517,13805,7313,21564,16620,14876,6645.8,17115
Q14254,11994,28927,6199.4,15903,19389,11745,45854,3539.9,6955.2,22757,14043,8936.5,8550.5,9537.7,15766,13604
Q14257,13905,8216.4,4229.2,5237.4,1371.2,10068,7685.9,2654.7,3467.3,9051.1,8914.7,4614.2,1670.6,1524,6121,11462
Q14258,0,0,0,0,0,0,0,1687.2,0,1967.4,0,0,0,0,0,0
Q14289,2132,3721.7,3604.1,6713.1,729.92,4913.8,20057,2674.9,0,2056.1,2166.2,3414.1,1891.4,2281.3,7404.2,6305.3
Q14315,76109,14688,35126,10517,268280,98520,69052,18699,19770,22898,92859,55263,10624,64427,10643,21688
Q14318,2546.3,6469.1,6538.4,3421.9,0,0,2740.1,1236.8,4731.1,0,2821.1,3672.8,2372.7,0,2199.3,0
Q14344,41738,44006,69277,36323,64007,51423,30007,32145,32220,45649,35969,72025,58906,45624,33742,36555
Q14353,1271.7,3044.9,4899.2,0,0,1950.3,0,0,0,5376.2,0,2156.1,1471.6,0,0,0
Q14376,950.23,1754,1542.2,0,4990,789.89,0,0,1626.3,0,1083.2,1081.1,0,1167.6,1603.4,0
Q14410,172.94,526.35,0,611.1,655.35,0,0,0,544.17,0,0,857.33,756.2,0,732.06,0
Q14444,1927.8,552.67,2624.9,738.58,1642.3,1898.9,2712.3,0,3495,7850.4,3107.7,2821,2206.8,1945.4,1095.1,4015.3
Q14498,1086,0,0,0,0,0,0,1046.1,0,1391.9,908.53,0,0,0,0,0
Q14515,867.73,960.2,852.42,4071.1,2513.4,2710.4,6496.6,1231.4,3212.6,2684.2,5625.5,0,2197.4,0,2036.2,3884.1
Q14525,0,0,0,0,0,0,1919,0,0,0,0,0,0,0,0,0
Q14532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q14558,3751.4,5884.9,3334.7,645.52,9379.2,1878.6,4765.9,2033.1,3346,7336.1,3627.4,1121.2,687.71,2296.9,6014.3,740.14
Q14576,7093.9,4647.6,4068.5,7065.3,3523.5,1977.5,6738.8,5618.1,9160,12859,9837.1,5666.1,11889,6017,10127,8500.5
Q14624,0,8637.6,2564.9,4679.9,1606.7,1714.1,1253.9,5965.6,2108.3,1018.3,0,0,1657.1,1353.1,5694,589.5
Q14669,0,6214.6,4171.6,2584.4,4160.3,0,4812.5,3814.1,6270.4,7518.6,7047.4,7149.2,5032.4,6203.2,0,6684.7
Q14677,1281.6,5130.7,3210.4,3040.4,689.37,1642.8,2816.9,1590.1,4988.9,2381.5,0,2120.3,1991.7,4312.1,3423.1,1749.3
Q14683,1314.3,0,2130,0,3283,0,0,0,0,0,0,1488.8,6195.7,1420.6,2329.1,0
Q14696,2012.4,2124.5,0,1991,1418.6,1163.7,2132.9,759.87,2525.5,0,0,1107,1763.2,1643.7,3639.6,0
Q14697,57090,88174,66682,79419,92797,81977,69229,66274,98159,92240,85142,69112,64754,63462,107460,75789
Q14738,0,0,2256.7,1085.5,1499.9,2970.9,6084,231.34,988.48,3507,5263.9,1732,947.85,853.42,0,5890.9
Q14764,26024,39086,15041,30669,12570,27392,6300.3,41325,25965,44243,12844,10435,43400,28552,24396,35015
Q14847,29710,66435,33954,22100,44255,8166.6,19386,27827,33605,30567,28187,37532,37191,21472,39986,27387
Q14894,88042,182490,158870,140960,78603,55345,194020,103460,193070,195790,74002,143420,214600,99748,144250,118900
Q14914,10113,34400,23887,11291,26761,22139,4879.5,15201,21622,13118,7259.2,23596,21690,15878,18562,6968.9
Q14919,2593.9,0,0,0,0,0,0,1509.9,2688.1,2812.1,2645.2,0,0,0,538.78,3007.7
Q14964,0,0,0,0,0,0,0,4689.3,0,3009.9,2578.9,0,0,0,0,0
Q14974,84766,117290,115100,112430,154680,85496,103040,74347,131220,122380,104360,108120,105620,93086,129060,115500
Q14978,9737.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q14980,6573.2,3428.4,3723.8,7565.9,6027.3,7061.7,3129.7,1532.4,6367.7,4678.8,1301.5,2022.8,8917.8,2939.9,7049.3,5418.3
Q14982,10367,17701,7397.1,5670.7,10927,3491.6,40327,5996,4130.7,690.64,15087,6702.7,8445.9,6751.1,11397,2635.4
Q14BN4,0,2055.3,3032,6225.6,3740.5,3218.8,3602.7,2131.1,3029.4,3665.8,3311,3499.5,1754.1,0,0,2724.7
Q14C86,0,2149,0,0,0,0,0,0,0,0,0,0,1997.3,2047.2,0,0
Q14CZ8,76751,51174,93422,73819,140290,87505,61635,50002,80827,72792,74247,113240,52672,115360,112680,100580
Q15005,1101.6,1595.1,1063,973.25,985.97,0,1176.5,0,1182.7,1945.4,0,0,1313.8,0,1440.2,0
Q15008,9332.1,17757,14817,14831,13580,4917.5,8771.6,5743.3,5647,15666,6285.6,10195,7022,3907.8,10249,8370.2
Q15018,0,0,674.7,0,939.91,0,0,1269.8,0,0,0,812.51,0,0,1289.3,787.57
Q15019,261880,358160,241430,171980,264630,307250,159500,184360,269840,298420,328630,305810,256170,254990,261170,353120
Q15020,0,637.29,1393.7,2208.5,2776.1,4665,1348.4,1384.2,0,3236.6,1618.5,0,0,0,2101.3,826.81
Q15029,7457.5,4251.1,8287.9,10704,5902.4,9039.8,5039.3,8164.8,13835,8862.5,8078.8,7364.4,5422,5426.5,6936.1,11321
Q15031,0,538.98,2355.6,1983.8,2625,0,526.52,0,529.35,665.68,449.67,463.32,0,529.35,0,0
Q15036,0,0,0,0,1287.6,2266,0,0,1113.3,0,0,0,0,0,0,0
Q15041,0,2074.8,1998.8,2555.6,0,0,612.68,0,1506.9,4192.7,4353.3,0,2130.3,0,3389.2,4070.7
Q15042,481.96,1724.9,0,1708.8,719.32,416.88,2204.1,463.59,2286.4,664.44,471.76,1981.4,2249.9,0,1943.2,624.73
Q15046,3708.6,3559,4176.4,5420.8,6738.2,5809.2,1845.2,3119.2,7346.7,9376.1,4963.9,2814.7,4210,5801.2,6087.6,7694.3
Q15047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15049,32433,24651,52625,30195,49261,42969,32992,29812,33660,33168,36754,27150,11828,32653,39225,24612
Q15052,2567.1,2150.7,0,1820.5,1933.3,0,1320,1392.2,2336.1,2391.2,1074.4,3266.9,1480.3,1768.9,2312.8,2111.5
Q15056,17345,33148,22226,7761.9,26862,18288,16027,6601.6,25158,30621,17696,19748,19193,9447.9,17427,20134
Q15057,0,0,0,1140.7,0,0,0,0,1746.5,0,0,0,0,0,0,0
Q15067,4478.4,7846.8,5999.8,3687.1,2142.9,4974.5,1170.9,4950.8,8944,21336,7366.1,1668.5,18446,1732.4,6295.3,11071
Q15075,21901,27002,7069.4,19814,14882,14374,9930.6,9226.2,24393,16629,14316,38060,19051,7632.1,11359,16902
Q15084,18644,21515,30345,26659,43355,21833,22257,23928,19791,21525,11215,19162,15477,18874,27992,20462
Q15102,36381,74759,56987,49494,57311,47760,35774,49444,70624,68252,37002,61662,41840,49523,62745,70579
Q15119,2277.4,0,0,2033.3,1759.9,3316.5,2399.6,1721.6,4327.8,0,1821.9,0,1432.8,0,0,0
Q15120,550.93,1108.2,0,943.52,0,1049.8,7424.4,542.46,1401.3,1231.9,0,0,1227.3,1147.9,1221.4,1331.6
Q15121,97355,114590,105220,92622,124360,85703,132520,60263,109080,119440,99808,139310,107600,86102,91208,118370
Q15124,0,0,0,509.47,0,506.55,0,0,0,0,809.16,0,701.98,0,0,834.09
Q15126,23409,12586,17492,15332,16285,10101,9197.2,2983.2,7797.2,10800,14738,11099,11506,10728,17940,8879.9
Q15149,3148500,2463300,3566700,2517800,5039400,3862800,1881800,2065800,3416400,2949800,3511500,2956200,2308000,3178600,2761900,3496200
Q15155,0,3934.5,0,0,6355.5,3382,0,2477.6,6898.1,4765,0,4103.3,270.91,2857.3,3639.4,750.86
Q15165,20314,17603,45322,20815,38797,33760,20269,19804,31025,39660,37109,36114,18630,19465,38673,39930
Q15172,0,0,0,0,0,0,1758.3,1194.1,0,2340.4,0,0,572.69,1993.8,2359.3,2179.6
Q15181,43898,694960,343270,129160,184380,62590,43852,255670,340340,438350,100510,284590,293550,158990,272920,343770
Q15185,31017,13000,22178,6544.5,7294.2,13772,23070,17919,44800,43373,19021,17799,25353,11416,18947,37377
Q15223,5859,18002,18355,2428.7,0,17582,20800,0,3396,0,0,0,22997,23281,1850.8,25644
Q15233,32436,25433,35763,34077,41622,14882,7577.7,22558,30786,23332,26008,27129,47047,17685,37988,2729.8
Q15257,37805,67110,60709,41623,55155,46694,41630,38068,79728,64131,69731,59841,50274,50635,42885,53625
Q15274,5149.3,5545.4,21026,3455.4,13174,8250.5,13291,3209.6,7928.1,7723.8,15094,14092,1683.7,22310,20910,14581
Q15276,4931.9,1857.6,1569.2,2627.8,7062.7,3964.8,5822.2,1303,2405.2,7630.8,5461.9,1865.1,1958.2,1386.3,1968.3,5649.4
Q15286,662.63,1747.8,5386.2,7518.9,11794,4424.6,9261.3,5032.6,1545.2,7200,4727.2,14303,7918.2,7070.8,17759,6866.5
Q15293,7686.7,5915.5,3607.2,3294.2,3416.7,10080,6707,0,3280.4,9343,4897.7,2961.2,0,5985.7,4845.8,9621.6
Q15323,1616.1,3854.8,0,0,0,374.44,58602,0,0,0,0,1867,0,0,0,1559.9
Q15334,42479,14710,63922,51113,45795,66477,34781,43426,51587,55597,23698,39405,48448,43871,36675,63278
Q15349,22958,20879,35307,14516,25761,19238,17864,2468.7,23654,25844,18131,36364,18152,6774.7,16090,36101
Q15363,0,0,1414.1,958.75,0,0,1362.7,0,1738,0,0,0,1641.2,0,0,0
Q15365,69592,105180,72375,67244,89943,77856,65834,60822,82640,117010,96048,96564,73832,84712,86336,104420
Q15366,48717,70985,54530,31981,25487,45364,38305,35457,65003,64758,79760,27789,41337,23192,62299,67232
Q15370,15352,21837,10383,13268,11455,11287,20402,15480,20617,12077,28031,11761,17026,4900.3,12019,15882
Q15382,5732,3123.6,2832.5,9615.6,9166.5,5683.1,2982.1,0,15288,8679.1,6601.9,9858.6,10392,3250.7,4469.6,5901.1
Q15388,0,0,0,2042.5,0,2923.1,900.6,3098.3,0,0,0,0,1120.4,0,0,841.02
Q15393,4696,9094.8,2781.4,3242.2,4430.4,7725.2,4376.5,9706.2,15427,0,13927,1055.5,5708,4620.4,2672,6130.3
Q15404,7770.8,12869,6105.4,5356.5,17092,6164.6,5036.6,6547.3,6724.6,4303.9,13316,2856.5,2500.9,2619.1,10957,4344.4
Q15417,21579,46350,27200,23710,60498,32812,22523,50597,54748,39121,15412,37276,19024,32786,36798,40393
Q15424,2234.2,0,0,1818.6,2162.8,1669,0,1695.9,2955.8,3099.9,2711.5,2334.4,5060.2,1782.5,0,0
Q15435,45431,41543,47221,45649,43779,30362,65142,39791,53797,60948,55121,59896,35692,30483,71437,41675
Q15436,1133.2,6171.6,11102,10202,6045.7,2188.3,0,0,13450,6726.8,2198.6,3619.7,1711.9,1133.9,0,5416.9
Q15437,0,0,0,0,0,0,0,0,0,763.8,0,0,0,543.87,0,0
Q15459,6399.1,12255,10007,2522.2,5228.2,2737.8,2552.7,8772.8,7503.7,5736.8,7914.4,2041.2,2790.9,6705.6,7759.3,4782.9
Q15477,0,0,571.9,0,2807.4,982.04,0,452.33,733.21,829.19,1912.5,0,751.86,1138.8,1537.1,1564.1
Q15493,2273,2734,5612.7,3968.2,8846.1,0,3059.1,1219.1,4472.1,8270.9,11377,2512.5,3752.2,10246,34948,5234.1
Q15555,20069,34541,24688,28473,35521,16451,36187,19248,26270,57822,25639,28896,36040,18174,30564,38379
Q15582,0,10411,3905.3,1559.7,11269,1352.6,2409.3,6837.4,9500.2,909.05,3886.5,2716.3,585.09,556.69,4782.7,2960
Q15599,25942,25174,7718.1,4234.8,36281,28830,25854,6484.5,4380.9,5326.6,10724,20503,17117,6638.3,36422,6940.5
Q15631,6384.5,12460,14178,13821,16593,17505,10824,8175,18174,19562,19133,21301,23587,14114,16373,12568
Q15637,672.02,805.85,597.18,1814.9,0,434.59,1640.8,637.65,2724,2532.7,728.71,2401.5,873.74,3629.5,2743.8,1999.7
Q15691,59671,132190,70554,28037,96572,23031,15357,16411,70415,115780,102830,60295,110600,45213,52466,55423
Q15700,4717.8,12682,10597,5588,6877.2,5702.4,21847,6422.2,8646.5,12537,13619,9981.1,9928.7,11139,8948.8,5394.4
Q15714,0,0,1668.5,2683.2,0,1428.2,1831.6,1039.9,0,2249.9,0,2346.7,1872.3,0,0,5012.4
Q15717,7375.4,12440,9658.7,13001,21940,10595,3497.2,11770,10095,12769,10419,10281,11765,7202.5,9316.3,19404
Q15738,0,0,282.72,459.64,0,2029.1,3814.4,0,0,0,0,1831.6,1312.1,0,802.13,437.75
Q15746,10384,10390,11225,15080,12856,15857,12302,8708.3,9574.2,11122,9776.2,10423,11523,14158,10279,8874.4
Q15751,2114.7,0,372.59,1619,0,2967.7,2585.5,2525.2,0,7189.9,3021,3452.6,0,0,1859.6,0
Q15768,0,2160.3,0,0,0,0,0,0,0,3028.4,0,0,0,0,0,0
Q15773,0,4427.6,3906.7,1133.3,0,0,4394.8,2324.9,5452.4,0,3417.3,3417.3,5484.8,3592.2,11677,801.08
Q15796,883.85,1020.7,853.51,684.22,0,2984.8,763.11,675.34,0,979.76,1527.6,0,0,1581.3,983.71,1943.9
Q15811,5064.9,0,0,0,0,1281.8,2023,1802.7,15589,2978.2,13090,20058,0,0,20966,1950.3
Q15813,775.4,2086,3412.5,1863,2496.6,0,5516,0,1035,1933.2,3638,2799.1,1533.4,0,882.71,651.14
Q15814,0,0,0,0,0,0,0,0,299.59,0,0,0,464.58,0,0,0
Q15818,1742.3,10314,0,1815.7,0,6262.6,45604,1342.5,1761.5,1753.6,1970.4,1067,1910,1951.9,1790.6,3249.4
Q15819,6168.1,7538.2,6572.6,1249.5,0,0,5949.7,7694.7,0,0,7535.9,0,0,4251.9,0,0
Q15836,0,1940,0,886.56,3787.6,0,400.84,0,0,2132,0,1432.1,0,1582.1,2481,861.81
Q15843,0,6066.1,1085.4,1356.8,3189.7,2308.6,0,7473.8,1329.6,7406.2,1074.5,1825.3,2114.2,2859.7,0,1083.7
Q15847,1328.4,0,0,0,0,2154.8,896.91,0,0,0,0,0,0,0,0,0
Q15904,21340,13823,11006,15820,4437.7,5404.2,30299,7655.4,10307,28758,18575,14821,14949,21831,32709,18007
Q15907,63673,98045,88843,84172,102040,60472,88397,48871,89283,123090,74317,91037,92196,64167,117680,93797
Q15942,0,0,0,538.87,0,0,0,497.59,2930.3,780.18,515.16,0,669.31,0,2174.9,639.56
Q16134,2028,6803.8,7164,1904.2,9281.8,7920.3,8832.9,1267.8,3234.5,8499.4,6610.5,9236.1,6053.5,2494.3,3860.1,7025.6
Q16143,22192,68716,26661,37046,7316.5,23647,78230,34603,30005,74809,55093,28422,15287,14441,45734,28247
Q16181,318220,337090,314070,257950,321780,287690,356680,221260,311320,389060,316510,299500,304250,253320,330200,313540
Q16186,4320,3613.6,4215.6,2596.9,1994.6,3006.3,2692.2,3407.6,2924.1,2139.9,4508.2,4030.5,2871.8,0,4548.8,3491.8
Q16204,3791.5,3858.4,0,0,1211.6,3514.9,5136.4,0,0,0,3677.6,0,843.51,0,4779.4,0
Q16352,125050,263820,178170,138500,120310,136830,306640,98002,218440,287620,179980,122380,298440,201920,207700,222830
Q16363,1517.8,1738.1,0,1093.1,1509.3,1169.7,1315.8,0,5228.3,0,1924.9,2574.7,3073.6,2061.3,480.06,2208.2
Q16401,11450,8371.8,15137,5427.2,3850.7,10316,4008.6,6432.4,7170.2,6546.4,6539.3,3271.5,3618.5,8312.4,8367.4,6765.6
Q16527,0,0,0,496.26,0,0,0,0,0,0,0,0,0,0,0,1338.7
Q16531,41620,62506,20776,34130,14350,34015,33576,19461,36199,26891,28088,32478,42195,21427,52610,21512
Q16537,0,1056.1,420.29,0,849.23,0,0,0,1130.6,3647.5,1218.8,0,9222.4,1018.9,532.65,2154
Q16539,2165.3,15006,26130,17656,24857,2642.8,19492,23038,21030,33158,991,0,16964,1851.3,0,0
Q16543,7339.4,12878,9747.4,3520.9,4602.2,7662.1,8907.8,3383.7,11690,11799,9229.1,14091,6093.5,4483,5425.3,9349.5
Q16555,2830300,4390600,3263000,2916400,3253300,2838600,4560600,2228100,3599200,4493700,3565200,3219700,3067600,2880900,4035100,3247500
Q16563,3102.7,14019,14712,8297.4,16441,12628,6385.7,7319.1,11100,4850.5,13377,9703.4,6203.4,11271,17564,12093
Q16566,1725.6,435.36,0,1623.8,415.11,527.02,1536.7,0,466.87,2815,1525.9,1952.4,1059.2,0,564.06,0
Q16595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q16620,1755.8,7158.5,4655,2637.7,23441,0,14516,0,16337,0,1223.2,29550,27697,25088,1123.8,3175
Q16623,35158,73497,27265,33083,30655,29811,90983,20959,27227,51848,46542,30764,26814,29201,48403,25143
Q16629,9019,3809.8,3960,933.19,0,7105.2,1407.2,3124.9,9491.3,4583.8,9935.4,0,2545.9,6909.2,6774.1,12587
Q16630,0,4548.2,1689.3,1567.9,0,0,0,1114.9,4533.2,2549.1,1374.5,0,2197.1,3344,2173.9,0
Q16643,37518,72666,49014,41239,49958,27717,55831,27024,60571,78316,25679,44846,40136,51481,48240,35300
Q16653,6330.8,8374,4740.3,8570,5889,5729.9,19816,748.27,8398.2,25492,24984,7809.7,0,1351.8,23556,8844.3
Q16658,138060,192500,155600,136530,129960,97935,158020,89960,170510,195690,165170,129090,171990,111830,146790,147910
Q16698,33939,65337,55813,24882,43307,28408,49990,39005,34197,58750,44227,40731,34200,32405,35513,42344
Q16718,9582.9,28726,15980,25776,8721.9,20950,25117,15729,27698,43701,23216,24521,21228,18414,28256,17217
Q16720,381.62,4513.2,1370.9,2424.4,0,759.97,2776.9,0,474.98,1537.4,2310.5,1147.1,0,0,2695,3427.1
Q16740,0,0,0,0,0,0,0,0,4631.2,3262.2,0,0,0,0,0,0
Q16762,20360,27264,34027,16960,18611,12396,0,4672.8,17095,23355,28063,35039,14427,17372,39733,27194
Q16773,881.06,977.76,3470.9,2905.3,5679.8,3889.4,3438.6,39526,7685.1,926.49,11502,3805.2,11397,7163.3,6559.3,3486.3
Q16774,5839.2,6178.4,0,7088.7,6307,1447.2,5825.8,3938.2,5526.7,9944.3,6635.1,6458.1,6372.7,12758,19503,1887.6
Q16775,29509,49363,54597,29943,38358,35463,53149,25887,26626,44543,39428,49090,55356,42006,32624,39657
Q16777,61444,115460,84941,90195,88692,53828,75364,65110,130280,99640,56952,122090,92105,105260,107380,71955
Q16795,10541,15988,25899,14832,12277,6526.7,24115,6752.2,23389,13790,8110.4,10198,14646,12095,13934,11532
Q16798,12523,18424,14072,19749,18255,11397,48337,4487.4,15563,10155,13622,12381,15400,19973,27782,14703
Q16799,53931,136380,85104,64382,77261,55598,120200,52091,72175,121280,72309,57645,85059,72584,78329,80103
Q16816,1981.7,0,0,1178.2,2497.6,5217.7,0,0,5177.7,0,0,3055.8,0,0,0,0
Q16822,11837,24579,18271,18292,18649,9936.1,18907,8922,12985,17880,11814,27432,28997,19890,17698,18403
Q16836,51694,79623,52953,43716,77788,52488,53513,42168,70815,68460,52438,49745,65872,61021,55769,49248
Q16849,0,2254.4,0,1051.7,0,0,5300.8,794.31,0,0,0,0,0,0,0,0
Q16851,53571,90058,94353,62016,82555,60211,70417,47998,66935,68817,69318,79745,64946,70199,76258,65604
Q16853,0,1496.1,1083.4,0,0,0,0,0,2025.4,0,0,0,0,0,2031.4,0
