proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10
Q14982,-0.05237397,-0.36214731,-0.28414456,-0.16558354,-0.06765948,0.07046934,-0.13009293,-0.11039204,-0.02873683,-0.05088963
Q14C86,-1.6406969,-1.0133729,-0.2205091,-0.9518824,-0.68791,-1.2144173,-0.8286169,-0.6338469,-0.7551372,-0.8227539
Q14CZ8,0.69253014,1.14260816,0.8306318,0.45312128,0.01236646,0.6549133,0.77287201,0.91390171,0.56569714,0.95021812
Q15008,-0.62204,-0.1419726,-0.3946652,-0.4444811,-0.4130727,-0.6668746,-0.3423453,-0.6741098,-0.6653637,-0.5467755
Q15019,0.5974429,-0.8098377,0.8126415,0.5093091,0.4966138,0.4617844,0.6783475,0.5873773,0.4547102,0.6158041
Q15031,0.8676556,1.2137318,1.1973593,1.4093527,1.54111,1.2620853,1.2997472,1.6643232,1.3708519,1.3863039
Q15042,-0.6753736,0.3022168,-0.3648426,-0.3114183,-0.1835705,-0.6644996,-0.2363031,-0.4842525,-0.6063583,-0.2780722
Q15046,0.1297356,0.3218241,0.4259687,0.469785,0.2534802,0.3244536,0.4179538,0.3411858,0.4610812,0.4321556
Q15049,0.48839118,-0.34923666,0.60255165,0.28670278,-0.01832855,0.577862,0.77693036,0.46360144,0.13058336,0.64340651
Q15056,-0.3653398,-0.3002132,-0.9432409,-0.8316703,-0.2481455,-0.788669,-1.1276409,-0.7939494,-0.8818687,-0.8037299
Q15067,-0.40790485,-0.23811571,0.59187916,0.01976335,0.25429146,0.02111734,0.25078989,0.58845519,0.19274779,-0.01568734
Q15070,-0.69144505,-0.08660005,0.13887396,-0.11632153,-0.02904828,-0.04130747,0.15428442,0.24080116,-0.15629137,-0.09371192
Q15084,-0.35407682,0.17307328,0.87382817,0.45373218,-0.01654587,0.29789988,0.16754329,0.55348291,0.30423557,0.24535932
Q15102,0.5462645,0.06488741,0.57161254,0.23846524,0.49033297,0.52277906,0.306959,0.12989667,0.32478302,0.34965564
Q15111,-0.2411606,-0.1802515,-0.6963168,-0.8364364,-0.7558132,-0.6911075,-0.8246284,-0.97192,-0.6633741,-0.4839483
Q15118,-0.03321157,-0.90873294,0.25454144,0.26810239,-0.51473534,0.12826988,-0.02801797,0.26154473,0.32322267,0.12562008
Q15119,0.669989,0.527133,0.8602964,0.9714468,0.4977992,0.9013946,0.5776362,0.9950626,0.9790021,0.8569253
Q15120,0.6428222,0.1968132,0.5959802,0.9402503,0.8305199,0.8780413,0.6868138,0.7983726,0.8736565,0.8031454
Q15126,-0.39949698,-0.04202116,-0.01095065,-0.7448235,-0.97093847,-0.23918868,-0.05197098,-0.69399953,-0.66005374,-0.36173502
Q15149,1.215084,1.691642,1.820271,1.072237,1.382762,1.174782,1.672667,1.382917,1.314299,1.358006
Q15165,-0.23273134,0.35332482,0.69976533,0.63357178,0.08358994,0.08871119,0.5215539,0.90125192,0.67291577,0.26609013
Q15173,0.007518897,0.297274589,-0.36502913,-0.100991501,-0.049138552,-0.143227842,-0.204771379,-0.197990889,-0.237954209,-0.083974886
Q15181,0.01712863,0.10418572,0.02654199,0.52986892,0.05955716,0.21140951,0.54262936,0.0987644,0.38719504,0.15540249
Q15257,0.7880907,-0.1629475,0.6279915,0.3613607,0.2301265,0.6792364,0.2816897,0.3692709,0.4824748,0.6871909
Q15276,-0.154103,0.395712,-0.1691172,-0.2449835,0.1348327,-0.1676689,-0.2004442,-0.3663798,-0.3953779,-0.1984325
Q15286,-0.69435486,0.03498006,-0.42247948,-0.41611591,-0.29859596,-0.46672128,-0.68333543,-0.35362363,-0.44491879,-0.74269269
Q15293,-0.63052139,-0.00702015,-0.50872618,-0.10693763,-0.05090159,-0.34678965,-0.44357388,-0.25339402,-0.24124012,-0.3245336
Q15334,-0.001603955,-0.192575687,0.931112422,0.332957302,0.036759844,0.162460953,0.293185326,0.51557988,0.264770034,0.316394515
Q15349,0.05839057,0.62712615,-0.10891451,-0.54572228,-0.16524416,0.02489861,0.1566274,-0.41911823,-0.17980492,-0.28990111
Q15365,-0.101541891,-0.67898691,-0.006215881,-0.29260871,-1.105932807,-0.131711283,-0.811644183,-0.250021456,-0.170155713,-0.267361778
Q15366,0.042651917,-0.394029136,0.426270502,-0.305772851,-0.667513462,0.008879387,-0.38678949,-0.123090167,-0.184610898,-0.066465859
Q15370,0.23667273,-0.2609577,0.17199034,0.19179913,0.16825762,-0.38712746,-0.20676397,-0.04980094,0.05820119,-0.73744586
Q15382,-0.10772772,-0.93041319,0.00967656,-0.30045712,-1.15398278,-0.28521271,-0.38537842,-0.43659,-0.19857379,-0.52253538
Q15388,-0.24560192,-0.65328794,-0.44565965,-0.19925421,0.27210985,-0.54814875,0.33255011,0.01888092,-0.08484633,-0.25455636
Q15404,-0.66670032,-0.36730281,-0.02366498,-0.65755672,-0.6383501,-0.57938328,-0.65899138,-0.8136226,-0.95029659,-0.59051258
Q15417,-0.4796762,-0.135817,0.4526054,-0.7986855,-0.1825068,-0.6480813,-0.319327,-0.9619459,-0.7090353,-0.5960651
Q15435,0.39279815,0.56493427,0.23985113,0.05017857,0.01203344,0.12005625,0.24327277,0.13650775,0.21132459,0.19721953
Q15436,-0.6716321,-0.3922138,-0.2591537,-0.7972984,-1.2861608,-0.6044845,-1.5641761,-0.8126864,-0.7374509,-1.0759158
Q15477,-0.7109361,-0.5264389,-0.6311996,-0.9098997,-1.0523223,-0.8398671,-0.6115926,-0.6258104,-0.9037273,-0.8695822
Q15526,-0.13960032,-0.07620973,-0.31794702,0.24138592,0.42393034,0.16189655,-0.41526338,0.27945365,0.12369586,0.02524976
Q15555,0.3227571,0.1329744,0.5622298,0.2219066,0.3838776,0.3109556,-0.4248851,0.2081839,0.2296543,0.2007977
Q155Q3,-0.6780381,-0.4179293,-0.3334534,-0.2203394,-0.1524745,-0.4641485,-0.1828708,-0.2814241,-0.3311533,-0.4540396
Q15631,0.07110548,-0.32125447,-0.48853986,-0.36920637,-0.58744387,-1.43420135,-0.1595254,-0.38060234,-0.19545727,-0.41322134
Q15700,-0.43465997,-0.07440563,-0.10962771,-0.32328281,-0.03896087,-0.21069661,-0.97699794,-0.52683585,-0.21032227,-0.10727901
Q15746,-0.04303535,-0.04908723,0.33221688,0.21853363,0.10853516,-0.08496211,0.04791442,-0.02970283,-0.04246842,-0.1700331
Q15796,-1.5384843,-0.3227426,-1.0867747,-1.5151159,-1.1911931,-1.3865711,-1.3383174,-1.3844371,-1.4492694,-1.4400772
Q15811,-0.5917657,0.4818539,-0.4417093,-0.5749622,-0.4688182,-0.6507099,-0.6740477,-0.9472361,-0.6056531,-0.8451815
Q15813,-0.8815567,-0.6319949,-0.6532122,-0.5501851,-0.8680343,-0.8937438,-1.3026388,-0.6616583,-1.0411417,-1.2505556
Q15818,-0.02779583,-0.16918274,-1.26488878,-0.58598014,-1.02289727,-0.83991161,-0.70538934,-0.98091811,-0.31939246,-0.81640506
Q15819,0.10654628,-0.05298248,-0.15927468,0.15122901,0.4370694,-0.6838273,0.14405611,0.09193928,0.27300807,-0.37247807
Q15904,0.6773224,0.6245464,0.5459996,0.739034,0.6511335,0.9950199,0.1965275,0.6378634,0.8376577,0.9460658
Q16134,1.176718,1.526971,1.62938,1.980286,2.098721,1.387869,1.652019,1.902422,1.707775,1.624432
Q16181,1.548154,1.282615,1.222899,1.373657,1.268779,1.421391,1.370794,1.220057,1.406209,1.457809
Q16186,-0.5799361,-0.7293353,-0.6067631,-0.7400718,-0.609661,-0.7210349,-0.729677,-0.8239081,-0.8438123,-1.0641539
Q16204,-0.008484713,0.25563064,-0.262332995,-0.71010192,-0.296608543,-0.261209774,-0.387693411,-0.492264216,-0.680026123,-0.29422135
Q16352,0.92941136,0.46503038,0.12966906,-0.28272625,-0.57431481,0.28995793,-0.65075962,0.01253579,-0.06217365,-0.26814117
Q16401,-0.8947074,-0.6737778,-0.5528226,-0.8889191,-0.9965871,-0.8496158,-1.0856987,-1.136008,-1.1080559,-1.0860904
Q16540,-0.4881428,0.1091305,-0.6122589,-0.5644483,-0.1353565,-0.2647149,-0.7182089,-0.229088,-0.306406,-0.634288
Q16543,0.0218438,-0.74834508,-0.66203544,-0.6974342,-0.1809584,-0.02643042,-0.49298987,-0.09658885,-0.05383773,-0.04583002
Q16555,2.376366,1.937224,2.146735,2.146864,2.043164,2.047655,2.183567,2.324201,2.233217,2.264468
Q16563,-0.2572989,-0.80056736,0.19867464,0.03981939,0.36108248,-0.2071853,0.10537938,-0.05334063,-0.09519205,-0.18521022
Q16566,0.64889711,0.78449318,0.08849464,0.21915318,0.34283505,0.63644846,0.1585218,0.10122465,0.27837108,0.30795998
Q16585,-0.61324607,-0.83146197,-0.25693392,-0.17311122,-0.17957472,-0.35143152,-0.27267406,0.05071543,-0.22259183,-0.1878182
Q16595,-0.47115559,-0.01083961,-0.87930064,-0.41403034,-0.85502263,-0.55303821,-0.56491515,-0.77705384,-0.23143124,-0.6925987
Q16623,0.49859446,-0.91374302,-0.50809175,-0.06423821,-0.33977544,0.18532752,-0.01350042,-0.30910017,-0.05626706,-0.0916108
Q16643,-0.68207706,0.07552509,-0.30544399,-0.45090699,-0.21509425,-0.39925215,-0.94973889,-0.89069854,-0.33056078,-0.16442537
Q16653,-0.005870907,-0.041528962,-0.458064558,-0.222410009,-0.122098746,-0.189246242,-0.201392853,-0.015860156,-0.151539492,-0.127348866
Q16658,1.106464,1.0705992,0.9069081,0.8696373,1.0171667,0.9899163,0.9001962,0.8653394,0.9410899,0.9536537
Q16698,1.2789338,0.6095938,1.5493955,1.6487991,1.5995912,1.455443,1.8063672,1.5618163,1.6263915,1.373762
Q16718,0.615573,0.3027536,0.8327798,0.8023472,-0.1665489,0.8732031,0.4189252,0.9953513,0.9170434,0.3273188
Q16720,0.62038902,0.82105333,-0.03250059,0.31023966,0.57433941,0.39629063,0.23009051,0.32798001,0.39116432,0.60624704
Q16740,-0.4656577,-0.1372038,-0.800228,-0.1023872,-0.1587785,-0.1258292,-0.4791302,-0.1823025,-0.3189371,-0.4967127
Q16762,0.55282561,0.43633715,0.85040023,0.98659577,0.07086784,0.6067928,1.26812089,0.97509242,0.90200037,0.75508639
Q16773,-0.5237716,-0.9313083,-0.3230922,-0.3351481,-0.4429892,-0.4652452,-0.3853002,-0.5086827,-0.4742336,-0.5219221
Q16774,-0.021267,-0.48242,0.1621215,-0.4446128,0.2125888,-0.23788,0.0824878,-0.232883,-0.1632318,-0.1663788
Q16775,0.4675149,-0.5326202,0.1308089,0.7049499,0.5806817,0.4218842,0.5012311,0.4866947,0.528491,0.5840652
Q16795,1.733862,1.269695,2.06751,2.16313,2.015889,2.138791,2.011762,1.991863,2.073119,1.948098
Q16798,1.304916,1.193035,1.051507,1.568905,1.236655,1.670605,1.324535,1.432852,1.515067,1.555391
Q16799,0.79080437,0.56592252,0.69885371,0.09339879,0.40908136,0.70427492,0.31392009,0.64138895,0.41717617,0.58156289
Q16816,-0.6379839,-0.4410951,-0.1388777,-1.084103,-0.7077881,-1.1678553,-0.8813984,-0.5478404,-1.1504856,-0.8943311
Q16822,0.5873158,0.8660261,0.9768448,1.2014793,1.0334824,0.9932111,0.9975764,1.260714,0.944941,1.0783584
Q16836,0.831927,0.2619541,0.9461423,1.2139149,0.9030151,0.9752748,1.2281606,1.0576953,1.1369493,1.0429396
Q16849,0.650703132,0.901337956,-0.147936747,0.003404824,0.245501969,0.276849006,0.366186926,-0.065120099,0.447631965,0.576052829
Q16851,0.215759826,-0.008746724,-0.232029544,0.089201031,-0.092167688,-0.525884588,0.15297225,0.206589646,-0.064008637,0.216200522
Q16854,0.08043959,0.3651391,-0.50341987,0.32894449,0.18285977,-0.09285357,0.19040758,-0.37074226,0.28833317,0.17635716
Q16864,-0.21870098,0.01182722,-0.50168434,-0.35061096,-0.2775343,-0.29785838,-0.46134543,-0.80465239,-0.57439884,-1.02778064
Q16881,-1.3881735,-0.4869698,-0.5690619,-1.2861753,-0.7579136,-1.0934891,-1.6619643,-1.0967926,-1.1581495,-1.3864781
Q16890,0.0908685,-0.34115887,-0.28237589,0.0373896,0.23351557,-0.03542442,-0.15996765,-0.39476099,-0.0222373,-0.19066693
Q16891,1.849779,1.993349,2.069046,2.297028,2.109734,2.158506,2.164895,2.352951,2.195597,2.180944
Q17R89,-0.25388868,0.28089118,-0.47816889,-0.29194755,-0.01322296,-0.29856117,-0.32085299,-1.2579806,-0.35245187,-0.26335263
Q27J81,-0.9170267,-0.3974558,-0.8853855,-0.872141,-0.5167006,-0.9201324,-0.9944679,-0.9172938,-1.3598497,-0.7284797
Q2M2I8,0.30225532,0.29297009,0.25074701,0.33288401,0.02918048,0.21407895,0.06672117,0.13673228,0.24326885,0.39872563
Q2NKQ1,0.20348555,0.35024045,-0.34899433,-0.07112119,-0.09172855,-0.13696835,-0.80588692,-0.28262251,-0.10693924,-0.27140828
Q2TAA2,-1.6140302,-0.2181755,-1.1208205,-1.7404799,-0.8773797,-1.2218825,-1.9281271,-1.2449685,-1.4643782,-1.8076915
Q2VIR3,-0.7258569,-0.7548645,-0.6274662,-0.7332798,-0.6120902,-0.6631421,-0.6777681,-0.6276611,-0.7664967,-0.7225831
Q32NB8,-1.4410555,-0.3981074,-0.5487531,-0.1152231,-0.2728113,-0.4327151,-0.351044,-0.3747063,-0.3890204,-0.3013347
Q330K2,-0.36261097,-0.19355976,0.1892556,0.3039519,0.03656311,0.02614166,-0.20173542,0.36060611,0.3451261,0.19692463
Q3LXA3,-1.056319,-0.2675367,-0.5134266,-0.9057529,-0.6690565,-0.532113,-0.3654918,-0.7551421,-0.9158624,-0.3890724
Q3MIX3,-1.4646233,-0.4191595,-0.9246927,-1.2383378,-0.8488243,-1.2365991,-1.6452245,-0.9772027,-1.0522733,-1.3271776
Q3SXM5,0.6263418,-0.4741731,0.7064806,1.005928,0.5727736,0.7487664,0.7949187,0.9093246,0.9374566,0.8957194
Q3SY17,-0.7250744,-0.2236038,-0.5276891,-0.4095445,-0.7315662,-0.6951283,-0.7487035,-0.6654479,-0.8840592,-0.7620587
Q3V6T2,-0.6848454,-0.5056976,-0.4169839,-0.7157359,-0.6421085,-0.6582785,-0.83623,-0.8448942,-0.8690733,-0.644418
Q3ZCQ8,0.18477247,-0.43671773,0.55633232,0.44419364,0.08658157,0.64519714,0.42967884,0.60548417,0.43200656,0.23034224
Q496J9,0.3436872,1.11540351,0.12762427,0.22067447,0.22762418,0.43882086,0.01132316,0.10963356,0.18810891,0.38423661
Q4G0F5,0.09364669,0.52505927,-0.26760123,0.07049694,-0.68330771,0.01770434,0.12948675,-0.16151682,-0.06741289,0.35706988
Q4G0N4,0.944822,0.6511015,0.8502992,1.28541,1.16273,0.9999839,1.447502,1.1594786,1.1171534,1.196325
Q4G176,0.1072041,0.1269588,0.4239853,0.5211584,0.1336069,0.5715268,0.451685,0.6049935,0.5340175,0.3993334
Q4V328,-0.010180199,0.825374703,-0.727473851,0.002072271,0.177828844,0.150815409,-0.069708071,-0.540687291,-0.107050998,0.221250617
Q53FP2,-0.5961631,-0.1851518,-0.2885546,-0.5721399,-0.6921731,-0.5936721,-0.4670147,-0.6634243,-0.676224,-0.6806117
Q53GQ0,0.24958449,0.13545125,0.92897938,0.49204226,-0.32523041,0.41145068,-0.05368145,0.78112116,0.42462181,0.29707313
Q53H12,0.9443307,-0.4317802,0.9299264,1.1703299,0.6388592,1.1793054,1.0252718,1.2836864,1.1207733,1.0294048
Q53HC9,-0.289532344,-0.08099102,-0.386465167,-0.258913595,-0.005428199,-0.262620204,-0.392559615,-0.349551741,-0.36745777,-0.24952777
Q53R41,-0.6303906,-0.4148954,-0.5459374,-0.9084492,-0.7293107,-0.8112857,-0.7080994,-0.8173245,-0.6909854,-0.6620113
Q53S58,-0.30569432,-0.05193807,0.34444671,0.23855633,0.37912887,0.30037841,0.3984038,0.28321176,0.34192476,0.19967238
Q53T59,-1.8444031,-0.9356334,-0.9450183,-1.1716304,-1.083041,-1.4527542,-0.9597855,-1.0793232,-1.1720309,-1.1422728
Q562R1,2.151098,1.846975,2.183203,1.717717,1.156534,2.089065,2.068183,2.033935,1.975473,1.982948
Q58FF6,-0.66679254,0.08045305,-0.50612767,-0.69717227,-0.43669907,-0.30218901,-0.67570151,-0.49168459,-0.53969477,-0.66096662
Q58FF8,-0.14460929,-0.56567973,0.225685,-0.33387813,-0.02645326,0.08196163,-0.85477682,0.3502035,-0.29517342,-0.44279562
Q59EK9,-1.0238505,0.5147741,-1.4161053,-0.6008664,-0.9097155,-0.5403915,-0.4019817,-0.8235806,-0.5683973,-0.7961788
Q5HYI7,-0.36113218,-0.35167939,-0.44436377,0.45560579,0.19480532,-0.11454984,-0.10283529,0.05039281,0.0967382,-0.21197551
Q5HYK3,-0.004050558,-0.648807395,0.502131969,0.615986913,0.074921956,0.530012525,0.60102757,0.600993321,0.542282002,0.52615962
Q5JPH6,-0.14712716,-0.44280178,-0.82949842,0.17650301,-0.09767595,0.25572599,-0.16627769,0.04564326,0.10002309,0.01259702
Q5JRX3,-0.3311117,0.3810544,0.1596451,0.6386769,0.2829559,0.3713626,0.6605159,0.4078214,0.5004008,0.3127876
Q5JSH3,-0.1959675,0.6331924,-0.8478502,-0.7830106,-0.3728518,-0.2757065,-0.8527977,-0.8918529,-0.5989872,-0.213396
Q5JTV8,-0.619988211,0.005732821,-0.564739592,0.136734201,-0.026210401,-0.500991177,-0.811018084,-0.404881519,-0.662677193,-0.687693103
Q5JTZ9,0.291352,0.6422565,0.4506768,0.6572748,0.7020672,0.5276147,0.9584188,0.9095411,0.6950066,0.6428456
Q5RI15,0.17186765,-0.55658521,0.19210398,0.5238584,0.56291877,0.20239435,0.6171966,0.41535674,0.49159598,0.09006963
Q5SQH8,-0.27184729,0.14691399,-0.68536592,0.05141831,-0.2074557,-0.77731559,-0.10416445,-0.01722931,-0.82700067,-0.28235752
Q5SQI0,-0.31159315,0.07310114,-0.48431805,-0.6410133,-0.15134472,-0.59380461,-0.57764316,-0.74291013,-0.62042836,-0.33661493
Q5SRE7,-0.49516846,-1.31687232,0.08343133,-0.6278697,0.15413923,-0.48669606,-0.27153746,-0.60619754,-0.54876589,-0.89483191
Q5ST30,-0.4812229,0.2275564,-0.2533403,-0.3346388,-0.3173268,-0.589979,-0.1330815,-0.2879396,-1.8755283,-0.6346569
Q5SY16,-0.50912889,0.18997279,-0.83817975,-0.29306283,-0.16100394,-0.22820237,-1.20104038,-0.05403413,-0.28768319,-0.47466177
Q5SYC1,0.17182832,0.30952983,0.01192752,0.37855597,0.45062728,0.34139988,0.20348106,0.02017244,0.23880593,0.17840154
Q5T0D9,0.26690287,-0.46672232,0.1009714,0.33939554,0.08724748,0.5656664,-0.08041396,0.14028512,0.07397954,0.27113154
Q5T2N8,-0.6147066,-0.034477,-0.4823582,-0.2838823,-0.8940057,-0.4806741,-0.3757804,-0.6570801,-0.4295404,-0.2046629
Q5T440,-0.09821789,-0.29177367,0.51682614,0.27535955,0.66591634,-0.20620203,0.67932636,0.43434983,0.47889377,0.48392033
Q5T447,-0.808265,-0.2979827,-0.5188242,-0.7668661,-0.4789789,-0.9391519,-0.8892256,-0.8435447,-0.732178,-1.2009567
Q5T4S7,-0.1554883,-0.3139674,-0.5449722,-0.3903809,-0.5354753,-0.3231253,-0.5032168,-0.6874809,-0.3040541,-0.2059431
Q5T5C0,0.09128541,0.0222923,-1.08399831,-0.32626266,-0.35042746,-0.23265699,-0.5861707,-0.35516359,-0.16807122,0.19563206
Q5T6J7,-1.3875472,-0.4258072,-1.1381861,-1.5288735,-1.3618916,-1.2417578,-1.4414837,-1.3384629,-1.5474297,-1.4877399
Q5T848,-0.442617118,0.005206613,-0.590803905,-0.509382664,-0.296549216,-0.61163038,-0.45588121,-0.580959119,-0.75228029,-0.633214249
Q5T9A4,9.35E-05,1.36E-05,2.38E-02,4.46E-01,-2.15E-01,1.93E-01,2.83E-01,2.45E-01,2.87E-01,2.57E-01
Q5TC12,0.07195787,0.20831649,0.49695044,0.38239906,-1.44488275,0.57637214,-0.02606315,0.48099924,0.33682676,0.08807244
Q5TEU4,-0.7024309,-0.4759444,-0.6183932,-0.450701,-0.4114105,-0.6465793,-0.4658262,-0.5437736,-0.4318167,-0.6163805
Q5TH69,-0.1663384,0.86924972,-0.63089361,-0.78499343,0.1313664,-0.92506938,-0.35046585,-1.28024501,-0.49711783,-0.07874331
Q5U5X0,-0.9774887,-0.8110039,-0.3316837,-0.2590377,-0.4112374,-0.7652296,-0.5567505,-0.3784968,-0.6706304,-0.5914422
Q5VIR6,-0.8634349,-0.5613797,-0.7034334,-0.9213265,-0.8251878,-1.0724918,-1.0716642,-0.7683532,-0.9044861,-0.9128634
Q5VT66,-0.555170243,-0.870898509,0.240679287,-0.008362527,0.373531263,-0.06363691,-0.02444083,0.464770677,0.071566304,-0.062795648
Q5VTE0,1.62739,2.176263,2.005449,1.809378,1.830482,1.625735,1.903609,1.773676,1.73124,1.671837
Q5VW32,-0.36762238,-0.18816395,0.14983686,-0.36411125,0.18935835,-0.39034223,0.05310669,-0.44725459,-0.37566888,-0.18250737
Q5VWZ2,0.8419968,0.1823536,1.1653729,1.0223934,1.1149565,0.7088563,1.1302275,0.9172101,0.7795176,0.7817871
Q5XKP0,0.5916764,0.5590992,0.7610326,0.7706144,0.1412816,0.4099833,0.8255892,0.8784237,0.8188052,0.2827553
Q643R3,-1.38989077,0.05424991,-0.90772007,-1.16958033,-0.66272159,-0.7324535,-0.79664223,-1.36834306,-1.1245134,-1.70792076
Q66K14,-0.6609076,-0.9074343,-0.1330794,-0.7309622,-0.59528,-0.5929168,-0.1494989,-0.7326243,-0.3522552,-0.3299581
Q66K74,-0.2985944,-0.5290124,-0.7471938,-0.7583422,-0.5536611,-0.6972048,-1.0571945,-0.5896521,-0.7362436,-0.573529
Q68CZ2,-0.66492466,-0.44370497,0.01388975,-0.39225187,0.15030963,-1.01212741,-0.33867497,-0.35793434,-1.07293808,-0.37213616
Q68D91,0.52547698,-0.80117033,-0.14852815,0.2964439,-0.21225128,0.46238359,0.18371496,0.02759469,0.37646819,0.27820731
Q69YW2,0.26657406,-0.30269838,-0.66632847,-0.26309066,0.25500604,0.08096211,-0.14356085,-0.28519881,0.14152404,-0.33263357
Q6A1A2,-0.2700808,0.2319814,-0.7630361,-0.4923696,-0.3054449,-0.3351307,-0.5902911,-0.510013,-0.4244427,-0.2668519
Q6AZZ1,0.1125577,-0.2437311,0.3335111,0.5163164,0.5013768,0.2224047,-0.0923859,0.6831326,0.4721086,0.3794065
Q6DD88,-0.30256354,-0.89287958,-0.08881301,-0.71448062,-0.54179491,-1.00734309,-0.98032669,-0.44922768,-0.83644757,-0.86910972
Q6DKK2,-0.66032453,0.02388453,-0.43328234,-0.28464635,-0.36082621,-0.51717683,-0.99203212,-0.59697157,-0.58342016,-0.61744939
Q6DN90,0.5961417,0.562039,0.3342931,0.53556,0.5362427,0.4892594,-0.3075232,0.4315126,0.3805726,0.5801156
Q6GYQ0,-1.2924964,-0.9005051,-1.124022,-0.9176465,-0.8658837,-0.8665318,-1.0845814,-1.5651072,-1.0781004,-0.8743031
Q6IAA8,-0.53668685,-0.01327549,-0.379573,-0.57976132,-1.26038859,-0.46496841,-0.73324526,-0.5210738,-0.55353804,-0.81892199
Q6IAN0,-0.6732041,-0.328381,0.3331732,-0.5476388,-0.8738527,-0.373011,-0.288578,-0.1997966,-0.2937108,-0.4873928
Q6IPR1,-1.2116013,-0.1856845,-0.9683297,-1.0018167,-0.6675568,-1.0643617,-1.4436173,-0.9788315,-0.7952394,-1.3393255
Q6IQ22,-0.5787959,-0.6477836,-0.7079663,-0.7255057,-1.0218101,-0.615918,-0.8835496,-0.6331337,-0.7253718,-0.7955713
Q6KCM7,0.03658225,0.28908178,0.79975704,0.81376,-0.43871225,0.72623039,0.70824763,0.90136221,0.75972291,0.23700877
Q6L8Q7,-3.86E-01,-9.33E-01,1.04E-01,-2.51E-01,-6.53E-01,1.82E-01,1.95E-01,1.34E-08,-2.73E-01,2.09E-01
Q6NT16,-0.9394175,-1.1897045,-0.1646121,-0.1310732,-0.5454465,-0.7029065,-0.3623631,-0.5220593,-1.1122585,-1.1922193
Q6NUK1,0.23622526,0.08264173,-0.1041251,0.52301545,0.19969853,0.14785171,0.43484794,0.51811903,0.54689358,0.15208703
Q6NUN0,-0.56798774,0.01493188,0.49400664,-0.08111549,0.07618115,0.06798824,0.11257537,0.60294323,0.29331873,0.27453736
Q6NVV1,-0.15635596,-0.13105721,-0.02409022,0.26522804,0.17124069,-0.12885881,0.08807493,-0.16115056,-0.12144421,-0.75775188
Q6NVY1,0.9420398,0.6664125,1.651784,1.4256103,0.8367867,1.2228091,1.4068705,1.3156416,1.2671768,1.2313569
Q6P1M0,-0.50367288,0.29303177,-0.35411875,0.06123368,-0.52664817,-0.0499324,-0.03986468,-0.2615004,-0.05972786,0.03360105
Q6P1N9,-0.8033926,-0.3596481,-1.8322306,-0.6741483,-0.5393372,-1.5426185,-0.668267,-0.6777605,-0.5168067,-0.5281821
Q6P1Q0,0.2494069,0.2171946,0.4462499,0.4419945,0.2474437,0.3623621,0.33509,0.5317605,0.4345511,0.3351812
Q6P1S2,-0.177836,-0.452348,0.119362,-0.1184232,0.1468736,-0.2243585,-0.6251425,-0.1689724,-0.2260815,-0.1001135
Q6P2E9,-0.1381362,-1.028318,-0.3891521,0.1634908,-0.4612734,0.1371055,-0.2263132,-0.3916106,-0.1325611,-0.1162679
Q6P4A7,0.07969125,-0.29255882,0.17501362,0.32889518,0.01827644,-0.04480464,0.24983014,0.1676927,0.19527171,0.1924489
Q6P587,0.31806311,0.02053217,0.31398314,0.37560964,0.09643025,0.40963914,0.39304659,0.35351553,0.52995445,0.19511395
Q6P9A3,-0.18923047,0.21246365,-0.4672809,-0.22647467,-0.03643,-0.54086041,-0.82992192,-0.43190327,-0.51630927,-0.06957094
Q6PCB7,-0.77692778,0.25059313,0.65224246,0.64551066,0.97945071,-0.06561446,0.47692786,0.32864013,0.3923457,0.34664892
Q6PCE3,-0.36404077,-0.01865192,-0.65953702,-0.02228053,-0.01031967,-0.69708476,-0.31611226,-0.37027827,-0.08142612,0.07022767
Q6PGP7,-1.353938,-0.1874753,-0.9850794,-1.0182842,-0.6510983,-0.6829355,-1.2017321,-0.3517187,-0.8391834,-0.6407738
Q6PI48,-0.2065928,0.1957245,0.3663446,0.6042369,0.2482905,0.345243,0.4378155,0.4961178,0.530813,0.4651632
Q6PI78,0.8919876,-1.4281851,1.1217811,1.3969766,0.9712812,1.0921446,1.2381819,1.2226498,1.0438856,1.0719521
Q6PIU2,0.6154031,0.6703111,0.7690069,0.5800077,0.6187017,0.6527729,0.4349308,0.4922458,0.5582731,0.5286578
Q6PML9,0.2313341,0.3837656,0.5837457,0.6351766,0.7321114,0.7256865,0.7327767,0.6344619,0.5296536,0.5249918
Q6SZW1,-0.54040224,-0.04949026,-0.48188621,-0.12443942,-0.35712756,-0.48375868,-0.42601805,-0.25270562,-0.35524688,-0.57009197
Q6TDP4,-0.16577315,-0.31247272,-0.30928194,-0.19135702,-0.30510399,-0.25948237,-0.71711552,-0.02052148,-0.81039204,-0.40773838
Q6UB35,0.2338514,0.7269628,-0.2670881,0.6320407,0.4373666,0.2717111,0.3117248,0.4028762,0.3544365,0.4406009
Q6UW68,-0.0749412,-0.27081543,0.35222724,-0.09082635,-0.70357498,-0.12176715,-0.01865015,0.11815894,-0.09364301,-0.08501469
Q6UWR7,0.10831657,-0.64886809,0.56489303,0.15544065,-0.22076547,-0.44010133,-0.25447402,0.35457026,-0.05336008,-0.06501427
Q6UXV4,0.7637394,0.5501328,1.2724876,1.2235126,1.2953199,0.973279,1.3580259,1.2009148,1.067672,1.0587855
