proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10
Q13011,38479000,468770,70185000,48843000,15384000,41971000,67248000,69593000,69489000,57889000
Q13017,0,0,77450,0,0,0,236760000,390400000,0,0
Q13033,0,148860,437530,0,0,0,0,0,0,446960
Q13043,506100,64166,523710,388190,70930,1219600,0,426420,1200300,850690
Q13045,465610,177930,821900,0,0,373360,283640,349620,309920,287250
Q13057,2509700,0,10763000,3632900,2097400,10446000,3727300,12618000,3715900,8594600
Q13084,933760,0,2915200,647160,0,1869000,1492800,2947400,3427500,1925700
Q13085,1332900,322970,1457500,929020,506160,1484900,1291400,0,1785400,2941000
Q13098,0,0,0,0,0,931290,0,494480,0,0
Q13114,3412800,90102,851230,1976900,806570,3363800,0,2014000,2310900,2011800
Q13131,2149300,422310,1856100,598660,446470,1406700,1347400,0,1181000,1446200
Q13144,852660,462270,1976900,0,244230,845750,421690,1074700,634310,563810
Q13148,107280,166520,933300,87370,0,133190,1289900,351390,125660,99011
Q13153,0,1135900,0,0,0,168010,0,0,0,169190
Q13155,0,0,1177200,0,0,0,0,0,0,0
Q13162,1033400,0,12520000,1815600,204490,1362700,2759000,4963700,1051800,836910
Q13200,7272300,870890,11383000,3280000,1377500,3775500,4299100,5990800,4682700,5579500
Q13224,271380,0,0,88431,90467,982550,0,564400,0,1087500
Q13228,5604700,224150,7779000,2424300,192550,2599600,5103600,7982300,4567200,8907400
Q13232,1781200,0,1021700,1396400,370660,1390100,0,2805900,932050,416440
Q13283,0,0,926910,0,0,0,0,0,0,0
Q13303,2123700,0,940030,249990,126770,911170,393040,129680,851750,837890
Q13315,17136000,0,62086000,8800600,10172000,18751000,54076000,9504600,11337000,13724000
Q13332,1652800,88458,0,0,0,244810,872960,0,0,214840
Q13336,3099300,1272600,16272000,7083700,2152300,2580400,6389600,7808800,4876500,4265400
Q13362,467090,0,537470,75339,0,546420,0,498100,198450,189190
Q13363,16956000,1086000,2093100,1450700,1772200,4397900,1174500,2407500,5889300,5771200
Q13367,10606000,1340500,6051200,1876300,1787400,6131500,3116800,4283400,2864200,7672900
Q13405,1210400,0,742580,716290,650240,1398500,153180,2654900,1652600,843340
Q13409,1153700,408930,2532900,211390,322410,189560,1656800,2163600,930110,514230
Q13418,171950,0,2411500,0,0,0,303650,406790,176210,0
Q13423,469340000,63334000,854090000,519780000,305260000,618770000,741950000,1640600000,772720000,874010000
Q13424,2115500,205220,26389000,1754900,494770,4518900,2770800,7322600,3023800,2148000
Q13449,14979000,1061900,3686800,5013900,4622500,7779900,7599100,12889000,12400000,14363000
Q13451,150490,0,824080,111120,119720,0,0,152370,217390,232060
Q13491,3431300,0,2459300,790690,586200,2927300,1424200,2947600,2105700,2957900
Q13496,158830,0,532630,0,0,56488,89717,0,88480,137860
Q13505,7636400,448770,30427000,11629000,6755300,13823000,16040000,28258000,11251000,14961000
Q13509,151890000,7814300,209460000,72210000,25452000,83976000,45162000,121090000,96519000,124390000
Q13510,21466000,83927,131820000,93473000,34253000,33555000,47555000,123210000,31816000,38282000
Q13526,2856600,0,1065700,697240,0,981970,1426300,702350,1350500,0
Q13554,65918000,1411300,90195000,16513000,10404000,73213000,24927000,64645000,44824000,37185000
Q13555,5607000,0,26359000,755950,0,5702400,2315500,12415000,5779500,5495700
Q13557,5173600,126300,8451500,116030,0,1195300,2608300,5067600,0,418940
Q13561,21392000,1888700,11483000,3301300,2060400,10342000,8532800,9940000,6059600,7981500
Q13586,1400600,134950,1104000,730980,490290,1502700,0,2282400,1103800,1284600
Q13596,6198000,723740,7241100,2458900,2060800,4013000,3574200,2341200,3936100,6738800
Q13614,815870,0,708400,0,0,0,0,0,419530,432830
Q13616,390260,0,0,0,0,0,0,0,0,0
Q13617,1668400,97893,285180,0,0,224410,0,0,0,100960
Q13618,1830200,53915,308110,313940,144130,418230,277000,1306300,601370,948340
Q13620,930120,29391,0,0,0,0,0,0,0,0
Q13636,321310,0,9244500,1165000,1169200,815270,1891300,4446100,1332200,430540
Q13641,2196700,0,651960,446450,77878,2108100,486900,1065900,779180,552580
Q13642,10848000,676420,18310000,9995400,4406900,6394400,23839000,11198000,3717100,14443000
Q13671,75597,0,43206,0,0,91951,0,67758,30003,27215
Q13724,248690,0,1561600,133040,199390,661840,41442,719490,172110,576390
Q13740,9578500,526720,3281600,2595700,3207800,6198600,1350800,5697600,7905100,8664500
Q13765,761310,16991,1179100,512900,288190,0,1090100,883630,0,674510
Q13813,815760000,64546000,496530000,158250000,129970000,374430000,459560000,604670000,430640000,654460000
Q13825,69694000,868690,80615000,77181000,24632000,71793000,69845000,85801000,99334000,65023000
Q13867,936880,0,0,220970,0,522380,447190,1150800,617510,354090
Q13884,1476100,212560,16896000,296810,0,295110,3301500,1727300,349760,885980
Q13885,2963200000,88691000,4589300000,1184500000,396570000,1791600000,1173700000,2359700000,1713000000,1874200000
Q13907,1178800,0,432420,1129400,0,642770,0,970130,0,1163000
Q13938,0,282840,0,0,0,0,1854000,0,0,0
Q14008,11402000,1438000,17377000,2436500,3743900,5260300,5619300,6745100,7426900,9431500
Q14012,912670,33249,0,0,124770,0,0,0,0,156660
Q14019,4957500,0,4279300,3058100,1166200,1185300,12601000,4482500,5508300,3046300
Q14061,814080,108520,823510,972960,970580,823520,1556800,1200800,1435600,1354300
Q14103,2215500,96369,4175800,1326100,899220,1528000,3715100,3025500,1654200,2314800
Q14108,10612000,1738700,25897000,19008000,8715600,9409100,18350000,21946000,10772000,18614000
Q14123,287550,279440,461920,243040,89435,151360,0,186150,240360,340030
Q14139,1567500,133810,3652700,1604500,433920,2383100,1688800,2961600,1572900,767080
Q14141,6974600,653330,3021000,2165200,1301900,2314000,4454900,2774100,3634200,6759700
Q14152,1745000,0,5744400,49160,2238700,1375100,1267700,677270,0,1353000
Q14155,1033500,20790,3024900,731170,0,1439000,1356500,1549000,1696700,2182600
Q14165,3848400,0,10663000,3605000,3208500,3086300,5946900,6265300,4383900,3683800
Q14166,5219800,39510,2244400,1845000,573400,2736000,1471500,2595000,1824300,2224000
Q14168,1955800,213860,1909200,1069200,528940,1061200,1101900,1378400,1834300,1825800
Q14185,38205000,2999200,10235000,2154300,479290,7234700,3574100,11206000,4520800,4863200
Q14194,35253000,1410100,8370600,5663100,5265300,9471100,11793000,18093000,13889000,14096000
Q14195,50168000,4259300,38369000,12374000,6800400,17042000,47457000,43534000,27214000,40784000
Q14197,808460,0,2186800,606520,234950,1276100,1633000,1598600,1324200,688820
Q14203,37318000,6894800,41140000,7871800,6555900,16022000,23684000,26316000,18036000,28152000
Q14204,339380000,43690000,563000000,115650000,68698000,163010000,290710000,338450000,192510000,295560000
Q14240,20732000,125960,77672000,13737000,6433600,17483000,14494000,23081000,22850000,25807000
Q14247,2649300,44247,0,679290,223740,434350,0,507610,711870,1580900
Q14254,7066300,712160,8685800,2303200,1672600,5028900,3533100,4784500,671290,3313100
Q14257,504650,0,1873200,245800,0,661670,186420,2093000,551090,390180
Q14258,136680,90447,1036000,66621,133020,149910,1147100,689910,254370,124310
Q14289,255210,301120,0,83596,0,0,0,466170,0,138790
Q14315,491090,440150,0,0,0,0,3120000,966030,0,323400
Q14318,2156200,0,5917200,1593700,344920,3692300,2247100,7212200,3345700,2650300
Q14344,8339100,0,16320000,4136200,1365000,4031800,6517600,8343500,3873100,3440300
Q14410,0,0,0,0,0,0,0,312290,59547,0
Q14444,0,0,0,0,0,0,0,0,0,0
Q14515,192150,0,2067400,0,53726,157550,0,1536500,72404,182440
Q14558,659220,0,417550,174750,0,378440,302080,759300,617160,448250
Q14571,0,0,974880,0,538550,0,915480,1077500,369950,474010
Q14576,408830,0,1764100,0,485370,0,0,0,0,0
Q14642,4537900,0,0,420060,352800,1273000,776440,997700,1628800,1709800
Q14643,1945400,831860,772030,508870,771110,1174600,1075900,1507200,628340,1331300
Q14677,0,0,0,0,0,411400,0,439170,0,612570
Q14696,0,0,1625800,0,0,0,366380,416140,367760,205860
Q14697,16782000,991780,55572000,14330000,2220100,11631000,20654000,39011000,20989000,20706000
Q14738,8219400,777610,7557200,2150400,636740,5537000,2000300,5360900,4825000,5136300
Q14764,1236500,290310,592680,840650,688800,537210,2079000,493360,0,412520
Q14789,0,98150,0,0,0,0,0,0,0,0
Q14832,1806400,0,0,321810,87411,0,0,0,576840,565700
Q14847,3429300,105220,501170,938460,234310,2375700,1588600,1084700,1237700,1995100
Q14894,88462000,15708000,206390000,140070000,16529000,114200000,217360000,85429000,51942000,137300000
Q14914,0,0,0,0,0,0,0,0,0,0
Q14956,57927,0,997290,0,0,0,0,220010,0,0
Q14974,12046000,450050,28167000,3615800,1033100,13449000,4951600,22095000,9429000,10625000
Q14980,2539900,0,1130700,2040300,1872500,1143100,748990,1460100,1762100,1825600
Q14982,3294100,124610,2524000,1128100,868060,3177300,1997700,0,2792100,2662500
Q14C86,84994,27818,2922300,0,0,164880,399950,918780,524240,450220
Q14CZ8,18308000,3983900,32875000,4688700,1043700,12204000,15977000,32431000,10974000,26693000
Q15005,504180,0,1511700,613490,0,0,0,1210400,0,0
Q15006,0,0,1884000,0,0,183630,0,887570,0,0
Q15008,887300,0,1956900,593540,0,581720,1225400,837430,644620,849970
Q15019,14708000,44449,31541000,5336300,3182900,7823000,12852000,15291000,8499200,12359000
Q15031,27401000,4692800,76488000,42392000,35263000,49394000,53749000,182550000,70068000,72859000
Q15042,784760,575330,2096000,806330,664720,584910,1564300,1296600,738430,1578000
Q15046,5010100,601900,12948000,4872100,1818400,5702200,7056300,8674500,8624800,8097200
Q15049,11442000,128370,19444000,3196200,972480,10220000,16127000,11499000,4029500,13170000
Q15056,1602400,143710,553340,0,572880,439460,200900,635490,391560,470380
Q15067,1452800,165800,18972000,1728600,1821800,2836000,4801900,15329000,4649600,2887300
Q15070,756250,0,6685100,1263600,948770,2456300,3845100,6884300,2081500,2412500
Q15075,375900,114370,0,0,0,0,0,0,0,0
Q15084,1644500,0,36313000,4695300,976480,5364000,3964300,14143000,6010400,5266700
Q15102,13073000,333110,18107000,2860200,3137200,9002600,5464900,5332800,6301600,6696300
Q15111,2132800,189430,977050,240710,177990,550150,403640,421830,647580,982270
Q15118,3442700,35397,8725200,3062200,310080,3629600,2527000,7221100,6279000,3997600
Q15119,17382000,965680,35199000,15466000,3191600,21527000,10192000,39095000,28423000,21533000
Q15120,16328000,451350,19152000,14394000,6866400,20400000,13105000,24856000,22301000,19025000
Q15121,0,0,1602400,0,0,184450,0,377080,0,0
Q15126,1481200,0,4734600,297240,108460,1557400,2391400,0,652550,1301500
Q15149,60981000,14104000,321000000,19506000,24489000,40399000,126850000,95494000,61513000,68263000
Q15165,2174600,0,24322000,7104000,1229700,3313600,8957300,31500000,14047000,5524200
Q15172,0,0,878450,0,0,0,0,0,0,0
Q15173,3781200,568820,2095100,1309000,905880,1942500,1682100,2506500,1724700,2467200
Q15181,3865800,0,5161500,5595000,1163500,4395400,9402700,4963900,7275500,0
Q15257,22814000,197130,20617000,3795700,1723200,12907000,5156000,9254000,9060300,14567000
Q15276,2606200,713530,3289400,939610,1383700,1836200,0,1700900,1200300,1895600
Q15286,751200,0,1835500,0,0,922290,558840,1751600,1070900,541360
Q15293,870140,282280,1504900,1291200,902210,0,970620,2206300,1711700,1417900
Q15334,3702600,184130,41433000,3555400,1104000,3926900,5294300,12961000,5488300,6202600
Q15349,4251100,1215700,3778500,470120,693370,2860800,3865900,1506400,1971800,1535600
Q15365,2941500,0,4786500,842020,79483,1994700,415890,2223500,2016100,1617400
Q15366,4099800,115790,12957000,816880,218120,2757200,1106200,2978300,1950100,2568700
Q15370,6408900,0,7214800,2568800,1494400,1107800,1674400,3525800,3410900,547940
Q15382,2899900,0,4964900,826940,71158,1400800,1109800,1447000,1888400,898760
Q15386,0,53881,899500,0,0,0,0,527310,644030,0
Q15388,2111100,0,1740100,0,1898100,764610,5796600,4129900,2453700,1665800
Q15404,800590,0,4598000,0,233270,711550,591060,0,334480,768540
Q15417,1231500,0,13767000,262570,666350,0,1292100,431630,0,0
Q15435,9181400,1053500,8435000,1854000,1042900,3561600,4719500,5414600,4852800,4714100
Q15436,791550,0,2673500,263410,52486,671590,73524,0,546030,251340
Q15477,723060,0,1135100,203250,89926,390590,659220,935940,372340,404200
Q15526,2694700,0,2335000,2879500,2692400,3921800,1036000,7525100,3966100,3172700
Q15555,7813900,389650,17720000,2753200,2455200,5527700,1013300,6386200,5062000,4753100
Q155Q3,779960,109590,2253100,994470,714060,927770,1769100,2068400,1391600,1052300
Q15631,4377400,0,1576500,705870,262280,99398,1866800,1646100,1902000,1156000
Q15691,0,0,3647200,0,202980,635890,0,0,304560,279840
Q15700,1366000,241710,3772300,784600,927360,1663000,284200,1175500,1838000,2338300
Q15746,3365700,256220,10434000,2731900,1302400,2221400,3009800,3692800,2705200,2023700
Q15796,107550,0,397610,50443,65315,110920,123680,163160,106020,0
Q15800,0,0,0,0,0,0,0,0,0,0
Q15811,951360,870070,1756000,439510,344660,603780,570920,446500,739630,427560
Q15813,488150,66943,1079000,0,0,345020,134270,0,0,168120
Q15818,3485900,194320,263840,428500,96230,390550,531170,413180,1429800,456850
Q15819,4749600,0,3364800,2339700,2775100,559450,3755600,4886500,5593400,1269700
Q15904,17678000,1208500,17070000,9056600,4543000,26706000,4237900,17176000,20527000,26439000
Q16134,55825000,9653200,206830000,157840000,127330000,65987000,120960000,315850000,152210000,126070000
Q16143,0,0,0,0,0,0,0,806310,0,0
Q16181,131300000,5499400,81121000,39047000,18836000,71282000,63302000,65632000,76011000,85899000
Q16186,977630,0,1200800,300510,249200,0,502280,593130,427420,258240
Q16204,3644400,516810,2654000,321980,512390,1480400,1103900,1272900,623220,1520400
Q16352,31588000,837010,6544900,861400,270330,5266800,602370,4070000,2585200,1614500
Q16401,473590,0,1359600,213310,102240,381920,221270,289100,232600,245520
Q16531,597740,0,0,0,0,0,0,0,362480,519940
Q16537,660830,0,292620,0,0,433770,0,0,0,0
Q16540,0,0,1185700,450280,0,1468500,515720,2333300,1473200,694850
Q16543,3908000,51210,1057300,331510,668730,2541900,866230,3165700,2635300,2693700
Q16555,884050000,24827000,680720000,231630000,112040000,301470000,411330000,834180000,510370000,550360000
Q16563,2055000,45408,7672000,1810300,0,1676500,3435600,0,0,1954200
Q16566,16558000,1746600,5952900,2735800,2233800,11696000,3882800,4992100,5662900,6083300
Q16585,905450,42290,2687200,0,0,1202700,0,4444000,1786800,1942500
Q16595,1255900,0,641110,636650,141640,756050,734020,660700,1750800,0
Q16623,11714000,34991,1507100,1424600,463910,4139200,2612900,1940700,2620600,2424200
Q16643,772740,341370,2403200,0,618180,1077300,302610,508580,1393500,2050000
Q16653,3666400,0,1691100,989740,0,1747200,0,3812400,2104400,2232700
Q16654,0,0,0,200140,0,0,118020,3277600,532050,431940
Q16658,47487000,3375200,39187000,12234000,10553000,26394000,21420000,29000000,26047000,26905000
Q16698,70639000,1167600,172040000,73575000,40346000,77096000,172580000,144170000,126200000,70785000
Q16718,15335000,0,33038000,10478000,691290,20174000,7072100,39121000,24644000,6360600
Q16720,15506000,1900000,4505400,3374200,3806700,6727900,4578400,8414700,7342300,12090000
Q16740,1271900,0,769140,1304800,0,2021900,894320,2598700,1431300,953820
Q16762,13272000,0,34406000,16015000,1194200,10924000,49974000,37338000,23805000,17032000
Q16773,1112600,33604,2307500,0,365780,925430,1110000,0,1001000,900030
Q16774,3538700,94467,7052700,593360,1655000,1562100,3259200,2313000,2048500,2040800
Q16775,10905000,84155,6562100,8373000,3862700,7136300,8547800,12127000,10073000,11488000
Q16795,201360000,5338200,567210000,240470000,105220000,371860000,276940000,388080000,353010000,265630000
Q16798,74994000,4474400,54669000,61212000,17493000,126530000,56906000,107130000,97664000,107540000
Q16799,22957000,1055900,24271000,2048000,2601900,13673000,5553200,17316000,7795500,11422000
Q16816,0,0,3526600,136090,0,183540,354180,1120000,210950,0
Q16822,14369000,2107300,46034000,26267000,10957000,26595000,26804000,72073000,26279000,35854000
Q16836,25237000,524390,42892000,27030000,8113800,25519000,45581000,45160000,40890000,33046000
Q16849,16627000,2285800,3453800,1664700,1785300,5110200,6263400,3403600,8361800,11278000
Q16851,6107600,281160,2845800,2028300,820430,804830,3833500,6362800,2574300,4924700
Q16854,4472500,0,1523400,3522700,1545500,2181400,4178600,1683900,5794300,4493000
Q16864,2246000,0,1529500,736750,0,1360600,0,620020,794820,280800
Q16881,152030,0,1309700,0,0,217820,58699,316420,207260,122940
Q16890,4581200,130780,2534300,1800200,1736700,2489800,1864900,1593300,2834200,1929800
Q16891,262960000,28252000,569220000,327310000,130600000,389130000,394020000,891270000,468020000,454070000
Q17R89,2071200,0,1614600,0,983980,1358400,0,218310,1325000,1632400
Q27J81,0,114880,632190,0,308680,324680,0,478370,130260,559370
Q2M2I8,7453600,563210,8649300,3554800,1084900,4422500,3143000,5417400,5223200,7497300
Q2M389,55581,0,550780,0,0,130700,0,0,67823,84358
Q2NKQ1,5937400,642600,2173900,1402200,821260,1970700,421440,2062700,2332000,1602400
Q2TAA2,90377,0,0,30020,0,162070,31798,224950,0,46605
Q2VIR3,698640,50447,1144900,0,247810,0,566050,931960,0,0
Q32NB8,134600,0,1372400,1266800,541250,997410,1201100,1668600,1218000,1495700
Q330K2,1612500,0,7507400,3325700,1103500,2869000,1693900,9071200,6603800,4710900
Q3KQZ1,0,0,651760,35161,0,153380,42908,648090,0,0
Q3LXA3,326430,154940,1488700,205200,0,793370,1161800,694890,362080,1222100
Q3MIX3,127490,0,0,95409,0,156670,61006,416730,264480,0
Q3SXM5,15720000,96278,24701000,16744000,3793000,15148000,16809000,32091000,25830000,23545000
Q3SY17,699900,0,0,643260,188210,545080,480750,854300,389590,517750
Q3V6T2,767830,89537,0,317830,231260,0,393000,565150,0,678830
Q3YEC7,88111,0,153740,0,0,141500,0,117720,0,0
Q3ZCQ8,5687000,104950,17481000,4593300,1238200,11934000,7249400,15942000,8066300,5087700
Q3ZCW2,56567,0,0,0,0,32873,0,0,0,0
Q496J9,8199700,3742000,0,2745400,1713300,7420100,2766600,5089700,4600200,7251300
Q49A26,0,0,0,329720,0,0,0,697160,370050,0
Q4G0F5,4610600,961080,2622000,1942800,210330,2813800,3631700,2726100,2554200,6811600
Q4G0N4,32729000,1284700,34398000,31867000,14755000,27013000,75531000,57087000,39068000,47044000
Q4G0X4,0,0,428780,0,211830,0,219180,278350,0,298770
Q4G176,4756800,384290,12889000,5483900,1379800,10072000,7626200,15924000,10202000,7507800
Q4V328,3630200,1919000,909410,1659600,1527700,3823000,2295700,1138600,2331400,4982300
Q53FP2,0,0,2498500,0,206080,688520,919620,858290,628700,624550
Q53FT3,620330,0,673670,163810,0,0,0,0,0,0
Q53GQ0,6602300,0,41230000,5128300,479710,6966900,2382000,23888000,7930300,5932700
Q53H12,32692000,106150,41320000,24449000,4416400,40822000,28569000,75988000,39395000,32032000
Q53HC9,1908000,0,1994200,909950,1001800,1475600,1091600,1768100,1280000,1685200
Q53R41,0,0,0,203930,189190,417160,0,602190,607690,651880
Q53S58,1838300,0,10732000,2860800,2428500,5394700,6745700,7590500,6555300,4740800
Q53T59,53167,33271,551080,0,83785,95241,295690,0,200740,0
Q562R1,526270000,0,740350000,86228000,14546000,331630000,315360000,0,281930000,0
Q567U6,422120,160570,733440,0,359910,529150,0,0,0,0
Q56VL3,0,0,257760,0,0,158210,0,0,104380,0
Q58FF6,800420,0,0,331710,0,1347100,568750,1274600,860940,653450
Q58FF8,0,0,8164300,765690,0,3262500,376570,8856500,1511800,1079900
Q59EK9,351770,0,186260,0,124880,778390,0,0,805880,478630
Q5CZC0,0,0,0,0,0,0,291890,0,0,0
Q5H9E4,0,0,1052900,0,0,0,760920,0,0,0
Q5H9T9,0,0,0,0,0,0,0,0,965990,0
Q5HYI7,1618000,127650,1745300,4715600,1588600,2075100,2127100,4440700,3727400,1837400
Q5HYK3,3681800,64401,15430000,6822100,1205400,9153800,10756000,15778000,10398000,10054000
Q5J8M3,0,0,0,0,393470,0,638450,353560,454320,0
Q5JPH6,2648400,103490,719010,2479900,810090,4867600,1838000,4392400,3755700,3081600
Q5JRA6,0,0,0,0,0,0,0,0,0,0
Q5JRX3,1733800,689850,7012600,7188000,1946100,6352600,12335000,10113000,9442100,6151300
Q5JSH3,2366700,1232800,689260,272220,429890,1431800,378290,507230,751070,1831400
Q5JTV8,0,0,1322800,2262900,954990,0,416490,1556600,648620,0
Q5JTZ9,7268800,1258800,13706000,7502500,5108300,9103400,24493000,32107000,14780000,13153000
Q5JU85,0,18786,0,0,0,0,0,0,0,59017
Q5M8T2,718290,255950,0,0,530450,730880,0,0,0,0
Q5MY95,0,0,4977800,0,980890,0,3256500,3790200,0,0
Q5R3F8,0,189990,1128000,0,0,482010,0,0,371830,406270
Q5RI15,5520500,79637,7556800,5518100,3707900,4305100,11164000,10290000,9252600,3683400
Q5SQH8,1987300,0,1002000,1859300,0,451100,2120600,3800400,444290,0
Q5SQI0,1813500,339470,1591900,0,715920,688310,712820,714740,714890,1379000
Q5SRE7,0,13830,5883900,389100,1446600,0,1442400,0,0,381370
Q5SSJ5,399430,0,705370,135210,0,0,437520,711530,0,0
Q5ST30,0,0,0,764350,488520,694400,1984000,2037600,39725,694260
Q5SWH9,0,0,0,485720,227200,0,813500,1205700,864660,0
Q5SXM8,0,0,0,0,274110,0,0,0,0,0
Q5SY16,0,0,704780,841140,0,1597300,169660,3491600,1538100,1003500
Q5SYC1,5520000,585100,4990700,3949000,2863100,5929100,4306300,4142200,5169800,4514200
Q5T0D9,6870900,97944,6126400,3608500,1240100,9937000,2239800,5461900,3537100,5588700
Q5T160,0,0,169640,0,0,130940,0,256610,113950,0
Q5T2N8,902410,0,1599100,859110,129480,893130,1134600,870920,1109500,1868600
Q5T440,2964100,146530,15961000,3113800,4700300,1680300,12881000,10750000,8985900,9122200
Q5T447,577890,144450,0,282530,336690,0,0,0,552700,188460
Q5T4S7,2597900,139230,1384400,672280,295620,1283700,846070,812040,1481200,1863100
Q5T5C0,4585600,301990,400160,0,452670,1581000,698960,1745400,2025800,4696900
Q5T5P2,0,26550,540750,0,116720,834970,0,0,0,402820
Q5T5U3,0,252200,0,196040,135480,255130,0,365540,0,0
Q5T6J7,0,0,353220,48870,44087,154820,97528,181380,84571,0
Q5T848,1341200,290340,0,0,512460,660630,943500,0,527700,696570
Q5T8D3,0,0,10400000,938930,915190,0,0,1863700,908970,0
Q5T9A4,3717100,0,5128800,4616900,617640,4217600,5172800,6947300,5771000,5410900
Q5T9L3,0,0,0,0,0,0,0,0,0,0
Q5TC12,4386000,0,15247000,3984100,36418,10185000,2538400,11969000,6478800,3666500
Q5TC84,0,0,5281700,0,365340,804250,0,1888200,1104200,0
Q5TCZ1,0,220380,0,0,0,0,0,0,0,0
Q5TEU4,737360,0,0,585100,0,609550,922140,0,1103700,724100
Q5TF21,643850,33876,681660,0,0,0,0,0,995750,0
Q5TH69,2533800,2123000,1135900,270980,1372700,321010,1202700,207400,949620,2497100
Q5U5X0,391400,0,2262300,909690,0,463830,747950,1654100,636850,0
Q5VIR6,508950,0,961170,0,0,228610,0,674070,371690,365860
Q5VT66,1035000,38619,8451100,1620200,2397400,2333200,2547900,11530000,3517500,2590500
Q5VTE0,157580000,43049000,491680000,106490000,68658000,114110000,215890000,234820000,160660000,140610000
Q5VTE6,0,57732,0,250680,297510,0,0,0,806170,0
Q5VW32,1594000,186010,6856000,714200,1568800,0,3046000,1411900,0,1966400
Q5VWZ2,25829000,436570,71057000,17391000,13218000,13818000,36379000,32679000,17955000,18112000
Q5VYK3,116630,36450,261960,0,0,171420,0,0,0,84141
Q5W0U4,373460,0,0,0,57623,313020,0,0,223950,218240
Q5XKP0,14514000,0,28007000,9739700,1404400,6943400,18039000,29887000,19655000,5740300
Q643R3,151430,325050,600500,0,220540,500190,0,169320,0,58644
Q66K14,811340,35503,3574000,306880,257590,0,1910400,731870,1325600,1400300
Q66K74,1868600,84857,869040,288130,0,542480,236280,1017200,547550,799190
Q68CZ2,803870,0,5013300,669390,1433900,262700,1235800,1734300,252190,1270700
Q68D91,12462000,45345,3449100,3268700,622240,7833800,4114700,4213600,7098000,5680500
Q68DK2,0,0,347510,78430,0,0,0,0,0,0
Q69YW2,6865700,142890,1046900,901240,1824800,3255000,1936700,2050500,4132300,1391700
Q6A1A2,1995400,489420,837910,0,502070,1248700,692360,0,1122600,1619300
Q6AZZ1,4815800,163670,0,5423100,3218000,4508100,2178900,19063000,8846600,7171100
Q6DD88,1851600,36713,3957500,318750,0,265610,282030,1405500,434730,404640
Q6DKK2,812430,0,0,857600,441960,821130,274530,1000200,778480,722320
Q6DN14,188880,37299,0,0,25827,221240,0,0,0,87132
Q6DN90,14664000,1046500,10484000,5668800,3487000,8333900,1327700,10680000,7165400,11384000
Q6GQQ9,0,51956,0,0,187680,0,0,0,0,0
Q6GYQ0,189500,36074,364930,0,0,367330,221840,107630,249210,399830
Q6H8Q1,0,320770,0,424760,567940,0,0,572100,0,944180
Q6IAA8,1080000,0,2026100,434680,55695,926020,498170,1191200,833930,454210
Q6IAN0,788690,0,10457000,468050,135630,1144400,1386900,2496100,1516900,974510
Q6IBS0,2119100,0,1323400,0,0,968900,578630,0,658790,0
Q6IC98,0,0,0,0,0,0,0,0,0,0
Q6IN84,0,0,0,0,0,0,128470,0,0,0
Q6IPR1,228300,0,0,164480,0,232930,97050,415170,478000,137040
Q6IQ20,0,0,278790,0,0,0,0,84182,0,0
Q6IQ22,980200,0,951190,310760,0,654140,352430,920290,561430,479300
Q6JQN1,0,0,0,0,0,63774,0,308900,64401,34979
Q6KCM7,4042900,0,30619000,10757000,369400,14382000,13768000,31508000,17155000,5166400
Q6L8Q7,1527000,33463,6176100,925620,225360,4112000,4219800,3954200,1590400,4842600
Q6NT16,427260,18535,3323700,1221400,288910,0,1170200,1188500,230360,192290
Q6NUK1,6402300,347010,3820400,5507400,1606600,3797000,7336200,13037000,10509000,4248800
Q6NUM9,0,0,0,0,0,134200,96520,408310,62962,79234
Q6NUN0,1004900,0,15144000,1370300,1208900,3159200,3493000,15849000,5861200,5632700
Q6NUQ1,0,118150,0,0,322610,0,1877700,0,0,0
Q6NVV1,0,212150,4593500,3042000,1504700,0,3301400,2728400,2255400,522910
Q6NVY1,32520000,1330800,217780000,44009000,6966200,45123000,68785000,81790000,55188000,50996000
Q6P1L8,0,0,0,324760,114270,0,845660,722960,253010,0
Q6P1M0,1165300,563290,2148400,1901800,301690,2408000,2459000,2165500,2599800,3234300
Q6P1N9,584410,0,71440,0,0,77438,578570,830420,907530,887150
Q6P1Q0,6599600,0,13567000,4570100,1793300,6222300,5830600,13453000,8113700,6476800
Q6P1S2,2467600,0,6391400,1257500,1422600,1611500,638970,2679700,1772500,2377200
Q6P2E9,2703800,26877,1981900,2406700,350700,3704200,1600700,1604900,2198400,2290400
Q6P2I3,0,0,2044300,331570,0,0,1044200,0,0,983680
Q6P4A7,4464800,0,7265200,3522300,1058000,2436600,4791300,5817700,4676700,4662600
Q6P587,7729900,0,10005000,3922300,1266600,6937900,6663000,8924300,10107000,4691300
Q6P995,412870,1260600,0,413070,257570,0,0,295080,0,0
Q6P9A3,2403700,0,0,980520,932780,777550,398750,1462700,908570,2550400
Q6PCB7,621130,510850,21801000,7302000,9675200,2322600,8082600,8427500,7362300,6650100
Q6PCE3,1607200,274820,1063400,1569100,990580,542630,1301700,1685700,2473100,3518900
Q6PGP7,164500,0,502520,158360,0,560600,169390,1759300,432000,684550
Q6PI48,2309500,450220,11287000,6640000,1796800,5981800,7386500,12393000,10127000,8736600
Q6PI78,28980000,10703,64271000,41201000,9494900,33399000,46645000,66025000,33003000,35329000
