proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25
P31146,115670000,55330000,71355000,28359000,270740000,374650000,87444000,227540000,258430000,2329000,15334000,5095600,56258000,102740000,590650000,93913000,57354000,57799000,183700000,469420000,178100000,347330000,54975000,12810000,95942000
P31150,82814000,483220000,760630000,129590000,176270000,95224000,210880000,567540000,379310000,79026000,124250000,145740000,35969000,139780000,103150000,81939000,127650000,68373000,422710000,503180000,742700000,227970000,1676800000,277600000,2174200000
P31153,23988000,73147000,106590000,99077000,223530000,18418000,311130000,199090000,274780000,32143000,28027000,41063000,130460,21723000,17637000,8237900,20950000,45484000,52881000,124740000,238100000,120990000,61049000,10600000,28868000
P31323,,930980,,,109240,,38527000,587180,,,2312900,,,,,,,,,2022100,,1782100,3666200,1257500,40751000
P31327,,,633600,,4514500,,,19315000,1085000,,,,,,,,,,,1167900,,4059200,1282000,230770,
P31689,6196000,23733000,13081000,22449000,49969000,394240,14028000,129700000,60734000,4206200,2640300,4076100,,1497400,226300,,426230,877620,3591900,22741000,47928000,18336000,7930200,5448800,
P31751,,14817000,12226000,,,,,26735000,,,,,,,,,,27136000,,,,,,1895500,
P31930,7692800,266710000,18287000,24721000,924440000,14434000,181220000,732520000,1890500000,2105500,6667600,,,2983600,6062900,3797300,12965000,12519000,1182000,203190000,161220000,130660000,279610000,230310000,899960000
P31937,,53895000,98385000,81193000,249350000,44864000,249480000,235880000,695750000,987600,4432900,15653000,1584100,5657100,919280,61963000,24164000,43088000,34617000,35086000,13754000,27690000,92271000,206820000,54063000
P31939,86892000,340590000,787940000,337820000,333750000,164830000,244220000,703420000,149130000,17635000,251840000,113660000,118880000,64651000,152110000,86041000,73377000,69534000,162030000,545940000,225630000,372890000,35852000,43225000,83310000
P31942,59912000,111890000,48625000,90915000,214820000,18397000,160320000,408710000,208890000,26003000,38233000,15362000,2528600,156630000,35252000,54835000,37699000,178660000,200000000,156700000,135160000,205790000,7249600,13680000,2706300
P31943,274070000,1224700000,305450000,640190000,1503600000,158990000,393400000,1087100000,1346900000,136800000,68112000,104270000,31081000,443690000,225380000,322720000,100370000,272830000,309820000,585070000,1151700000,836590000,23136000,24980000,17645000
P31944,,,,,438260,14749000,,1833500,416740,,,,,,,,,,,,,,,2253200,
P31946,96383,467000000,428640000,249030000,797690000,673170000,841950000,568580000,1313100000,5304100,3595100,36815000,28513000,176410000,186630000,224230000,31153000,240180000,262370000,448070000,380850000,867020000,179360000,323160000,308380000
P31947,304610,102810000,69750000,56976000,351340000,333190000,411730000,281470000,560620000,,545590,7582400,397740,99979000,99659000,,187660,80630000,106750000,72490000,114590000,414660000,88844000,143140000,3031700
P31948,69732000,968550000,1263900000,400360000,408480000,161630000,326480000,610640000,200190000,20121000,69796000,114950000,133300000,233260000,202990000,127400000,66390000,90995000,336100000,408270000,209670000,339880000,306330000,279580000,143500000
P31949,29585000,2093900000,318790000,256340000,925310000,357740000,153150000,835960000,1133800000,6422700,7161800,144700000,157110000,335170000,614880000,346340000,28687000,2837200,19436000,1391400000,326930000,546150000,11679000,28679000,539190
P32004,,6198700,3230100,,434530,,,,,,,,,,716970,,239720,,127810,404770,,,19190000,204250,363940000
P32119,35651000,4778000000,1943600000,1327600000,2052100000,855600000,4134900000,745060000,3058800000,424400000,455960000,639580000,872980000,1984200000,809230000,1661100000,195020000,551660000,1348200000,1025100000,704850000,1644400000,3219300000,4681100000,2238900000
P32321,,8678300,,5469600,37716000,3308400,5175000,6107200,22741000,,,2946400,,157350,289960,,,,,20295000,2687500,18263000,1445100,2570100,
P32322,,3178100,20225000,1248000,415440,,,3719800,26016000,,,,,,,,,,,933320,580700,1518600,,,
P32418,,,,,538200,,,1954700,,,,,,,,,,,,,,,,,9176100
P32455,6872600,22123000,604230000,50878000,12846000,171090000,77650000,58133000,147640000,2242200,4947500,7999600,5181200,1003500,196660000,151120,32232000,5016200,45207000,162280000,13071000,28835000,6681200,52359000,
P32456,,1766400,10899000,,91892,1305100,197190,,,,,,,,,,,,,,,,,735600,
P32856,,,,,,,,681670,2884400,,,,,,,,,1182600,1208100,,717580,,,,
P32969,1550200,942470000,668280000,380380000,150520000,111780000,37847000,139600000,192870000,36488000,23766000,36825000,172500000,187430000,69085000,63505000,17466000,82191000,133710000,138310000,45802000,136610000,19759000,91768000,18103000
P33121,,1314600,1423700,,,7337000,,20445000,7033900,,,,,,3581800,,,497780,,,3541100,7911400,7591000,16040000,
P33176,38060000,173230000,185090000,125910000,110920000,13846000,127440000,178680000,48098000,6484100,38678000,12852000,8161700,1518200,15676000,20298000,398320,61783000,116700000,177490000,83343000,147490000,21315000,32331000,29324000
P33240,,14017000,747080,5416200,9104700,,,2116400,1307000,,,,,425240,232820,,,31052000,,,8441500,2685300,,,
P33241,1572900,14453000,,,,10895000,,,,,,,2049000,3595100,4044500,5613200,,5017000,1172200,21423000,3849700,18700000,,,
P33316,,16032000,8103000,21482000,29676000,18525000,18747000,58033000,184680000,,2576300,9388500,15114,9366800,5929800,3032000,,12451000,11801000,6637300,1916000,6860100,20073000,2366300,12565
P33897,,,576450,,,,,,2656600,,,,,,,,,,1085300,,,,,,
P33991,,,2327800,6517700,,,,46666000,,1346400,,,,,,,,,,,,,,,
P33992,,,2923700,2381400,5608000,,,7356600,,,,222680,,,,,,,,,,,,,
P33993,854500,,4255900,27653000,6748300,,503470,7851100,,1378200,,,,,,,,,,627070,,1873200,,,
P34096,,,1209700,201420,,636420,,221390,,,,,,,,,,,,,,346540,2947500,,
P34741,611190,61433,758860,16466000,49948000,3003000,45442000,6125600,7277100,3182200,,1084500,47245000,,,9089700,2570300,450270,17682000,38437000,4314600,29961000,3693000,5005000,871540
P34810,,7195700,,,,2327100,,8024100,904630,,,,,,3784400,,,,,5069800,3978100,10613000,2212200,1122000,
P34896,776890,,,,5828800,,1794300,40364000,,,1063900,,,,,,1019300,,,14094000,,2343700,,,
P34897,23924000,128890000,311400000,152570000,213520000,7097900,45772000,605730000,425950000,8581300,15029000,11197000,30203,540390,11367000,20732000,8176000,10992000,6100600,12544000,1850300,43453000,7796500,3487600,5132100
P34932,141790000,672390000,544370000,311130000,359480000,54200000,304620000,721060000,193100000,75346000,216050000,73243000,75118000,81729000,102620000,58256000,71190000,147230000,263130000,435280000,858140000,400280000,350390000,109230000,233720000
P34949,,3239000,16040000,4263300,,1225700,2705400,5108200,8332400,4278200,6409700,6963400,1885500,,2328700,1978700,3857800,10684000,67988000,55761000,15220000,41979000,11788000,,6552900
P35030,166260,,,,21673000,21629000,52651000,27670000,23947000,,,,,3855600,3774300,,,,,32531000,25625000,36550000,10470000,11214000,2927500
P35080,,89077000,52076000,63077000,116390000,31154000,152440000,56753000,167940000,3064800,1315500,12850000,2748600,45877000,192370000,28458000,,21143000,177140000,241180000,19658000,157690000,49612000,15575000,81785000
P35219,,,,6520600,,,,,,,,,,,,,,,,,,14189000,,,
P35221,128180000,177400000,58684000,216860000,251370000,75962000,326630000,188600000,105390000,19686000,33355000,18509000,160280000,92932000,48935000,233570000,5507500,325180000,295070000,478940000,1039900000,300340000,6790800,34116000,12650000
P35222,44254000,16334000,6131300,120200000,147930000,34984000,172130000,68903000,43883000,9716500,13481000,8811600,45424000,45760000,179910,47904000,7454000,32249000,56047000,240520000,431160000,81283000,348600,5505600,107550000
P35232,890040,54610000,81590000,40219000,959930000,175300000,560580000,941710000,2012400000,4210800,6518000,,2112600,17525000,11078000,1570900,1175600,58114000,14628000,122290000,45221000,625070000,44073000,129410000,459110000
P35237,82593000,606140000,513300000,371480000,406150000,21734000,312930000,390910000,413710000,156400000,183670000,61282000,7890200,275640000,343730000,104910000,96626000,244210000,321110000,362260000,253280000,476250000,108230000,148050000,88664000
P35241,11031000,176570000,62040000,69890000,100320000,26910000,43497000,71948000,81944000,9371000,30822000,11114000,26064000,28079000,21427000,34888000,16312000,11445000,66221000,90980000,36379000,85514000,37772000,49214000,11375000
P35244,931440,64628000,39693000,28462000,27041000,6391700,22598000,21642000,47129000,,3638100,,14453000,6042200,,6543200,,1609900,3852400,50838000,17580000,15757000,2427900,,11513000
P35250,,8052100,,,,208860,1642500,10656000,,,,,,,,,,,,,213800,,,,
P35268,525560,240470000,245620000,139560000,173350000,66407000,118880000,64561000,197380000,6850400,4163100,26550000,19099000,74541000,142520000,86940000,,76894000,86578000,218620000,81001000,124980000,69966000,150580000,15013000
P35270,1339700,32876000,22030000,8441100,9634700,4926500,11183000,866070,59241000,,,10794000,3212500,1365600,,1332500,,7833300,7867700,,136420,458690,2238400,,
P35442,,720040,376280000,1123200,,284960,659460,,622130,1041000,,,,,1059900,,1562000,,,,758240,,1459100,794580,
P35520,,,,,,,,,,,,,,,,,,,,,1770800,,4438800,576700,
P35527,225540000,8485900000,4455500000,3890400000,3995500000,3329300000,1974300000,4044700000,5597100000,147290000,211420000,238640000,569750000,489770000,7165700000,408990000,1214000000,6085000000,7985400000,4492600000,1222700000,2988200000,4480000000,7273000000,3134900000
P35542,,1057500,877370,,,948070,21617000,1396700,1040200,,,,,472520,,,,,1237300,4735500,,3738700,11372000,7743100,
P35555,,704950,1170400,,53580000,3298000,6356300,108510000,224960000,,,,,,,,,,16141000,47584000,6050600,17334000,3586100,11404000,
P35556,,,245410,,16042000,,197960,236610,511750,,,,,,,,,,,,,,,,
P35573,3833900,48904000,10187000,3251200,18993000,2680700,20646000,18184000,9263300,,,,48502000,217930000,69364000,53819000,4727800,1742600,187320000,194870000,14436000,1136800000,34932000,8286300,43759000
P35579,2192300000,4108200000,16872000000,3705200000,4287600000,1541600000,6539800000,8563400000,1480400000,1421000000,482740000,1169300000,3144400000,1343500000,2596300000,2398500000,972720000,2766600000,2683700000,6123200000,5926300000,4295400000,1583400000,4484700000,480390000
P35580,22325000,192550000,758190000,133580000,103630000,118110000,422390000,1143000000,20700000,40224000,3985500,72391000,944060000,14969000,53956000,9273700,20220000,44886000,1842000000,1886300000,600840000,170100000,108890000,140900000,204170000
P35606,46202000,94404000,161340000,132010000,192290000,23652000,88632000,286270000,205080000,42789000,17922000,37430000,26195000,87078000,113690000,23277000,14604000,66257000,138120000,276930000,95405000,235390000,6444800,5040400,2548200
P35609,,6219800,2721800,438610,,,,,,165510,,1062000,1628600,,,268320,,293420,,,484350,,19745000,1249800,144250000
P35611,477920000,345880000,158440000,312300000,442020000,151020000,1455000000,458280000,258570000,65659000,45614000,27282000,630670000,248240000,156830000,492420000,84841000,388590000,856880000,1214900000,672630000,476800000,318020000,188870000,524730000
P35612,,9743400,,,,,1140700,,,,336960,,,,,,,,,,685410,1096600,86491000,6765800,72445000
P35613,28919000,95352000,125020000,134310000,446000000,8855600,150620000,147880000,546120000,259440000,8063200,34554000,1850600,91142000,8808300,21122000,860360,28952000,16821000,131660000,125740000,183870000,62430000,58860000,208380000
P35625,,,,,,,,,,,,,,,,,,,,,,,6895500,2468500,1086200
P35637,44243000,471670000,121420000,233380000,479430000,112380000,155590000,193000000,84762000,7128400,13397000,23524000,55999000,105860000,61017000,63305000,21106000,65677000,87669000,207510000,232900000,206840000,626260,3241500,6109100
P35658,,100260,390440,3900400,1852000,251760,,3961900,102700,,,,,,,,,,,,3632700,,,,
P35659,1103500,72807000,,44005000,32095000,461430,6229600,45303000,,,,1997300,2981700,12861000,4187100,1346900,1580200,10396000,10408000,,82874000,25184000,,2130000,
P35749,21465000,24406000,85237000,10628000,21710000,20934000,96018000,93424000,35080000,9480600,233250,8800500,51877000,6508600,40832000,5697100,11082000,6811300,183480000,185720000,38153000,25142000,2292400000,9119200000,203830000
P35754,,,23647000,,,,512340,,4714500,,,,,,4484600,,,,1964900,3589600,,1025200,,,
P35813,,,,,5384600,218790,,241010,,,1813900,,,,,,,,,,147560,256250,,,
P35908,176860000,6858600000,4094600000,4523400000,1628800000,3991100000,2446600000,2642300000,7162700000,237780000,346160000,393410000,449830000,612200000,465570000,240990000,1237500000,3264500000,4272600000,5898600000,942430000,1787300000,1640200000,4602400000,2801300000
P35914,,26215000,22644000,10624000,16356000,4052000,21731000,26083000,78235000,1059500,,,,,,2550700,,2472700,,1950100,1692600,7711400,11647000,37243000,6490700
P35998,11932000,67523000,45140000,35095000,145020000,7390100,71615000,142070000,77794000,,2482500,4410900,,13469000,14858000,25310000,3224900,221190,17925000,89399000,119910000,177030000,7492400,9499300,
P36222,,,195690000,,,,,,,,,,,399520,,,,,,,,,734880,,
P36269,482740,2186500,,,,,,365880,8405900,216960,,,,,4806700,,,,,,3165200,,18054000,102620000,1409900
P36404,,,2916200,1428100,11799000,3054900,1270800,3722100,23285000,1182200,,,,2016500,914770,,,2735600,8343900,18794000,3165500,9878700,,,
P36405,343810,16566000,8109400,,,6841500,23413000,35900000,11217000,12928000,,,24060000,21500000,,,,13381000,20723000,7377500,5041800,3797000,589820,2588500,41958000
P36507,3072400,20411000,17128000,3480300,19602000,,6407000,5225500,36614000,4761000,,2593000,,923660,101690,2267300,5952800,1668100,12445000,15061000,49949000,26562000,,,
P36542,806080,273160000,81285000,86960000,606370000,67104000,453650000,718770000,1434300000,4475700,4782900,8109600,14071,19026000,27736000,44856000,49635000,66314000,72626000,176850000,21937000,343610000,100250000,393740000,776630000
P36543,4512500,58674000,95921000,6237700,81561000,10213000,66878000,48837000,155880000,4105900,,24021000,88705,29251000,7514800,31653000,33815000,9090800,21764000,19372000,5939000,58583000,92085000,18277000,752440000
P36551,34690000,6720700,6774000,1211400,3142900,,,,60028000,25111000,,31934000,,959110,1198400,465190,2089800,4193700,12595000,,,,957710,,
P36578,37099000,489460000,210300000,264610000,93340000,1175500,100270000,48958000,4491800,15511000,59245000,20866000,9243500,56171000,69389000,254660000,28582000,73284000,291890000,21721000,67801000,62324000,22424000,122550000,6210500
P36639,,,3688600,6890800,2004500,1163600,,1615100,1444400,,,,,,,,,610800,,2122900,1205600,1374000,415340,,
P36776,35903000,289530000,463630000,82703000,141930000,5044200,56341000,192060000,160460000,6089500,1582900,6680900,5463900,14262000,783210,1216700,9870200,24795000,30046000,15815000,29951000,63513000,1426600,,58550000
P36871,24906000,411190000,1025000000,94283000,274080000,411080000,449240000,59461000,384710000,78585000,40480000,270610000,443960000,378750000,522660000,18374000,47066000,396510000,1515200000,1951600000,233690000,390190000,296430000,119930000,202220000
P36873,,37774000,8741400,6383700,12358000,,1683100,12169000,12158000,,1139500,,1707500,,,1675600,2314800,,,1986400,2092000,5329200,1800600,,3632600
P36915,,,5222900,10811000,1186600,,2144500,8413900,,7457700,2231500,184460,,,3672800,1831900,,2171400,4804300,9342900,18452000,10819000,,1175900,
P36952,,,,,,6102800,,,,,,,,,,,,,,,,,,,
P36954,,1598600,,,4335300,,1039300,,,,,,,,,,,500720,1455400,1539700,1050200,1994300,,,
