ProteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18
,Disease,Control,Disease,Control,Control,Control,Disease,Control,Disease,Disease,Disease,Disease,Disease,Disease,Disease,Disease,Control,Disease
P55072,0.429735911,0.912549589,0.159816519,0.691986521,0.392614762,0.418210528,0.852787959,0.854412057,0.628386203,-0.001021601,0.360054587,0.31441216,0.560822315,0.165342345,0.743839867,0.928699386,0.663184939,0.011823665
P55084,0.5104836,-0.15400061,-0.1973191,-0.57172873,-0.31810386,-0.11475977,-0.33612321,0.29632084,0.40846593,-0.01611142,-0.12174958,0.11152399,-0.15913991,-0.86050945,0.31972353,-0.15436578,-0.0927939,-0.196054
P55087,0.8672614,1.880077,1.9565778,1.461829,1.3028859,1.7949151,1.7350495,1.4219609,1.468458,1.8875959,2.0463387,0.9722515,0.4567232,1.4561602,1.5297663,1.1282656,0.9038192,1.7624841
P55290,0.28866505,-0.36531752,0.37639224,-0.18490586,0.21536716,0.05283926,-0.4597951,0.50520627,0.05926322,0.02526497,-0.1319402,0.33061262,-0.09963165,-0.23785692,-0.18964794,-0.46971157,-1.26624189,0.25729314
P55327,-0.41937603,-0.08864236,-0.35566206,0.12390603,-0.12604308,-0.03573083,-0.2632441,-0.51194865,-0.27835203,-0.35297688,-0.49685898,-0.38719926,-0.12232393,-0.17006368,-0.5468101,-0.34623816,0.04866509,-0.28902004
P55735,-0.4292712,-0.569315,-0.4522973,-0.6555003,-0.1183175,-0.1944608,-0.6614558,-0.6477607,-0.42946,-0.4619583,-0.4984032,-0.5104901,-0.6871053,-0.5181262,-0.5478905,-0.6586057,-0.5008947,-0.2800541
P55786,-0.09392362,-0.08180293,-0.59062001,-0.02298345,-1.91299043,-1.13424089,-1.03700722,-0.3424557,0.08604657,-0.59945417,-0.49612014,0.16851704,0.09614708,-0.32036998,0.40851718,0.49887023,-0.17427536,-1.05352344
P55795,-0.45772959,-0.31789673,-0.37646298,-0.74692139,0.46114894,-0.19031107,-0.19683035,-0.49960943,-0.59579976,-0.44834425,-0.42180703,-0.06714706,-0.05826667,-0.16753416,-0.3812611,-0.23221837,-0.23565691,-0.36549476
P55809,0.80338839,0.11936671,0.48438582,0.13638377,0.18759295,0.9296964,0.36110696,0.44586401,0.86266119,0.45072421,0.12210305,0.68820559,0.17216754,0.05811236,1.07119458,0.81880557,0.57530998,0.13289757
P55884,-1.2682483,-0.9997417,-1.1985048,-1.1178186,-1.7982805,-1.1715367,-1.1342355,-1.099677,-1.1481907,-1.288698,-1.2704704,-1.5118972,-1.7700588,-1.5382324,-1.523519,-1.2373621,-1.5216041,-1.2403591
P56134,0.3883699,-0.25687631,0.77201064,1.26707791,0.09455842,0.79643987,0.48383304,0.46284295,0.73660786,0.57816744,0.79778189,0.10106058,0.38491968,1.0779463,0.6577127,0.60335932,0.36700538,1.27697837
P56192,-0.44406062,-0.99396432,-0.5759932,-0.69049472,-0.05709775,-0.37917591,-0.11977517,-0.34897806,-0.72269659,-0.10693115,-0.85798081,-0.59581168,-1.05532924,-0.69235369,-0.5896316,-0.74297218,-1.55246474,-0.2891821
P56199,-0.8994844,-0.3785023,-0.4425629,-0.6928935,0.0940452,-0.1884418,-0.3771987,-0.483346,-0.3673237,-0.4092635,-0.6199851,-0.3812422,-0.728608,-0.5018374,-0.3559588,-0.5060069,-0.2587508,-0.1190534
P56385,-0.70441841,-0.25995037,-0.13674509,0.57433317,-0.23414292,0.54786007,0.4037467,-0.09745453,0.3823061,-0.35727974,-0.02015507,-0.04979506,-0.15149167,0.60000302,-0.07843587,-0.16373193,-0.14638111,0.42496714
P56556,-0.13947645,-0.22749957,-0.42264555,-0.40011249,-0.11189213,-0.65388134,-0.20751894,-0.43002076,-0.30437644,0.02112309,-0.52532381,-0.92995654,-0.59956846,-0.03320415,-0.38903203,-0.76664623,-0.85317737,0.25786451
P57088,-0.79184205,0.04027901,-0.54386315,-0.13341682,-0.31307035,-1.12508202,-0.33273324,-1.56313136,-0.72631874,-0.30832827,-0.45834615,-0.33111674,-0.21899291,-0.1376673,-0.66493038,-1.06318538,-0.61356419,-0.53759991
P59768,0.44290288,0.9109921,-0.44447943,0.86474097,0.08740453,-0.05265615,-0.47492626,0.14126493,0.37078268,0.33515061,-0.38741062,0.52193809,-0.18172836,0.27699458,-0.73488846,-0.51111931,-0.30444926,0.74450303
P59998,-8.58E-01,-3.10E-01,-8.14E-01,-2.37E-01,-5.24E-01,-4.32E-01,-4.97E-01,-6.23E-01,-5.07E-01,-5.04E-01,-3.97E-01,-5.65E-01,-2.73E-01,-5.22E-01,-4.86E-01,-1.27E-01,1.61E-09,-4.49E-02
P60033,0.984747802,0.208939382,0.858226655,0.612669271,0.086621677,0.179654117,0.510465518,0.336804802,0.81444069,0.687811306,-0.004351993,0.674193362,1.077725346,0.302866258,0.882992782,0.795570238,1.075189466,0.671031646
P60174,1.5535075,1.0623716,0.9457012,1.1848079,0.8638724,0.6736979,1.198699,0.756609,1.2293183,1.2044883,0.6966082,1.201573,1.5138318,0.5874723,1.4395221,1.2287091,1.3754249,0.9085649
P60201,1.558706,2.099184,1.922354,1.884479,2.008837,1.842123,1.901272,1.577311,2.23633,1.717594,1.596471,2.101791,1.658272,1.673435,2.410198,2.011989,1.883586,1.795805
P60468,-1.1708952,-0.6626443,-0.7825576,-0.6264359,-0.5452813,-0.6321754,-0.87058,-0.9059395,-0.8048559,-0.521803,-0.6394475,-1.2555121,-1.1928437,-0.3310428,-0.6219598,-1.112693,-0.9648711,-0.7327009
P60709,2.20968,2.107435,2.031731,2.140044,2.011984,1.95262,2.126354,2.084886,2.013871,2.093484,2.007294,2.317738,2.318565,1.850017,2.130609,2.241553,2.094666,2.13666
P60842,-0.44043449,-0.78739313,0.34557132,0.06795316,-0.55725721,0.33007618,-0.29576649,-1.09788663,-0.02247898,-1.24913644,0.21695105,-0.47625968,-0.07192582,0.45798306,0.16093156,0.29929701,-0.02809067,0.12065748
P60880,1.63627,1.999165,1.856503,1.859128,1.82011,2.266713,1.76155,1.761186,1.548129,1.690016,1.809513,1.302005,1.578227,1.770492,1.640623,1.488191,1.904983,2.218373
P60900,0.84201179,1.27228301,1.0779701,0.60959787,1.13778387,0.74229415,0.66429331,0.54810246,0.41251982,0.50456114,0.68632226,-0.11317173,0.04624558,0.76803392,1.22645694,0.71744792,0.97304296,0.68367724
P60953,0.88006619,0.41667658,-0.22789403,0.62619499,0.62188237,0.33751654,0.32132837,0.61667315,0.81639098,0.02582289,0.65544137,0.49568331,0.43013466,0.33503107,0.56230359,0.52329528,-0.07439284,0.99429515
P60981,-1.49960896,-0.16154083,-0.12393098,-0.32832993,-0.02741745,-0.05368472,-0.37351606,-0.32329848,0.08216917,-0.17287355,0.0329101,0.39258681,-0.71359967,-0.13813396,0.08859828,-0.33869769,-0.46943216,-0.10227548
P61006,-2.2147953,-0.0142742,-0.7602373,-0.8540491,-0.4788713,-0.6696543,-0.7371474,-0.9864913,-0.8162796,-0.7472691,-0.8405166,-0.8097264,-0.5414526,-0.3713123,-0.7062924,-0.9836424,-0.8709113,-0.1309256
P61019,0.5451849,1.202421,1.0695148,0.4974754,0.6593839,1.1896867,0.9799575,0.9341527,0.6791246,1.2246515,1.0375545,0.8087481,0.5393079,1.0473788,0.6389195,0.2195763,0.8557673,1.3420709
P61020,0.9638126,0.8307271,0.4499102,1.2438835,0.7563575,1.1814156,0.9709761,1.0542208,0.7533713,0.7613005,0.6348525,0.2270435,0.7997003,1.1355738,0.8712972,0.4160073,1.0554325,1.4459007
P61026,0.563383937,0.911406356,0.120626341,0.398934108,0.811223222,0.823399358,0.655284251,0.722376824,0.599414983,1.147082601,0.486323766,0.009191201,0.506166212,0.094006187,0.431059333,0.829278149,0.815279765,1.13774882
P61088,0.45606485,0.01084689,-0.08329432,-0.13708614,0.17849254,-0.08004676,0.01025604,-0.17576862,-0.19214833,-0.24208483,-0.51007845,0.02662666,-0.28494492,-0.07043352,-0.04679131,0.02674925,0.25377785,-0.13816787
P61106,0.50948568,0.82645349,0.62632601,0.70556848,0.60435664,0.65205627,0.83472752,0.50339191,0.68129822,0.87039408,0.40184321,-0.47572048,0.06772681,1.09680595,0.03547935,-0.25189904,0.47128251,1.26983688
P61158,-0.029224145,-0.938196377,-0.161987895,-0.069867495,0.119071611,0.002527262,0.107488152,-0.106203535,-0.018154946,-0.530390269,0.058541942,-0.203250501,-0.069166017,0.13861396,-0.441862146,-0.316522988,-0.145221028,-0.561639653
P61160,-0.387785314,-1.152784446,-0.436286073,-0.633128352,-0.154565823,-0.540546288,-0.411819588,-0.289066666,-0.39513822,-0.846765661,-0.589516604,-0.109622825,-0.447532851,-0.519397781,-0.002195796,-1.154177479,-0.45089283,-0.421374824
P61163,-0.75047325,-1.00733072,-0.07558287,-0.15135015,-0.02619341,0.24037289,-0.13928275,-0.21754174,-0.16978535,-1.11025511,-1.1103183,-0.0916114,-0.1616529,-0.7567665,-0.06136339,-0.01136468,0.08571647,-0.75540557
P61225,-0.47657688,-0.27831686,-0.27198843,-2.27034133,0.08117943,-0.06912824,-0.08822098,-0.22285069,-0.25366022,-0.05992095,-0.46248897,-0.13094441,-2.30466225,-0.456177,-0.4237763,-0.28815041,-0.31009594,-0.17863183
P61247,-0.59452986,0.2377799,-1.52019689,-0.77153075,-0.23619469,-0.55168319,-0.47175883,-0.03066076,-0.39191621,-0.86891374,-0.84705715,-0.45229408,-0.51525877,-0.4150508,-0.88506823,-0.31394189,-0.88013402,-0.29319149
P61266,1.849456,2.048474,1.775524,1.920749,1.758642,2.398451,2.104515,1.924419,1.906203,1.840236,1.960657,1.527526,1.333283,2.021282,1.742113,1.520934,1.712931,2.181609
P61313,-0.40668258,-0.62483632,-0.44611607,-0.23331724,-0.16654383,-0.32776108,0.02908147,-0.32526233,-2.07778797,-0.53255998,-0.51341613,-0.25140652,-0.29772226,-0.36676903,-0.37150878,-0.26815126,-0.47474173,-1.11670211
P61421,0.193825819,-0.708021227,-0.038033025,0.120613635,0.235044564,0.179774448,-0.041900674,-0.013431049,-0.555301239,-1.405515973,0.564197304,0.002054622,0.129948401,-0.516914496,0.449787841,0.495583384,-0.067654483,0.4587394
P61586,0.15860931,0.17319507,-0.47879577,0.07038798,0.11192617,-0.0658939,0.07758945,0.22764947,-0.14904018,-0.28255086,-0.24893278,-0.37630042,0.39912957,0.04812108,0.59809953,-0.84202698,0.328051,-0.05235567
P61601,-0.23459139,-0.33933526,-0.3645067,-0.20512754,-0.13906016,-0.94477666,-0.519081,-0.48001464,-0.16133439,-0.07259877,-0.10455815,-0.03459409,0.19032128,-0.32253734,-0.33530785,0.31925527,-0.33906101,-0.03670028
P61604,-0.38016557,-0.02894863,-0.85230894,-0.13996731,-0.06326801,0.08006313,-0.33211346,-1.30820391,-0.10231011,-0.25368418,-0.11938194,-0.0268119,0.519884,0.07691853,-0.95119734,-0.30793687,-0.31266803,-0.32435368
P61764,2.103121,1.577226,1.880052,1.298857,1.535135,1.846106,1.520827,1.645692,2.070758,2.056779,1.72256,2.009842,1.975402,1.369255,2.02263,1.860648,1.964321,1.818378
P61978,-0.3930345,-0.32959663,-0.1766462,-0.11089558,-0.16470861,-0.12354755,-0.17181074,0.06523636,0.0867116,-0.22304085,-0.05363034,-0.33100241,-1.10417286,-0.45575306,0.03260736,-0.21689712,0.0678439,0.01118969
P61981,1.6928274,1.3737548,1.6236063,1.1614579,1.1002485,1.2827934,1.4033293,1.115879,1.5690542,1.5094769,1.28002,1.6375789,1.5077744,0.7202703,1.3975071,1.5263503,1.2804762,1.5585454
P62081,0.25685516,-0.04863313,-0.22534668,-0.06770255,0.12926737,0.27841628,-1.64621039,0.16546396,-0.43728243,-0.1359456,0.13908273,0.18631042,-0.56717206,0.44861312,-0.15607737,-0.66445374,0.39438733,-0.09398987
P62140,-0.10483024,-1.3261731,-0.8357045,-1.45342689,-0.15822959,-0.28234891,-0.98376309,-0.6579625,-1.38240423,0.05792108,-0.53086947,-0.03844435,-0.44017327,-0.26444822,-0.70622488,-1.04435762,0.05611712,-0.55770785
P62191,-0.5781194,-0.3217349,-0.6582156,0.238629,-0.0641336,-0.5165467,-0.5582614,-0.4571561,0.3331161,-0.4285146,-0.84263,-0.7169044,-0.3538623,-0.7213285,-0.8599958,-0.6106901,-0.8955079,-0.474599
P62195,-0.44796464,0.03975372,0.40720651,0.21321334,-0.40074776,-0.77917566,0.24860538,-0.33217432,-0.27947931,-0.47314294,0.08001087,-0.5462208,-0.20427928,-1.4072927,-0.5752542,-0.80856762,-0.57147338,-0.06830864
P62241,2.66E-01,1.61E-09,1.22E-01,2.18E-01,6.44E-01,-5.64E-01,-1.32E-02,-6.47E-01,-1.63E-01,-6.54E-01,-9.86E-01,5.40E-01,-2.45E-01,-5.58E-02,-7.08E-02,1.71E-01,-7.12E-01,5.50E-02
P62249,-0.80731254,-2.30052895,-0.72392516,-0.45832907,-0.41608929,-0.99724004,-0.3359149,-1.5577355,-0.36722533,-0.92850142,-0.10833766,-0.4796191,-0.76141611,-0.09203507,-0.58310572,-0.50332452,-0.53064828,-0.23026514
P62258,1.7477568,1.3776182,1.194117,0.8366755,1.7165018,1.2326303,1.3719465,1.281518,1.6936661,1.7486777,0.8891673,1.7254756,1.4898316,0.9434014,1.6947147,1.5491026,1.3141137,1.6735969
P62269,-0.4514478,-0.4583973,-2.4716008,-0.4729458,-0.5276043,-0.3824776,-0.1110844,-0.8214437,-0.1933769,-0.2460026,-0.4059999,0.2659594,0.1923006,0.1079482,-0.6399844,-0.1097991,-0.3431161,0.1313155
P62333,-0.4393433,-0.7679557,-0.4636462,-1.2421846,-0.9218255,-0.7000857,-1.2486065,-1.0057966,-1.2605524,-0.916519,-2.5734249,-1.237183,-0.9945662,-1.3119758,-1.3012551,-1.0202788,-1.4912628,-1.5621263
P62424,-0.113234257,-0.651141292,-0.360601301,-0.849038188,0.334872764,-0.080552481,-0.007397785,0.236551891,-0.109084528,-0.309783903,-0.597611006,-0.584057375,-0.1578744,-0.750863744,0.002224374,-0.554396603,-0.433355851,-0.129463063
P62701,-2.32067694,0.15620491,-2.1782787,0.07880473,-0.18086634,-0.89859802,-0.50104264,-1.07584404,-0.27441976,-0.69032645,-0.49670552,-0.41121095,-0.74563276,-0.51168781,-0.48175201,-0.90297789,-0.85258929,-0.1485858
P62753,-0.130631936,-0.111215005,-0.316207865,0.173224342,-0.183890958,-0.268074732,0.171880166,-0.103292646,-0.278744786,-0.006423979,-0.314200355,-0.099848262,0.20325512,0.262962827,-0.041885438,-0.558227347,-0.130639426,-0.385846244
P62760,0.6538825,0.2668377,0.2250778,0.6788429,0.6962193,1.1029849,0.5914902,0.7238536,-1.6809724,0.7736305,0.8745174,1.2265345,0.9509788,0.6088565,0.7170528,0.6774957,0.9615014,0.610094
P62805,0.4078971,0.58713876,0.20196914,0.17886551,0.68110689,0.59928363,0.37695726,0.10051588,0.47702079,0.22636036,0.04737967,0.06044406,0.35253408,0.06465329,0.4666555,-0.01261771,0.05405991,0.84833548
P62820,0.9330777,1.291309,0.9856079,1.3829336,1.1105867,1.3294799,0.8137736,1.1063483,0.9740896,1.2310476,0.8994283,1.1049192,0.6866126,1.2819858,1.0416617,0.6896128,1.1527637,1.3117903
P62826,0.36631948,-1.45182459,-0.92497758,-0.37710106,-0.25507416,-0.68060603,-0.67124615,-1.61024036,-0.32678294,-0.36882668,-0.45895447,-0.0582004,0.23272668,-0.10460819,-0.07422645,-0.35026778,-0.40657394,-0.1395524
P62834,-0.1145504,0.1740473,0.7196209,0.6114092,0.4897944,0.5113568,-0.2541209,0.4987988,0.6404731,0.2219734,0.2497416,-0.3677716,0.5106144,0.179998,1.0041614,-0.1484137,0.2297099,0.4657274
P62873,1.684309,1.577463,1.239102,1.325725,1.668067,1.511413,1.308083,1.530666,1.38602,1.045474,1.372642,1.871875,1.296922,1.459203,1.60695,1.344907,1.303078,1.724223
P62877,-0.5614954,-0.5438615,-0.6421416,-0.7166293,-0.3394086,-0.4536966,-0.6077636,-0.8034229,-0.7423411,-0.5950608,-0.7897072,-0.655678,-0.5713362,-0.5750788,-0.9040068,-0.6590412,-0.5115769,-0.6377613
P62879,0.1368146,-0.07306737,-0.40828211,-0.54584748,-0.12895097,-0.40259798,-0.09285702,-0.30340837,0.27889267,-0.0335743,-0.37226167,0.03917543,0.12662149,-0.16561137,0.16402706,-0.49954504,-0.07873385,-0.21781587
P62937,1.0763726,0.6716742,1.015203,0.4195745,0.5323158,0.6386651,0.6711772,0.5149786,0.9234074,1.1215954,0.5983069,0.5374284,0.7489855,0.3673405,1.3553494,0.495515,1.3607748,0.6487948
P62987,0.879915699,0.429098052,0.116275488,0.154599381,0.140253216,0.64497624,0.501776642,0.633471947,0.309216783,0.588933793,0.100899392,0.970418166,0.65080134,-0.009191347,0.717943176,0.470833154,0.608478574,0.993168477
P63000,1.0343379,0.9921436,0.7869108,1.027674,0.3773589,0.6886706,0.8289246,0.2932674,0.7391936,-0.1871724,0.7828366,0.8364997,0.9580941,0.8998941,0.8553138,0.911273,1.2043389,1.0665801
P63010,0.18355047,0.24876006,0.50267429,0.28224407,-0.74926202,0.71958202,0.39367501,0.83048643,-0.03765792,-0.24649563,0.62180606,0.59757469,0.74579593,0.10292999,0.66007102,0.93106106,0.37026172,-0.1879683
P63027,1.531196,1.800864,1.667818,2.00039,1.729546,2.140668,1.731676,1.680352,1.331498,1.586718,1.5224,1.395988,1.265494,1.844373,1.519012,1.47398,1.682731,2.052796
P63096,0.8744411,0.8619554,0.2788238,1.0913972,0.2581131,0.7551058,-0.1860542,0.9468746,0.4786332,0.5550893,0.5102664,0.5703948,0.7598111,0.1053707,0.7235236,0.27498,0.9782713,0.7451646
P63098,-0.57344047,-0.43758144,-1.278411,-0.67444617,-0.09086838,-0.59421273,-0.39066612,-1.34777192,-0.68208957,-0.64890009,-1.07371486,0.08340122,-0.1238935,-0.3515877,-0.25078254,-0.30917709,-0.30089378,-0.64997151
P63104,1.7116663,1.354985,1.2266202,1.3098332,1.0582,1.3453386,1.3105502,0.949142,1.514511,1.8739955,1.3998563,1.6960857,1.5318929,0.7245786,1.7629503,1.4968235,1.5112137,1.364031
P63208,-1.56332116,-0.28332188,-0.59760478,-0.44143907,-1.2186657,-0.1959205,-0.30313311,-0.52335021,-0.19869232,-0.36062568,-0.43662881,-0.51970104,-0.38914734,-0.43531557,-0.4910273,-0.24068895,-0.09703167,-0.39009398
P63215,0.005976514,0.36155682,-0.043484492,0.419966826,0.081145924,0.139855116,0.079589453,0.139733295,-0.038417039,-0.196429636,0.1252919,-0.037016937,0.033146135,-0.073769798,-0.505577604,-0.197185028,0.124700263,0.511892198
P63261,-0.03290285,-0.65511651,-1.27613273,-0.83270905,-0.52367064,-0.67422927,-0.53685321,-0.09796212,-0.68159928,-0.04602422,-0.54767066,-0.4625585,-1.79771053,-0.45846718,0.14210059,0.43987443,-0.30433887,-0.59365331
P67775,-0.08783204,-0.60027609,-0.10241551,-0.34016765,-0.1486713,-0.01659468,-0.46942817,-0.82238015,-0.31109077,-0.58067185,-0.71614763,-0.22696732,-0.38952733,-0.19252614,-0.8474699,-1.05583694,-0.16370681,-0.63248844
P67809,-0.33645581,-0.38016516,-0.41059147,-0.54983362,0.05095173,-0.10038911,-0.40736255,-0.39253199,-0.40926005,-0.44989754,-0.50467046,-0.50031996,-0.97217709,-0.44009108,-0.72285832,-0.63207731,-0.58745869,-0.09406642
P68133,0.2933132,1.3996448,0.4183542,1.3381606,1.0193991,1.3875287,1.4302002,0.980849,0.5927992,1.0919116,0.7364081,1.3013195,0.9537039,1.080275,1.1976152,1.1119139,1.6324693,1.1444728
P68363,2.689006,2.27517,2.326716,2.593089,2.652326,2.574737,2.67424,2.65642,2.705591,2.448355,2.597754,2.895265,2.69216,2.618137,2.625672,2.827836,2.748139,2.670778
P68366,1.0428284,1.0597832,0.5416307,0.9819412,1.4898059,1.3397837,0.7022091,1.3676271,-0.2042591,0.9759127,1.4096658,1.0503795,1.0652881,0.9888756,0.1869499,0.377917,0.9983621,1.1300685
P68371,2.741029,2.486714,2.417938,2.716763,2.762455,2.722799,2.656558,2.617362,2.621348,2.620348,2.777275,2.724141,2.466232,2.408587,2.686432,2.877328,2.617235,2.420162
P68402,8.82E-02,-7.72E-01,-1.39E+00,-7.83E-01,-2.15E-01,-6.37E-01,-3.33E-01,-3.91E-01,1.61E-09,-1.45E-01,-1.17E+00,-2.47E-01,4.59E-01,-6.55E-01,1.61E-09,-2.23E-01,-2.40E-02,-7.50E-01
P68871,2.09468,2.174991,1.56637,1.889146,2.022101,1.218849,1.974574,1.941978,1.759545,2.069071,1.215486,2.040663,2.085774,1.617566,2.223563,1.731275,1.488316,1.788588
P69905,1.9844437,1.9788365,0.9354405,1.0465986,1.6268796,0.9401967,1.6044239,1.3083316,1.4539011,1.7299436,0.2623808,1.1633932,2.0456296,1.2889557,1.7688895,1.5584267,1.4362984,1.026804
P78324,1.210233,1.510166,1.425484,1.467414,1.383394,1.730805,1.367386,1.558432,1.390486,1.313996,1.469573,1.222325,1.342464,1.450966,1.162076,1.215454,1.250019,1.664738
P78352,-0.50014675,0.51954912,-0.16969959,0.27071019,-1.33735232,-0.24406859,-0.09109542,0.38989156,0.19453345,0.34123058,-0.14086947,0.02853927,-0.35151443,0.22149021,0.24894645,0.2662974,-0.50776338,0.91558857
P78356,0.08063299,-0.76956504,0.05644055,-0.54655837,-1.14349361,-0.01292284,-0.13323344,0.02334992,-0.08429273,-0.44715877,-0.19398425,-0.18743663,-0.60658205,-1.49495564,-0.3013354,-0.35929027,-0.45431959,-0.75673766
P78357,0.3257231,0.722963,-0.1373403,0.6275773,0.3049973,0.2995644,0.4442622,0.4280429,0.4263916,0.2753218,1.0481912,0.6339262,0.3652161,0.5055725,0.5919952,0.9422292,-0.5172135,0.4461749
P78371,0.180160129,-0.5720743,-0.376653131,-0.761049241,-0.568377283,-0.571818126,-0.650561204,-0.773177812,-0.159690536,-0.472679369,-0.375761149,-0.194529892,-0.103376964,-1.732845957,-0.599822387,0.002054106,-0.650417991,-0.728603215
P78559,-0.3924302,-0.9774564,-1.1566967,-0.5755725,-0.3506816,-1.9238026,-0.4596935,-0.7321674,-0.9563874,0.3185206,-1.2409229,-0.5488851,-0.3586253,-0.6927866,-1.1402081,0.2027114,-0.660551,-0.901996
P80404,0.65838221,-0.84249398,0.33329323,0.53837771,-0.84284361,-0.7101774,0.10195117,0.36271228,-0.28984386,-0.62381652,-0.58620591,0.16933128,0.09221557,0.29292058,0.19505596,0.28762305,0.19964508,0.26972632
P80723,1.391321,1.555974,1.504249,1.541233,1.826839,1.677807,1.506502,1.554305,1.497042,1.33297,1.570107,1.593612,1.522685,1.417755,1.49259,1.723,1.947234,1.80967
P81605,-1.0804484,-0.9343375,-0.9395778,-0.993652,-0.9783125,-0.8600295,-1.0851007,-1.1919752,-0.9362908,-1.291997,-1.1439878,-0.4447718,-1.0887189,-1.3860414,-0.8369967,-0.4898916,-1.3305395,-0.428352
P84077,0.752396126,0.654239689,0.513464004,0.509991059,0.233101963,0.414605631,0.602588184,0.001363941,0.485046347,0.608330603,0.682688284,0.930392053,1.14788708,0.315721459,0.725675925,0.949801791,0.946596225,0.534426555
P84095,-1.02516615,-1.50098788,-0.60068974,-0.74688636,-0.87744874,-0.92608518,-0.71713804,-1.59291314,-0.49586396,-0.83342449,-1.06112753,-1.02959313,-1.13450071,-0.44734921,-0.01438604,-1.1689561,-0.70318441,-0.70010111
P84157,-1.7833659,-1.6435759,-0.7533752,-1.0326576,-1.2491186,-1.2931575,-1.6828529,-1.7898825,-0.4153463,-0.9909922,-1.0584216,-2.0052281,-1.1558363,-1.8173172,-2.0282963,-1.8756662,-1.0378184,-1.5894595
P99999,0.6097783,0.3279637,-0.5876587,-0.5884724,-0.3795087,-0.4244842,-1.9070729,-0.6265148,-0.3762586,-0.5316142,-0.3821629,0.5831174,0.1849113,0.0544238,-0.7264618,-0.2750403,-0.7547572,-0.3294063
Q00325,1.2573784,0.8994801,1.118213,1.4726143,1.0082117,1.4157834,1.5215603,1.4284349,1.1096928,1.5816028,1.4760267,1.1994775,1.2578631,1.8646546,1.3114309,1.5362996,0.8672785,1.9025296
Q00535,-0.8622105,-0.15775435,-0.62938314,-0.65075297,-0.09306558,-0.16440516,-0.67689462,-0.85727357,-0.51623024,-0.35893826,0.01464353,0.24600678,-0.64919054,-0.29526473,-0.4413484,-0.65704004,-1.38863442,-0.39560912
Q00577,0.1100749,0.1814472,0.3506654,-0.2407511,0.1980463,-0.4907321,0.4041574,0.6764802,-0.3676068,0.5870405,0.4566244,-0.1745173,0.1348536,-0.51765,0.2151604,-0.3492358,0.8064961,-0.8059915
Q00610,1.3982595,1.4966814,1.5050783,1.394444,1.0993476,1.5353702,1.537765,1.6319682,1.6579059,1.2706151,1.7366408,1.3873867,1.3681152,0.9404721,1.3821879,1.6726225,0.8318444,1.33945
Q00765,0.603972,0.8001727,0.6337512,0.9857029,0.2751569,1.0386149,0.5560391,1.1077796,0.5145323,0.2783785,0.8518525,0.2303883,0.239344,0.4269575,0.6913505,0.306936,0.7067432,1.2045841
Q01082,1.707497,1.631186,1.004935,1.409779,1.100052,1.290414,1.209005,1.480481,1.441641,1.6405,1.568099,1.596598,1.679564,1.172188,1.547884,1.745534,1.176565,1.610648
Q01484,1.238245,0.7558184,0.7644452,0.6428795,0.1463658,0.6588298,0.5138635,0.962307,1.2853336,1.3107466,0.9531742,0.9941905,0.9693302,0.4176597,1.1749171,0.7924204,0.8966936,1.0191036
Q01518,0.34576047,0.34682224,0.61299427,-0.26618319,0.61692109,0.39115502,-0.23781249,0.23498174,0.68684495,0.33726787,0.28855942,0.08868039,0.19027126,-0.64411445,0.29277508,0.26242607,0.49107595,-0.28219761
Q01650,-1.11122969,-0.81710339,-0.96650962,-0.95969451,-0.63035657,-0.43982384,-1.08947842,-0.92180805,-0.74798773,-0.34071403,-0.02914866,-0.78593445,-0.59007464,-0.83567267,-0.93069102,-0.88255839,-0.68627353,-0.81665539
Q01813,0.7079442,1.1832223,1.0872032,0.8540476,0.3988672,1.0273975,1.1188423,1.2387319,0.9743602,1.2158093,1.3972727,0.6054577,0.8949556,0.6652247,1.1563068,1.158945,1.0675108,1.2362732
Q01814,1.0212281,1.3925922,0.9758207,1.2559565,0.9753285,1.226029,0.9176651,1.1055602,1.2014691,1.2469588,1.4044783,1.3025932,1.3437713,1.1575567,0.9402237,1.3330517,0.753425,1.5339117
Q02156,-1.66804758,-0.69666223,-0.59059071,-0.80425559,-0.61166743,-0.56808803,-1.81545883,-0.22114875,-0.81903694,0.01692249,-0.80345335,-0.71476186,-1.16749454,-0.81681823,-0.52705805,-0.92378958,-1.15944325,-0.67094364
Q02218,0.55651084,0.1996079,0.47919056,0.2460879,0.04232887,-0.13370433,0.49530271,0.64101666,0.52543285,1.09967142,0.60404844,0.12981859,0.36233127,0.30082763,0.62626847,0.49412862,0.47962462,0.48510202
Q02252,0.7995243,0.16500046,0.68558724,-0.14013954,-0.11484234,0.78732403,0.35547103,0.28271756,0.82295723,0.75778317,0.11573753,0.61550976,0.37778744,-0.09121987,1.11963326,0.17845674,0.5394084,-0.36359639
Q02543,-0.7395338,-0.2053372,-0.1067523,0.0376933,-0.160628,0.1300958,0.5092228,-0.3347992,-0.4972094,-0.4816229,0.2272075,-0.5330344,0.3060013,0.3903163,-0.5912704,-0.60152,-0.3520812,0.400163
Q02750,0.44498006,-0.35708662,0.37020021,0.063446,-0.08976424,-0.11901547,-0.10643486,0.09776785,0.01922653,-0.10107292,0.010295,0.18346534,-0.291864,-0.23879089,0.52464065,-0.15547178,0.19150724,-1.1658315
