Uniprot,Control,Control.1,Control.2,Control.3,Control.4,Control.5,Control.6,Control.7,Control.8,Control.9,Control.10,Control.11,Disease,Disease.1,Disease.2,Disease.3,Disease.4,Disease.5,Disease.6,Disease.7,Disease.8,Disease.9,Disease.10,Disease.11,Disease.12,Disease.13,Disease.14,Disease.15,Disease.16,Disease.17,Disease.18,Disease.19,Disease.20,Disease.21,Disease.22,Fold Change,t_test_p_value
Q8N335,-0.4523857,-0.26146229,0.25193139,-0.35431508,-0.21012949,-0.76291511,-0.24924145,-0.22722463,-0.48086224,-0.10752215,-0.52128044,-0.3706418,-0.45647676,1.48706992,-0.30650433,-0.03790885,-0.60453195,-0.06869887,-0.84697361,-0.21427274,-0.26222993,-0.67770405,-0.89159097,-0.1920368,0.09348119,-0.41054603,-0.6113794,-0.74189052,-0.4473385,-0.59966122,-0.24968727,-0.26598585,-0.32569543,-0.69578455,-0.18552815,1.046232702,0.948664255
Q8N3J6,0.38927575,-0.53033243,0.04299049,-0.05266662,-0.03291436,0.32736925,-0.12084273,-0.23792983,0.19916029,0.40421303,0.03686332,0.22021139,0.58836854,0.56025633,-0.12466196,0.21970678,0.06051717,-1.23286497,0.34432991,-0.07688001,0.03829833,-0.79615806,-0.46458711,-0.39170464,-0.27713584,-0.20878929,0.19249767,-0.08419033,0.43858141,-0.13600941,0.4442833,-0.49236782,0.42302945,0.21436709,0.66346157,-0.07894175,0.446333782
Q8N4C8,-0.109306293,0.289078854,0.007362985,0.206287872,-0.350794504,0.131485667,0.160592227,0.117925019,0.027217808,0.089653864,-0.048954653,0.247460467,-0.090598616,-1.54118696,0.057531006,0.075993984,-0.095927607,-0.134599034,0.273462044,-0.236257036,-0.132265085,-0.68774108,-0.209059541,-0.412114869,-0.414519801,-0.436957237,-0.132553061,-0.108308105,0.280241899,0.139362168,0.000908311,0.154621702,-0.32020985,-0.182036399,0.134007846,-2.729725948,0.017670182
Q8N568,0.157968124,-0.498674886,0.057323688,-0.010747859,0.048123362,-0.260204754,-0.1286028,-0.118094866,0.093486867,0.053876887,-0.006468327,0.43354049,0.664249451,0.273416261,0.074178393,-0.210046951,-0.36393762,-0.053052346,-0.521274994,-0.078305109,-0.113588468,-0.66377628,0.189072425,-1.042839577,-1.151403567,-0.5127094,-0.227259641,0.070889063,-0.459637768,-0.174003438,-0.231392807,-0.381209788,0.268333354,-0.241505936,0.469822349,12.90938657,0.042337773
Q8N6T3,-0.09130754,-0.23324388,-0.13908577,-0.96599385,-0.09187129,-0.29079263,-0.4897917,-0.38983538,-0.36399196,-0.37050088,-1.54075787,-0.31779843,-0.45794298,-0.6072627,-0.13614767,-0.25258885,-0.31676836,-0.72058825,-0.45653913,-0.44930394,-0.57926115,-0.76818888,-0.19199099,-0.60495297,-0.45343024,-0.40688246,-0.4107251,-0.31394951,-0.38940181,-0.53288896,-0.40001734,-0.43727593,-0.37276729,-0.51914868,-0.4328312,1.008028636,0.822684876
Q8N987,-0.19622298,-0.20236778,-0.50425774,-0.26052645,-0.2801637,-1.38309187,-0.68019394,-0.36610516,-0.84122157,-0.99958901,-0.37619526,-1.02613683,0.05198782,-0.53233685,0.10149009,-0.12243256,-0.31249964,-0.30961109,-0.20059113,-0.19925004,-0.03939453,-0.1120989,-0.36182387,-0.62088664,-0.68302576,-0.50740306,-0.77286031,-0.58360804,-0.6078899,-0.62330122,-0.90355932,-0.61128828,-0.43817406,-0.53827728,-0.59108569,0.697838813,0.316208101
Q8N9R8,-0.37235286,-1.15923962,-0.19142802,-0.83492382,0.15848715,-0.33977384,-0.13054077,-0.89316297,-0.13398972,-0.34818111,-0.61746461,-0.29128138,-0.44773673,-1.13524316,-0.06366634,-0.29714641,-0.27361468,-1.06666785,-1.19668371,-0.34467089,-0.36954219,-0.27760942,-0.55595582,-0.8799172,-0.90007989,-0.91360261,-0.80446419,-0.73841399,-0.81056807,-0.60975635,-0.38593946,-0.66750795,-0.79653296,-0.56954721,-0.74012464,1.502800957,0.101153707
Q8NAT1,-0.04414984,-0.8314171,-0.30601307,-1.14660511,-0.46665067,-0.8088439,-0.46656574,-0.40076722,-0.26763453,-0.81295214,-0.83651709,-0.34615816,-0.25166356,-0.21976497,-0.82447283,-0.18818234,-0.45515986,-1.27063515,-0.56303474,-0.65621593,-0.80726657,-0.54532145,-0.59859546,-0.69265523,-0.80535399,-0.61106048,-0.47771281,-0.68187005,-0.51970295,-0.4583496,-0.5807481,-0.37429505,-0.51313594,-0.48649748,-0.97928034,1.050638962,0.791825248
Q8NBJ4,-0.1842293,-0.2873131,-0.4453798,-0.2491579,-0.5253942,0.1027266,-0.5836712,-0.6866971,-0.5791663,-0.6519082,-0.8369639,-0.2394342,0.0845578,-0.271777,-1.0764442,-0.4377128,-0.8085568,-1.4881088,-0.4473069,-0.7724572,-0.6905768,-0.7741001,-0.5176705,-0.656178,-0.7154823,-0.7374626,-0.7727854,-0.5940006,-1.2060675,-0.8103596,-0.729028,-0.5978376,-0.7082449,-0.6678298,-1.1699162,1.672823169,0.002924351
Q8NBX0,-0.255268385,-0.166275233,-0.106201767,-0.111695261,-0.398205872,-0.273051733,0.007616081,-0.214846913,-0.544217974,0.24797416,-0.015028964,0.15410001,-0.202587727,-0.123939909,-0.30700287,-0.336388239,-0.65361604,-0.263981819,0.089272407,-0.391645594,-0.180047206,-0.196335433,-0.418760867,-0.701266432,-0.17374688,-0.069577021,0.018017154,0.0141611,-0.374361835,-0.130596606,0.002038343,0.082772332,-0.030599247,-0.21752875,0.338793633,1.316548889,0.566353701
Q8NCB2,-0.14770165,0.23634219,0.38708677,0.85359993,0.55151368,0.53789504,0.82794804,0.79084791,0.75853066,0.64581827,0.45793762,0.67424255,-0.45893555,0.23314344,-0.31825637,-0.06156967,0.5597065,0.5566537,0.77307061,0.29995389,0.19001298,0.29113741,-0.39156579,0.28039307,0.26789572,0.57655792,0.5674532,0.72375426,0.67873795,0.72792772,0.74489006,0.73687768,0.28907612,0.48997994,0.6955424,0.67081325,0.365953902
Q8NE86,-0.24813472,-0.33007799,-0.1243274,-0.42978891,-0.283755,-0.09903499,-0.92019651,-0.2683149,-0.84952261,-0.30759876,-0.97907025,-0.94435046,-0.31321478,-0.23484711,-0.09100576,-0.09141967,-0.32331095,-0.60375907,-0.27991398,-0.33509254,-0.29857348,-0.16601526,-0.2242465,-0.50154274,-0.36425471,-0.94543588,-0.72143487,-0.39546084,-0.84680101,-0.58546018,-0.39901086,-0.33487392,-0.97751615,-0.36661545,-0.44189249,0.887732698,0.629321586
Q8NEV1,-0.24171052,-0.14217245,-0.09018162,-0.60013849,0.03240857,0.1213478,0.13509514,-0.07395916,0.1201338,-0.14265644,0.29962481,0.16916672,-0.24470894,-0.11218955,-0.19444222,-0.34560617,-0.31415725,-0.55930921,-0.03562408,0.1318499,-0.04145173,-0.05425417,-0.52465067,-0.10611676,-0.25949212,0.21454182,-0.34470946,-0.01141002,-1.00239807,0.25642472,-0.14966915,-0.04036442,0.22164608,0.27081711,-0.02567706,4.131744497,0.285237037
Q8NFP9,-0.3693301,0.06462311,0.31884854,-0.02011877,-0.13839757,-0.43876437,0.35500796,-0.09030638,0.12314194,0.08571111,0.10211735,0.11474915,-0.09636599,0.28295809,-0.36870955,0.33574563,0.19092983,-0.1973255,-0.33805276,-0.52839853,-0.53812418,0.14788675,-0.0860156,0.03598784,-0.84656364,0.13910102,-1.16946482,0.2812425,-0.10712278,0.19627519,-0.2087052,-0.22287637,-0.53049712,0.03268928,-1.11753453,-22.92021154,0.037861427
Q8NFW8,0.480063546,-0.106755557,1.363500199,0.137102823,-0.774823879,0.376447852,0.036099859,0.032511693,-0.074585238,-0.130585473,0.503643358,0.024504828,-0.065470717,-0.262038194,-0.326338319,-0.024581021,0.770217257,0.495949671,0.233989827,-0.096153782,0.57283606,0.578130503,0.580192595,0.272766242,0.200859799,0.370634887,0.045556562,-0.000249528,-0.074742902,0.119634366,-0.415220349,-0.191447087,0.109858235,0.413041661,-0.137127999,0.885891023,0.821367143
Q8NHM4,1.9283323,2.293127,1.4477062,1.8103269,2.0399489,2.3305824,0.7245111,0.8886541,0.9918733,0.9781503,0.8699266,1.1172677,2.5200738,2.6274893,2.0988797,2.5228946,2.3875938,1.7557034,2.0632232,1.361407,1.0234431,2.3103052,2.2136464,1.0811912,1.0581653,0.9812287,1.0324784,1.0704502,0.7976654,0.9355734,1.052638,1.1405651,1.0811249,-0.4136885,-0.113002,0.976038194,0.604403582
Q8TB36,0.46402139,0.45671577,0.10888711,0.58511833,0.21776553,0.0407072,0.71164667,0.62830719,0.843225,0.78267622,0.61860076,0.68635091,0.14853373,-0.62009345,0.23822843,-0.7347265,-0.31287205,0.4443926,0.67277074,-0.09553272,0.27607221,0.19858727,0.25278456,0.69080314,0.7444819,0.38413795,0.69707178,0.65503563,0.82991285,0.64628668,0.71922104,0.69697738,0.50578091,0.44228635,0.67427838,0.692458348,0.336728486
Q8TBB6,-0.1836687,-0.35217352,-0.10214738,-1.56622545,-0.38851088,-0.59182164,-0.23496452,-0.26896882,-0.85697927,-0.58455768,-1.10837006,-0.47037133,-0.25166356,-0.02581276,-0.09326409,-0.25062101,-0.17736603,-1.60417391,-1.13125882,-0.41256452,-0.73356687,-0.28184161,-0.41656074,-0.26265965,-0.83723025,-0.60090943,-0.35135857,-0.67101834,-0.57605988,-0.56777376,-0.31960632,-0.68770845,-0.32137775,-0.50549453,-0.53209947,0.903062624,0.740274184
Q8TBG9,0.23819173,0.01000963,0.12126301,-0.32669752,-0.18400546,0.03023793,-0.50508273,0.11378828,-0.31673682,-0.02356772,-0.35185912,-0.15423234,-0.06694764,-1.42533628,-0.1286722,0.06451617,-0.21962788,-0.11301515,-0.16278903,-0.10995095,-0.32994244,-0.05600613,-0.09569082,-0.06450378,0.14028501,-0.1928642,0.06145271,-0.77900989,-0.03124397,-0.38441482,0.11652761,-0.17848153,-0.55064261,-0.29172722,-0.17438749,1.923593502,0.369145392
Q8TBX8,-0.100304811,-0.08832813,-0.243499888,-0.316783553,-0.112927181,-0.151734968,-0.961683124,-0.786939824,-0.336271036,-0.450790234,-0.324917193,-0.316498837,-0.045620835,-0.132073426,-0.247399728,0.07966777,-0.378824348,-0.31777501,-0.062751257,-0.484080332,-0.53310801,-0.669475252,-0.498272736,-0.723784413,-0.260413636,-0.410381505,-0.407967421,-0.077397896,-0.121910248,-0.696567463,-0.643229759,-0.010291021,0.000853766,-0.22418453,-0.061088167,0.86229577,0.742870321
Q8TC12,0.002584462,0.018916386,0.092744701,-0.670164379,0.252339028,0.320742075,-0.452937986,-0.263994826,-0.426765385,-0.511568456,-0.310025174,-0.590333665,0.048662963,0.373894818,-0.185952734,0.711817651,0.379774204,-0.438618923,-0.317384592,-0.482306015,-0.14716376,-0.299017833,-0.416026083,-0.480450081,-0.560942319,-0.330910578,-0.598530035,-0.139207237,-0.401408411,-0.082598754,-0.189404939,-0.394529924,-0.43856084,-0.205075568,-0.352958577,1.016752977,0.873724641
Q8TDJ6,-0.05092562,-0.09665569,-0.23658619,-0.62870368,-0.41521276,-0.2577279,0.2219114,0.03598433,0.04670878,0.2438452,0.12454245,-0.31348514,-0.47493598,-0.02337919,-0.24549556,-0.38238323,-0.21594331,-0.45204013,-0.25787089,-0.22280132,-0.29051956,-0.36050625,0.08571033,-0.10974219,-0.21420918,-0.54084617,-0.53178659,-0.27965664,-0.03376217,0.08528746,-0.06617993,-0.16576096,-0.09491028,-0.26150031,-0.02884842,1.999178624,0.493413085
Q8TE04,0.261134977,0.008533577,0.19376913,-0.085073282,0.210318072,0.199647522,-0.370466775,-0.349735131,-0.247721439,0.278995403,0.250539237,-0.45355507,-0.043923245,-0.877683637,0.101756514,0.313721006,-0.013911205,-0.315311985,0.090426069,0.109554454,-0.004623941,0.086705031,0.008768742,-0.529274953,-0.393626114,0.015466635,0.057482539,0.00294319,0.234492765,-0.253008913,-0.16822313,0.162032687,-0.186667742,-0.559063546,0.263470172,9.559742169,0.619898586
Q8WUM4,-0.203958932,-0.063612321,0.120908683,0.22443788,0.006078951,-0.324852124,-0.000389622,0.142345654,-0.397740875,0.382003296,0.145653862,0.223839287,-1.136631882,-0.058817198,0.008100063,0.273447724,-0.457846547,-0.087977472,-0.054604287,0.112848056,-0.043647496,-0.295692095,-0.10643965,-0.208693855,0.053454885,-0.022257017,0.104533988,0.294665336,0.129976852,0.20079325,0.281167765,0.151323435,0.098925211,0.138638301,0.276083608,-0.714150088,0.471314798
Q8WVV9,-0.1595968,0.993415,-0.4217169,0.6995211,-0.4227375,-0.5265812,-0.1433907,-0.2979759,-0.243807,-0.7367828,-0.1617773,-1.1939443,0.5889065,1.1912343,-0.9149299,0.863762,0.7872795,0.2828373,0.6552981,1.0458909,0.445977,0.888748,0.5178887,-0.116561,-0.4628362,-0.1952203,-0.1545501,-1.3850157,-0.9483998,-0.5484899,-0.4131538,-0.7599735,-1.5628008,-1.4374716,-1.0438417,0.533718003,0.977999565
Q8WXF1,-0.07114325,0.1325338,0.24582433,0.13194928,-0.31850747,-0.24597066,0.59272192,0.51974397,-0.14018903,0.25050909,0.60482401,0.60084851,0.16870742,0.26481985,0.27400637,0.54090555,-0.13073775,0.26830863,0.34730595,0.23921861,0.61915103,0.52632488,0.1509032,0.86623546,0.72295785,0.72849532,0.61923968,0.67852619,-0.03668483,0.46100661,-0.40016515,-0.0359188,0.66854715,0.29740139,0.04287229,1.785406351,0.249711145
Q8WXF7,0.43446968,0.82184363,0.37158075,0.86931795,0.68098034,0.85074897,0.88627884,0.70875776,0.74694489,0.80337965,0.65372387,0.82513008,-0.00664105,0.14605984,0.21966177,-0.13726554,0.66088764,0.70333432,0.87607168,0.69551163,0.7256119,0.7190132,0.25954419,0.64095059,0.66567527,0.59576673,0.48647684,0.8389478,0.77724002,0.68757461,0.65705821,0.60284111,0.69753158,0.59175337,0.72890158,0.773731674,0.28215912
Q8WXS5,-0.26343469,-0.32740049,0.072736,-0.54951891,-0.22986898,-0.67039673,-0.26287473,-0.09269829,-0.30430169,-0.04755003,-0.2843827,-0.30184603,-0.32039777,0.11562943,-0.25200917,1.54759668,-0.35752394,-0.94759064,-0.62410857,-0.33360777,-0.25771481,-0.29593822,-0.12644786,-0.70348665,-0.52067836,-0.87652611,-0.73825559,-0.28176057,-0.34591857,-0.52333069,-0.27860966,-0.20437209,-0.77898812,-0.53182503,-0.16617749,1.248071093,0.603645342
Q8WY22,-0.22766851,-0.31201443,-0.26344325,-0.03081058,-0.10309398,-0.10357774,-0.28635803,-0.55676508,0.42200021,0.34054773,0.23471819,-0.19877887,-0.34269348,-0.19534192,-0.19582889,0.02409929,-0.41978499,-0.243749,-0.4314798,-0.06618967,-0.42201247,-0.19541746,-0.39538652,-0.10098229,0.12134564,0.32010445,-0.86344,0.30019373,0.30695988,0.19042263,-0.19231831,0.07363602,0.10297524,-0.15254282,-0.08410584,1.375704578,0.892208952
Q8WY54,-0.12060989,-0.21325681,0.00832973,0.25546574,0.06818591,0.22483888,0.54863552,0.27400085,0.47572208,0.3158104,-0.13129091,0.3403057,-0.10560726,-0.26403141,0.04943876,-0.71439579,-0.06835223,-0.14064298,0.026469,-0.24040128,-0.01520915,0.10725701,-0.37333411,0.14444603,0.14346172,-0.04824326,0.0414286,0.20734832,-0.11665607,0.10637622,0.07809685,0.02769355,-0.04675872,-0.11883227,-0.04102669,-0.347158962,0.012375462
Q8WYH8,0.569563,0.5536658,0.5054442,-0.3449851,0.9562212,0.8462488,-0.6748585,-0.4954895,-0.7554852,-0.457224,-0.5704221,-0.9964675,0.4874297,0.8738661,0.2391999,1.1693863,0.8987734,-0.2854537,-0.0268389,0.1949382,0.3178257,0.3189305,-0.3111459,-0.4163355,-0.5367284,-0.6198192,-0.62986,-0.4463502,-0.7209998,-0.487757,-0.4662151,-0.6751433,-0.4916397,-0.5618431,-0.533452,1.636409484,0.778665514
Q8WZ42,-0.19105525,-0.23702806,-0.09450834,-0.3222055,0.05927163,0.04030387,0.05443954,-0.10510375,0.27764778,-0.40422573,-0.33577988,-0.28434323,-0.0682865,-0.28357367,-0.22598679,0.91171722,0.04244977,-0.47919346,-0.26485118,-0.2439462,-0.24867092,-0.38423,0.03593664,-0.13206744,-0.26732691,-0.22080178,0.49008124,-0.38942547,-0.25369128,-0.17899655,-0.17185457,0.4725392,-0.29755795,-0.54075789,-0.36069502,1.03468975,0.853140108
Q8WZA9,-0.6773551,-0.4861697,1.3635002,-0.4475273,-0.5922664,-0.6863959,-0.8354356,-1.0353532,-0.824865,-0.9178796,-0.6139357,-0.9797717,-0.2423916,-0.9948168,-0.7719027,1.5475967,-0.4316098,-0.8386196,-0.7907837,-0.6366875,-0.6263319,-0.7893129,-0.6530799,-0.5346188,-1.1249527,-1.2187194,-1.2593071,-1.0688739,-1.0498737,-1.2205592,-1.1212985,-0.5595096,-1.1743887,-1.2307679,-0.6289872,1.349766119,0.263273397
Q92499,-0.06129857,0.56780809,-0.12487407,0.54796525,0.75069976,0.25906507,-0.01895813,0.69030031,0.12127139,0.02343458,0.65711031,0.28556655,0.07529054,-0.64575308,0.33097898,0.16403954,0.82204163,0.87544216,0.50392527,0.54547791,0.68448405,0.68276743,0.53338811,0.44103631,0.30524835,0.61508246,0.11208916,0.3440053,0.09868395,0.44333339,0.20598793,0.07169241,0.39502586,0.47788828,0.25469625,1.176191325,0.623706506
Q92520,-0.3718613,-0.4717285,-1.1186814,-0.4097692,-0.4767593,-0.2722247,-0.324317,-0.5648829,-0.6875987,-0.5907023,-1.0823482,-0.5157209,0.1133863,-0.6147845,-0.1261012,-0.3998872,-0.6778684,-0.8767964,-0.4368948,-1.5071548,-1.6621758,-1.4305572,-0.5918717,-0.736007,-0.6509029,-0.468679,-0.9950829,-0.6995442,-1.3051247,-0.6523845,-0.5448247,-0.3482987,-0.8963519,-0.6665012,-0.4034404,1.2559636,0.091608626
Q92544,-0.30492596,-0.27895985,-0.19848804,-0.31088917,-0.06581484,-0.33047169,-0.24276298,-0.93384893,-0.28269916,-0.14194987,-0.34522953,-0.5444234,0.00999036,-0.28130185,-0.0806036,-0.29563264,-0.1945028,-0.30102179,-0.26513797,0.05436553,0.02827221,-0.23505022,-0.29432517,-0.16321105,-0.27054805,-0.24937758,-0.56888159,-0.26166417,-0.28646866,-0.35678569,-0.7154297,-0.38635253,-0.50798914,-0.35190452,-0.40971513,0.836687689,0.854027021
Q92558,0.2788627,-0.17687588,0.23249162,0.23204201,0.04532606,-1.3287371,0.20620668,0.32879444,0.35308783,0.27334722,0.28594975,-0.01109768,0.06319964,-0.45666556,-0.23593039,-0.31089289,-0.45662287,0.10864422,-0.08315963,-0.09493253,-1.54647323,-0.2398727,0.06246255,0.3506275,0.05871871,0.07605446,-0.07558291,-0.00798083,0.17054175,0.05379689,0.02582025,-0.21427244,-0.2232164,0.0207788,-0.15448498,-2.255105883,0.242601195
Q92561,0.4457045,0.566766,0.438139,0.9229455,0.8118224,0.5169032,0.7063451,0.8403387,0.6502366,0.5300172,0.7093068,0.5570641,0.2413042,0.3338536,0.5519866,-0.1692814,0.5900626,0.9145814,0.7434609,0.4595736,0.5351736,0.6964607,0.1916194,0.662856,0.6301567,0.6913378,0.696288,0.8544147,0.4834869,0.6419628,0.6650886,0.6937468,0.7002807,0.7218258,0.7613359,0.901131176,0.678091273
Q92598,-0.08305911,-0.06405483,0.09889729,0.36534579,0.06039954,0.23918103,0.82222776,0.74822437,0.69266075,0.79977108,0.80738728,0.61781892,-0.03659401,-0.07681805,-0.28205932,0.51750032,0.39479461,0.31565866,0.42758944,0.10882742,0.38583436,0.0609337,0.15140779,0.80519959,0.78935509,0.76127697,0.88568667,0.64658283,0.62873284,0.64615775,0.6201181,0.31495688,0.7703034,0.79191492,0.58823122,1.04409062,0.76791097
Q92599,0.042858085,-0.098528635,0.132730842,-0.467609468,-0.426007066,-0.167084638,0.168424285,-0.035908478,-0.646013253,-0.300615324,0.206211077,0.102058158,-0.706095495,0.170719462,-0.282275057,-0.215179751,-0.547512494,-0.219947515,0.242098076,-0.087872936,-0.276724818,-0.171477142,-1.595794728,0.210557504,0.536907812,0.277448925,0.277747931,-0.187141037,0.080061975,0.069888295,0.136978167,-0.214105221,0.239704724,0.005837509,0.165561912,0.732303788,0.348253304
Q92614,0.432279,0.6562354,-1.0526367,-0.7413285,-0.9600931,-0.8877281,-0.689373,-1.4406212,-0.5902472,-1.2291126,-1.4804987,-1.3669334,-1.4104032,0.893557,0.6193303,-0.4625327,0.6555605,-0.2805381,0.1975628,0.108089,-1.064991,-0.8653256,-0.6530799,-1.3178425,-1.5391718,-0.9827449,-1.5369061,-1.370942,-0.8644792,-1.4325881,-1.4862869,-1.4138152,-1.435426,-0.772743,-1.5006881,0.999746666,0.452149258
Q92747,-0.156477253,-0.049783921,-0.135913999,-0.159803105,-0.413086573,-0.220298076,0.263957155,-0.370937991,0.210084326,-0.0095761,0.059318585,0.186223554,-0.036294657,-0.295008581,0.023991633,0.006489744,-0.318790547,-0.4456928,-0.231484501,-0.218666999,-0.022491656,0.059447256,-0.395386525,0.34222165,0.127340562,0.164596392,-0.162585065,0.038851443,-0.202140468,0.109576427,0.215860178,0.030718881,-0.018370394,-0.280978522,-0.049652874,1.021111124,0.868806219
Q92752,0.63646212,0.81437707,-0.02256002,1.10510064,0.57765254,0.95941265,1.17484479,1.11708885,1.22323146,1.22102622,1.10318584,1.32362994,0.22608742,0.38038693,0.58863436,0.39476484,1.02015028,1.06699891,1.31179979,1.12934445,0.88027476,0.93399147,0.56550212,1.08092535,1.09386719,1.09850331,1.20917671,1.19489784,1.33647744,1.15998895,1.31807362,1.17841984,1.17372075,1.20878052,1.3649086,1.064321499,0.363127796
Q92769,-0.16852609,-0.62534028,-0.39034718,-0.52735211,-0.58096482,-0.3629602,-1.40093614,-0.34797846,-1.17594678,-1.21821774,-0.31560804,-0.91291956,-0.73840039,-0.06148657,-0.38543328,-0.43771279,-0.70210261,-0.8587101,-1.65925389,-0.23878338,-0.61474926,-0.51191994,-1.85894965,-0.51561665,-1.10848186,-1.36866795,-1.08587675,-0.76642778,-1.02404573,-0.75087173,-0.4552599,-0.64860307,-0.46056045,-0.46086655,-0.69587846,1.131514671,0.776556482
Q92777,0.501313,0.5708974,-0.1957248,0.8255572,1.0881403,0.5254762,0.9651226,1.040108,1.1191873,0.8124354,1.1305715,0.9024833,0.7337477,0.7829388,0.46147,0.2820205,1.05411,0.7696155,1.1269856,0.8322804,1.0350163,0.7648154,0.7932473,1.1598783,1.1436199,1.0467998,1.3680218,0.8912449,0.9022865,0.9524985,1.1531387,0.8724099,1.1181685,1.1727295,1.0960364,1.208780818,0.222428966
Q92823,-0.13841906,-0.16761935,0.180040332,-0.661620626,-0.397258989,0.354688567,-0.279762408,-0.273360946,-0.336849731,-0.241107611,0.083729235,0.045971294,-0.036824915,0.096791188,-0.235310485,-0.255376606,-0.048537777,-0.481558318,0.047616928,0.205467218,-0.00055499,-0.179535433,0.154301679,-0.078672045,0.077540411,0.219887304,0.295871978,0.173488106,0.162003234,-0.59182601,0.517524162,0.017282443,0.434971222,0.133879816,0.562617097,-0.339280318,0.061330993
Q92841,-0.01287197,-0.11656535,0.30428135,0.12055591,0.03539643,-0.38662177,0.13839506,-0.21943515,-0.01471132,-0.11290486,0.59064671,0.22494706,-0.21033316,-0.16537122,-0.04119128,0.10230234,0.15019768,0.08034183,-0.12630866,-0.25181248,0.39193271,-0.06199726,0.3052004,0.27302264,-0.14936156,0.29177257,0.03027931,0.12855563,0.06805942,-0.0406689,-0.54922743,-0.34042887,-0.07912307,0.30588692,-0.08401113,0.02623921,0.840648344
Q92879,-0.156378171,0.177285729,-0.298777793,0.223790438,-0.079179255,-0.552229764,-0.24177335,-0.454026395,0.298650218,-0.375566179,0.051444031,-0.272964044,-0.467577633,-0.091270735,-0.422862306,-0.02085044,-0.598465132,-0.576454806,-0.176740144,-0.388293477,-1.533151758,0.000650342,-0.000997307,0.149925515,-0.102736076,0.180767901,-0.042625306,-0.381733859,0.150357725,-0.032593826,-0.114966485,0.162726511,-0.046464476,0.022478884,-0.935676308,1.635843752,0.670366134
Q92896,-0.124740436,0.385991669,0.328220553,0.647066575,0.095054138,0.311747973,0.392455638,0.448074097,0.576831102,0.592812157,0.097157532,0.320850697,0.440578515,0.108994159,0.403528699,0.174886245,0.426092086,0.317418916,0.038740336,0.001853497,-0.187663622,0.17010526,0.084422802,0.247636796,0.381434399,0.470213574,-0.138046601,0.372111199,0.376851048,0.369945068,0.383430642,0.433913296,0.116460494,0.291880709,0.196440654,0.702383883,0.022262072
